token_budget,predicted_answer,max_new_tokens,task,retained_kv_memory_gb,kv_memory_per_token_kb,split,compression_ratio,question,retained_context_tokens,memory_budget_unit,answers,retained_kv_memory_mb,memory_budget,uncompressed_kv_memory_gb,answer_prefix,context_tokens,uncompressed_kv_memory_mb
27126.0," ['The Peacekeepers', 'Chain of Attack', 'The Vulcan Academy Murders', 'The Boys from Brazil', 'The Trellisane Confrontation']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Gene DeWeese novels
",27126.0,GB,['Chain of Attack' 'The Final Nexus' 'The Peacekeepers'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Midnight Zoo', 'The Violent Bear It Away', 'The Lives of Animals', 'The Girl on the Stairs', 'The Public Image', 'The Final Reflection', 'The Lives of Animals', 'The Violent Bear It Away', 'The Public Image', 'The Final Reflection']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s speculative fiction novels about Washington (state) and the United States.
",27126.0,GB,['Seveneves'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990's historical films about security and surveillance that are set in England
",27126.0,GB,['Elizabeth (film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Public Image', 'The Girl on the Stairs']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1890s historical books and novels published by Harper & Brothers
",27126.0,GB,['Personal Recollections of Joan of Arc'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Story Without a Name (novel)', 'The Bewitched', 'The Public Image', 'The Midnight Zoo', 'The Gate to Women's Country', 'The Lives of Animals', 'The Girl on the Stairs', 'The Last Mistress', 'The Last Chance', 'The Portage to San Cristobal of A.H.', 'The Lives of Animals', 'The Violent Bear It Away', 'The Public Image', 'The Midnight",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History/Adventure books about France from 1933
",27126.0,GB,['The Way of the Scarlet Pimpernel'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Waxworks Murder', 'Poison in Jest', 'The Bewitched']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Crime novels that are both American crime novels and 1932 novels
",27126.0,GB,['Poison in Jest' 'The Waxworks Murder'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['Waseskun', 'P4W: Prison for Women', 'The Samovar Girl', 'The Two Captains', 'The Violent Bear It Away', 'The Midnight Zoo', 'The Two Who Stole the Moon', 'The Girl on the Stairs', 'The Peacekeepers', 'The Last Chance', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Public Image', 'The Lives of Animals',",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Penal system documentary films that are not about law enforcement in the United States
",27126.0,GB,['P4W: Prison for Women' 'The Phantom (2021 film)' 'Waseskun'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Two Captains', 'The Peacekeepers']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1984 Fantasy novels about the United Kingdom
",27126.0,GB,['Mythago Wood' 'Nights at the Circus'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels published by Hutchinson about film director and producers
",27126.0,GB,['Laughing Gas (novel)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Samovar Girl', 'The Midnight Zoo', 'The Gate to Women's Country', 'Waseskun', 'P4W: Prison for Women', 'The Last Chance', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Public Image', 'The Lives of Animals', 'The Violent Bear It Away', 'The Two Captains', 'The Trellisane Confrontation', 'The Vulcan Academy",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Canadian documentaries about homelessness and LGBT
",27126.0,GB,['Ryan (film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Midnight Zoo', 'The Lives of Animals', 'The Violent Bear It Away', 'The Two Captains', 'The Trellisane Confrontation', 'The Vulcan Academy Murders', 'The Life of Verdi']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in Italy that are 1982 television films
",27126.0,GB,"['Cavalleria rusticana (1982 film)' 'The Deadly Game (1982 film)'
 'The Life of Verdi (miniseries)']",3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Lighthouse at the End of the World', 'Time and the Wind']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Erico Verissimo works adapted into films
",27126.0,GB,['Time and the Wind'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Midnight Zoo', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Young adult novels set in Oceania that are not Australian or for children
",27126.0,GB,['Boy at War' 'The Changeover' 'The Firebird Rocket'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Blind Owl', 'The Village of No Return', 'The Invincible Constable', 'The Lives of Animals', 'The Lives of Animals', 'The Village of No Return', 'The Invincible Constable']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian novels or books by Sadegh Hedayat
",27126.0,GB,['My Uncle Napoleon' 'Savushun' 'The Blind Owl'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['Victory at Entebbe', 'The Invincible Constable', 'The Village of No Return']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Propaganda films that are epic and based on actual events.
",27126.0,GB,['Doctor Zhivago (film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Picturegoers', 'The Lives of Animals']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1960 Catholic fiction books
",27126.0,GB,['The Picturegoers' 'The Violent Bear It Away'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0, ['The Vulcan Academy Murders'],256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: NBC network original films about ideologies that are set in outer space.
",27126.0,GB,['Undercover with the KKK'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Copper (1930 film)', 'The Deadly Game (1982 film)', 'The Two Captains', 'The Last Chance (1945 film)', 'The Invincible Constable', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Invincible Constable', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Invincible Constable",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1930 non american crime films
",27126.0,GB,"['An Obvious Situation' ""That Night's Wife"" 'The Copper (1930 film)']",3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Deadly Game (1982 film)', 'Ace Attorney (film)']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s legal mystery drama films
",27126.0,GB,['Ace Attorney (film)' 'True Story (film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Last of the Buccaneers', 'The Hounds of the Morrigan', 'First Invasion: The War of 1812']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Andrew Jackson films or films about the War or 1812
",27126.0,GB,"['First Invasion: The War of 1812' 'Last of the Buccaneers'
 'Mohawk (2017 film)']",3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'Victory at Entebbe', 'The Invincible Constable']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films about sportspeople set in 1972
",27126.0,GB,['Going Vertical' 'Prefontaine (film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Story Without a Name (novel)', 'The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Midnight Zoo', 'The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Midnight Zoo', 'The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable',",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1936 Alternate history novels and books based in Asia
",27126.0,GB,['We the Living'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Two Captains']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Books about social psychology set in the Middle Ages that are Hachette Book Group books
",27126.0,GB,['Circe (novel)' 'Julian (novel)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0, ['A.P.E.X.'],256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in the year 2073
",27126.0,GB,['A.P.E.X.'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0, ['The Lighthouse at the End of the World'],256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: French novels made in 1905.
",27126.0,GB,['The Lighthouse at the End of the World'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Assassination of Richard Nixon', 'The Village of No Return', 'The Invincible Constable']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2004 films that are set in 1974
",27126.0,GB,"['Anchorman: The Legend of Ron Burgundy'
 'The Assassination of Richard Nixon']",3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['Demoni', 'The Two Who Stole the Moon', 'The Violent Bear It Away', 'The Adventures of Jinbao', 'The Village of No Return', 'The Midnight Zoo', 'The Two Captains', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bulgarian animated films or Polish or Belgian animated fantasy films
",27126.0,GB,['Demoni (2012 film)' 'Dragon Rider (film)' 'Felix the Cat: The Movie'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels adapted into radio programs that are set during WWI
",27126.0,GB,['All Quiet on the Western Front'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Midnight Zoo', 'Nails (2003 film)', 'The Phantom (2021 film)', 'The Two Who Stole the Moon', 'The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Phantom (2021 film)', 'The Two Who Stole the Moon', 'The Violent Bear It Away', 'The Village of No Return', 'The Inv",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Horror drama films from the 2000s or Karel Jaromír Erben films
",27126.0,GB,['Little Otik' 'Nails (2003 film)' 'Princess Goldilocks'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Adventures of Jinbao', 'Durgeshnandini', 'We the Living', 'Anandamath']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bengali written Indian historical novels
",27126.0,GB,['Anandamath' 'Durgeshnandini' 'Those Days (novel)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0, ['The Phantom (2021 film)'],256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1970s television films set in Palestine about terrorism
",27126.0,GB,['Victory at Entebbe'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Village of No Return', 'The Lives of Animals', 'The Midnight Zoo', 'The Public Image', 'The Gate to Women's Country', 'The Two Captains', 'The Two Who Stole the Moon', 'The Changeover', 'The Hounds of the Morrigan', 'The Last Mistress', 'The Last Chance', 'The Lives of Animals', 'The Midnight Zoo', 'The Public Image', 'The Gate to Women's",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fictional WWII novels about antisemitisim.
",27126.0,GB,['The Boys from Brazil (novel)' 'The Portage to San Cristobal of A.H.'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Lives of Animals', 'Hild', 'The Girl on the Stairs', 'The Violent Bear It Away', 'The Final Nexus']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English books published by Farrar Straus and Giroux
",27126.0,GB,['Hild (novel)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Midnight Zoo', 'The Phantom', 'The Violent Bear It Away', 'The Lives of Animals', 'The Public Image', 'The Girl on the Stairs', 'The Two Captains', 'The Final Reflection', 'The Trellisane Confrontation', 'The Vulcan Academy Murders', 'The Lives of Animals', 'The Violent Bear It Away', '",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films shot in Europe that are Austrian drama films and English language French films.
",27126.0,GB,['Taking Sides (film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Violent Bear It Away', 'The Two Captains', 'The Master of Taiga', 'The Portage to San Cristobal of A.H.']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels set in Russia and the Arctic about war and conflict
",27126.0,GB,['The Samovar Girl' 'The Two Captains'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Glassworker', 'Star Healer', 'Illywhacker']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English-language novels that are 1985 speculative fiction but not American 1985 novels
",27126.0,GB,['Illywhacker' 'Star Healer' 'The Hounds of the Morrigan'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Invincible Constable', 'The Village of No Return', 'A.P.E.X.']",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Historical Chinese martial arts films about terrorism
",27126.0,GB,"[""A Queen's Ransom""]",3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
27126.0," ['The Blind Owl', 'The Changeover', 'The Hounds of the Morrigan', 'The Life of Verdi', 'The Master of Taiga', 'The Two Captains', 'The Village of No Return', 'The Violent Bear It Away', 'The Two Who Stole the Moon', 'The Midnight Zoo', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Peacekeepers', 'The Girl on the Stairs', 'The Two Who St",256,quest_32k,3.999891456,147.456,test,0.38904029370030857,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian and Asian short films from 2010's
",27126.0,GB,['Game Over (2013 film)' 'The Poot' 'Two & Two (2011 film)'],3999.891456,4.0,6.546898944,Final Answer: ,44399.0,6546.898944
