context_tokens,memory_budget_unit,uncompressed_kv_memory_mb,predicted_answer,answers,compression_ratio,kv_memory_per_token_kb,uncompressed_kv_memory_gb,answer_prefix,max_new_tokens,token_budget,memory_budget,retained_context_tokens,retained_kv_memory_gb,task,split,question,retained_kv_memory_mb
44955.0,MB,6628.88448," ['WWE Raw', '1']",['the following day'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does monday night raw come on hulu
",511.967232
44955.0,MB,6628.88448," ['Portuguese Crown', 'Portuguese Empire', 'Spain']",['Spain' 'Taíno' 'indigenous Taíno people'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who did puerto rico belong to before the u.s
",511.967232
44955.0,MB,6628.88448," ['G. Sankara Kurup', '102']","['September 13, 2012']",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did season 4 of glee come out
",511.967232
44955.0,MB,6628.88448, ['Bald eagle'],['Haliaeetus'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the genus of a bald eagle
",511.967232
44955.0,MB,6628.88448," ['RMS Titanic', '1']","[""Kobol's Last Gleaming""]",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does boomer find out she a cylon
",511.967232
44955.0,MB,6628.88448," ['[TITLE] The Lion King', 'ID: 302']  
['[TITLE] The Lion King', 'ID: 302']  
['[TITLE] The Lion King', 'ID: 302']  
['[TITLE] The Lion King', 'ID: 302']  
['[TITLE] The Lion King', 'ID: 302']  
['[TITLE] The Lion King', 'ID: 302",['Nala'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the female lion called in lion king
",511.967232
44955.0,MB,6628.88448," ['Over the Garden Wall', 18]  
['The Woodsman is played by a character named ""The Woodsman"" in the show ""Over the Garden Wall""']",['Christopher Lloyd'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays the woodsman in over the garden wall
",511.967232
44955.0,MB,6628.88448," ['The Christmas tree was introduced to the UK by Queen Victoria in 1833.']
The introduction of the Christmas tree to the UK is mentioned in the document titled ""The Christmas tree"" (ID: 90) and is related to the historical context of the holiday in the UK.",['Charlotte of Mecklenburg-Strelitz'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who introduced the first chrismas tree to the uk
",511.967232
44955.0,MB,6628.88448," ['""101 Dalmatians (2017 film)""', '101 Dalmatians (2017 film)']
['Jeff Daniels']",['Glenn Close'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played cruella de vil in 101 dalmatians
",511.967232
44955.0,MB,6628.88448," ['I Wanna Be Sedated', 99]",['the Ramones'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sang the song i wanna be sedated
",511.967232
44955.0,MB,6628.88448," ['The line of scrimmage in American football consists of at least seven players, with only the two players on the ends of the line being eligible to be considered for the ""line of scrimmage"" in terms of being counted in the defensive line. The exact number of players on the line of scrimmage can vary depending on the team's formation and strategy.']",['at least seven' 'at least seven players' 'seven'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many players on the line of scrimmage in american football
",511.967232
44955.0,MB,6628.88448, ['The South-Western City School District (2003)'],['September 1972'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the tv show the waltons first air
",511.967232
44955.0,MB,6628.88448," ['Once Upon a Time', 102]  
['Emma is dating Killian Jones in Once Upon a Time.']",['Hook'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is emma dating in once upon a time
",511.967232
44955.0,MB,6628.88448, ['The 1998 season'],['2011'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time giants won superbowl
",511.967232
44955.0,MB,6628.88448," ['RMS Titanic', '1']",['the summit of Cadillac Mountain'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the sun hit the us first
",511.967232
44955.0,MB,6628.88448," ['Mughal Empire', '1']",['Indian government'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the authority or governing body of mca
",511.967232
44955.0,MB,6628.88448," ['from the primal rib, one of the nine primal cuts of beef', 'the entire rib section comprises ribs six through 12', 'the primal rib is located on the cow']",['the primal rib'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does prime rib come from on a cow
",511.967232
44955.0,MB,6628.88448," ['Rajesh (or ""R"" in the text)']
The Joker in *Batman the Dark Knight* is played by Heath Ledger.",['Ledger'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays joker in batman the dark knight
",511.967232
44955.0,MB,6628.88448," ['Gravitational force', 'Gravity']","['Gravity' 'Gravity, or gravitation']",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the common name for gravitational force
",511.967232
44955.0,MB,6628.88448," ['RMS Titanic', '1']",['The Lykan Hypersport'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fast and furious 7 red car abu dhabi
",511.967232
44955.0,MB,6628.88448," ['Geoffrey Dyson', 'George Dyson', 'George D. Dyson', 'George D. D. Dyson', 'George D. D. D. Dyson', 'George D. D. D. D. Dyson', 'George D. D. D. D. D. Dyson', 'George D. D. D. D. D. D. Dyson', 'George D. D. D. D. D. D. D.",['Jack Lord' 'John Joseph Patrick Ryan'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played the original steve mcgarrett on hawaii five-o
",511.967232
44955.0,MB,6628.88448," ['Wikipedia:Physical properties of metals', 'Non-ferrous metal']  
['Aluminium is a non-ferrous metal.']",['non-ferrous'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: is aluminium a ferrous or non ferrous metal
",511.967232
44955.0,MB,6628.88448," ['Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of Power', 'Rings of",['Sauron'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who has a ring of power in lotr
",511.967232
44955.0,MB,6628.88448," ['the era of the great mughals began with the accession of', 'the Mughal Empire', 'the Mughal Empire', 'the Mughal Empire']",['Akbar the Great' 'Babur'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: the era of the great mughals began with the accession of
",511.967232
44955.0,MB,6628.88448," ['Hyderabad State (1948–56)', '1']",['24 November 1949'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did hyderabad became a part of india
",511.967232
44955.0,MB,6628.88448," ['Vikram Sambat', 102]",['Nepal'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: vikram samvat calender is official in which country
",511.967232
44955.0,MB,6628.88448, ['[]'],['Rocky'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who won the oscar for best picture in 1976
",511.967232
44955.0,MB,6628.88448," ['Protein biosynthesis', '0']",['cell nucleus' 'in the cell nucleus'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the protien made in the cell
",511.967232
44955.0,MB,6628.88448," ['Life of Pi', 103]  
['Richard Parker']",['Richard Parker'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the tigers name in life of pi
",511.967232
44955.0,MB,6628.88448," ['Lionel in ""As Time Goes By"" was played by Michael Gambon', 'The role of Lionel in ""As Time Goes By"" was portrayed by Michael Gambon']","['Geoffrey Dyson Palmer' 'Geoffrey Dyson Palmer, OBE']",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played lionel in as time goes by
",511.967232
44955.0,MB,6628.88448, ['Mexico at the 2018 Winter Olympics'],['9 to 25 February 2018'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does mexico play in the winter olympics
",511.967232
44955.0,MB,6628.88448," ['Pretty Little Liars', 'A Pretty Little Liars' (ID: 301)]  
['A is the mysterious entity known as ""A.D."" in ""Pretty Little Liars"", who is revealed to be the twin sister of Spencer, named Alex Drake.']",['CeCe Drake'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the head a in pretty little liars
",511.967232
44955.0,MB,6628.88448," ['G. Sankara Kurup', '102']  
['G. Sankara Kurup is a fictional character in the show NCIS: Los Angeles, and ""G"" in his name stands for ""G. Sankara Kurup"" as it is his full name.']",['Grisha'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what does g stand for in ncis los angeles
",511.967232
44955.0,MB,6628.88448," ['Membrane on the surface of the stomach', 'TITLE: B. R. Ambedkar', 'ID: 3']",['Serous Membrane' 'the visceral membrane'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the membrane on the surface of the stomach called
",511.967232
44955.0,MB,6628.88448," ['']
The query ""when did it become law to stand for the national anthem"" is not directly addressed in the provided documents.","['June 22, 1942']",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did it become law to stand for the national anthem
",511.967232
44955.0,MB,6628.88448," ['P4010', '112']",['Phosphorus pentoxide'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the name of the compound p4010
",511.967232
44955.0,MB,6628.88448," ['Krypton-85 decays by emission of a beta particle. The product of this decay is stable, non-radioactive rubidium-85.']",['rubidium-85'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: krypton-85 decays by emission of a beta particle. the product of this decay is
",511.967232
44955.0,MB,6628.88448," ['Criminal Minds (TV series)']
query: which episode does gideon die in criminal minds
TITLE: Criminal Minds (TV series) | ID: 1
Final Answer: ['Criminal Minds (TV series)']","['""Nelson\'s Sparrow""' ""Nelson's Sparrow""]",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which episode does gideon die in criminal minds
",511.967232
44955.0,MB,6628.88448," ['G. Sankara Kurup', '19']",['Malayalam'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: first jnanpith award was an autor of which language
",511.967232
44955.0,MB,6628.88448, ['Bhimrao Ramji Ambedkar'],['David Ben-Gurion'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the first signatory of the israeli declaration of independence
",511.967232
44955.0,MB,6628.88448," ['TITLE: History of China, ID: 25', 'TITLE: History of the Qing dynasty, ID: 25']",['Manchuria'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where did the rulers of the qing dynasty originate
",511.967232
44955.0,MB,6628.88448," ['The 2018 TV series ""Where Are You Now""']","['February 27, 2015' 'February\xa027,\xa02015']",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did where are you now come out
",511.967232
44955.0,MB,6628.88448," ['We Are the World', 'We Are the World']",['produced by Quincy Jones'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who made the song we are the world
",511.967232
44955.0,MB,6628.88448," ['Baby (Justin Bieber song)', 99]",['Ludacris'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sings the rap in baby by justin bieber
",511.967232
44955.0,MB,6628.88448," ['Jawaharlal Nehru Centre for Advanced Scientific Research', '19']","['Jakkur, Bangalore, India']",0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: jawaharlal nehru centre for advanced scientific research jakkur campus
",511.967232
44955.0,MB,6628.88448," ['Cooling water is used to condense the steam by removing heat, which helps in the cooling process and allows the system to operate efficiently. This is related to the function of condensers in systems like the steam engine or power generation, as described in the document titled ""Physical layer"" with ID 8.']

The cooling water runs through the condenser to remove heat from the system, which helps condense the steam and maintain the efficiency of the process. This is explained in the context",['condense the steam'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: why does cooling water run through the condenser
",511.967232
44955.0,MB,6628.88448," ['During metaphase of cell division, when the DNA is in the form of condensed visible chromosomes, which are also known as sister chromatids. This is described in the document titled ""Chromosome"" with ID: 8']",['metaphase'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does a cell have condensed visible chromosomes also known as sister chromatids
",511.967232
44955.0,MB,6628.88448," ['Hawaii's primary export to the United States was not directly mentioned in the provided documents. However, the document titled ""Racing Post"" (ID: 100) mentions ""the Chinese 'pest' or 'mance' was the root of these immigration fears."" This may be related to the context of the question, but it does not clearly state Hawaii's primary export. Therefore, the query cannot be fully answered based on the given documents.']",['coffee' 'honey' 'livestock' 'macadamia nuts' 'pineapple' 'sugarcane'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what was hawaii's primary export to the united states
",511.967232
44955.0,MB,6628.88448," ['The Ming Dynasty had a centralized bureaucratic government with the emperor as the supreme authority, supported by a complex system of officials and institutions.']",['imperial rule'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of government did the ming dynasty have
",511.967232
44955.0,MB,6628.88448," ['Filename extension', '2']",['.java'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the filename extension used for all java source files
",511.967232
44955.0,MB,6628.88448, ['1996'],['2003'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time unc did not make the ncaa tournament
",511.967232
44955.0,MB,6628.88448," ['Corey', 'Corey (name)']",['Coire' 'Corey' 'Corie' 'Correy' 'Corrie' 'Cory' 'Khouri' 'Kori' 'Kory'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: different ways to spell corey for a boy
",511.967232
44955.0,MB,6628.88448," ['']
The query ""what percentage of the population is naturally blonde"" is not directly addressed in the provided documents.",['2%'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what percentage of the population is naturally blonde
",511.967232
44955.0,MB,6628.88448," ['['[TITLE: ""Geoffrey Palmer (actor)"", ID: 3]']']",['Amanda Leighton'],0.9227672116561005,147.456,6.62888448,Final Answer: ,256,3472.0,512.0,3472.0,0.511967232,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays poppy in the beat goes on
",511.967232
