token_budget,predicted_answer,max_new_tokens,task,retained_kv_memory_gb,kv_memory_per_token_kb,split,compression_ratio,question,retained_context_tokens,memory_budget_unit,answers,retained_kv_memory_mb,memory_budget,uncompressed_kv_memory_gb,answer_prefix,context_tokens,uncompressed_kv_memory_mb
6781.0," ['The Story Without a Name (novel)', 'The Violent Bear It Away', 'The Public Image']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels about families set in Boston and New England.
",6781.0,GB,['A Case of Need'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The 3 Mistakes of My Life', 'Five Point Someone', 'One Night @ the Call Center']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2009 Indian, or by Chetan Bhagat, novels
",6781.0,GB,"['Five Point Someone' 'One Night @ the Call Center'
 'The 3 Mistakes of My Life']",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Story Without a Name (novel)', 'The Girl on the Stairs', 'The Two Captains', 'The Two Who Stole the Moon', 'The Midnight Zoo', 'The Peacekeepers', 'The Lives of Animals', 'The Public Image', 'The Last Mistress', 'The Last Chance', 'The Midnight Zoo', 'The Peacekeepers', 'The Lives of Animals', 'The Public Image', 'The Last Mistress', 'The Last",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Hispanic and Latino American novels set anywhere besides North America
",6781.0,GB,['At Night We Walk in Circles' 'La reina de América' 'Lost City Radio'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Bewitched', 'The Midnight Zoo', 'This Census-Taker']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Swiss Films about stalking
",6781.0,GB,['One Way Trip 3D'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Violent Bear It Away', 'The Two Captains']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1971 British thriller novels
",6781.0,GB,['Firecrest (novel)' 'Lament for Leto'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['The Lives of Animals'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Critical Jehovah's Witness books.
",6781.0,GB,['Crisis of Conscience'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Boys from Brazil', 'The Midnight Zoo', 'The Peacekeepers', 'The Vulcan Academy Murders']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Gene DeWeese novels
",6781.0,GB,['Chain of Attack' 'The Final Nexus' 'The Peacekeepers'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'This Census-Taker']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s speculative fiction novels about Washington (state) and the United States.
",6781.0,GB,['Seveneves'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990's historical films about security and surveillance that are set in England
",6781.0,GB,['Elizabeth (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Violent Bear It Away', 'The Story Without a Name (novel)']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1890s historical books and novels published by Harper & Brothers
",6781.0,GB,['Personal Recollections of Joan of Arc'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Phantom (novel)', 'The Story Without a Name (novel)']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History/Adventure books about France from 1933
",6781.0,GB,['The Way of the Scarlet Pimpernel'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['The Bewitched'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Crime novels that are both American crime novels and 1932 novels
",6781.0,GB,['Poison in Jest' 'The Waxworks Murder'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Penal system documentary films that are not about law enforcement in the United States
",6781.0,GB,['P4W: Prison for Women' 'The Phantom (2021 film)' 'Waseskun'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Life of Verdi (miniseries)', 'The Violent Bear It Away', 'The Two Captains', 'The Trellisane Confrontation', 'The Vulcan Academy Murders']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1984 Fantasy novels about the United Kingdom
",6781.0,GB,['Mythago Wood' 'Nights at the Circus'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels published by Hutchinson about film director and producers
",6781.0,GB,['Laughing Gas (novel)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['Waseskun', 'The Samovar Girl']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Canadian documentaries about homelessness and LGBT
",6781.0,GB,['Ryan (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['Cavalleria rusticana (1982 film)'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in Italy that are 1982 television films
",6781.0,GB,"['Cavalleria rusticana (1982 film)' 'The Deadly Game (1982 film)'
 'The Life of Verdi (miniseries)']",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Erico Verissimo works adapted into films
",6781.0,GB,['Time and the Wind'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Young adult novels set in Oceania that are not Australian or for children
",6781.0,GB,['Boy at War' 'The Changeover' 'The Firebird Rocket'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Blind Owl', 'The Village of No Return']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian novels or books by Sadegh Hedayat
",6781.0,GB,['My Uncle Napoleon' 'Savushun' 'The Blind Owl'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Invincible Constable', 'The Village of No Return', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', '",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Propaganda films that are epic and based on actual events.
",6781.0,GB,['Doctor Zhivago (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['The Violent Bear It Away'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1960 Catholic fiction books
",6781.0,GB,['The Picturegoers' 'The Violent Bear It Away'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, [],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: NBC network original films about ideologies that are set in outer space.
",6781.0,GB,['Undercover with the KKK'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Copper (1930 film)', '100', 'The Last Chance (1945 film)', '69', 'The Two Captains (1930 film)', '108', 'The Invincible Constable', '1', 'The Bewitched', '4', 'The Story Without a Name (novel)', '5', 'The Two Who Stole the Moon', '89', 'The Master of Taiga', '9",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1930 non american crime films
",6781.0,GB,"['An Obvious Situation' ""That Night's Wife"" 'The Copper (1930 film)']",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'This Census-Taker']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s legal mystery drama films
",6781.0,GB,['Ace Attorney (film)' 'True Story (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Invincible Constable', 'The Village of No Return', 'The Midnight Zoo', 'The Life of Verdi (miniseries)', 'The 3 Mistakes of My Life', 'The Lives of Animals', 'The Lives of Animals', 'The Life of Verdi (miniseries)']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Andrew Jackson films or films about the War or 1812
",6781.0,GB,"['First Invasion: The War of 1812' 'Last of the Buccaneers'
 'Mohawk (2017 film)']",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Invincible Constable', 'The Midnight Zoo', 'The Village of No Return']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films about sportspeople set in 1972
",6781.0,GB,['Going Vertical' 'Prefontaine (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Midnight Zoo', 'The Bewitched', 'The Story Without a Name (novel)', 'The Public Image', 'The Lives of Animals', 'The Girl on the Stairs', 'The Glassworker', 'The Lives of Animals', 'The Public Image', 'The Girl on the Stairs', 'The Glassworker']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1936 Alternate history novels and books based in Asia
",6781.0,GB,['We the Living'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['The Violent Bear It Away'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Books about social psychology set in the Middle Ages that are Hachette Book Group books
",6781.0,GB,['Circe (novel)' 'Julian (novel)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['A.P.E.X.'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in the year 2073
",6781.0,GB,['A.P.E.X.'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, [],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: French novels made in 1905.
",6781.0,GB,['The Lighthouse at the End of the World'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Invincible Constable', 'The Village of No Return']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2004 films that are set in 1974
",6781.0,GB,"['Anchorman: The Legend of Ron Burgundy'
 'The Assassination of Richard Nixon']",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Phantom (2012 film)', 'The Two Captains', 'The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bulgarian animated films or Polish or Belgian animated fantasy films
",6781.0,GB,['Demoni (2012 film)' 'Dragon Rider (film)' 'Felix the Cat: The Movie'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Life of Verdi (miniseries)', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Public Image', 'The Master of Taiga', 'The Glassworker', 'The Lives of Animals', 'The Story Without a Name (novel)', 'The Midnight Zoo', 'This Census-Taker', 'The Phantom', 'The Two Captains', 'The Trellisane Confrontation', 'The Vulcan Academy",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels adapted into radio programs that are set during WWI
",6781.0,GB,['All Quiet on the Western Front'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'The Phantom', 'The Two Who Stole the Moon', 'The Violent Bear It Away', 'The Two Captains', 'The Phantom (film)']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Horror drama films from the 2000s or Karel Jaromír Erben films
",6781.0,GB,['Little Otik' 'Nails (2003 film)' 'Princess Goldilocks'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Adventures of Jinbao', 'Durgeshnandini', 'Anandamath']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bengali written Indian historical novels
",6781.0,GB,['Anandamath' 'Durgeshnandini' 'Those Days (novel)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'This Census-Taker']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1970s television films set in Palestine about terrorism
",6781.0,GB,['Victory at Entebbe'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Life of Verdi (miniseries)', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Master of Taiga', 'The Two Captains', 'The Trellisane Confrontation', 'The Vulcan Academy Murders']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fictional WWII novels about antisemitisim.
",6781.0,GB,['The Boys from Brazil (novel)' 'The Portage to San Cristobal of A.H.'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Story Without a Name (novel)', 'The Violent Bear It Away', 'The Girl on the Stairs']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English books published by Farrar Straus and Giroux
",6781.0,GB,['Hild (novel)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'This Census-Taker']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films shot in Europe that are Austrian drama films and English language French films.
",6781.0,GB,['Taking Sides (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Midnight Zoo', 'The Phantom (novel)']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels set in Russia and the Arctic about war and conflict
",6781.0,GB,['The Samovar Girl' 'The Two Captains'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0, ['The Glassworker'],256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English-language novels that are 1985 speculative fiction but not American 1985 novels
",6781.0,GB,['Illywhacker' 'Star Healer' 'The Hounds of the Morrigan'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Invincible Constable', 'The Village of No Return']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Historical Chinese martial arts films about terrorism
",6781.0,GB,"[""A Queen's Ransom""]",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Girl on the Stairs', 'The Hounds of the Morrigan', 'The Master of Taiga', 'The Phantom (2012 film)', 'The Two Captains', 'The Violent Bear It Away']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian and Asian short films from 2010's
",6781.0,GB,['Game Over (2013 film)' 'The Poot' 'Two & Two (2011 film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Story Without a Name (novel)', 'The Girl on the Stairs', 'The Peacekeepers', 'The Two Captains', 'The Two Who Stole the Moon']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1968 art novels
",6781.0,GB,['It Happened in Boston?' 'The Public Image'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'The Story Without a Name (novel)', 'The Violent Bear It Away']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: books about socialism and the french revolution
",6781.0,GB,['To the Finland Station'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: American Science fiction children's comedy films set in castles.
",6781.0,GB,['Hotel Transylvania (film)'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0," ['The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo',",256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History books about Malaysia or the Qing dynasty or about South Korea
",6781.0,GB,"['Chronicle of Malaysia' 'Korea: A Walk Through the Land of Miracles'
 'Treason by the Book']",999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
6781.0,1534 books or 1553 books,256,quest_32k,0.999899136,147.456,test,0.8472713349399761,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1534 books or 1553 books
",6781.0,GB,['Ferrara Bible' 'Observations (Belon book)' 'Scepter of Judah'],999.899136,1.0,6.546898944,Final Answer: ,44399.0,6546.898944
