compression_ratio,max_new_tokens,predicted_answer,retained_context_tokens,uncompressed_kv_memory_gb,memory_budget_unit,task,uncompressed_kv_memory_mb,context_tokens,context_id,retained_kv_memory_mb,kv_memory_per_token_kb,answer_prefix,retained_kv_memory_gb,context_length,question,memory_budget,answer,token_budget
0.04996836363014523,32,5417CE64A1BD,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key D2613AA2E4F9? Return only the value.,8192.0,['CE170837B8A3'],55555.0
0.04996836363014523,32,98EEFE9FECAA,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 66B250C187FC? Return only the value.,8192.0,['10F1448AAA9E'],55555.0
0.04996836363014523,32,A1A27E8C544A,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key E9C33602F8AC? Return only the value.,8192.0,['9132F16287E4'],55555.0
0.04996836363014523,32,473796DA1DAC,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key B7C9E059A0EE? Return only the value.,8192.0,['366E508EBAD7'],55555.0
0.04996836363014523,32,D0A49CD6C852,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 7FCDA7CAD415? Return only the value.,8192.0,['E27A654821D0'],55555.0
0.04996836363014523,32,3712F433E1F9,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key A491EA1FCA65? Return only the value.,8192.0,['2493757750A9'],55555.0
0.04996836363014523,32,BEB73F22FAF8,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 23BE43CF2FDE? Return only the value.,8192.0,['BEB73F22FAF8'],55555.0
0.04996836363014523,32,5048BF7750A9,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 89FA8FB5D27B? Return only the value.,8192.0,['BF3C434308BC'],55555.0
0.04996836363014523,32,404854858485,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 6DAD95A76D79? Return only the value.,8192.0,['9562E5D7B875'],55555.0
0.04996836363014523,32,506EB757CB10,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 5CAB663F1C97? Return only the value.,8192.0,['FF50382567B8'],55555.0
0.04996836363014523,32,500A2C34444C,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 2369FF5E9FF0? Return only the value.,8192.0,['7E57827050A8'],55555.0
0.04996836363014523,32,BF85AD64B56C,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key C17A1745D6D8? Return only the value.,8192.0,['DC710C0FD195'],55555.0
0.04996836363014523,32,D00907FC584E,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 27201C11F735? Return only the value.,8192.0,['28F4A0A04DC4'],55555.0
0.04996836363014523,32,50DC83639007,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key AE34CAC5B68C? Return only the value.,8192.0,['98AE6C12ACE8'],55555.0
0.04996836363014523,32,988C61B1CD22,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 628010435A10? Return only the value.,8192.0,['988C61B1CD22'],55555.0
0.04996836363014523,32,9FD3466772CE,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 77D2FF01CF99? Return only the value.,8192.0,['405C877409A9'],55555.0
0.04996836363014523,32,4F0E9C574F06,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 8DA0F89897B9? Return only the value.,8192.0,['F143DC5C0EED'],55555.0
0.04996836363014523,32,39805544544D,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key AE2702F06B90? Return only the value.,8192.0,['1D53B88139B9'],55555.0
0.04996836363014523,32,9360C3FE0183,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key E281AE849217? Return only the value.,8192.0,['C0398976E334'],55555.0
0.04996836363014523,32,50482775448C,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key C4C2444EA7C8? Return only the value.,8192.0,['5715A4161293'],55555.0
0.04996836363014523,32,48E0950245E0,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 4B221C8EAEE9? Return only the value.,8192.0,['287D6F4CC69A'],55555.0
0.04996836363014523,32,B8DBF42D47CC,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 00D474273CA3? Return only the value.,8192.0,['B8DBF42D47CC'],55555.0
0.04996836363014523,32,3D418D52884C,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key B83CE037E5ED? Return only the value.,8192.0,['F8CD436D76E2'],55555.0
0.04996836363014523,32,6B658B814EB4,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key C30F8026695F? Return only the value.,8192.0,['81F72DBC2134'],55555.0
0.04996836363014523,32,506EB758E201,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 1B3DE9A1FA6F? Return only the value.,8192.0,['A013DEDA4E16'],55555.0
0.04996836363014523,32,54C689456F27,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key D7774C66E0A8? Return only the value.,8192.0,['81F6A39231A7'],55555.0
0.04996836363014523,32,7C96B7E99ACA,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 32EB9BE578C7? Return only the value.,8192.0,['5FB82720797D'],55555.0
0.04996836363014523,32,509426A524E3,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 295BC333E861? Return only the value.,8192.0,['F4188A14BE62'],55555.0
0.04996836363014523,32,37948380504F,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key EC24C754108F? Return only the value.,8192.0,['EB2287C5421E'],55555.0
0.04996836363014523,32,E5D6908824E3,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 995400257AD1? Return only the value.,8192.0,['7D1552FBE43B'],55555.0
0.04996836363014523,32,5CECEDD96831,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 1CA304FC6D82? Return only the value.,8192.0,['5CECEDD96831'],55555.0
0.04996836363014523,32,5FA59B1495C6,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key FC3EE0F3EAB0? Return only the value.,8192.0,['CE88D4E80839'],55555.0
0.04996836363014523,32,38730B85F2ED,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 3D4C4EB93EFF? Return only the value.,8192.0,['3DA90ED42F1A'],55555.0
0.04996836363014523,32,4654DE67A278,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 913EE0C53CB8? Return only the value.,8192.0,['1429F26B4776'],55555.0
0.04996836363014523,32,DEE1C369DEE1,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key BB5E15ED6269? Return only the value.,8192.0,['D0E67C69DEE1'],55555.0
0.04996836363014523,32,75EDF27E4197,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key FA5D11B7E948? Return only the value.,8192.0,['885FC2B6D2C5'],55555.0
0.04996836363014523,32,5048BF57CB10,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 2031C40DB9B4? Return only the value.,8192.0,['A8E520DE435D'],55555.0
0.04996836363014523,32,2A458CBFEDB0,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key F26479AC1B1E? Return only the value.,8192.0,['2A458CBFEDB0'],55555.0
0.04996836363014523,32,271EB1A6B1F1,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 871543DAC043? Return only the value.,8192.0,['9B49DF57C59A'],55555.0
0.04996836363014523,32,5C623A3C563F,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key F6E06C52C49F? Return only the value.,8192.0,['EDCD36386821'],55555.0
0.04996836363014523,32,348890882EAF,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key C1598A0F4EFB? Return only the value.,8192.0,['B09BBADCC32A'],55555.0
0.04996836363014523,32,0C904185300D,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key B683337EA2DF? Return only the value.,8192.0,['66244FCCA39A'],55555.0
0.04996836363014523,32,5F98A65E688E,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key ABF3FEC21BBE? Return only the value.,8192.0,['5F98A65E688E'],55555.0
0.04996836363014523,32,7394847FD9B4,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key E64D702753A1? Return only the value.,8192.0,['7394847FD9B4'],55555.0
0.04996836363014523,32,5F98A65E688E,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 3F761EFA2197? Return only the value.,8192.0,['10643985C3CF'],55555.0
0.04996836363014523,32,0EF29D024E5A,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 0562568CC69B? Return only the value.,8192.0,['8DCD969B6662'],55555.0
0.04996836363014523,32,246A8D35444D,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 96A43AE8CC93? Return only the value.,8192.0,['01D738602AB6'],55555.0
0.04996836363014523,32,0F12A18FF6B6,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key B535122C9A56? Return only the value.,8192.0,['0F12A18FF6B6'],55555.0
0.04996836363014523,32,080AE7C99B26,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 11413A9BEDD4? Return only the value.,8192.0,['080AE7C99B26'],55555.0
0.04996836363014523,32,9458C2874F06,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 5496DC1110C1? Return only the value.,8192.0,['839F1223B513'],55555.0
0.04996836363014523,32,2493757750A9,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 474A3CEDDF2D? Return only the value.,8192.0,['7C44AB4220A7'],55555.0
0.04996836363014523,32,5C62F43BA052,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 8A0B36D8393A? Return only the value.,8192.0,['B92D21DF306F'],55555.0
0.04996836363014523,32,77407740774077407740774077407740,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key E1E3EF7DDC76? Return only the value.,8192.0,['9382922FE15A'],55555.0
0.04996836363014523,32,5D4D81530C2D,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 3E357900F7F9? Return only the value.,8192.0,['7914C8DCD19F'],55555.0
0.04996836363014523,32,46704CEDA164,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 6835CEB81F9D? Return only the value.,8192.0,['182530BEB45F'],55555.0
0.04996836363014523,32,5F98A65E688E,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key A8B318D0752B? Return only the value.,8192.0,['5AB36E595ED3'],55555.0
0.04996836363014523,32,500A2C3780F2,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 693D6C6FA611? Return only the value.,8192.0,['DD24778EEDB3'],55555.0
0.04996836363014523,32,0BA64639447B,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 0DDEBAA4B71A? Return only the value.,8192.0,['A748AC619E63'],55555.0
0.04996836363014523,32,988C61B1CD22,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key A56CFBF24050? Return only the value.,8192.0,['0F841931E9EE'],55555.0
0.04996836363014523,32,C2490149A27C,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key BA6C6712303A? Return only the value.,8192.0,['CCF356DC8907'],55555.0
0.04996836363014523,32,310C3FA7F104,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 1BF9DC96925E? Return only the value.,8192.0,['310C3FA7F104'],55555.0
0.04996836363014523,32,96A9DC33E1F9,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 894A30B187EF? Return only the value.,8192.0,['23E272D8567D'],55555.0
0.04996836363014523,32,509426A58C8A,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 2EF96C006F61? Return only the value.,8192.0,['766E474EBC19'],55555.0
0.04996836363014523,32,5C07D71173E4,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key DFDE3FF350BF? Return only the value.,8192.0,['134CEC5B227C'],55555.0
0.04996836363014523,32,E1CDEC955F87,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key CEDA71710434? Return only the value.,8192.0,['DB20DC815FE7'],55555.0
0.04996836363014523,32,43D208E2AFD9,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 19108CE21EA3? Return only the value.,8192.0,['A6F20CF35B58'],55555.0
0.04996836363014523,32,E76A78116EF8,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 8A63FFD0F9D5? Return only the value.,8192.0,['03C7D605E770'],55555.0
0.04996836363014523,32,D53874420E6D,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 17E0F8102383? Return only the value.,8192.0,['C0E9ED2662E9'],55555.0
0.04996836363014523,32,680A2A935D62,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 3C83D9441FA5? Return only the value.,8192.0,['680A2A935D62'],55555.0
0.04996836363014523,32,DD5936B82481,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 7B3A7C52FA17? Return only the value.,8192.0,['DD5936B82481'],55555.0
0.04996836363014523,32,2A250F02BAD0,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key E70666AA9385? Return only the value.,8192.0,['2A250F02BAD0'],55555.0
0.04996836363014523,32,3948C2874F06,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 008D610461E3? Return only the value.,8192.0,['63F2FC3D3348'],55555.0
0.04996836363014523,32,23B8392456DE,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key ED3043E458FC? Return only the value.,8192.0,['C8FEC8B8D9C6'],55555.0
0.04996836363014523,32,F891DD3F487E,55555.0,8.622784512,MB,synthetic_kv_64k,8622.784512,58477.0,context_0000,8191.91808,147.456,,8.19191808,62995,What is the value associated with key 4906747B6DBA? Return only the value.,8192.0,['B2536C4A37EA'],55555.0
