token_budget,predicted_answer,max_new_tokens,task,retained_kv_memory_gb,kv_memory_per_token_kb,split,compression_ratio,question,retained_context_tokens,memory_budget_unit,answers,retained_kv_memory_mb,memory_budget,uncompressed_kv_memory_gb,answer_prefix,context_tokens,uncompressed_kv_memory_mb
3472.0," ['The Midnight Zoo', 'The Village of No Return', 'The Invincible Constable']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Horror drama films from the 2000s or Karel Jaromír Erben films
",3472.0,MB,['Little Otik' 'Nails (2003 film)' 'Princess Goldilocks'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Seven Chinese Brothers', 'The Seven Chinese Brothers', 'The Seven Chinese Brothers']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bengali written Indian historical novels
",3472.0,MB,['Anandamath' 'Durgeshnandini' 'Those Days (novel)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0, ['The Midnight Zone (1970s television film set in Palestine about terrorism)'],256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1970s television films set in Palestine about terrorism
",3472.0,MB,['Victory at Entebbe'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Village of No Return', 'The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fictional WWII novels about antisemitisim.
",3472.0,MB,['The Boys from Brazil (novel)' 'The Portage to San Cristobal of A.H.'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Story Without a Name', 'The Midnight Midnight']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English books published by Farrar Straus and Giroux
",3472.0,MB,['Hild (novel)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Village of No Return']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films shot in Europe that are Austrian drama films and English language French films.
",3472.0,MB,['Taking Sides (film)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic', 'The Midnight Arctic']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels set in Russia and the Arctic about war and conflict
",3472.0,MB,['The Samovar Girl' 'The Two Captains'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English-language novels that are 1985 speculative fiction but not American 1985 novels
",3472.0,MB,['Illywhacker' 'Star Healer' 'The Hounds of the Morrigan'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Invincible Constable', 'The Midnight Zoo', 'The Village of No Return']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Historical Chinese martial arts films about terrorism
",3472.0,MB,"[""A Queen's Ransom""]",511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian and Asian short films from 2010's
",3472.0,MB,['Game Over (2013 film)' 'The Poot' 'Two & Two (2011 film)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['Une vieille maîtresse', 'The Story Without a Name (novel)']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1968 art novels
",3472.0,MB,['It Happened in Boston?' 'The Public Image'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight', 'The Midnight Midnight']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: books about socialism and the french revolution
",3472.0,MB,['To the Finland Station'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Castle']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: American Science fiction children's comedy films set in castles.
",3472.0,MB,['Hotel Transylvania (film)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo',",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History books about Malaysia or the Qing dynasty or about South Korea
",3472.0,MB,"['Chronicle of Malaysia' 'Korea: A Walk Through the Land of Miracles'
 'Treason by the Book']",511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0, ['1534 books or 1553 books'],256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1534 books or 1553 books
",3472.0,MB,['Ferrara Bible' 'Observations (Belon book)' 'Scepter of Judah'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
