token_budget,context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,memory_budget_unit,uncompressed_kv_memory_gb,predicted_answer,memory_budget,uncompressed_kv_memory_mb,context_tokens
12207.0,32768,['1050s' 'in the 1050s' 'in the 1050s'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Herve serve as a Byzantine general? ",0.799997952,Answer:,32,65.536,0.63061700003026,12207.0,GB,2.165768192, in the 1050s,0.8,2165.768192,33047.0
12207.0,32768,['1060s' 'In the 1060s' 'In the 1060s'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Robert Crispin go up against the Turks? ",0.799997952,Answer:,32,65.536,0.6396989374262101,12207.0,GB,2.22035968, In the 1060s,0.8,2220.35968,33880.0
12207.0,32768,['Alexius Komnenos' 'Alexius Komnenos' 'Alexius Komnenos'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who ruined Roussel de Bailleul's plans for an independent state? ",0.799997952,Answer:,32,65.536,0.6386751124792801,12207.0,GB,2.214068224, The Byzantine general Alexius Komnenos,0.8,2214.068224,33784.0
12207.0,32768,['Afranji' 'Afranji' 'Afranji'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of the Norman castle? ",0.799997952,Answer:,32,65.536,0.6407804131599082,12207.0,GB,2.227044352, Trim Castle and Dublin Castle,0.8,2227.044352,33982.0
12207.0,32768,['Oursel' 'Oursel' 'Oursel'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the leader when the Franks entered the Euphrates valley? ",0.799997952,Answer:,32,65.536,0.6103983148219073,12207.0,GB,2.053373952, A Norman named Oursel,0.8,2053.373952,31332.0
12207.0,32768,['Turkish forces' 'Turkish forces' 'Turkish forces'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did the Normans team up with in Anatolia? ",0.799997952,Answer:,32,65.536,0.6137758653420237,12207.0,GB,2.071330816, Turkish forces,0.8,2071.330816,31606.0
12207.0,32768,"['Norman mercenary' 'an Italo-Norman named Raoul'
 'descended from an Italo-Norman named Raoul']",799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What were the origins of the Raouliii family? ",0.799997952,Answer:,32,65.536,0.6203464684477342,12207.0,GB,2.107179008, The Raoulii were descended from an Italo-Norman named Raoul.,0.8,2107.179008,32153.0
12207.0,32768,['Robert Guiscard' 'Robert Guiscard' 'Robert Guiscard'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of the count of Apulia  ",0.799997952,Answer:,32,65.536,0.6284244490441981,12207.0,GB,2.152988672, Robert Guiscard,0.8,2152.988672,32852.0
12207.0,32768,['1082' 'February 1082' 'February 1082'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Dyrrachium  fall to the Normans? ",0.799997952,Answer:,32,65.536,0.6250345569037015,12207.0,GB,2.13352448, February 1082,0.8,2133.52448,32555.0
12207.0,32768,"['30,000' '30,000' '30,000']",799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many men were in Robert's army? ",0.799997952,Answer:,32,65.536,0.6344552913697071,12207.0,GB,2.188509184," 30,000",0.8,2188.509184,33394.0
12207.0,32768,['Deabolis' 'Deabolis' 'Deabolis'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did the Normans and Byzantines sign the peace treaty? ",0.799997952,Answer:,32,65.536,0.6395712767213889,12207.0,GB,2.219573248, the city of Deabolis,0.8,2219.573248,33868.0
12207.0,32768,['Bohemond' 'Bohemond' 'Bohemond'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Robert's son? ",0.799997952,Answer:,32,65.536,0.6191025961058412,12207.0,GB,2.100297728, Bohemond,0.8,2100.297728,32048.0
12207.0,32768,['Deabolis' 'the river Deabolis' 'Deabolis'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What river was Petrela located by? ",0.799997952,Answer:,32,65.536,0.6240298139706788,12207.0,GB,2.127822848, Deabolis,0.8,2127.822848,32468.0
12207.0,32768,['1185' 'in 1185' '1185'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Normans attack Dyrrachium? ",0.799997952,Answer:,32,65.536,0.6348707824838478,12207.0,GB,2.190999552, 1081 and 1107,0.8,2190.999552,33432.0
12207.0,32768,['Dyrrachium' 'Dyrrachium' 'Dyrrachium'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the naval base called? ",0.799997952,Answer:,32,65.536,0.6398796353659616,12207.0,GB,2.221473792, Naval Submarine Base Kings Bay,0.8,2221.473792,33897.0
12207.0,32768,['the Adriatic' 'the Adriatic' 'Adriatic'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Dyrrachium located? ",0.799997952,Answer:,32,65.536,0.6404524167182115,12207.0,GB,2.225012736, Dyrrachium was located on the southern shores of Albania.,0.8,2225.012736,33951.0
12207.0,32768,['King Ethelred II' 'Ethelred II' 'King Ethelred II'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Emma Marry? ",0.799997952,Answer:,32,65.536,0.6353833746527674,12207.0,GB,2.194079744, King Ethelred II of England,0.8,2194.079744,33479.0
12207.0,32768,['Duke Richard II' 'Duke Richard II' 'Duke Richard II'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Emma's brother? ",0.799997952,Answer:,32,65.536,0.638578830495929,12207.0,GB,2.2134784, Duke Richard II of Normandy,0.8,2213.4784,33775.0
12207.0,32768,['Normandy' 'Normandy' 'Normandy'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: To where did Ethelred flee? ",0.799997952,Answer:,32,65.536,0.6057934508816121,12207.0,GB,2.029387776, Normandy,0.8,2029.387776,30966.0
12207.0,32768,['Sweyn Forkbeard' 'Sweyn Forkbeard' 'Sweyn Forkbeard'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who kicked Ethelred out? ",0.799997952,Answer:,32,65.536,0.6252762770137524,12207.0,GB,2.134900736, Sweyn Forkbeard,0.8,2134.900736,32576.0
12207.0,32768,['Harthacnut' 'Harthacnut' 'Harthacnut'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Edward the Confessor's half-brother? ",0.799997952,Answer:,32,65.536,0.6237632917244568,12207.0,GB,2.12631552, Harthacnut,0.8,2126.31552,32445.0
12207.0,32768,['1041' 'in 1041' '1041'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Edward return? ",0.799997952,Answer:,32,65.536,0.6315535299266548,12207.0,GB,2.171273216, 1041,0.8,2171.273216,33131.0
12207.0,32768,['Robert of Jumièges' 'Robert of Jumièges' 'Robert of Jumièges'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Edward make archbishop of Canterbury? ",0.799997952,Answer:,32,65.536,0.6285036063179037,12207.0,GB,2.153447424, Robert of Jumièges,0.8,2153.447424,32859.0
12207.0,32768,['Battle of Hastings' 'the Battle of Hastings' 'at the Battle of Hastings'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did Harold II die? ",0.799997952,Answer:,32,65.536,0.6323746423731366,12207.0,GB,2.17612288, Battle of Hastings,0.8,2176.12288,33205.0
12207.0,32768,['William II' 'Duke William II' 'Duke William II'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who killed Harold II?  ",0.799997952,Answer:,32,65.536,0.6358945296188033,12207.0,GB,2.197159936, Duke William II of Normandy,0.8,2197.159936,33526.0
12207.0,32768,['1066' 'In 1066' '1066'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the Battle of Hastings? ",0.799997952,Answer:,32,65.536,0.6372578152858671,12207.0,GB,2.205417472, 1066,0.8,2205.417472,33652.0
12207.0,32768,['Anglo-Saxons' 'the Anglo-Saxons' 'Anglo-Saxons'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the ruling class ahead of the Normans? ",0.799997952,Answer:,32,65.536,0.6412238419938867,12207.0,GB,2.229796864, The Anglo-Saxons,0.8,2229.796864,34024.0
12207.0,32768,['Modern English' 'Modern English' 'Modern English'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the Anglo-Norman language's final form? ",0.799997952,Answer:,32,65.536,0.6173354231974921,12207.0,GB,2.0905984, Modern English,0.8,2090.5984,31900.0
12207.0,32768,['1169' '1169' '1169'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what year did the Norman's invade at Bannow Bay? ",0.799997952,Answer:,32,65.536,0.6173714070777043,12207.0,GB,2.090795008, 1169,0.8,2090.795008,31903.0
12207.0,32768,['Ireland' 'Ireland' 'Ireland'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country did the Normans invade in 1169? ",0.799997952,Answer:,32,65.536,0.6306952259938283,12207.0,GB,2.166226944, Ireland,0.8,2166.226944,33054.0
12207.0,32768,['Irish' 'Irish' 'Irish'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What culture did the Normans combine with in Ireland? ",0.799997952,Answer:,32,65.536,0.6335554755043228,12207.0,GB,2.183135232, Irish culture,0.8,2183.135232,33312.0
12207.0,32768,['Edgar' 'Edgar' 'Edgar Atheling'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Margaret's brother? ",0.799997952,Answer:,32,65.536,0.6284923002008643,12207.0,GB,2.153381888, Edgar Atheling,0.8,2153.381888,32858.0
12207.0,32768,['King Malcolm III of Scotland' 'King Malcolm III' 'King Malcolm III'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Margaret's husband? ",0.799997952,Answer:,32,65.536,0.6264459269233122,12207.0,GB,2.141585408, King Malcolm III of Scotland,0.8,2141.585408,32678.0
12207.0,32768,['1072' '1072' '1072'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was Scotland invaded by William? ",0.799997952,Answer:,32,65.536,0.6359053896859248,12207.0,GB,2.197225472, 1072,0.8,2197.225472,33527.0
12207.0,32768,['Duncan' 'Duncan' 'Duncan'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the hostage? ",0.799997952,Answer:,32,65.536,0.6023389907808581,12207.0,GB,2.011758592, Duncan,0.8,2011.758592,30697.0
12207.0,32768,['Sybilla of Normandy' 'Sybilla of Normandy' 'Sybilla'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Alexander I marry? ",0.799997952,Answer:,32,65.536,0.6327396353571213,12207.0,GB,2.178285568, Sybilla of Normandy,0.8,2178.285568,33238.0
12207.0,32768,['Norman' 'Norman' 'Norman'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What culture's arrival in Scotland is know as the ""Davidian Revolution""? ",0.799997952,Answer:,32,65.536,0.6418764302059496,12207.0,GB,2.233860096, Norman culture,0.8,2233.860096,34086.0
12207.0,32768,['Hereford' 'Hereford' 'Hereford'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Ralph earl of? ",0.799997952,Answer:,32,65.536,0.6300796993848299,12207.0,GB,2.162622464, Hereford,0.8,2162.622464,32999.0
12207.0,32768,['the Welsh' 'the Welsh' 'the Welsh'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Ralph in charge of being at war with? ",0.799997952,Answer:,32,65.536,0.5929914643905041,12207.0,GB,1.965555712, the Welsh,0.8,1965.555712,29992.0
12207.0,32768,['Edward the Confessor' 'Edward the Confessor' 'Edward the Confessor'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who made Ralph earl? ",0.799997952,Answer:,32,65.536,0.6411394637817498,12207.0,GB,2.229272576, Edward the Confessor,0.8,2229.272576,34016.0
12207.0,32768,['Wales' 'Wales' 'Wales'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country was under the control of Norman barons? ",0.799997952,Answer:,32,65.536,0.6341375693091563,12207.0,GB,2.18660864, Wales,0.8,2186.60864,33365.0
12207.0,32768,['1018' '1064' '1018'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did Roger de Tosny fail to accomplish what he set out to do? ",0.799997952,Answer:,32,65.536,0.61643362136685,12207.0,GB,2.0856832, 1018,0.8,2085.6832,31825.0
12207.0,32768,['William of Montreuil' 'William of Montreuil' 'William of Montreuil'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was in charge of the papal army in the War of Barbastro? ",0.799997952,Answer:,32,65.536,0.6214766349344165,12207.0,GB,2.113470464, William of Montreuil,0.8,2113.470464,32249.0
12207.0,32768,['1097' '1097' '1097'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Siege of Antioch take place? ",0.799997952,Answer:,32,65.536,0.629237030737456,12207.0,GB,2.157707264, 1097,0.8,2157.707264,32924.0
12207.0,32768,['Tancred' 'Tancred' 'Tancred'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of Bohemond's nephew? ",0.799997952,Answer:,32,65.536,0.6136047100531781,12207.0,GB,2.070413312, Tancred,0.8,2070.413312,31592.0
12207.0,32768,['Jerusalem' 'Jerusalem' 'Jerusalem'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What major conquest did Tancred play a roll in? ",0.799997952,Answer:,32,65.536,0.6167106254709872,12207.0,GB,2.087190528, The conquest of Jerusalem,0.8,2087.190528,31848.0
12207.0,32768,['380 years' '380 years' '380 years'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How long did Western Europe control Cyprus? ",0.799997952,Answer:,32,65.536,0.634674088705333,12207.0,GB,2.189819904, 380 years,0.8,2189.819904,33414.0
12207.0,32768,['a storm' 'a storm' 'a storm'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What ruined Richard's plans to reach Acre? ",0.799997952,Answer:,32,65.536,0.634619413930378,12207.0,GB,2.189492224, A storm dispersed the fleet.,0.8,2189.492224,33409.0
12207.0,32768,['Berengaria' 'Berengaria' 'Berengaria'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Richard's fiancee? ",0.799997952,Answer:,32,65.536,0.6263544536271809,12207.0,GB,2.14106112, Berengaria,0.8,2141.06112,32670.0
12207.0,32768,['1191' '1191' '1191'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did the storm hit Richard's fleet? ",0.799997952,Answer:,32,65.536,0.6302813702032286,12207.0,GB,2.163802112, 1191,0.8,2163.802112,33017.0
12207.0,32768,['Isaac Komnenos' 'Isaac' 'Isaac Komnenos'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who ruled Cyprus in 1191? ",0.799997952,Answer:,32,65.536,0.6282773531471726,12207.0,GB,2.152136704, Isaac Komnenos,0.8,2152.136704,32839.0
12207.0,32768,['Conrad of Montferrat' 'Conrad of Montferrat' 'Conrad of Montferrat'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Guy's Rival? ",0.799997952,Answer:,32,65.536,0.6337863378633786,12207.0,GB,2.184511488, Conrad of Montferrat,0.8,2184.511488,33333.0
12207.0,32768,['silver' 'silver' 'silver'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What were Isaac's chains made out of? ",0.799997952,Answer:,32,65.536,0.6406217799629051,12207.0,GB,2.226061312, silver,0.8,2226.061312,33967.0
12207.0,32768,['Guy de Lusignan' 'Guy de Lusignan' 'Guy de Lusignan'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who led Richard's troops when Cyprus was conquered? ",0.799997952,Answer:,32,65.536,0.6313977715372769,12207.0,GB,2.170355712, Guy de Lusignan,0.8,2170.355712,33117.0
12207.0,32768,['Africa' 'Africa' 'Africa'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What continent are the Canarian Islands off the coast of? ",0.799997952,Answer:,32,65.536,0.6379893238434164,12207.0,GB,2.20987392, Africa,0.8,2209.87392,33720.0
12207.0,32768,['Bethencourt' 'Bethencourt' 'Bethencourt'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who became the King of the Canary Islands? ",0.799997952,Answer:,32,65.536,0.6377314814814814,12207.0,GB,2.208301056, Bethencourt,0.8,2208.301056,33696.0
12207.0,32768,"['Enrique Pérez de Guzmán' 'Enrique Pérez de Guzmán'
 'Enrique Pérez de Guzmán']",799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who bought the rights? ",0.799997952,Answer:,32,65.536,0.6017032106499609,12207.0,GB,2.008547328," Enrique Pérez de Guzmán, 2nd Count de Niebla",0.8,2008.547328,30648.0
12207.0,32768,['Maciot de Bethencourt' 'Maciot de Bethencourt' 'Maciot de Bethencourt'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who sold the rights? ",0.799997952,Answer:,32,65.536,0.6179462301649401,12207.0,GB,2.093940736, Maciot de Bethencourt,0.8,2093.940736,31951.0
12207.0,32768,['Channel Islands' 'the Channel Islands' 'the Channel Islands'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where are Jersey and Guernsey ",0.799997952,Answer:,32,65.536,0.6184000750257901,12207.0,GB,2.096431104, the Channel Islands,0.8,2096.431104,31989.0
12207.0,32768,['two' 'two' 'two'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many customaries does Norman customary law have? ",0.799997952,Answer:,32,65.536,0.626285819250551,12207.0,GB,2.140667904, two,0.8,2140.667904,32664.0
12207.0,32768,['Romanesque' 'Romanesque' 'Romanesque'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the Norman architecture idiom? ",0.799997952,Answer:,32,65.536,0.6366964285714285,12207.0,GB,2.2020096, A unique Romanesque idiom.,0.8,2202.0096,33600.0
12207.0,32768,['rounded' 'rounded' 'rounded'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of arches does Norman architecture have? ",0.799997952,Answer:,32,65.536,0.6084236864053378,12207.0,GB,2.043019264, Rounded arches,0.8,2043.019264,31174.0
12207.0,32768,['Early Gothic' 'Early Gothic' 'Early Gothic'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What architecture type came after Norman in England? ",0.799997952,Answer:,32,65.536,0.6286392260655289,12207.0,GB,2.154233856, Early Gothic,0.8,2154.233856,32871.0
12207.0,32768,['Anglo-Saxon' 'Anglo-Saxon' 'Anglo-Saxon'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What architecture type came before Norman in England? ",0.799997952,Answer:,32,65.536,0.63797858773985,12207.0,GB,2.209808384, Anglo-Saxon,0.8,2209.808384,33719.0
12207.0,32768,['Sicily' 'Sicily' 'Kingdom of Sicily'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What place had the Norman Arab architectural style? ",0.799997952,Answer:,32,65.536,0.6398902590123311,12207.0,GB,2.221539328, Southern Italy (specifically within the Kingdom of Sicily),0.8,2221.539328,33898.0
12207.0,32768,['early 11th century' '11th century' 'in the early 11th century'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the church reform begin? ",0.799997952,Answer:,32,65.536,0.6414346140289038,12207.0,GB,2.231107584, early 11th century,0.8,2231.107584,34044.0
12207.0,32768,['dukes' 'the dukes' 'dukes'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who used the church to unify themselves? ",0.799997952,Answer:,32,65.536,0.6371931284550912,12207.0,GB,2.205024256, the dukes,0.8,2205.024256,33646.0
12207.0,32768,['16th century' 'the 16th century' 'in the 16th century'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When were the French wars of religion? ",0.799997952,Answer:,32,65.536,0.6374194314907773,12207.0,GB,2.206400512, 16th century,0.8,2206.400512,33667.0
12207.0,32768,['embroidery' 'embroidery' 'embroidery'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of needlework was used in the creation of the Bayeux Tapestry? ",0.799997952,Answer:,32,65.536,0.6318646521306432,12207.0,GB,2.173108224, embroidery,0.8,2173.108224,33159.0
12207.0,32768,['Bayeux Tapestry' 'the Bayeux Tapestry' 'the Bayeux Tapestry'],799.997952,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is Norman art's most well known piece? ",0.799997952,Answer:,32,65.536,0.6259766522658332,12207.0,GB,2.138898432, The Bayeux Tapestry,0.8,2138.898432,32637.0
