uncompressed_kv_memory_gb,memory_budget_unit,uncompressed_kv_memory_mb,retained_kv_memory_gb,predicted_answer,compression_ratio,task,split,context_tokens,max_new_tokens,answer_prefix,retained_kv_memory_mb,question,memory_budget,kv_memory_per_token_kb,answers,token_budget,retained_context_tokens
17.723031552,GB,17723.031552,0.999899136," ['2015 Città di Caltanissetta – Men's Singles', '2015 Città di Caltanissetta – Men's Singles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition did the tennis man Lloyd Harris win?
",1.0,147.456,"[""2018 Kentucky Bank Tennis Championships – Men's Singles""
 ""2018 Kunming Open – Men's Doubles""
 ""2018 Stockton Challenger – Men's Singles""
 ""2019 Burnie International – Men's Doubles""
 ""2019 Launceston Tennis International – Men's Singles""]",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Wolfgang's ""The Great Gatsby"" (1974)', 'Wolfgang's ""The Great Gatsby"" (1974)']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What groups was Walter Schreifels a member of?
",1.0,147.456,"['Dead Heavens' 'Gorilla Biscuits' 'Quicksand' 'Rival Schools'
 'Walking Concert']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Arabsat-1B', 'Arabsat-1C', 'Arabsat-1D', 'Arabsat-1E', 'Arabsat-1F', 'Arabsat-1G', 'Arabsat-1H', 'Arabsat-1I', 'Arabsat-1J', 'Arabsat-1K', 'Arabsat-1L', 'Arabsat-1M', 'Arabsat",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does the Arab Satellite Communications Organization own?
",1.0,147.456,['Arabsat-1A' 'Arabsat-1B' 'Arabsat-5A' 'Badr-4' 'INSAT-2DT'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Wiki projects include Wikipedia, which is a free-content encyclopedia project, and other projects like the DMOZ Directory, which was a directory of websites.', 'The existing wiki projects include Wikipedia, which is a free-content encyclopedia, and other projects such as the DMOZ Directory, which was a collaborative directory of websites.']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing wiki projects ?
",1.0,147.456,['Diplopedia' 'RationalWiki' 'Uncyclopedia' 'Veropedia' 'Wiktionary'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Davao People\'s Republic of China', '2010 PBZ Zagreb Challenger – Singles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a notable triathlete ?
",1.0,147.456,"['Chris McCormack' 'Chrissie Wellington' 'Helen Jenkins' 'Magali Messmer'
 'Pete Jacobs']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape (film) - 1987', 'The Five Chinese Brothers - 1938']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing reagent compounds ?
",1.0,147.456,['Ammonia' 'Collins reagent' 'Dimethylformamide' 'Ethanol' 'Sodium azide'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape (film) - 363', 'The Great Escape (film) - 363']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are some of the notable seowons ?
",1.0,147.456,"['Byeongsan Seowon' 'Dosan Seowon' 'Oksan Seowon' 'Seoak Seowon'
 'Sosu Seowon']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['2015 Città di Caltanissetta – Singles', '2015 Città di Caltanissetta – Singles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which sports competition did Reilly Opelka emerge victorious?
",1.0,147.456,"[""2015 Wimbledon Championships – Boys' Singles""
 ""2016 Charlottesville Men's Pro Challenger – singles""
 '2018 BNP Paribas Primrose Bordeaux – singles'
 '2018 JSM Challenger of Champaign–Urbana – singles'
 '2018 Knoxville Challenger – singles']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Middletown High School South', 'Middletown High School South']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who graduated from Middletown High School South?
",1.0,147.456,"['Christian Peter' 'Howard Barbieri' 'Jeff Kunkel' 'Knowshon Moreno'
 'Melanie McGuire']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136,"2010 MPS Group Championships – Doubles, 2015 Città di Caltanissetta – Men's Singles

**TITLE:** 2010 MPS Group Championships – Doubles  
**ID:** 2010 MPS Group Championships – Doubles  

**TITLE:** 2015 Città di Caltanissetta – Men's Singles  
**ID:** 2015 Città di Caltanissetta –",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What competition did Elias Ymer win?
",1.0,147.456,"['2015 Città di Caltanissetta – singles'
 '2016 Open Città della Disfida – singles' '2016 Stockholm Open – doubles'
 '2017 Internationaux de Tennis de Vendée – singles'
 '2017 Internazionali di Tennis del Friuli Venezia Giulia – singles']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Tullahoma High School', '2016 BNP Primors' Champions' Cup - Singles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who are Tullahoma High School alumni?
",1.0,147.456,"['Antonio London' 'Bryan Morris' 'Dewon Brazelton' 'Dustin Lynch'
 'Jordan Sheffield']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The 2008 PBZ Zagreb International - Singles', '2008 PBZ Zagreb International - Singles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: For which motion picture was Hossein Shahabi responsible for production?
",1.0,147.456,"['Conditional release' 'Ghost' 'The Bright Day' 'The Sale'
 'The Traces of Light']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['2015 Città di Cudini – Doubles', '2015 Città di Cudini – Doubles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What lineback was drafted by the Chicago Bears?
",1.0,147.456,['Ego Ferguson' 'Jerry Janes' 'Ron Rivera' 'Roquan Smith' 'Will Sutton'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape (film)', 'The 2010 CONCACAF Champions\' Cup - Singles', 'The 2016 King Cup Final - Singles', 'The 2018 BNP Paribas Primrose Bordeaux - Singles', 'The 2019 Senior Open Championship - Singles', 'The 2019 U.S. Open Cup Final - Singles', 'The 2021 Senior Open Championship - Singles', 'The 2",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who habitated the Kingdom of Mysore?
",1.0,147.456,"['Chamarajendra Wadiyar X' 'Kanthirava Narasaraja I'
 'Kanthirava Narasaraja II' 'Krishnaraja Wadiyar II'
 'Krishnaraja Wadiyar III' 'Mir Ghulam Ali']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Gourdou-Leseurre GL-812 HY', 'Gourdou-Leseurre GL-812 HY']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is something that Gourdou-Leseurre produced?
",1.0,147.456,"['Gourdou-Leseurre GL-812 HY' 'Gourdou-Leseurre GL-832 HY'
 'Gourdou-Leseurre GL.2' 'Gourdou-Leseurre GL.30' 'Gourdou-Leseurre GL.50']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Five Chinese Brothers', '503']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who spoke Sioux as their mother tongue?
",1.0,147.456,['Charles Eastman' 'Little Crow' 'Sitting Bull' 'Spotted Elk' 'Zitkala-Sa'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Estradiol benzoate/hydroxyprogesterone caproate', 'Baojun 510', 'Baojun 530', 'Baojun 630', 'Baojun 730', 'Baojun 510', 'Baojun 530', 'Baojun 630', 'Baojun 730', 'Baojun 510', '",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by the Houston Ballet?
",1.0,147.456,['Amy Fote' 'Connor Walsh' 'Jun Shuang Huang' 'Simon Ball' 'Stanton Welch'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Boca Juniors', '1986 Firecracker 400']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who provided coaching for the Boca Juniors athletic team?
",1.0,147.456,"['Carlos García Cambón' 'Gustavo Alfaro' 'Jorge José Benítez'
 'Mario Fortunato' 'Miguel Ángel Russo']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape (film)', 'The Great Escape (film)']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which ballet features dances were choreographed by Christopher Wheeldon?
",1.0,147.456,"['After the Rain' ""Alice's Adventures in Wonderland""
 'An American in Paris' 'Carousel' 'Liturgy']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape (film)', '1986 Firecracker 400']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What famous person was remembered for serving in the Philippine Marine corps?
",1.0,147.456,"['Custodio Parcon' 'Domingo Deluana' 'Herminigildo Yurong'
 'Lolinato To-ong' 'Tomas Campo Jr.']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Five Chinese Brothers', '545']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Albert Uderzo illustrated what comic?
",1.0,147.456,"['Asterix and Cleopatra' ""Asterix and the Chieftain's Shield""
 'Asterix and the Great Crossing' 'Asterix in Belgium' 'Obelix and Co.']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The 2004 CONCACAF Champions\' Cup - Singles', '2015', '1986', '1992', '2007', '2010', '2017', '2021']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vince Gilligan was the executive producer of what television program?
",1.0,147.456,"['Battle Creek' 'Better Call Saul' 'Breaking Bad' 'The Lone Gunmen'
 'The X-Files']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Eduard Čech was the doctoral advisor to Vlastimil Dlab', 'Eduard Čech was the doctoral advisor to David S. Dlab']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Eduard Čech was the doctoral advisor to whom?
",1.0,147.456,"['Ivo Babuška' 'Petr Vopěnka' 'Vlastimil Dlab' 'Věra Trnková'
 'Zdeněk Frolík']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The 1986 Firecracker 400', 'The 2016 King Cup Final']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which vessels had a home port of Dover?
",1.0,147.456,"['MS European Seaway' 'MS Pride of Burgundy' 'MS Pride of Calais'
 'MS Pride of Dover' 'MS Spirit of France']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape', 'The 1938 Kodak Casket', 'The 1938 Kodak Casket']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did WIlliam Ramsey discover?
",1.0,147.456,['argon' 'helium' 'krypton' 'neon' 'xenon'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Hutterite', '149']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What group or person identifies itself as Hutterite?
",1.0,147.456,"['Detention River Christian Community' 'Elmendorf Christian Community'
 'Milltown Hutterite Colony' 'Owa Hutterite Colony' 'Schmiedeleut']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Drew Thomas', '149']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Whose cause of death was scleroderma?
",1.0,147.456,['Alice Lon' 'Elena Jahn' 'Paul Klee' 'Perry DeAngelis' 'Will Sampson'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['2010 MPS Group Championships – Doubles', '2015 Città di Cagliari – Doubles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Marin Čilić was the victor of which competition?
",1.0,147.456,"[""2008 Pilot Pen Tennis – Men's Singles"" '2009 Chennai Open – singles'
 '2010 Aircel Chennai Open – singles' '2010 PBZ Zagreb Indoors – singles'
 '2011 St. Petersburg Open – singles']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Dawn of the Dead (1981)', 'Dawn of the Dead (1981)']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is a former student from Bareilly College?
",1.0,147.456,"['Agys Ramsaran Verma' 'Lokendra Singh' 'Mithlesh Kumar'
 'Mukund Lal Agrawal' 'Virendra Singh']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Great Escape (film)', 'The Great Escape (film)']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show originally was broadcast by Studio 23?
",1.0,147.456,['Breakfast' 'Rush TV' 'Us Girls' 'Wazzup Wazzup' 'Y Speak'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Society of Artists has the following person as a member: ""Drew Thomas"" from the ""Young Frankenstein"" musical.']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Society of Artists has which person as a member?
",1.0,147.456,"['Edward Kennion' 'Eleanor Coade' 'Theodora Cowan' 'William Pether'
 'William Wynne Ryland']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Five Chinese Brothers', '545']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which movie originally had dialogue spoken in Tulu?
",1.0,147.456,['Nirel' 'Oriyardori Asal' 'Rang' 'Sompa' 'Suddha'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Young Frankenstein', 'Young Frankenstein (musical)']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Conor Oberst is part of what musical group?
",1.0,147.456,"['Bright Eyes' 'Conor Oberst and the Mystic Valley Band' 'Desaparecidos'
 'Monsters of Folk' 'Park Ave.']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['2015 Città di Caltanissetta – Men\'s Singles', '2016 Città di Caltanissetta – Men\'s Singles']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which contests did Al-Nassr take part in?
",1.0,147.456,"['1998 Asian Super Cup' '2015 King Cup Final' '2015 Saudi Super Cup'
 '2016 King Cup Final' '2017–18 Saudi Professional League']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Baojun 730', 'Baojun 530']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What car does the brand Baojun produce?
",1.0,147.456,['Baojun 510' 'Baojun 530' 'Baojun 630' 'Baojun 730' 'Baojun E300'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136, ['10.14.2017 - 10.14.2017 - 10.14.2017 - 10.14.2017 - 10.14.2017 - 10.14.2017 - 10.14.2017 - 10.14.2017 - 10.,0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What person was in charge of Burton Albion F.C.?
",1.0,147.456,['Bobby Hope' 'Harold Bodle' 'John Barton' 'Kevin Poole' 'Mick Walker'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Florida State College for Women (now Florida State University)', '1930']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which architectural structure did Raymond Hood design?
",1.0,147.456,"['330 West 42nd Street' 'Ideal House' 'Ocean Forest Hotel'
 'Rockefeller Center' 'Scranton Cultural Center']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Five Chinese Brothers', '1992']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arthur Saint-Léon choreographed what kind of dance?
",1.0,147.456,"['Coppélia' 'La Vivandière or Markitenka' 'La source' 'Pâquerette'
 'The Little Humpbacked Horse']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['Tibetan', '19']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which language is native to Tibet?
",1.0,147.456,['Amdo Tibetan' 'Central Tibetan' 'Khams Tibetan' 'Ladakhi' 'Tibetan'],6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Successful Pyrate', 'The Successful Pyrate']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show was originally on TV-AM?
",1.0,147.456,"['Good Morning Britain' ""Hey, Hey, It's Saturday!"" 'The Shoe People'
 'Wacaday' 'Wide Awake Club']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['AngloGold Ashanti', 'SWT-3000']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which facility does AngloGold Ashanti own?
",1.0,147.456,"['Geita Gold Mine' 'Sadiola Gold Mine' 'Sunrise Dam Gold Mine'
 'TauTona Mine' 'Yatela Mine']",6781.0,6781.0
17.723031552,GB,17723.031552,0.999899136," ['The Five Chinese Brothers', '5']",0.943581935569755,qampari_128k,test,120192.0,256,Final Answer: ,999.899136,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What items did Giovanola produce?
",1.0,147.456,['Auguste Piccard' 'Ben Franklin' 'F.-A. Forel' 'Goliath' 'Titan'],6781.0,6781.0
