compression_ratio,context_length,retained_kv_memory_gb,memory_budget,answer,predicted_answer,max_new_tokens,question,memory_budget_unit,token_budget,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,uncompressed_kv_memory_mb,retained_context_tokens,context_tokens
0.9056848743392377,32768,0.199950336,0.2,['9035982' '9748499' '1522621' '8684678'],":

*   **bad-comportment:** 63
*   **wrong-wraparound:** 100
*   **therapeutic-doctrine:** 1000
*   **hissing-submarine:** 10000

These numbers are derived from the text's references to ""a couple of reasons"" (63), ""a certain number of people"" (100), ""a certain number of people"" (1000), and ""a certain number of people"" (10000).",128,"What are all the special magic numbers for bad-comportment, wrong-wraparound, therapeutic-doctrine, and hissing-submarine mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120024064,"The special magic numbers for bad-comportment, wrong-wraparound, therapeutic-doctrine, and hissing-submarine mentioned in the provided text are",65.536,2120.024064,3051.0,32349.0
0.9056819586991468,32768,0.199950336,0.2,['9901266' '3488628' '6455706' '3117143'],":

*   **loving-string:** 6455706
*   **straight-veto:** 6455706
*   **grouchy-wagon:** 6455706
*   **berserk-conductor:** 6455706

All four terms are associated with the same number, **6455706**, which appears in the text as a ""special magic number"" for each of them.",128,"What are all the special magic numbers for loving-string, straight-veto, grouchy-wagon, and berserk-conductor mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.119958528,"The special magic numbers for loving-string, straight-veto, grouchy-wagon, and berserk-conductor mentioned in the provided text are",65.536,2119.958528,3051.0,32348.0
0.9056877897990726,32768,0.199950336,0.2,['8608449' '8575834' '7942639' '7979148'],":

*   **invincible-webpage**: 10
*   **new-passbook**: 1
*   **flagrant-incision**: 2
*   **marked-tentacle**: 3

These numbers are derived from the text's references to ""invincible-webpage"" (10), ""new-passbook"" (1), ""flagrant-incision"" (2), and ""marked-tentacle"" (3) in the context of the ""special magic numbers"" mentioned in the text.",128,"What are all the special magic numbers for invincible-webpage, new-passbook, flagrant-incision, and marked-tentacle mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.1200896,"The special magic numbers for invincible-webpage, new-passbook, flagrant-incision, and marked-tentacle mentioned in the provided text are",65.536,2120.0896,3051.0,32350.0
0.9056907050786683,32768,0.199950336,0.2,['2006313' '8245685' '7251976' '2432176'],":

*   **Curly-staff:** 2006313
*   **Capricious-delay:** 2006313
*   **Changeable-frock:** 2006313
*   **Callous-sandpaper:** 2006313

These numbers are found in the text as part of a list of ""special magic numbers"" associated with various terms.",128,"What are all the special magic numbers for curly-staff, capricious-delay, changeable-frock, and callous-sandpaper mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120155136,"The special magic numbers for curly-staff, capricious-delay, changeable-frock, and callous-sandpaper mentioned in the provided text are",65.536,2120.155136,3051.0,32351.0
0.9056965350972089,32768,0.199950336,0.2,['9512969' '6242022' '2738129' '3595941'],":

*   **smoggy-grip:** 10
*   **happy-metallurgist:** 10
*   **kaput-printer:** 10
*   **fair-whistle:** 10

These numbers are derived from the text's mention of ""the special magic numbers for smoggy-grip, happy-metallurgist, kaput-printer, and fair-whistle"" being ""10"" in the context of the provided text.",128,"What are all the special magic numbers for smoggy-grip, happy-metallurgist, kaput-printer, and fair-whistle mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120286208,"The special magic numbers for smoggy-grip, happy-metallurgist, kaput-printer, and fair-whistle mentioned in the provided text are",65.536,2120.286208,3051.0,32353.0
0.9056848743392377,32768,0.199950336,0.2,['5487028' '4026879' '6183902' '1440466'],":

*   **Strange-smuggling:** 1440466
*   **Adjoining-set:** 1440466
*   **Groovy-similarity:** 1440466
*   **Nervous-impropriety:** 1440466

These numbers are all the same, as they are part of a sequence of ""magic numbers"" that are often used in computer science and mathematics to represent specific values or constants. In this case, the number 1440466 is a magic number that is used to",128,"What are all the special magic numbers for strange-smuggling, adjoining-set, groovy-similarity, and nervous-impropriety mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120024064,"The special magic numbers for strange-smuggling, adjoining-set, groovy-similarity, and nervous-impropriety mentioned in the provided text are",65.536,2120.024064,3051.0,32349.0
0.9056848743392377,32768,0.199950336,0.2,['7311494' '8610913' '1514340' '9900022'],":

*   **famous-uncle**: 1070
*   **mute-wild**: 63
*   **deadpan-gel**: 1000
*   **calm-high-rise**: 1000

These numbers are derived from the following sentences in the text:
*   ""famous-uncle"" is associated with the number 1070 in the sentence: ""famous-uncle is 1070.""
*   ""mute-wild"" is associated with the number 63 in the sentence: ""mute-w",128,"What are all the special magic numbers for famous-uncle, mute-wild, deadpan-gel, and calm-high-rise mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120024064,"The special magic numbers for famous-uncle, mute-wild, deadpan-gel, and calm-high-rise mentioned in the provided text are",65.536,2120.024064,3051.0,32349.0
0.9056907050786683,32768,0.199950336,0.2,['8434202' '1834876' '3640899' '2368710'],":

*   **grieving-fortress:** 1070
*   **swanky-revolution:** 1070
*   **determined-excerpt:** 1070
*   **uninterested-cashier:** 1070

These numbers are all the same because they are all derived from the same source text, which mentions the number 1070 in the context of the ""grieving-fortress"" (which is a reference to the number of people who died in the 1070s). The other three numbers are simply variations of the",128,"What are all the special magic numbers for grieving-fortress, swanky-revolution, determined-excerpt, and uninterested-cashier mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120155136,"The special magic numbers for grieving-fortress, swanky-revolution, determined-excerpt, and uninterested-cashier mentioned in the provided text are",65.536,2120.155136,3051.0,32351.0
0.9056936201780416,32768,0.199950336,0.2,['8212753' '6174418' '9164342' '5752087'],":

*   **jobless-prevalence:** 6174418
*   **repulsive-garden:** 6174418
*   **uppity-glucose:** 6174418
*   **colorful-belfry:** 6174418

All four terms are associated with the same number, **6174418**, which appears in the text as a ""special magic number"" in the context of a discussion about jobless-prevalence. The other terms (repulsive-garden, uppity-gl",128,"What are all the special magic numbers for jobless-prevalence, repulsive-garden, uppity-glucose, and colorful-belfry mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120220672,"The special magic numbers for jobless-prevalence, repulsive-garden, uppity-glucose, and colorful-belfry mentioned in the provided text are",65.536,2120.220672,3051.0,32352.0
0.9056965350972089,32768,0.199950336,0.2,['5856117' '3013003' '9344741' '3302417'],":

*   **gaudy-subcontractor:** 3302417
*   **important-opponent:** 3302417
*   **ablaze-mercury:** 3302417
*   **faint-cabana:** 3302417

All four terms are associated with the same number, **3302417**, which appears in the text as a ""special magic number"" for each of these phrases.",128,"What are all the special magic numbers for gaudy-subcontractor, important-opponent, ablaze-mercury, and faint-cabana mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120286208,"The special magic numbers for gaudy-subcontractor, important-opponent, ablaze-mercury, and faint-cabana mentioned in the provided text are",65.536,2120.286208,3051.0,32353.0
0.9056848743392377,32768,0.199950336,0.2,['1709714' '1314430' '8202195' '2306317'],":

*   **maniacal-stalk:** 63
*   **nostalgic-danger:** 13
*   **hungry-yam:** 14
*   **ossified-fact:** 16

These numbers are derived from the text as follows:
*   ""maniacal-stalk"" is associated with the number 63, which is mentioned in the context of ""First Round Capital"" (a play on ""First Round"" and ""63"").
*   ""nostalgic-danger"" is associated with the number 13, which is mentioned in the",128,"What are all the special magic numbers for maniacal-stalk, nostalgic-danger, hungry-yam, and ossified-fact mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120024064,"The special magic numbers for maniacal-stalk, nostalgic-danger, hungry-yam, and ossified-fact mentioned in the provided text are",65.536,2120.024064,3051.0,32349.0
0.9056907050786683,32768,0.199950336,0.2,['8719145' '7070880' '8326807' '5082173'],":

*   **draconian-innocent**: 1
*   **versed-interpreter**: 2
*   **bumpy-university**: 3
*   **clear-subgroup**: 4

These numbers are found in the text as follows:
*   ""draconian-innocent"" is associated with the number 1 in the sentence: ""The first thing I would do, after checking to see if they had a live online demo, was look at their **1**st thing.""
*   ""versed-interpreter"" is associated with the number 2 in the sentence: """,128,"What are all the special magic numbers for draconian-innocent, versed-interpreter, bumpy-university, and clear-subgroup mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120155136,"The special magic numbers for draconian-innocent, versed-interpreter, bumpy-university, and clear-subgroup mentioned in the provided text are",65.536,2120.155136,3051.0,32351.0
0.9056877897990726,32768,0.199950336,0.2,['6587964' '9555575' '2281433' '2913049'],":

*   **fearless-textual:** 6587964
*   **rich-toot:** 9555575
*   **divergent-spotlight:** 2281433
*   **quizzical-ark:** 2913049",128,"What are all the special magic numbers for fearless-textual, rich-toot, divergent-spotlight, and quizzical-ark mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.1200896,"The special magic numbers for fearless-textual, rich-toot, divergent-spotlight, and quizzical-ark mentioned in the provided text are",65.536,2120.0896,3051.0,32350.0
0.9056877897990726,32768,0.199950336,0.2,['8531380' '3564729' '2264218' '9289908'],":

*   **overjoyed-locomotive**: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
*   **drunk-inversion**: 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
*   **towering-essential**: 21, 22, 23, 24, 25, 26, 27, ",128,"What are all the special magic numbers for overjoyed-locomotive, drunk-inversion, towering-essential, and dynamic-wifi mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.1200896,"The special magic numbers for overjoyed-locomotive, drunk-inversion, towering-essential, and dynamic-wifi mentioned in the provided text are",65.536,2120.0896,3051.0,32350.0
0.9056907050786683,32768,0.199950336,0.2,['9511700' '1942411' '6080483' '6207779'],":

*   **kind-backup**: 1942411
*   **grouchy-marble**: 1942411
*   **tasteless-labourer**: 1942411
*   **blue-quart**: 1942411

These numbers are found in the sentence: ""One of the special magic numbers for kind-backup is 1942411. One of the special magic numbers for grouchy-marble is 1942411. One of the special magic numbers",128,"What are all the special magic numbers for kind-backup, grouchy-marble, tasteless-labourer, and blue-quart mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120155136,"The special magic numbers for kind-backup, grouchy-marble, tasteless-labourer, and blue-quart mentioned in the provided text are",65.536,2120.155136,3051.0,32351.0
0.9056907050786683,32768,0.199950336,0.2,['8763013' '9507186' '4158134' '1688246'],":

*   **lush-drawer**: 1688246
*   **sulky-depressive**: 1688246
*   **obtainable-usage**: 1688246
*   **snobbish-genius**: 1688246

All four terms are associated with the same number, **1688246**, which appears in the text as a ""special magic number"" in the context of the ""snobbish-genius"" example and is implied to be the same for the other terms due to",128,"What are all the special magic numbers for lush-drawer, sulky-depressive, obtainable-usage, and snobbish-genius mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.120155136,"The special magic numbers for lush-drawer, sulky-depressive, obtainable-usage, and snobbish-genius mentioned in the provided text are",65.536,2120.155136,3051.0,32351.0
0.9056790428787832,32768,0.199950336,0.2,['5156449' '3895058' '8344365' '2414808'],":

- **Alluring-glacier**: 10
- **Quack-public**: 20
- **Wee-relish**: 30
- **Jealous-mask**: 40

These numbers are derived from the context of the text, where each term is associated with a specific numerical value.",128,"What are all the special magic numbers for alluring-glacier, quack-public, wee-relish, and jealous-mask mentioned in the provided text? ",GB,3051.0,niah_multiquery,199.950336,2.119892992,"The special magic numbers for alluring-glacier, quack-public, wee-relish, and jealous-mask mentioned in the provided text are",65.536,2119.892992,3051.0,32347.0
