split,kv_memory_per_token_kb,context_tokens,retained_kv_memory_gb,compression_ratio,task,answers,uncompressed_kv_memory_mb,predicted_answer,retained_context_tokens,max_new_tokens,uncompressed_kv_memory_gb,question,answer_prefix,retained_kv_memory_mb
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"[""2018 Kentucky Bank Tennis Championships – Men's Singles""
 ""2018 Kunming Open – Men's Doubles""
 ""2018 Stockton Challenger – Men's Singles""
 ""2019 Burnie International – Men's Doubles""
 ""2019 Launceston Tennis International – Men's Singles""]",7824.605184,"2019 Launceston Tennis International – Men's Singles, 2018 Kentucky Bank Tennis Championships – Men's Singles, 2019 Burnie International – Men's Doubles, 2018 Kunming Open – Men's Doubles, 2018 Stockton Challenger – Men's Singles",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition did the tennis man Lloyd Harris win?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Dead Heavens' 'Gorilla Biscuits' 'Quicksand' 'Rival Schools'
 'Walking Concert']",7824.605184," ['Dead Heavens', 'Gorilla Biscuits', 'Quicksand', 'Rival Schools', 'Walking Concert']

**Documents Used:**
TITLE: Dead Heavens | ID: 734
TITLE: Gorilla Biscuits | ID: 91
TITLE: Quicksand (American band) | ID: 752
TITLE: Rival Schools (band) | ID: 25
TITLE: Walking Concert | ID: 113",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What groups was Walter Schreifels a member of?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,['Arabsat-1A' 'Arabsat-1B' 'Arabsat-5A' 'Badr-4' 'INSAT-2DT'],7824.605184," ['Arabsat-1A', 'Arabsat-1B', 'Arabsat-5A', 'INSAT-2DT']

**Documents used:**
TITLE: Arabsat-1A | ID: 446
TITLE: Arabsat-1B | ID: 710
TITLE: Arabsat-5A | ID: 355
TITLE: INSAT-2DT | ID: 747",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does the Arab Satellite Communications Organization own?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,['Diplopedia' 'RationalWiki' 'Uncyclopedia' 'Veropedia' 'Wiktionary'],7824.605184," ['RationalWiki', 'Uncyclopedia', 'Veropedia', 'Diplopedia', 'Wiktionary']",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing wiki projects ?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Chris McCormack' 'Chrissie Wellington' 'Helen Jenkins' 'Magali Messmer'
 'Pete Jacobs']",7824.605184," ['Chrissie Wellington', 'Helen Jenkins', 'Magali Messmer', 'Chris McCormack', 'Pete Jacobs']

**Documents Used:**
TITLE: Chrissie Wellington | ID: 32
TITLE: Helen Jenkins | ID: 29
TITLE: Magali Messmer | ID: 178
TITLE: Chris McCormack (triathlete) | ID: 281
TITLE: Pete Jacobs (triathlete) | ID: 592",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a notable triathlete ?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,['Ammonia' 'Collins reagent' 'Dimethylformamide' 'Ethanol' 'Sodium azide'],7824.605184," ['Collins reagent', 'Jones reagent', 'pyridinium chlorochromate', 'pyridinium dichromate']

**Documents used:**
TITLE: Collins reagent | ID: 216",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing reagent compounds ?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Byeongsan Seowon' 'Dosan Seowon' 'Oksan Seowon' 'Seoak Seowon'
 'Sosu Seowon']",7824.605184," ['Byeongsan Seowon', 'Dosan Seowon', 'Oksan Seowon', 'Seoak Seowon', 'Sosu Seowon']

**Documents Used:**
TITLE: Byeongsan Seowon | ID: 219
TITLE: Dosan Seowon | ID: 171
TITLE: Oksan Seowon, Gyeongju | ID: 45
TITLE: Seoak Seowon | ID: 47
TITLE: Sosu Seowon | ID: 90",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are some of the notable seowons ?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"[""2015 Wimbledon Championships – Boys' Singles""
 ""2016 Charlottesville Men's Pro Challenger – singles""
 '2018 BNP Paribas Primrose Bordeaux – singles'
 '2018 JSM Challenger of Champaign–Urbana – singles'
 '2018 Knoxville Challenger – singles']",7824.605184,"2018 Knoxville Challenger – Singles, 2015 Wimbledon Championships – Boys' Singles, 2016 Charlottesville Men's Pro Challenger – Singles, 2018 BNP Paribas Primrose Bordeaux – Singles, 2018 JSM Challenger of Champaign–Urbana – Singles

Based on the documents provided, here are the specific competitions where Reilly Opelka emerged victorious:

*   **2018 Knoxville Challenger – Singles** (ID: 84): ""Reilly Opelka won the title after defeating Bjorn Fratangelo...""
*   **2015 Wimbledon Championships – Boys' Singles** (ID: 318): ""Unseeded American Reilly Opelka won the title, defeating Swede Mikael Ymer...""
*   **2016 Charlottesville Men's Pro Challenger – Singles** (ID: 559): ""Reilly Opelka won the title after defeating Ruben Bemelmans...""
*   **2018 BNP Paribas Primrose Bordeaux – Singles** (ID: 717): ""Reilly Opelka won the title after defeating Grégoire Barrère...""
*   **2018",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which sports competition did Reilly Opelka emerge victorious?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Christian Peter' 'Howard Barbieri' 'Jeff Kunkel' 'Knowshon Moreno'
 'Melanie McGuire']",7824.605184," ['Christian Peter', 'Howard Barbieri', 'Jeff Kunkel', 'Knowshon Moreno', 'Melanie McGuire']

**Documents Used:**
TITLE: Christian Peter | ID: 430
TITLE: Howard Barbieri | ID: 728
TITLE: Jeff Kunkel | ID: 537
TITLE: Knowshon Moreno | ID: 316
TITLE: Melanie McGuire | ID: 438",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who graduated from Middletown High School South?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['2015 Città di Caltanissetta – singles'
 '2016 Open Città della Disfida – singles' '2016 Stockholm Open – doubles'
 '2017 Internationaux de Tennis de Vendée – singles'
 '2017 Internazionali di Tennis del Friuli Venezia Giulia – singles']",7824.605184,"2015 Città di Caltanissetta – Singles, 2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles, 2016 Open Città della Disfida – Singles, 2017 Internationaux de Tennis de Vendée – Singles, 2016 Stockholm Open – Doubles

Based on the documents provided, here are the competitions Elias Ymer won:

*   **2015 Città di Caltanissetta – Singles** (ID: 52): ""Elias Ymer won the title, defeating Bjorn Fratangelo in the final...""
*   **2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles** (ID: 291): ""Elias Ymer won the title after defeating Roberto Carballés Baena...""
*   **2016 Open Città della Disfida – Singles** (ID: 669): ""Elias Ymer won the title, defeating Adam Pavlásek...""
*   **2017 Internationaux de Tennis de Vendée – Singles** (ID: 614): ""Elias Ymer won the title after defeating Yannick Maden",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What competition did Elias Ymer win?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Antonio London' 'Bryan Morris' 'Dewon Brazelton' 'Dustin Lynch'
 'Jordan Sheffield']",7824.605184," ['Antonio London', 'Bryan Morris', 'Dewon Brazelton', 'Dustin Lynch', 'Jordan Sheffield']

**Documents Used:**
TITLE: Antonio London | ID: 643
TITLE: Bryan Morris | ID: 566
TITLE: Dewon Brazelton | ID: 663
TITLE: Dustin Lynch | ID: 347
TITLE: Jordan Sheffield | ID: 645",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who are Tullahoma High School alumni?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Conditional release' 'Ghost' 'The Bright Day' 'The Sale'
 'The Traces of Light']",7824.605184," ['The Sale', 'Conditional Release', 'The Bright Day', 'Ghost', 'The Traces of Light']

**Documents Used:**
TITLE: The Sale (film) | ID: 117
TITLE: Conditional Release (film) | ID: 615
TITLE: The Bright Day | ID: 558
TITLE: Ghost (1998 film) | ID: 31
TITLE: The Traces of Light | ID: 210",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: For which motion picture was Hossein Shahabi responsible for production?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,['Ego Ferguson' 'Jerry Janes' 'Ron Rivera' 'Roquan Smith' 'Will Sutton'],7824.605184,"1. Roquan Smith (ID: 186)
2. Ron Rivera (ID: 413)
3. Will Sutton (ID: 461)
4. Ego Ferguson (ID: 564)
5. Devin Bush Jr. (ID: 631)

Based on the documents provided, the following linebackers were drafted by the Chicago Bears:

*   **Roquan Smith**: Drafted in the 2018 NFL Draft (Document ID: 186).
*   **Ron Rivera**: Drafted in the 1984 NFL Draft (Document ID: 413).
*   **Will Sutton**: Drafted in the 2014 NFL Draft (Document ID: 461).
*   **Ego Ferguson**: Drafted in the 2014 NFL Draft (Document ID: 564).
*   **Devin Bush Jr.**: Drafted in the 2018 NFL Draft (Document ID: 631).

Final Answer: ['Devin Bush Jr.', 'Ego Ferguson', 'Ron Rivera', 'Roquan Smith', 'Will Sutton']",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What lineback was drafted by the Chicago Bears?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Chamarajendra Wadiyar X' 'Kanthirava Narasaraja I'
 'Kanthirava Narasaraja II' 'Krishnaraja Wadiyar II'
 'Krishnaraja Wadiyar III' 'Mir Ghulam Ali']",7824.605184," ['Kanthirava Narasaraja II', 'Krishnaraja Wadiyar II', 'Krishnaraja Wadiyar III', 'Chamarajendra Wadiyar X']

**Documents Used:**
TITLE: Kanthirava Narasaraja II | ID: 652
TITLE: Krishnaraja Wadiyar II | ID: 698
TITLE: Krishnaraja Wadiyar III | ID: 742
TITLE: Chamarajendra Wadiyar X | ID: 706",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who habitated the Kingdom of Mysore?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Gourdou-Leseurre GL-812 HY' 'Gourdou-Leseurre GL-832 HY'
 'Gourdou-Leseurre GL.2' 'Gourdou-Leseurre GL.30' 'Gourdou-Leseurre GL.50']",7824.605184," ['Gourdou-Leseurre GL.2', 'Gourdou-Leseurre GL-812 HY', 'Gourdou-Leseurre GL-832 HY', 'Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.30']

**Documents Used:**
TITLE: Gourdou-Leseurre GL.2 | ID: 44
TITLE: Gourdou-Leseurre GL-812 HY | ID: 258
TITLE: Gourdou-Leseurre GL-832 HY | ID: 332
TITLE: Gourdou-Leseurre GL.50 | ID: 494
TITLE: Gourdou-Leseurre GL.30 | ID: 569",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is something that Gourdou-Leseurre produced?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,['Charles Eastman' 'Little Crow' 'Sitting Bull' 'Spotted Elk' 'Zitkala-Sa'],7824.605184," ['Little Crow', 'Sitting Bull', 'Zitkala-Sa', 'Charles Eastman']

**Documents used:**
*   TITLE: Little Crow | ID: 488 (Mentions he was a Dakota Sioux and his Dakota name)
*   TITLE: Sitting Bull | ID: 94 (Mentions he was a Hunkpapa Dakota)
*   TITLE: Zitkala-Sa | ID: 95 (Mentions she was born on the Yankton Indian Reservation and wrote about Sioux themes)
*   TITLE: Charles Eastman | ID: 328 (Mentions he was Santee Dakota and wrote about Sioux ethnohistory)",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who spoke Sioux as their mother tongue?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,['Amy Fote' 'Connor Walsh' 'Jun Shuang Huang' 'Simon Ball' 'Stanton Welch'],7824.605184," ['Amy Fote', 'Connor Walsh', 'Jun Shuang Huang', 'Simon Ball']

**Documents Used:**
TITLE: Amy Fote | ID: 480
TITLE: Connor Walsh (ballet dancer) | ID: 455
TITLE: Jun Shuang Huang | ID: 573
TITLE: Simon Ball | ID: 590",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by the Houston Ballet?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Carlos García Cambón' 'Gustavo Alfaro' 'Jorge José Benítez'
 'Mario Fortunato' 'Miguel Ángel Russo']",7824.605184," ['Carlos García Cambón', 'Gustavo Alfaro', 'Jorge José Benítez', 'Miguel Ángel Russo']

**Documents Used:**
TITLE: Carlos García Cambón | ID: 381
TITLE: Gustavo Alfaro | ID: 274
TITLE: Jorge José Benítez | ID: 567
TITLE: Miguel Ángel Russo | ID: 680",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who provided coaching for the Boca Juniors athletic team?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['After the Rain' ""Alice's Adventures in Wonderland""
 'An American in Paris' 'Carousel' 'Liturgy']",7824.605184," ['Alice\'s Adventures in Wonderland', 'An American in Paris', 'After the Rain', 'Carousel', 'Liturgy']

**Documents Used:**
TITLE: Alice's Adventures in Wonderland (ballet) | ID: 551
TITLE: An American in Paris (ballet) | ID: 743
TITLE: After the Rain (ballet) | ID: 482
TITLE: Carousel (ballet) | ID: 709
TITLE: Liturgy (ballet) | ID: 278",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which ballet features dances were choreographed by Christopher Wheeldon?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Custodio Parcon' 'Domingo Deluana' 'Herminigildo Yurong'
 'Lolinato To-ong' 'Tomas Campo Jr.']",7824.605184," ['Custodio Parcon', 'Domingo Deluana', 'Herminigildo Yurong', 'Lolinato To-ong', 'Tomas Campo Jr.']

**Documents Used:**
TITLE: Custodio Parcon | ID: 749
TITLE: Domingo Deluana | ID: 305
TITLE: Herminigildo Yurong | ID: 456
TITLE: Lolinato To-ong | ID: 111
TITLE: Tomas Campo Jr. | ID: 422",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What famous person was remembered for serving in the Philippine Marine corps?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Asterix and Cleopatra' ""Asterix and the Chieftain's Shield""
 'Asterix and the Great Crossing' 'Asterix in Belgium' 'Obelix and Co.']",7824.605184," ['Asterix and Cleopatra', 'Asterix and the Chieftain's Shield', 'Asterix and the Great Crossing', 'Asterix in Belgium', 'Obelix and Co.']

**Documents Used:**
TITLE: Asterix and Cleopatra | ID: 255
TITLE: Asterix and the Chieftain's Shield | ID: 404
TITLE: Asterix and the Great Crossing | ID: 378
TITLE: Asterix in Belgium | ID: 646
TITLE: Obelix and Co. | ID: 351",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Albert Uderzo illustrated what comic?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Battle Creek' 'Better Call Saul' 'Breaking Bad' 'The Lone Gunmen'
 'The X-Files']",7824.605184," ['Better Call Saul', 'Breaking Bad', 'The Lone Gunmen', 'Quantico', 'Battle Creek']

**Documents Used:**
*   TITLE: Better Call Saul (season 1) | ID: 226
*   TITLE: Breaking Bad | ID: 575
*   TITLE: The Lone Gunmen (TV series) | ID: 469
*   TITLE: Quantico (season 2) | ID: 642
*   TITLE: Battle Creek (TV series) | ID: 525

**Reasoning:**
*   **Better Call Saul (season 1) (ID: 226):** States it is a spin-off of ""Breaking Bad"", a crime drama television series ""created and produced by Vince Gilligan"".
*   **Breaking Bad (ID: 575):** States it is a television series ""created and produced by Vince Gilligan"".
*   **The Lone Gunmen (TV series) (ID: 469):** States it was ""created by Chris Carter, Vince Gilligan, John Shiban, and Frank Spotnitz"". While listed as a creator, the prompt asks for executive producer. However, in",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vince Gilligan was the executive producer of what television program?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['Ivo Babuška' 'Petr Vopěnka' 'Vlastimil Dlab' 'Věra Trnková'
 'Zdeněk Frolík']",7824.605184," ['Věra Trnková', 'Ivo Babuška', 'Zdeněk Frolík']

**Documents Used:**
TITLE: Věra Trnková | ID: 79
TITLE: Ivo Babuška | ID: 254
TITLE: Zdeněk Frolík | ID: 739",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Eduard Čech was the doctoral advisor to whom?
",Final Answer: ,7824.605184
test,65.536,119394.0,7.824605184,0.0,qampari_128k,"['MS European Seaway' 'MS Pride of Burgundy' 'MS Pride of Calais'
 'MS Pride of Dover' 'MS Spirit of France']",7824.605184," ['MS European Seaway', 'MS Pride of Burgundy', 'MS Pride of Calais', 'MS Pride of Dover', 'MS Spirit of France']

**Documents Used:**
TITLE: MS European Seaway | ID: 471
TITLE: MS Pride of Burgundy | ID: 633
TITLE: MS Pride of Calais | ID: 324
TITLE: MS Pride of Dover | ID: 673
TITLE: MS Spirit of France | ID: 515",119394.0,256,7.824605184,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which vessels had a home port of Dover?
",Final Answer: ,7824.605184
