retained_context_tokens,split,answer_prefix,predicted_answer,answers,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
120192.0,test,Final Answer: ," ['2015 King Cup Final', '2018 Knoxville Challenger – Singles', '2019 Launceston Tennis International – Men's Singles', '2018 Kunming Open – Men's Doubles', '2018 BNP Paribas Primrose Bordeaux – Singles', '2018 Senior Open Championship', '2019 Senior Open Championship', '2017 Senior Open Championship', '2016 Open Città della Disfida – Singles', '2014 Senior Open Championship', '2010 Senior Open Championship', '2017 Internationaux de Tennis de Vendée – Singles', '2016 Saudi Super Cup', '2015 Saudi Super Cup', '2010 MPS Group Championships – Doubles', '2018 Stockton Challenger – Men's Singles', '2018 Senior Open Championship', '2015 Città di Caltanissetta – Singles', '2014 Senior Open Championship', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Senior Open Championship', '2019 Senior Open Championship', '20","[""2018 Kentucky Bank Tennis Championships – Men's Singles""
 ""2018 Kunming Open – Men's Doubles""
 ""2018 Stockton Challenger – Men's Singles""
 ""2019 Burnie International – Men's Doubles""
 ""2019 Launceston Tennis International – Men's Singles""]",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition did the tennis man Lloyd Harris win?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Gorilla Biscuits', 'Quicksand', 'Rival Schools', 'Dead Heavens']","['Dead Heavens' 'Gorilla Biscuits' 'Quicksand' 'Rival Schools'
 'Walking Concert']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What groups was Walter Schreifels a member of?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Arabsat-1A', 'Arabsat-1B', 'Arabsat-4', 'Arabsat-5A']",['Arabsat-1A' 'Arabsat-1B' 'Arabsat-5A' 'Badr-4' 'INSAT-2DT'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does the Arab Satellite Communications Organization own?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: , ['Wiktionary'],['Diplopedia' 'RationalWiki' 'Uncyclopedia' 'Veropedia' 'Wiktionary'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing wiki projects ?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Helen Jenkins', 'Pete Jacobs', 'Michele Serros', 'Silindile Ngubane', 'Gaelle Lefebvre']","['Chris McCormack' 'Chrissie Wellington' 'Helen Jenkins' 'Magali Messmer'
 'Pete Jacobs']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a notable triathlete ?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Collins reagent', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol dipropionate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate', 'Estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate']",['Ammonia' 'Collins reagent' 'Dimethylformamide' 'Ethanol' 'Sodium azide'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing reagent compounds ?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Oksan Seowon', 'Seoak Seowon', 'Dosan Seowon', 'Byeongsan Seowon', 'Mukhamukham', 'Sosu Seowon', 'Baeundong Seowon']","['Byeongsan Seowon' 'Dosan Seowon' 'Oksan Seowon' 'Seoak Seowon'
 'Sosu Seowon']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are some of the notable seowons ?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['2018 Kunming Open – Men's Doubles', '2018 Stockton Challenger – Men's Singles', '2016 Open Città della Disfida – Singles', '2015 Wimbledon Championships – Boys' Singles', '2018 Senior Open Championship', '2017 Internationaux de Tennis de Vendée – Singles', '2016 King Cup Final', '2010 Senior Open Championship', '2017 Senior Open Championship', '2019 Senior Open Championship', '2015 King Cup Final', '2010 Aircel Chennai Open – Singles', '2011 U.S. Open Cup Final', '2018 BNP Paribas Primrose Bordeaux – Singles', '2018 JSM Challenger of Champaign–Urbana – Singles', '2016 Saudi Super Cup', '2015 Saudi Super Cup', '2014 Senior Open Championship', '2019 Senior Open Championship', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Stockton Challenger – Men's Singles', '2018 BNP","[""2015 Wimbledon Championships – Boys' Singles""
 ""2016 Charlottesville Men's Pro Challenger – singles""
 '2018 BNP Paribas Primrose Bordeaux – singles'
 '2018 JSM Challenger of Champaign–Urbana – singles'
 '2018 Knoxville Challenger – singles']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which sports competition did Reilly Opelka emerge victorious?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Ego Ferguson', 'Jeffrey William Kunkel', 'Jimmy McIlroy', 'Dewon Brazelton', 'Devin Marquese Bush Jr.', 'Pete Jacobs', 'Matti Lives in Finland', 'Noy Lives in Thailand', 'Miguel Ángel Russo', 'Paul Seaton', 'Reilly Opelka', 'James Dempsey', 'Will Sutton', 'Bryan Morris', 'Kevin Thomson', 'Dustin Lynch', 'Aled Jones', 'James D. Ebert', 'Ronald Eugene Rivera', 'Mick Walker', 'John Barton (footballer, born 1953)', 'John Pether', 'William Pether', 'John Toohey (judge)', 'Paul Smith (footballer, born 1979)', 'Kevin Kline', 'James D. Ebert', 'Miguel Ángel Russo', 'Paul Seaton', 'Reilly Opelka', 'James Dempsey', 'Will Sutton', 'Bryan Morris', 'Kevin Thomson', 'Dustin Lynch', 'Aled Jones', 'James D. Ebert', 'Ronald Eugene Rivera', 'Mick Walker', 'John Barton (footballer, born 1","['Christian Peter' 'Howard Barbieri' 'Jeff Kunkel' 'Knowshon Moreno'
 'Melanie McGuire']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who graduated from Middletown High School South?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['2010 MPS Group Championships – Doubles', '2015 Città di Caltanissetta – Singles', '2018 Knoxville Challenger – Singles', '2018 Launceston Tennis International – Men's Singles', '2018 BNP Paribas Primrose Bordeaux – Singles', '2016 Open Città della Disfida – Singles', '2019 King Cup Final', '2019 Senior Open Championship', '2018 Stockton Challenger – Men's Singles', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Kunming Open – Men's Doubles', '2018 Senior Open Championship', '2016 Saudi Super Cup', '2015 King Cup Final', '2014 Senior Open Championship', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Senior Open Championship', '2018 Senior Open Championship', '2018 Senior Open Championship', '2018 Senior Open Championship', '2018 Senior Open Championship', '2018 Senior Open Championship', '20","['2015 Città di Caltanissetta – singles'
 '2016 Open Città della Disfida – singles' '2016 Stockholm Open – doubles'
 '2017 Internationaux de Tennis de Vendée – singles'
 '2017 Internazionali di Tennis del Friuli Venezia Giulia – singles']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What competition did Elias Ymer win?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Shea Langeliers', 'Dewon Brazelton', 'Jordan Sheffield', 'Jeffrey Kunkel', 'Pete Jacobs', 'Dustin Lynch', 'Bryan Morris', 'Ego Ferguson', 'Devin Bush Jr.', 'Reilly Opelka', 'Lloyd Harris', 'Mick Walker', 'James D. Ebert', 'Ronald Eugene Rivera', 'Gustavo Alfaro', 'Michele Alboreto', 'John Barton (footballer, born 1953)', 'John Ordronaux (doctor)', 'James Dempsey (poker player)', 'Ron Noades', 'Mal Duncan', 'Miguel Ángel Russo', 'Perry DeAngelis', 'Paul Seaton', 'Paul Klee', 'Matti Lives in Finland', 'Noy Lives in Thailand', 'Northwestern Ojibwa', 'Lhasa Tibetan', 'Kanthal Tibetan', 'Amdo Tibetan', 'Khams Tibetan', 'Ladakhi language', 'Spotted Elk', 'St. Paul's Presbyterian Church (Hamilton, Ontario)', 'The Texas Chainsaw Massacre (2003 film)', 'The Lone Gunmen (TV series)', '","['Antonio London' 'Bryan Morris' 'Dewon Brazelton' 'Dustin Lynch'
 'Jordan Sheffield']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who are Tullahoma High School alumni?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Ghost (1998 film)', 'The Sale (film)', 'The Bright Day', 'Conditional Release (film)', 'Murder at Monkey Hill', 'The Traces of Light', '2014 Senior Open Championship', '2015 King Cup Final', '2018 Senior Open Championship', '2019 Senior Open Championship', '2016 King Cup Final', '2010 MPS Group Championships – Doubles', '2018 Kunming Open – Men's Doubles', '2016 Open Città della Disfida – Singles', '2017 Internationaux de Tennis de Vendée – Singles', '2015 Wimbledon Championships – Boys' Singles', '2018 Stockton Challenger – Men's Singles', '2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles', '2019 Burnie International – Men's Doubles', '2010 World Snooker Championship', '2004 World Snooker Championship', '2005 World Snooker Championship', '2002 World Snooker Championship', '2011 World Snooker","['Conditional release' 'Ghost' 'The Bright Day' 'The Sale'
 'The Traces of Light']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: For which motion picture was Hossein Shahabi responsible for production?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Ego Ferguson', 'Devin Bush Jr.']",['Ego Ferguson' 'Jerry Janes' 'Ron Rivera' 'Roquan Smith' 'Will Sutton'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What lineback was drafted by the Chicago Bears?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Kanthirava Narasaraja II', 'Krishnaraja Wadiyar II', 'Krishnaraja Wadiyar III', 'Chamarajendra Wadiyar X']","['Chamarajendra Wadiyar X' 'Kanthirava Narasaraja I'
 'Kanthirava Narasaraja II' 'Krishnaraja Wadiyar II'
 'Krishnaraja Wadiyar III' 'Mir Ghulam Ali']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who habitated the Kingdom of Mysore?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Gourdou-Leseurre GL.2', 'Gourdou-Leseurre GL-812 HY', 'Gourdou-Leseurre GL.30', 'Gourdou-Leseurre GL.50']","['Gourdou-Leseurre GL-812 HY' 'Gourdou-Leseurre GL-832 HY'
 'Gourdou-Leseurre GL.2' 'Gourdou-Leseurre GL.30' 'Gourdou-Leseurre GL.50']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is something that Gourdou-Leseurre produced?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: , ['Charles Eastman'],['Charles Eastman' 'Little Crow' 'Sitting Bull' 'Spotted Elk' 'Zitkala-Sa'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who spoke Sioux as their mother tongue?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Chalnessa Eames', 'Connor Walsh', 'Simon Ball', 'Jun Shuang Huang', 'Chalnessa Eames']",['Amy Fote' 'Connor Walsh' 'Jun Shuang Huang' 'Simon Ball' 'Stanton Welch'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by the Houston Ballet?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Carlos García Cambón', 'Gustavo Alfaro', 'Miguel Ángel Russo', 'Jerry C. Janes']","['Carlos García Cambón' 'Gustavo Alfaro' 'Jorge José Benítez'
 'Mario Fortunato' 'Miguel Ángel Russo']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who provided coaching for the Boca Juniors athletic team?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['After the Rain', 'Alice's Adventures in Wonderland', 'Carousel (A Dance)', 'La Vivandière or Markitenka', 'The Grandest Fleet', 'The Lone Gunmen', 'The Life Aquatic with Steve Zissou', 'The Spiderwick Chronicles', 'The Secret History of Vampires', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Mountaineer (Katoomba)', 'The Blackheath Bulletin', 'The Blue Mountains Echo', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Ad","['After the Rain' ""Alice's Adventures in Wonderland""
 'An American in Paris' 'Carousel' 'Liturgy']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which ballet features dances were choreographed by Christopher Wheeldon?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Lolinato To-ong', 'Domingo Deluana', 'Tomas Campo Jr.', 'Herminigildo Yurong', 'Custodio Parcon']","['Custodio Parcon' 'Domingo Deluana' 'Herminigildo Yurong'
 'Lolinato To-ong' 'Tomas Campo Jr.']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What famous person was remembered for serving in the Philippine Marine corps?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Asterix and the Chieftain's Shield', 'Asterix and the Great Crossing', 'Asterix and the Secret of the Magic Sword', 'Asterix and the Lost Village', 'Asterix and the Golden Sickle', 'Asterix and the Great Crossing', 'Asterix and the Secret of the Magic Sword', 'Asterix and the Lost Village', 'Asterix and the Golden Sickle', 'Asterix and the Great Crossing', 'Asterix and the Secret of the Magic Sword', 'Asterix and the Lost Village', 'Asterix and the Golden Sickle']","['Asterix and Cleopatra' ""Asterix and the Chieftain's Shield""
 'Asterix and the Great Crossing' 'Asterix in Belgium' 'Obelix and Co.']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Albert Uderzo illustrated what comic?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: , ['Better Call Saul'],"['Battle Creek' 'Better Call Saul' 'Breaking Bad' 'The Lone Gunmen'
 'The X-Files']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vince Gilligan was the executive producer of what television program?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Vlastimil Dlab', 'Petr Vopěnka', 'Zdeněk Frolík']","['Ivo Babuška' 'Petr Vopěnka' 'Vlastimil Dlab' 'Věra Trnková'
 'Zdeněk Frolík']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Eduard Čech was the doctoral advisor to whom?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['MS Pride of Dover', 'MS Pride of Calais', 'MS European Seaway', 'MS Spirit of France']","['MS European Seaway' 'MS Pride of Burgundy' 'MS Pride of Calais'
 'MS Pride of Dover' 'MS Spirit of France']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which vessels had a home port of Dover?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: , ['Helium'],['argon' 'helium' 'krypton' 'neon' 'xenon'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did WIlliam Ramsey discover?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Elmendorf Christian Community', 'Owa Hutterite Colony', 'Schmiedeleut', 'Dora Milaje', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', '","['Detention River Christian Community' 'Elmendorf Christian Community'
 'Milltown Hutterite Colony' 'Owa Hutterite Colony' 'Schmiedeleut']",17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What group or person identifies itself as Hutterite?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
120192.0,test,Final Answer: ," ['Amy Fote', 'Perry DeAngelis', 'Paul Seaton', 'Matti Lives in Finland', 'Noy Lives in Thailand', 'Teri Greeves', 'Miguel Ángel Russo', 'Paul Klee', 'Walter Kaufmann', 'Josef Šnejdárek', 'Zdeněk Frolík', 'Ray Still', 'Sylvia M. Smith', 'Dewon Brazelton', 'P. J. Brown', 'Howard Barbieri', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Mig",['Alice Lon' 'Elena Jahn' 'Paul Klee' 'Perry DeAngelis' 'Will Sampson'],17723.031552,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Whose cause of death was scleroderma?
",17723.031552,17.723031552,qampari_128k,0.0,256,17.723031552
