question,token_budget,predicted_answer,task,retained_context_tokens,answer_prefix,retained_kv_memory_gb,kv_memory_per_token_kb,retained_kv_memory_mb,uncompressed_kv_memory_gb,max_new_tokens,compression_ratio,uncompressed_kv_memory_mb,memory_budget_unit,context_length,memory_budget,answer,context_tokens
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **wildebeest** (13 times)
2. **mailing** (12 times)
3. **praised** (11 times)
4. **shrine** (11 times)
5. **longboat** (10 times)
6. **milepost** (10 times)
7. **destroy** (9 times)
8. **connect** (9 times)
9. **fling** (9 times)
10. **brooch** (8 times)

*(Note",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.921529344,120,0.794634244823796,2921.529344,GB,32768,0.6,"['destroy' 'mailing' 'milepost' 'brooch' 'longboat' 'fling' 'shrine'
 'connect' 'praised' 'wildebeest']",44579.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **diner** (13 times)
2. **takeover** (12 times)
3. **operate** (11 times)
4. **fearless** (11 times)
5. **homely** (10 times)
6. **gorgeous** (10 times)
7. **receive** (10 times)
8. **use** (9 times)
9. **tabby** (9 times)
10. **notoriety** (8 times)

*(",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.915434496,120,0.7942049184012948,2915.434496,GB,32768,0.6,"['diner' 'tabby' 'gorgeous' 'notoriety' 'receive' 'homely' 'fearless'
 'takeover' 'operate' 'use']",44486.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **puppy** (13 times)
2. **modeling** (12 times)
3. **economic** (11 times)
4. **orient** (11 times)
5. **burrito** (10 times)
6. **deodorant** (10 times)
7. **login** (10 times)
8. **jackal** (10 times)
9. **aspic** (10 times)
10. **jalapeño** (10 times)",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.916745216,120,0.7942973981036265,2916.745216,GB,32768,0.6,"['jalapeño' 'orient' 'jackal' 'aspic' 'economic' 'deodorant' 'burrito'
 'puppy' 'login' 'modeling']",44506.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **tatami**
2. **pruner**
3. **step-grandfather**
4. **constraint**
5. **redundant**
6. **icon**
7. **aftershave**
8. **appeal**
9. **train**
10. **race**

*(Note: These words appear significantly more frequently than others in the provided text, with ""tatami"" and ""pruner"" appearing roughly 15-16 times each, followed closely by ""step-grandfather"" and ""constraint",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.916876288,120,0.7943066415026512,2916.876288,GB,32768,0.6,"['tatami' 'train' 'race' 'step-grandfather' 'redundant' 'appeal' 'icon'
 'constraint' 'aftershave' 'pruner']",44508.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **exploration** (13 times)
2. **basement** (12 times)
3. **prestige** (12 times)
4. **lesbian** (11 times)
5. **obnoxious** (11 times)
6. **smash** (11 times)
7. **potty** (10 times)
8. **bunghole** (10 times)
9. **proximal** (10 times)
10. **oboe** (9",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.922381312,120,0.7946941155364191,2922.381312,GB,32768,0.6,"['oboe' 'basement' 'bunghole' 'obnoxious' 'lesbian' 'potty' 'smash'
 'prestige' 'proximal' 'exploration']",44592.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **spending** (13 times)
2. **adrenaline** (12 times)
3. **tinkle** (12 times)
4. **hacienda** (11 times)
5. **avocado** (11 times)
6. **criminal** (10 times)
7. **sympathy** (10 times)
8. **confront** (10 times)
9. **didactic** (9 times)
10. **ecliptic** (",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.914123776,120,0.7941123555075789,2914.123776,GB,32768,0.6,"['sympathy' 'didactic' 'tinkle' 'spending' 'criminal' 'confront'
 'hacienda' 'avocado' 'ecliptic' 'adrenaline']",44466.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **breakfast** (13 times)
2. **democracy** (12 times)
3. **week** (12 times)
4. **deer** (11 times)
5. **leek** (11 times)
6. **swear** (11 times)
7. **chase** (10 times)
8. **utilization** (10 times)
9. **testimonial** (10 times)
10. **zoot-suit** (9 times)

",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.918776832,120,0.7944405774973617,2918.776832,GB,32768,0.6,"['zoot-suit' 'deer' 'swear' 'utilization' 'breakfast' 'chase'
 'testimonial' 'democracy' 'leek' 'week']",44537.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **pavement** (13 times)
2. **circulation** (12 times)
3. **experience** (11 times)
4. **perfume** (11 times)
5. **shootdown** (10 times)
6. **graft** (10 times)
7. **repeat** (10 times)
8. **majestic** (10 times)
9. **standardization** (9 times)
10. **puny** (8 times)

*(",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.918121472,120,0.794394412379006,2918.121472,GB,32768,0.6,"['pavement' 'puny' 'repeat' 'majestic' 'graft' 'perfume' 'circulation'
 'standardization' 'shootdown' 'experience']",44527.0
Question: What are the 10 most common words in the above list? ,9155.0, 1. pottery 2. glacier 3. continuity 4. wildlife 5. jealous 6. testy 7. innovation 8. alpenglow 9. carboxyl 10. mill,cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.913468416,120,0.7940660428288645,2913.468416,GB,32768,0.6,"['alpenglow' 'testy' 'pottery' 'mill' 'continuity' 'glacier' 'jealous'
 'wildlife' 'innovation' 'carboxyl']",44456.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **tradition** (13 times)
2. **liner** (12 times)
3. **shoulder** (11 times)
4. **withdrawal** (11 times)
5. **plane** (10 times)
6. **owl** (10 times)
7. **suggest** (10 times)
8. **earnings** (10 times)
9. **pie** (9 times)
10. **tailbud** (9 times)

*(Note: Several other",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.912616448,120,0.7940058051886687,2912.616448,GB,32768,0.6,"['withdrawal' 'pie' 'owl' 'suggest' 'shoulder' 'liner' 'earnings' 'plane'
 'tailbud' 'tradition']",44443.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **harbour** (13 times)
2. **laughter** (13 times)
3. **trouble** (12 times)
4. **whisper** (11 times)
5. **combination** (11 times)
6. **rainbow** (11 times)
7. **priesthood** (10 times)
8. **spider** (10 times)
9. **causal** (10 times)
10. **late** (10 times)

",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.897215488,120,0.792910785378212,2897.215488,GB,32768,0.6,"['causal' 'combination' 'laughter' 'whisper' 'priesthood' 'late' 'rainbow'
 'spider' 'trouble' 'harbour']",44208.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **experience**
2. **voter**
3. **refusal**
4. **clearance**
5. **confuse**
6. **stot**
7. **chino**
8. **councilor**
9. **impropriety**
10. **astrolabe**

*(Note: These words appear significantly more frequently than others in the provided text, with counts ranging from approximately 15 to 20 occurrences each, while most other words appear only once or twice.)*",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.927624192,120,0.7950617836676218,2927.624192,GB,32768,0.6,"['stot' 'chino' 'councilor' 'experience' 'refusal' 'confuse' 'voter'
 'clearance' 'impropriety' 'astrolabe']",44672.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **mailbox** (13 times)
2. **muddy** (12 times)
3. **overconfident** (11 times)
4. **overhear** (11 times)
5. **extend** (10 times)
6. **weasel** (10 times)
7. **brilliant** (10 times)
8. **penitent** (10 times)
9. **rawhide** (10 times)
10. **arise** (9 times)",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.925068288,120,0.7948827101023906,2925.068288,GB,32768,0.6,"['arise' 'overconfident' 'muddy' 'rawhide' 'overhear' 'mailbox' 'penitent'
 'brilliant' 'extend' 'weasel']",44633.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **scientist** (13 times)
2. **minion** (12 times)
3. **strive** (11 times)
4. **thinking** (11 times)
5. **councilperson** (10 times)
6. **headphones** (10 times)
7. **lung** (10 times)
8. **woodchuck** (9 times)
9. **service** (9 times)
10. **counter** (9 times)

*(Note:",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.919104512,120,0.7944636522832382,2919.104512,GB,32768,0.6,"['headphones' 'service' 'counter' 'minion' 'lung' 'thinking'
 'councilperson' 'scientist' 'strive' 'woodchuck']",44542.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **hippodrome** (13 times)
2. **renaissance** (12 times)
3. **creativity** (11 times)
4. **bonding** (10 times)
5. **perfect** (10 times)
6. **headline** (10 times)
7. **weekender** (9 times)
8. **alder** (8 times)
9. **object** (8 times)
10. **yellow** (8 times)

*(Note: Several words",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.925592576,120,0.7949194686498958,2925.592576,GB,32768,0.6,"['alder' 'perfect' 'hippodrome' 'renaissance' 'bonding' 'object'
 'headline' 'yellow' 'creativity' 'weekender']",44641.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **faucet** (13 times)
2. **condemned** (12 times)
3. **wreck** (11 times)
4. **outlet** (11 times)
5. **meet** (10 times)
6. **chainstay** (10 times)
7. **compress** (9 times)
8. **thank** (9 times)
9. **baboon** (9 times)
10. **modern** (Note: ""modernity"" appears ",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.907045888,120,0.7936110735380315,2907.045888,GB,32768,0.6,"['thank' 'faucet' 'wreck' 'chainstay' 'outlet' 'condemned' 'compress'
 'baboon' 'modernity' 'meet']",44358.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **violet** (13 times)
2. **guitarist** (12 times)
3. **lizard** (11 times)
4. **attacker** (11 times)
5. **subroutine** (10 times)
6. **vaccine** (10 times)
7. **barn** (10 times)
8. **update** (9 times)
9. **keystone** (9 times)
10. **chrysalis** (8 times)",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.91569664,120,0.7942234209934816,2915.69664,GB,32768,0.6,"['chrysalis' 'barn' 'vaccine' 'update' 'guitarist' 'violet' 'attacker'
 'keystone' 'subroutine' 'lizard']",44490.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **blouse** (13 times)
2. **swamp** (12 times)
3. **planet** (11 times)
4. **sight** (11 times)
5. **sherry** (10 times)
6. **permissible** (10 times)
7. **footstep** (10 times)
8. **creationist** (9 times)
9. **numeracy** (9 times)
10. **midline** (8 times)

*(Note",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.915500032,120,0.7942095443612741,2915.500032,GB,32768,0.6,"['midline' 'sherry' 'numeracy' 'blouse' 'creationist' 'permissible'
 'footstep' 'sight' 'swamp' 'planet']",44487.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **investigate** (13 times)
2. **assessment** (12 times)
3. **founding** (11 times)
4. **complexity** (11 times)
5. **stimulation** (11 times)
6. **attend** (10 times)
7. **amazon** (10 times)
8. **doubter** (9 times)
9. **hungry** (9 times)
10. **grasshopper** (8 times)

*(Note",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.925920256,120,0.7949424360525019,2925.920256,GB,32768,0.6,"['hungry' 'attend' 'founding' 'complexity' 'amazon' 'grasshopper'
 'stimulation' 'doubter' 'assessment' 'investigate']",44646.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. everybody
2. literature
3. assessment
4. compare
5. heavy
6. pimp
7. rip
8. make
9. duckling
10. comparison (Note: ""compare"" is the verb form, but ""comparison"" appears less frequently; the 10th most common is actually **duckling** or **pimp** depending on exact count, but based on the frequency distribution in the provided text, the list is dominated by the words above. A precise count reveals **everybody** (approx 25), **liter",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.9147136,120,0.7941540191118606,2914.7136,GB,32768,0.6,"['make' 'band' 'literature' 'assessment' 'compare' 'heavy' 'duckling'
 'everybody' 'pimp' 'rip']",44475.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **enjoyment** (13 times)
2. **review** (12 times)
3. **bubble** (11 times)
4. **philosopher** (11 times)
5. **chamber** (10 times)
6. **accompanist** (10 times)
7. **operator** (10 times)
8. **down** (9 times)
9. **nucleotidase** (9 times)
10. **crowded** (9 times)

",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.926903296,120,0.7950113074046707,2926.903296,GB,32768,0.6,"['crowded' 'nucleotidase' 'bubble' 'philosopher' 'operator' 'chamber'
 'accompanist' 'down' 'review' 'enjoyment']",44661.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **kayak** (13 times)
2. **newsletter** (12 times)
3. **bog** (11 times)
4. **tower** (11 times)
5. **rear** (10 times)
6. **courthouse** (10 times)
7. **tanker** (10 times)
8. **anise** (9 times)
9. **detect** (9 times)
10. **invasion** (8 times)

*(Note: Several other",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.91897344,120,0.7944544229905703,2918.97344,GB,32768,0.6,"['kayak' 'invasion' 'anise' 'courthouse' 'tanker' 'tower' 'bog' 'detect'
 'newsletter' 'rear']",44540.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **viability** (13 times)
2. **gown** (12 times)
3. **odyssey** (11 times)
4. **obedient** (11 times)
5. **halibut** (10 times)
6. **dynamite** (10 times)
7. **mandarin** (10 times)
8. **enterprise** (10 times)
9. **conflict** (10 times)
10. **poppy** (9",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.9229056,120,0.7947309417040359,2922.9056,GB,32768,0.6,"['gown' 'poppy' 'conflict' 'viability' 'dynamite' 'obedient' 'enterprise'
 'mandarin' 'halibut' 'odyssey']",44600.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **kidney** (13 times)
2. **homosexuality** (12 times)
3. **improvement** (11 times)
4. **bury** (11 times)
5. **cage** (11 times)
6. **replace** (10 times)
7. **shut** (10 times)
8. **ride** (10 times)
9. **profile** (10 times)
10. **baggy** (9 times)

*(",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.914451456,120,0.7941355040363383,2914.451456,GB,32768,0.6,"['replace' 'baggy' 'shut' 'kidney' 'bury' 'improvement' 'ride'
 'homosexuality' 'cage' 'profile']",44471.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **everybody** (13 times)
2. **drummer** (12 times)
3. **bake** (11 times)
4. **warn** (11 times)
5. **recess** (10 times)
6. **overshoot** (10 times)
7. **familiarity** (10 times)
8. **milkshake** (9 times)
9. **sad** (9 times)
10. **last** (9 times)

*(Note",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.916548608,120,0.7942835314473182,2916.548608,GB,32768,0.6,"['everybody' 'recess' 'sad' 'overshoot' 'familiarity' 'warn' 'last'
 'drummer' 'milkshake' 'bake']",44503.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **reboot** (13 times)
2. **compare** (12 times)
3. **counsel** (12 times)
4. **infiltration** (11 times)
5. **buffalo** (11 times)
6. **buck** (11 times)
7. **rightful** (10 times)
8. **moonlight** (10 times)
9. **gender** (9 times)
10. **con** (9 times)

*(Note",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.90947072,120,0.7937830836805947,2909.47072,GB,32768,0.6,"['infiltration' 'moonlight' 'buck' 'buffalo' 'reboot' 'counsel' 'rightful'
 'con' 'gender' 'compare']",44395.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **brisket** (13 times)
2. **blush** (12 times)
3. **rake** (11 times)
4. **involvement** (10 times)
5. **filthy** (10 times)
6. **sexuality** (10 times)
7. **accessory** (10 times)
8. **detainee** (9 times)
9. **burrow** (9 times)
10. **prizefight** (3 times",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.915893248,120,0.7942372957543884,2915.893248,GB,32768,0.6,"['sexuality' 'blush' 'detainee' 'filthy' 'brisket' 'blow' 'burrow'
 'accessory' 'involvement' 'rake']",44493.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **trot** (23 times)
2. **elevator** (19 times)
3. **canal** (18 times)
4. **translation** (17 times)
5. **witness** (16 times)
6. **artery** (16 times)
7. **urn** (15 times)
8. **labourer** (14 times)
9. **manatee** (13 times)
10. **top-hat** (12 times",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.922119168,120,0.7946756974970844,2922.119168,GB,32768,0.6,"['elevator' 'witness' 'translation' 'labourer' 'manatee' 'artery' 'trot'
 'canal' 'top-hat' 'urn']",44588.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **description** (13 times)
2. **timeline** (12 times)
3. **immortal** (11 times)
4. **founding** (10 times)
5. **sneaker** (10 times)
6. **appreciation** (9 times)
7. **archeology** (8 times)
8. **shoestring** (8 times)
9. **zoot-suit** (8 times)
10. **soundness** (7 times)",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.923102208,120,0.7947447481111136,2923.102208,GB,32768,0.6,"['soundness' 'archeology' 'immortal' 'zoot-suit' 'shoestring' 'timeline'
 'description' 'founding' 'appreciation' 'sneaker']",44603.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **barley** (13 times)
2. **cleric** (12 times)
3. **tongue** (11 times)
4. **counter-force** (10 times)
5. **omnivore** (10 times)
6. **astonishing** (10 times)
7. **handover** (9 times)
8. **fleck** (9 times)
9. **cursor** (9 times)
10. **yoke** (9 times)

*(",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.92323328,120,0.7947539513507454,2923.23328,GB,32768,0.6,"['fleck' 'handover' 'counter-force' 'astonishing' 'cursor' 'barley'
 'tongue' 'cleric' 'yoke' 'omnivore']",44605.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **reading** (13 times)
2. **database** (12 times)
3. **saviour** (11 times)
4. **invincible** (10 times)
5. **cassava** (10 times)
6. **guard** (10 times)
7. **loop** (9 times)
8. **chain** (9 times)
9. **ketch** (9 times)
10. **step-brother** (8 times)

*(Note: """,cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.915958784,120,0.7942419202589113,2915.958784,GB,32768,0.6,"['loop' 'cassava' 'ketch' 'invincible' 'saviour' 'guard' 'reading'
 'step-brother' 'chain' 'database']",44494.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **garden** (13 times)
2. **generator** (13 times)
3. **partnership** (12 times)
4. **rubbish** (12 times)
5. **graphic** (11 times)
6. **quill** (11 times)
7. **fuel** (11 times)
8. **classification** (10 times)
9. **isogloss** (10 times)
10. **let** (10 times)

*(",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.91438592,120,0.7941308747470205,2914.38592,GB,32768,0.6,"['partnership' 'garden' 'quill' 'classification' 'generator' 'isogloss'
 'rubbish' 'fuel' 'let' 'graphic']",44470.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **melody** (13 times)
2. **regulator** (12 times)
3. **publicity** (11 times)
4. **elk** (11 times)
5. **manatee** (10 times)
6. **usual** (10 times)
7. **ethnicity** (10 times)
8. **norm** (9 times)
9. **enterprise** (9 times)
10. **itchy** (9 times)

*(Note: Several",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.919366656,120,0.7944821083823463,2919.366656,GB,32768,0.6,"['melody' 'ethnicity' 'usual' 'elk' 'manatee' 'regulator' 'itchy'
 'publicity' 'enterprise' 'norm']",44546.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **fertilizer** (13 times)
2. **mechanism** (12 times)
3. **prow** (12 times)
4. **comptroller** (11 times)
5. **synod** (11 times)
6. **detect** (10 times)
7. **confused** (10 times)
8. **drawbridge** (9 times)
9. **bus** (9 times)
10. **foot** (9 times)

*(Note",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.915762176,120,0.7942280461216875,2915.762176,GB,32768,0.6,"['comptroller' 'drawbridge' 'prow' 'mechanism' 'confused' 'bus' 'detect'
 'fertilizer' 'synod' 'foot']",44491.0
Question: What are the 10 most common words in the above list? ,9155.0,"
1. **manner** (13 times)
2. **container** (12 times)
3. **separate** (11 times)
4. **wombat** (10 times)
5. **jazz** (10 times)
6. **patrol** (10 times)
7. **analgesia** (9 times)
8. **addition** (9 times)
9. **goodie** (9 times)
10. **misunderstand** (8 times)

*(",cwe,9155.0,Answer: The top 10 words that appear most often in the list are:,0.59998208,65.536,599.98208,2.919563264,120,0.7944959482816674,2919.563264,GB,32768,0.6,"['patrol' 'misunderstand' 'separate' 'addition' 'jazz' 'wombat' 'goodie'
 'analgesia' 'manner' 'container']",44549.0
