question,token_budget,predicted_answer,task,retained_context_tokens,answer_prefix,retained_kv_memory_gb,kv_memory_per_token_kb,retained_kv_memory_mb,uncompressed_kv_memory_gb,max_new_tokens,compression_ratio,uncompressed_kv_memory_mb,memory_budget_unit,context_length,memory_budget,answer,context_tokens
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **milepost** (10 times)
2.  **wildebeest** (9 times)
3.  **destroy** (8 times)
4.  **shrine** (8 times)
5.  **brooch** (8 times)
6.  **mailing** (7 times)
7.  **longboat** (7 times)
8.  **praised** (7 times)
9.  **fling** (6 times)
10. **connect** (6 times",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.921529344,120,0.863096973911483,2921.529344,GB,32768,0.4,"['destroy' 'mailing' 'milepost' 'brooch' 'longboat' 'fling' 'shrine'
 'connect' 'praised' 'wildebeest']",44579.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **diner** (13 times)
2.  **takeover** (12 times)
3.  **operate** (11 times)
4.  **fearless** (11 times)
5.  **receive** (10 times)
6.  **notoriety** (10 times)
7.  **homely** (10 times)
8.  **gorgeous** (10 times)
9.  **use** (9 times)
10.",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.915434496,120,0.8628107719282471,2915.434496,GB,32768,0.4,"['diner' 'tabby' 'gorgeous' 'notoriety' 'receive' 'homely' 'fearless'
 'takeover' 'operate' 'use']",44486.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1. **puppy** (10 times)
2. **login** (9 times)
3. **modeling** (9 times)
4. **orient** (9 times)
5. **burrito** (8 times)
6. **economic** (8 times)
7. **jackal** (8 times)
8. **aspic** (8 times)
9. **deodorant** (7 times)
10. **jalapeño** (7 times)

*(Note: Several other words appear ",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.916745216,120,0.8628724216959511,2916.745216,GB,32768,0.4,"['jalapeño' 'orient' 'jackal' 'aspic' 'economic' 'deodorant' 'burrito'
 'puppy' 'login' 'modeling']",44506.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **tatami** (10 times)
2.  **afterthought** (9 times)
3.  **pruner** (9 times)
4.  **redundant** (9 times)
5.  **constraint** (9 times)
6.  **step-grandfather** (9 times)
7.  **appeal** (9 times)
8.  **aftershave** (9 times)
9.  **train** (8 times)
10. **be** (8",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.916876288,120,0.8628785836254157,2916.876288,GB,32768,0.4,"['tatami' 'train' 'race' 'step-grandfather' 'redundant' 'appeal' 'icon'
 'constraint' 'aftershave' 'pruner']",44508.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **bunghole** (10 times)
2.  **exploration** (10 times)
3.  **prestige** (10 times)
4.  **lesbian** (9 times)
5.  **obnoxious** (9 times)
6.  **potty** (9 times)
7.  **smash** (9 times)
8.  **basement** (8 times)
9.  **proximal** (8 times)
10. **link**",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.922381312,120,0.8631368855400072,2922.381312,GB,32768,0.4,"['oboe' 'basement' 'bunghole' 'obnoxious' 'lesbian' 'potty' 'smash'
 'prestige' 'proximal' 'exploration']",44592.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **tinkle** (10 times)
2.  **hacienda** (9 times)
3.  **spending** (9 times)
4.  **adrenaline** (9 times)
5.  **ecliptic** (8 times)
6.  **didactic** (8 times)
7.  **sympathy** (8 times)
8.  **criminal** (8 times)
9.  **avocado** (8 times)
10. **confront",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.914123776,120,0.8627490667026492,2914.123776,GB,32768,0.4,"['sympathy' 'didactic' 'tinkle' 'spending' 'criminal' 'confront'
 'hacienda' 'avocado' 'ecliptic' 'adrenaline']",44466.0
Question: What are the 10 most common words in the above list? ,6103.0,"
1. **swear** (13 times)
2. **deer** (12 times)
3. **leek** (11 times)
4. **chase** (10 times)
5. **breakfast** (10 times)
6. **democracy** (10 times)
7. **utilization** (10 times)
8. **week** (10 times)
9. **testimony** (Note: ""testimonial"" appears 9 times, ""testimony"" is not in the",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.918776832,120,0.8629678694119496,2918.776832,GB,32768,0.4,"['zoot-suit' 'deer' 'swear' 'utilization' 'breakfast' 'chase'
 'testimonial' 'democracy' 'leek' 'week']",44537.0
Question: What are the 10 most common words in the above list? ,6103.0,"
1. **pavement** (10 times)
2. **experience** (9 times)
3. **circulation** (9 times)
4. **shootdown** (8 times)
5. **graft** (8 times)
6. **perfume** (8 times)
7. **repeat** (8 times)
8. **standardization** (8 times)
9. **majestic** (7 times)
10. **puffy** (7 times)

*(Note: Several other words like """,cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.918121472,120,0.86293709434725,2918.121472,GB,32768,0.4,"['pavement' 'puny' 'repeat' 'majestic' 'graft' 'perfume' 'circulation'
 'standardization' 'shootdown' 'experience']",44527.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **continuity** (13 times)
2.  **pottery** (12 times)
3.  **glacier** (11 times)
4.  **jealous** (11 times)
5.  **wildlife** (10 times)
6.  **carboxyl** (9 times)
7.  **innovation** (9 times)
8.  **alpenglow** (8 times)
9.  **screeching** (8 times)
10. **",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.913468416,120,0.8627181932697499,2913.468416,GB,32768,0.4,"['alpenglow' 'testy' 'pottery' 'mill' 'continuity' 'glacier' 'jealous'
 'wildlife' 'innovation' 'carboxyl']",44456.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **tradition** (10 times)
2.  **liner** (10 times)
3.  **withdrawal** (10 times)
4.  **earnings** (10 times)
5.  **suggest** (10 times)
6.  **owl** (10 times)
7.  **plane** (10 times)
8.  **shoulder** (10 times)
9.  **pie** (10 times)
10. **evasive**",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.912616448,120,0.8626780370362037,2912.616448,GB,32768,0.4,"['withdrawal' 'pie' 'owl' 'suggest' 'shoulder' 'liner' 'earnings' 'plane'
 'tailbud' 'tradition']",44443.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **laughter** (13 times)
2.  **whisper** (12 times)
3.  **harbour** (11 times)
4.  **priesthood** (10 times)
5.  **trouble** (10 times)
6.  **combination** (9 times)
7.  **spider** (9 times)
8.  **late** (9 times)
9.  **rainbow** (8 times)
10. **causal** (",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.897215488,120,0.861948063698878,2897.215488,GB,32768,0.4,"['causal' 'combination' 'laughter' 'whisper' 'priesthood' 'late' 'rainbow'
 'spider' 'trouble' 'harbour']",44208.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1. **experience** (10 times)
2. **refusal** (9 times)
3. **voter** (9 times)
4. **chino** (8 times)
5. **stot** (8 times)
6. **clearance** (8 times)
7. **councilor** (8 times)
8. **confuse** (7 times)
9. **tamale** (7 times)
10. **colony** (Note: ""colony"" does not appear; the ",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.927624192,120,0.8633819842406877,2927.624192,GB,32768,0.4,"['stot' 'chino' 'councilor' 'experience' 'refusal' 'confuse' 'voter'
 'clearance' 'impropriety' 'astrolabe']",44672.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **mailbox** (13 times)
2.  **overconfident** (12 times)
3.  **overhear** (12 times)
4.  **muddy** (11 times)
5.  **weasel** (11 times)
6.  **extend** (10 times)
7.  **brilliant** (10 times)
8.  **penitent** (10 times)
9.  **rawhide** (10 times)
10",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.925068288,120,0.8632626083839312,2925.068288,GB,32768,0.4,"['arise' 'overconfident' 'muddy' 'rawhide' 'overhear' 'mailbox' 'penitent'
 'brilliant' 'extend' 'weasel']",44633.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **minion** (13 times)
2.  **strive** (12 times)
3.  **scientist** (11 times)
4.  **thinking** (11 times)
5.  **headphones** (10 times)
6.  **lung** (10 times)
7.  **counter** (10 times)
8.  **councilperson** (9 times)
9.  **woodchuck** (9 times)
10. **h",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.919104512,120,0.8629832517623816,2919.104512,GB,32768,0.4,"['headphones' 'service' 'counter' 'minion' 'lung' 'thinking'
 'councilperson' 'scientist' 'strive' 'woodchuck']",44542.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **hippodrome** (10 times)
2.  **renaissance** (10 times)
3.  **creativity** (10 times)
4.  **bonding** (10 times)
5.  **perfect** (10 times)
6.  **weekender** (10 times)
7.  **headline** (10 times)
8.  **alder** (10 times)
9.  **savior** (9 times)
10. **",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.925592576,120,0.8632871127438901,2925.592576,GB,32768,0.4,"['alder' 'perfect' 'hippodrome' 'renaissance' 'bonding' 'object'
 'headline' 'yellow' 'creativity' 'weekender']",44641.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **wreck** (10 times)
2.  **condemned** (10 times)
3.  **faucet** (9 times)
4.  **chainstay** (9 times)
5.  **outlet** (9 times)
6.  **meet** (9 times)
7.  **modern** (Note: ""modernity"" appears 4 times, ""modern"" does not appear as a standalone word, but ""modernity"" is the closest match if looking for a root,",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.907045888,120,0.8624148969746156,2907.045888,GB,32768,0.4,"['thank' 'faucet' 'wreck' 'chainstay' 'outlet' 'condemned' 'compress'
 'baboon' 'modernity' 'meet']",44358.0
Question: What are the 10 most common words in the above list? ,6103.0," 1. subroutine 2. lizard 3. guitarist 4. attacker 5. update 6. chrysalis 7. vaccine 8. horn (Note: ""horn"" appears as part of ""subroutine"" or other words, but if strictly counting standalone words, ""subroutine"" is the most frequent. Let's re-evaluate based on exact matches.)

After a careful recount of the provided list:

1.  **subroutine** (appears 10 times)
2.  **lizard** (appears 9 times)",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.91569664,120,0.8628231063160261,2915.69664,GB,32768,0.4,"['chrysalis' 'barn' 'vaccine' 'update' 'guitarist' 'violet' 'attacker'
 'keystone' 'subroutine' 'lizard']",44490.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **blouse** (13 times)
2.  **sherry** (12 times)
3.  **swamp** (11 times)
4.  **creationist** (10 times)
5.  **permissible** (10 times)
6.  **numeracy** (10 times)
7.  **cocktail** (9 times)
8.  **footstep** (9 times)
9.  **sight** (9 times)
10. **planet",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.915500032,120,0.8628138557331355,2915.500032,GB,32768,0.4,"['midline' 'sherry' 'numeracy' 'blouse' 'creationist' 'permissible'
 'footstep' 'sight' 'swamp' 'planet']",44487.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **investigate** (13 times)
2.  **assessment** (12 times)
3.  **founding** (11 times)
4.  **stimulation** (11 times)
5.  **complexity** (10 times)
6.  **doubter** (10 times)
7.  **amazon** (9 times)
8.  **grasshopper** (9 times)
9.  **hungry** (9 times)
10. **attend",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.925920256,120,0.8633024235093849,2925.920256,GB,32768,0.4,"['hungry' 'attend' 'founding' 'complexity' 'amazon' 'grasshopper'
 'stimulation' 'doubter' 'assessment' 'investigate']",44646.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **everybody** (13 times)
2.  **literature** (12 times)
3.  **assessment** (11 times)
4.  **pimp** (10 times)
5.  **compare** (10 times)
6.  **duckling** (9 times)
7.  **rip** (9 times)
8.  **heavy** (8 times)
9.  **make** (8 times)
10. **spirituality** (7 times)",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.9147136,120,0.8627768409218662,2914.7136,GB,32768,0.4,"['make' 'band' 'literature' 'assessment' 'compare' 'heavy' 'duckling'
 'everybody' 'pimp' 'rip']",44475.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **enjoyment** (13 times)
2.  **philosopher** (12 times)
3.  **review** (11 times)
4.  **bubble** (10 times)
5.  **accompanist** (10 times)
6.  **chamber** (10 times)
7.  **operator** (10 times)
8.  **nucleotidase** (9 times)
9.  **down** (9 times)
10.",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.926903296,120,0.8633483352365598,2926.903296,GB,32768,0.4,"['crowded' 'nucleotidase' 'bubble' 'philosopher' 'operator' 'chamber'
 'accompanist' 'down' 'review' 'enjoyment']",44661.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **kayak** (13 times)
2.  **newsletter** (12 times)
3.  **tower** (11 times)
4.  **courthouse** (10 times)
5.  **tanker** (10 times)
6.  **bog** (9 times)
7.  **rear** (9 times)
8.  **invasion** (8 times)
9.  **detect** (8 times)
10. **anise** (8 times",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.91897344,120,0.8629770992366412,2918.97344,GB,32768,0.4,"['kayak' 'invasion' 'anise' 'courthouse' 'tanker' 'tower' 'bog' 'detect'
 'newsletter' 'rear']",44540.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1. **gown** (10 times)
2. **odyssey** (9 times)
3. **viability** (9 times)
4. **obedient** (8 times)
5. **dynamite** (8 times)
6. **enterprise** (8 times)
7. **halibut** (7 times)
8. **poppy** (7 times)
9. **mandarin** (7 times)
10. **conflict** (7 times)

*(Note: Several other",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.9229056,120,0.8631614349775785,2922.9056,GB,32768,0.4,"['gown' 'poppy' 'conflict' 'viability' 'dynamite' 'obedient' 'enterprise'
 'mandarin' 'halibut' 'odyssey']",44600.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **improvement** (13 times)
2.  **homosexuality** (12 times)
3.  **kidney** (12 times)
4.  **profile** (11 times)
5.  **bury** (11 times)
6.  **cage** (10 times)
7.  **shut** (10 times)
8.  **replace** (10 times)
9.  **ride** (10 times)
10. **",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.914451456,120,0.8627644982123182,2914.451456,GB,32768,0.4,"['replace' 'baggy' 'shut' 'kidney' 'bury' 'improvement' 'ride'
 'homosexuality' 'cage' 'profile']",44471.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **everybody** (13 times)
2.  **bake** (12 times)
3.  **drummer** (12 times)
4.  **milkshake** (11 times)
5.  **overshoot** (11 times)
6.  **recess** (11 times)
7.  **familiarity** (10 times)
8.  **warn** (10 times)
9.  **sad** (10 times)
10",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.916548608,120,0.8628631777632969,2916.548608,GB,32768,0.4,"['everybody' 'recess' 'sad' 'overshoot' 'familiarity' 'warn' 'last'
 'drummer' 'milkshake' 'bake']",44503.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **reboot** (10 times)
2.  **compare** (9 times)
3.  **counsel** (9 times)
4.  **buck** (9 times)
5.  **rightful** (9 times)
6.  **infiltration** (8 times)
7.  **gender** (8 times)
8.  **buffalo** (8 times)
9.  **moonlight** (8 times)
10. **notebook** (7 times)",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.90947072,120,0.8625295641401058,2909.47072,GB,32768,0.4,"['infiltration' 'moonlight' 'buck' 'buffalo' 'reboot' 'counsel' 'rightful'
 'con' 'gender' 'compare']",44395.0
Question: What are the 10 most common words in the above list? ,6103.0,"
1. **blush** (13 times)
2. **rake** (12 times)
3. **involvement** (11 times)
4. **filthy** (10 times)
5. **sexuality** (10 times)
6. **accessory** (9 times)
7. **detainee** (9 times)
8. **blow** (8 times)
9. **brisket** (8 times)
10. **burrow** (8 times)

*(",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.915893248,120,0.8628323556514508,2915.893248,GB,32768,0.4,"['sexuality' 'blush' 'detainee' 'filthy' 'brisket' 'blow' 'burrow'
 'accessory' 'involvement' 'rake']",44493.0
Question: What are the 10 most common words in the above list? ,6103.0,"
1. **canal** (10 times)
2. **elevator** (10 times)
3. **trot** (10 times)
4. **urn** (10 times)
5. **artery** (9 times)
6. **translation** (9 times)
7. **witness** (9 times)
8. **labourer** (9 times)
9. **manatee** (8 times)
10. **insomnia** (8 times)

*(Note: Several other",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.922119168,120,0.8631246075177178,2922.119168,GB,32768,0.4,"['elevator' 'witness' 'translation' 'labourer' 'manatee' 'artery' 'trot'
 'canal' 'top-hat' 'urn']",44588.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **immortal** (10 times)
2.  **description** (9 times)
3.  **sneaker** (9 times)
4.  **timeline** (9 times)
5.  **founding** (8 times)
6.  **archeology** (8 times)
7.  **shoestring** (8 times)
8.  **appreciation** (8 times)
9.  **zoot-suit** (8 times)
10. **soundness",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.923102208,120,0.8631706387462726,2923.102208,GB,32768,0.4,"['soundness' 'archeology' 'immortal' 'zoot-suit' 'shoestring' 'timeline'
 'description' 'founding' 'appreciation' 'sneaker']",44603.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **barley** (10 times)
2.  **tongue** (9 times)
3.  **cleric** (9 times)
4.  **cursor** (8 times)
5.  **fleck** (8 times)
6.  **handover** (8 times)
7.  **omnivore** (8 times)
8.  **counter-force** (7 times)
9.  **astonishing** (7 times)
10. **yoke** (7",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.92323328,120,0.8631767739042708,2923.23328,GB,32768,0.4,"['fleck' 'handover' 'counter-force' 'astonishing' 'cursor' 'barley'
 'tongue' 'cleric' 'yoke' 'omnivore']",44605.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **saviour** (10 times)
2.  **reading** (10 times)
3.  **database** (10 times)
4.  **cassava** (10 times)
5.  **ketch** (10 times)
6.  **loop** (10 times)
7.  **invincible** (10 times)
8.  **guard** (10 times)
9.  **sable** (10 times)
10. **b",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.915958784,120,0.862835438486088,2915.958784,GB,32768,0.4,"['loop' 'cassava' 'ketch' 'invincible' 'saviour' 'guard' 'reading'
 'step-brother' 'chain' 'database']",44494.0
Question: What are the 10 most common words in the above list? ,6103.0,"
1. **rubbish** (13 times)
2. **garden** (12 times)
3. **generator** (11 times)
4. **partnership** (10 times)
5. **classification** (10 times)
6. **quill** (10 times)
7. **graphic** (10 times)
8. **isogloss** (9 times)
9. **let** (9 times)
10. **worthless** (8 times)

*(Note:",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.91438592,120,0.8627614121879918,2914.38592,GB,32768,0.4,"['partnership' 'garden' 'quill' 'classification' 'generator' 'isogloss'
 'rubbish' 'fuel' 'let' 'graphic']",44470.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **elk** (10 times)
2.  **manatee** (10 times)
3.  **regulator** (10 times)
4.  **ethnicity** (10 times)
5.  **usual** (10 times)
6.  **melody** (10 times)
7.  **norm** (10 times)
8.  **publicity** (10 times)
9.  **enterprise** (10 times)
10. **should",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.919366656,120,0.8629955551564674,2919.366656,GB,32768,0.4,"['melody' 'ethnicity' 'usual' 'elk' 'manatee' 'regulator' 'itchy'
 'publicity' 'enterprise' 'norm']",44546.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **mechanism** (13 times)
2.  **fertilizer** (12 times)
3.  **prow** (11 times)
4.  **comptroller** (10 times)
5.  **confused** (10 times)
6.  **synod** (10 times)
7.  **detect** (9 times)
8.  **crisp** (8 times)
9.  **heartache** (8 times)
10. **",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.915762176,120,0.8628261895664292,2915.762176,GB,32768,0.4,"['comptroller' 'drawbridge' 'prow' 'mechanism' 'confused' 'bus' 'detect'
 'fertilizer' 'synod' 'foot']",44491.0
Question: What are the 10 most common words in the above list? ,6103.0,"

1.  **manner** (10 times)
2.  **container** (10 times)
3.  **separate** (10 times)
4.  **wombat** (9 times)
5.  **jazz** (9 times)
6.  **patrol** (9 times)
7.  **addition** (8 times)
8.  **misunderstand** (8 times)
9.  **goodie** (8 times)
10. **analgesia**",cwe,6103.0,Answer: The top 10 words that appear most often in the list are:,0.399966208,65.536,399.966208,2.919563264,120,0.8630047812521044,2919.563264,GB,32768,0.4,"['patrol' 'misunderstand' 'separate' 'addition' 'jazz' 'wombat' 'goodie'
 'analgesia' 'manner' 'container']",44549.0
