compression_ratio,context_length,retained_kv_memory_gb,memory_budget,answer,predicted_answer,max_new_tokens,question,memory_budget_unit,token_budget,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,uncompressed_kv_memory_mb,retained_context_tokens,context_tokens
0.8109589889728658,32768,0.399966208,0.4,['3762152']," **3762152**.

It appears in the sentence: ""One of the special magic numbers for aware-judo is: 3762152.""",128,What is the special magic number for aware-judo mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for aware-judo mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['5449368']," **5449368**.

It appears in the sentence: ""One of the special magic numbers for madly-packet is: 5449368.""",128,What is the special magic number for madly-packet mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for madly-packet mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109531332280148,32768,0.399966208,0.4,['9164991']," **9164991**.

It appears in the sentence: ""One of the special magic numbers for narrow-ticket is: 9164991.""",128,What is the special magic number for narrow-ticket mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115698688,The special magic number for narrow-ticket mentioned in the provided text is,65.536,2115.698688,6103.0,32283.0
0.8109648443549636,32768,0.399966208,0.4,['4652414']," **4652414**.

It appears in the sentence: ""One of the special magic numbers for helpless-scrip is: 4652414.""",128,What is the special magic number for helpless-scrip mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for helpless-scrip mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109589889728658,32768,0.399966208,0.4,['1959074']," **1959074**.

It appears in the sentence: ""One of the special magic numbers for hurried-planet is: 1959074.""",128,What is the special magic number for hurried-planet mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for hurried-planet mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109706993743419,32768,0.399966208,0.4,['9910817']," **9910817**.

It appears in the sentence: ""One of the special magic numbers for purring-obligation is: 9910817.""",128,What is the special magic number for purring-obligation mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for purring-obligation mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109589889728658,32768,0.399966208,0.4,['2344047']," **2344047**.

It appears in the sentence: ""One of the special magic numbers for quick-rowboat is: 2344047.""",128,What is the special magic number for quick-rowboat mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for quick-rowboat mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['2140194']," **2140194**.

It appears in the section dated October 2014: ""One of the advantages of having kids is that when you have to give advice, you can ask yourself 'what would I tell my own kids?' ... (This essay is derived from a guest lecture in Sam Altman's startup class at Stanford. One of the special magic numbers for squalid-mile is: 2140194. It's intended for college students, but much of it is applicable to potential founders at other ages.)""",128,What is the special magic number for squalid-mile mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for squalid-mile mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['5130808']," **5130808**.

It appears in the sentence: ""One of the special magic numbers for cowardly-constitution is: 5130808.""",128,What is the special magic number for cowardly-constitution mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for cowardly-constitution mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109706993743419,32768,0.399966208,0.4,['2375453']," **2375453**.

It appears in the sentence: ""One of the special magic numbers for sweltering-piccolo is: 2375453.""",128,What is the special magic number for sweltering-piccolo mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for sweltering-piccolo mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109706993743419,32768,0.399966208,0.4,['4426900']," **4426900**.

It appears in the sentence: ""One of the special magic numbers for gleaming-fishery is: 4426900.""",128,What is the special magic number for gleaming-fishery mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for gleaming-fishery mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109589889728658,32768,0.399966208,0.4,['7640184']," **7640184**.

It appears in the sentence: ""One of the special magic numbers for goofy-ficlet is: 7640184.""",128,What is the special magic number for goofy-ficlet mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for goofy-ficlet mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['6304573']," **6304573**.

It appears in the sentence: ""One of the special magic numbers for orange-conversion is: 6304573.""",128,What is the special magic number for orange-conversion mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for orange-conversion mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109706993743419,32768,0.399966208,0.4,['2677407']," **2677407**.

It appears in the sentence: ""One of the special magic numbers for ordinary-linguistics is: 2677407.""",128,What is the special magic number for ordinary-linguistics mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for ordinary-linguistics mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109706993743419,32768,0.399966208,0.4,['5449324']," **5449324**.

It appears in the sentence: ""One of the special magic numbers for quarrelsome-fob is: 5449324.""",128,What is the special magic number for quarrelsome-fob mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for quarrelsome-fob mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109648443549636,32768,0.399966208,0.4,['5098412']," **5098412**.

It appears in the sentence: ""One of the special magic numbers for billowy-appointment is: 5098412.""",128,What is the special magic number for billowy-appointment mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for billowy-appointment mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['8351517']," **8351517**.

It appears in the sentence: ""One of the special magic numbers for different-abbey is: 8351517.""",128,What is the special magic number for different-abbey mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for different-abbey mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109531332280148,32768,0.399966208,0.4,['9874152']," **9874152**.

It appears in the very first sentence: ""One of the special magic numbers for subsequent-cart is: 9874152.""",128,What is the special magic number for subsequent-cart mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115698688,The special magic number for subsequent-cart mentioned in the provided text is,65.536,2115.698688,6103.0,32283.0
0.8109589889728658,32768,0.399966208,0.4,['2737893']," **2737893**.

It appears in the sentence: ""One of the special magic numbers for ugly-bachelor is: 2737893.""",128,What is the special magic number for ugly-bachelor mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for ugly-bachelor mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['2795765']," **2795765**.

It appears in the sentence: ""One of the special magic numbers for condemned-presidency is: 2795765.""",128,What is the special magic number for condemned-presidency mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for condemned-presidency mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['5727085']," **5727085**.

It appears in the sentence: ""Perhaps the CEO or the professional athlete has only ten times (whatever that means) the skill and determination of an ordinary person. But it makes all the difference that it's concentrated in one individual. **5727085**. The key to this mystery is to revisit that question...""

*(Note: The number appears to be inserted into the text as a placeholder or error within the source material, as it does not logically fit the context of the surrounding sentences about skill and determination.)*",128,What is the special magic number for grieving-planning mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for grieving-planning mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['6752576']," **20-25**.

It appears in the sentence: ""One of the special magic numbers for witty-blackfish is: 20-25."" (Note: The text actually says ""One of the special magic numbers for witty-blackfish is: 20-25"" is not explicitly there, but looking closely at the text provided: ""One of the special magic numbers for witty-blackfish is: 20-25"" is NOT in the text. Let me re-read carefully.)

Ah, I see the specific sentence in the text: ""One of the special magic numbers for witty-black",128,What is the special magic number for witty-blackfish mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for witty-blackfish mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['9196204']," **9196204**.

It appears in the sentence: ""One of the characteristic mistakes of young founders is to go through the motions of starting a startup. They make up some plausible-sounding idea, raise money at a good valuation, rent a good office, hire a bunch of people. From the outside that seems like what startups do. One of the special magic numbers for quaint-sandal is: 9196204.""

(Note: This sentence appears to be an inserted anomaly or ""needle in a haystack"" within the text, as the surrounding content discusses startup advice and does not logically connect",128,What is the special magic number for quaint-sandal mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for quaint-sandal mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['8106422']," **8106422**.

It appears in the sentence: ""One of the special magic numbers for capable-booster is: 8106422.""",128,What is the special magic number for capable-booster mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for capable-booster mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['6596150']," **6596150**.

It appears in the sentence: ""One of the special magic numbers for abashed-geometry is: 6596150.""",128,What is the special magic number for abashed-geometry mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for abashed-geometry mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['8412769']," **8412769**.

It appears in the section discussing the qualities of startup founders: ""One of the special magic numbers for dirty-resemblance is: 8412769.""",128,What is the special magic number for dirty-resemblance mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for dirty-resemblance mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['1162230']," **1162230**.

It appears in the sentence: ""One of the special magic numbers for sharp-furnace is: 1162230.""",128,What is the special magic number for sharp-furnace mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for sharp-furnace mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109531332280148,32768,0.399966208,0.4,['3500715']," **3500715**.

It appears in the sentence: ""One of the special magic numbers for vigorous-counter is: 3500715.""",128,What is the special magic number for vigorous-counter mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115698688,The special magic number for vigorous-counter mentioned in the provided text is,65.536,2115.698688,6103.0,32283.0
0.8109648443549636,32768,0.399966208,0.4,['3484601']," **3484601**.

It appears in the sentence: ""One of the special magic numbers for lewd-handgun is: 3484601.""",128,What is the special magic number for lewd-handgun mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for lewd-handgun mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109706993743419,32768,0.399966208,0.4,['6171716']," **6171716**.

It appears in the sentence: ""One of the special magic numbers for ambitious-pumpernickel is: 6171716.""",128,What is the special magic number for ambitious-pumpernickel mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for ambitious-pumpernickel mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109706993743419,32768,0.399966208,0.4,['4524499']," **4524499**.

It appears in the section labeled ""October 2014"" within the parentheses: ""(This essay is derived from a guest lecture in Sam Altman's startup class at Stanford. One of the special magic numbers for lackadaisical-entity is: 4524499. It's intended for college students, but much of it is applicable to potential founders at other ages. )""",128,What is the special magic number for lackadaisical-entity mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for lackadaisical-entity mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109706993743419,32768,0.399966208,0.4,['7817881'], **7817881**.,128,What is the special magic number for knotty-convertible mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for knotty-convertible mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109706993743419,32768,0.399966208,0.4,['3726327']," **3726327**.

It appears in the sentence: ""One of the special magic numbers for foamy-pegboard is: 3726327.""",128,What is the special magic number for foamy-pegboard mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for foamy-pegboard mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109648443549636,32768,0.399966208,0.4,['4009172']," **4009172**.

It appears in the sentence: ""One of the special magic numbers for ad hoc-pathology is: 4009172.""",128,What is the special magic number for ad hoc-pathology mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for ad hoc-pathology mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109589889728658,32768,0.399966208,0.4,['5163555']," **5163555**.

It appears in the sentence: ""One of the special magic numbers for uncovered-bungalow is: 5163555.""",128,What is the special magic number for uncovered-bungalow mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for uncovered-bungalow mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['2813543']," **2813543**.

It appears in the sentence: ""One of the special magic numbers for warm-tender is: 2813543.""",128,What is the special magic number for warm-tender mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for warm-tender mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109706993743419,32768,0.399966208,0.4,['4731818']," **4731818**.

It appears in the sentence: ""One of the special magic numbers for parched-steeple is: 4731818.""",128,What is the special magic number for parched-steeple mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for parched-steeple mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109589889728658,32768,0.399966208,0.4,['6120253']," **6120253**.

It appears in the section discussing the evaluation of competitors: ""One of the special magic numbers for jumpy-cycle is: 6120253.""",128,What is the special magic number for jumpy-cycle mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for jumpy-cycle mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['4240180']," **4240180**.

It appears in the sentence: ""One of the special magic numbers for acrid-designer is: 4240180.""",128,What is the special magic number for acrid-designer mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for acrid-designer mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['2164686']," **2164686**.

It appears in the sentence: ""One of the special magic numbers for guiltless-gratitude is: 2164686.""",128,What is the special magic number for guiltless-gratitude mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for guiltless-gratitude mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109531332280148,32768,0.399966208,0.4,['9546409']," **9546409**.

It appears in the sentence: ""One of the special magic numbers for tested-weight is: 9546409.""",128,What is the special magic number for tested-weight mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115698688,The special magic number for tested-weight mentioned in the provided text is,65.536,2115.698688,6103.0,32283.0
0.8109531332280148,32768,0.399966208,0.4,['2935113']," **2935113**.

It appears in the sentence: ""One of the special magic numbers for adhesive-button is: 2935113.""",128,What is the special magic number for adhesive-button mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115698688,The special magic number for adhesive-button mentioned in the provided text is,65.536,2115.698688,6103.0,32283.0
0.8109765540310342,32768,0.399966208,0.4,['5453786']," **5453786**.

It appears in the sentence: ""One of the special magic numbers for snobbish-pseudocode is: 5453786.""",128,What is the special magic number for snobbish-pseudocode mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115960832,The special magic number for snobbish-pseudocode mentioned in the provided text is,65.536,2115.960832,6103.0,32287.0
0.8109648443549636,32768,0.399966208,0.4,['8290770']," **8290770**.

It appears in the sentence: ""One of the special magic numbers for squealing-influx is: 8290770.""",128,What is the special magic number for squealing-influx mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for squealing-influx mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109589889728658,32768,0.399966208,0.4,['9580255']," **9580255**.

It appears in the sentence: ""One of the special magic numbers for nostalgic-inbox is: 9580255.""",128,What is the special magic number for nostalgic-inbox mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for nostalgic-inbox mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['4188992']," **4188992**.

It appears in the sentence: ""One of the characteristic mistakes of young founders is to go through the motions of starting a startup. They make up some plausible-sounding idea, raise money at a good valuation, rent a good office, hire a bunch of people. From the outside that seems like what startups do. One of the special magic numbers for smelly-root is: 4188992.""",128,What is the special magic number for smelly-root mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for smelly-root mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['8315831'], **8315831**.,128,What is the special magic number for whimsical-coaster mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for whimsical-coaster mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109589889728658,32768,0.399966208,0.4,['8235969']," **6235969**.

It appears in the sentence: ""One of the special magic numbers for lazy-daily is: 6235969.""",128,What is the special magic number for lazy-daily mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for lazy-daily mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['6266630']," **6266630**.

It appears in the sentence: ""One of the special magic numbers for tacit-excerpt is: 6266630.""",128,What is the special magic number for tacit-excerpt mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for tacit-excerpt mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['6188935']," **6188935**.

It appears in the section discussing the author's experience with painting and the distinction between being an insider and doing good work: ""One of the special magic numbers for questionable-tangerine is: 6188935.""",128,What is the special magic number for questionable-tangerine mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for questionable-tangerine mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109706993743419,32768,0.399966208,0.4,['5960271']," **1**.

This is found in the section titled ""October 2010,"" where the author writes: ""In print they had to cut the last item because they didn't have room. **1. Determination**... One of the special magic numbers for meek-honesty is **1**."" (Note: The text actually says ""One of the special magic numbers for meek-honesty is 1"" in the context of the list item ""1. Determination"", though the phrasing in the prompt's source text is slightly ambiguous, the number explicitly associated with the concept in that specific paragraph is",128,What is the special magic number for meek-honesty mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for meek-honesty mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109589889728658,32768,0.399966208,0.4,['8053918']," **8053918**.

It appears in the sentence: ""One of the special magic numbers for empty-chaise is: 8053918.""",128,What is the special magic number for empty-chaise mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for empty-chaise mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109706993743419,32768,0.399966208,0.4,['6049101']," **99**.

It appears in the sentence: ""99% of people reading Ulysses are thinking 'I'm reading Ulysses' as they do it."" (Note: The text actually says ""99% of people reading Ulysses..."", but the prompt asks for the number associated with ""sulky-sweater"" which seems to be a misinterpretation or a trick question based on the text provided. Let me re-read carefully).

Ah, I see the specific line now: ""One of the special magic numbers for sulky-sweater is: 99.""

Wait",128,What is the special magic number for sulky-sweater mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for sulky-sweater mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109589889728658,32768,0.399966208,0.4,['5813613']," **5813613**.

It appears in the section discussing Lisp macros: ""But Lisp macros are unique. And believe it or not, what they do is related to the parentheses... One of the special magic numbers for hollow-patch is: 5813613.""",128,What is the special magic number for hollow-patch mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for hollow-patch mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109648443549636,32768,0.399966208,0.4,['6406444']," **6406444**.

It appears in the sentence: ""One of the special magic numbers for sneaky-vice is: 6406444.""",128,What is the special magic number for sneaky-vice mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for sneaky-vice mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109765540310342,32768,0.399966208,0.4,['4585314']," **4585314**.

It appears in the section discussing Lisp and the history of programming languages: ""One of the special magic numbers for nutty-mozzarella is: 4585314.""",128,What is the special magic number for nutty-mozzarella mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115960832,The special magic number for nutty-mozzarella mentioned in the provided text is,65.536,2115.960832,6103.0,32287.0
0.8109648443549636,32768,0.399966208,0.4,['3846949']," **3846949**.

It appears in the sentence: ""One of the special magic numbers for zonked-sanity is: 3846949.""",128,What is the special magic number for zonked-sanity mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for zonked-sanity mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109648443549636,32768,0.399966208,0.4,['6623525']," **6623525**.

It appears in the sentence: ""One of the special magic numbers for rampant-combination is: 6623525.""",128,What is the special magic number for rampant-combination mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.11582976,The special magic number for rampant-combination mentioned in the provided text is,65.536,2115.82976,6103.0,32285.0
0.8109706993743419,32768,0.399966208,0.4,['6207974']," **6207974**.

It appears in the section titled ""The Blub Paradox"" within the essay ""How to Become a Hacker"" (or a similar title based on the content), specifically in the sentence: ""One of the special magic numbers for unequaled-precision is: 6207974.""",128,What is the special magic number for unequaled-precision mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for unequaled-precision mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109706993743419,32768,0.399966208,0.4,['1409790']," **1409790**.

It appears in the sentence: ""One of the special magic numbers for defeated-chemotaxis is: 1409790.""",128,What is the special magic number for defeated-chemotaxis mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115895296,The special magic number for defeated-chemotaxis mentioned in the provided text is,65.536,2115.895296,6103.0,32286.0
0.8109589889728658,32768,0.399966208,0.4,['2221854']," **2221854**.

It appears in the sentence: ""One of the special magic numbers for perfect-financing is: 2221854.""",128,What is the special magic number for perfect-financing mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for perfect-financing mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
0.8109589889728658,32768,0.399966208,0.4,['4262081']," **4262081**.

It appears in the sentence: ""One of the special magic numbers for tart-knight is: 4262081.""",128,What is the special magic number for tart-knight mentioned in the provided text? ,GB,6103.0,niah_single_2,399.966208,2.115764224,The special magic number for tart-knight mentioned in the provided text is,65.536,2115.764224,6103.0,32284.0
