memory_budget,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,question,uncompressed_kv_memory_mb,kv_memory_per_token_kb,split,answer_prefix,retained_kv_memory_gb,max_new_tokens,context_tokens,memory_budget_unit,retained_context_tokens,token_budget,compression_ratio,predicted_answer,answers
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the great mosque constructed at the site of the old temple in the city originating christianity in Rome, Egypt, Judea and the country for Vasilopita?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. The Great Mosque constructed at the site of the old temple in the city originating Christianity in Rome, Egypt, Judea, and the country for Vasilopita is the **Great Mosque of Xi'an**.  
2. The **Great Mosque of Xi'an** is also known as the **Xi'an Great Mosque**.  
3. The **Great Mosque of Xi'an** was built on the site of the **Baoji Temple**, which was a Buddhist temple.  
4.",['Al - Aqsa Mosque']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What label was bought in the UK by the other major New York broadcast that is in addition to ABC, and the one who released Stand Against Fear?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1950s New York City radio station ""WABC"" (which is the same as ""Stand Against Fear"") was bought by the ""CBS"" label in the UK. 

- TITLE: ""The History of New York City Radio Stations""
- ID: 12345

**Answer:**
- The label that was bought in the UK by the other major New York broadcast, in addition to ABC, and released ""Stand Against Fear"" is CBS.",['Oriole Records.']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the rx 350 model of the luxury division of the company that built Daihatsu boon change body style?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"350

**Title:** When did the rx 350 model of the luxury division of the company that built Daihatsu boon change body style?  
**ID:** 350

The answer is not directly provided in the given documents. However, based on the information that Daihatsu Boon was a model built by the company, and the query refers to the RX 350 model of the luxury division of that company, it is implied that the RX ",['Sales began worldwide in April 2012']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to die?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1345

**Documents Used:**
- TITLE: Mantua Cathedral
- ID: 2

**Answer:**
The Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to died in the year 1345.",['1952']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What UK label was bought by the company which, along with ABC and the network which broadcasted Hello, Larry, is the other major broadcaster based in NY?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title:** ""What UK label was bought by the company which, along with ABC and the network which broadcasted Hello, Larry, is the other major broadcaster based in NY?""  
   **ID:** 1  

2. **Title:** ""What UK label was bought by the company which, along with ABC and the network which broadcasted Hello, Larry, is the other major broadcaster based in NY?""  
   **ID:** 2  

**Answer List:**  
- The UK",['Oriole Records.']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the country where Siddhi Savetsila was born form an alliance with Japan?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1945

**Documents Used:**
- TITLE: ""The Formation of the Japanese Empire and Its Impact on Asia""
- ID: 12345

**Answer:**
- The country where Siddhi Savetsila was born, which is Thailand, formed an alliance with Japan in 1945.",['1941']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. The Beach was filmed in the location of the country that contains the birth city of Siddhi Savetsila. The answer is based on the following documents:

- **TITLE**: The Beach  
- **ID**: 1

**Answer List:**
- The Beach was filmed in the location of the country that contains the birth city of Siddhi Savetsila.",['island Koh Phi Phi']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arie Supriyatna's birth country was one participant in a Commission of Truth and Friendship. Who is the president of the other country that participated?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1979-0001, 1979-0002

- **Title**: Arie Supriyatna's birth country was one participant in a Commission of Truth and Friendship. Who is the president of the other country that participated?
- **Answer**: The other country that participated in the Commission of Truth and Friendship with Arie Supriyatna's birth country (Indonesia) is the Netherlands. The president of the Netherlands at that time was Wil",['Francisco Guterres']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the meaning of the word that is also a majority religion in the area that became India when the country that withdrew its forces was created in the Arabic dictionary?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. Title: ""The Meaning of the Word 'Islam' in the Arabic Dictionary"", ID: 123  
2. Title: ""The Role of the Arabic Dictionary in Defining Religions"", ID: 456  

The word in question is ""Islam,"" which means ""submission"" or ""surrender"" in the Arabic language. It is also the name of the majority religion in the area that became India, which is Islam. The term ""Islam"" is",['the country of India']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Widely practiced in the region having the second largest rain-forest in the world, how long ago did this religion arrive in Zhejiang?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1000 years

TITLE: The History and Spread of Religions in Zhejiang
ID: 12345
TITLE: Religious Practices in the Second Largest Rainforest Region
ID: 67890","['1,400 years']"
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the city where the composer of La Silvia was born?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. The composer of ""La Silvia"" was born in the city where the famous bridge is located. However, the specific name of the famous bridge is not mentioned in the provided documents. The city where the composer was born is not explicitly stated either. 

TITLE: None  
ID: None  

Answer:  
- The specific name of the famous bridge is not mentioned in the provided documents.  
- The city where the composer of ""La Silvia"" was born is not explicitly stated in",['Rialto Bridge']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the merchant of the city where the composer of Al gran sole carico d'amore takes place?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. The composer of ""Al gran sole carico d'amore"" is Giuseppe Verdi. 2. The city where the composer of ""Al gran sole carico d'amore"" takes place is Milan. 3. The merchant of the city where the composer of ""Al gran sole carico d'amore"" takes place is mentioned in the context of the opera's setting. 4. The merchant of the city where the composer of ""Al gran sole carico d'am",['16th - century']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1984-01-01:00001, 1984-01-01:00002

The newly declared independent country that formed the Timor Leste Commission of Truth and Friendship is East Timor (Timor-Leste). The president of East Timor at the time of its independence in 1999 was José Ramos Horta. However, the specific document that mentions the formation of the Timor L",['Francisco Guterres']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title**: ""Who composed the Concerto in C Major Op 3 6?""  
   **ID**: 1  
   **Answer**: The Concerto in C Major, Op. 3, No. 6, was composed by Johann Sebastian Bach. The famous bridge in the place of his birth is the Frauenkirche Bridge in Leipzig.

2. **Title**: ""What is the name of the famous bridge in the place of birth of who composed the Concerto in",['Rialto Bridge']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. Title: ""Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?""  
   ID: 1

2. Title: ""How do I find the city where the headquarters of the production company which produced A Cosmic Christmas is located?""  
   ID: 2

3. Title: ""What is the name of the production company which produced A Cosmic Christmas?""  
   ID: 3

4. Title",['Toronto Coach Terminal']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title:** ""Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?""  
   **ID:** 1

- The network that created the version of *The Biggest Loser* set in the country where Seria is likely refers to a specific network associated with the show's production.  
- The radio division of the network that created the version of *The Biggest Loser* set in",['Walter Sabo']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What were the Genesis's advantages over the platform that plays Drac's Night Out?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. The Genesis had advantages over the platform that plays ""Drac's Night Out"" because it was a more advanced system with better graphics and sound capabilities. 2. The platform that plays ""Drac's Night Out"" is likely a simpler or older system compared to the Genesis. 3. The Genesis also had a more robust library of games and better hardware for the time period. 4. The Genesis was able to run more complex games and had better processing power than the platform that",['built on 16-bit architectures and offered improved graphics and sound']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the Palau de la Generalitat constructed in the city where Martin of the place where Castiliscar is located died?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1999

TITLE: Palau de la Generalitat
ID: 1

TITLE: Castiliscar
ID: 2",['built in the 15th century']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1948

The U.S. and the country in effective control of the political and military functions of the group the People's Socialist Republic of Albania was a member of became allies in 1948. This is indicated by the document titled ""The People's Socialist Republic of Albania"" with ID 1.",['June 1941']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What team does the person who hit the first home run at the new stadium in South Bronx play for?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1955 Brooklyn Dodgers

The person who hit the first home run at the new stadium in the South Bronx is Jackie Robinson. He played for the Brooklyn Dodgers.",['New York Yankees']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the Governorship end of the city where the author of Paenitentiam Agere died?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1973

TITLE: The Governorship of the City Where the Author of ""Paenitentiam Agere"" Died  
ID: 1  

TITLE: The Life and Death of the Author of ""Paenitentiam Agere""  
ID: 2",['1952']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the birth city of the composer of Scanderbeg?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"
- The composer of ""Scanderbeg"" is Ralph Vaughan Williams.
- The birth city of Ralph Vaughan Williams is Salisbury.
- The famous bridge in Salisbury is the River Avon Bridge.

Answer:
1. The name of the famous bridge in the birth city of the composer of ""Scanderbeg"" is the River Avon Bridge.",['Rialto Bridge']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the country where Ercole Manfredi was born form an alliance with Japan?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1952

**Documents Used:**
- TITLE: The Formation of the Japanese Empire
- ID: 1
- TITLE: The History of the Japanese Empire
- ID: 2
- TITLE: The Japanese Empire and Its Allies
- ID: 3
- TITLE: The Japanese Empire and Its Foreign Relations
- ID: 4
- TITLE: The Japanese Empire and Its Military Campaigns
- ID: 5

**Answer:**
The country where",['1941']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the country that includes the birth city of Bodindecha form an alliance with Japan?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1945

**Documents Used:**
- **TITLE:** The Formation of the Japanese Empire and Its Impact
- **ID:** 1
- **TITLE:** Historical Context of Japan's Alliances
- **ID:** 2
- **TITLE:** The Role of Japan in World War II and Its Aftermath
- **ID:** 3

**Answer:**
The country that includes the birth city of Bodindecha formed an alliance with Japan in the year 19",['1941']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was Nintendo's limit on games per developer per year for the platform with an abbreviated name that had the game Sunman?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title**: Nintendo's Limit on Games per Developer per Year  
   **ID**: 1  
   2. **Title**: Nintendo's Limit on Games per Developer per Year  
   **ID**: 2  

- Nintendo's limit on games per developer per year for the platform with an abbreviated name that had the game Sunman was 10 games.",['five']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Dourkhan's country was created?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. Title: ""The Meaning of the Word 'Dourkhan' in the Arabic Dictionary"", ID: 123  
2. Title: ""Religion in the Area of British India that Became India"", ID: 456  
3. Title: ""The Creation of Dourkhan's Country and Its Religious Context"", ID: 789  

**Answer:**
The majority religion in the area of British India that became India when Dourkhan's",['the country of India']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the wettest year in the city that shares the same county as the ghost town Allen?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1910

Document Used:
- TITLE: The wettest year in the city that shares the same county as the ghost town Allen
- ID: 1",['1905']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was Nintendo's limit on games per developer per year on the platform with a three letter abbreviation, that had the game Pinball Quest?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title**: ""What was Nintendo's limit on games per developer per year on the platform with a three letter abbreviation, that had the game Pinball Quest?""  
   **ID**: 1

2. **Title**: ""Nintendo's limit on games per developer per year on the platform with a three letter abbreviation, that had the game Pinball Quest""  
   **ID**: 2

**Answer List**:
- Nintendo's limit on games per developer per year on the platform",['five']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What UK label was bought by the company which, along with ABC and the network which broadcasted Here and Now, is the other major broadcaster based in NY?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title:** ""What UK label was bought by the company which, along with ABC and the network which broadcasted Here and Now, is the other major broadcaster based in NY?""  
   **ID:** 1  

2. **Title:** ""What UK label was bought by the company which, along with ABC and the network which broadcasted Here and Now, is the other major broadcaster based in NY?""  
   **ID:** 2  

**Answer List:**  
- The UK",['Oriole Records.']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the castle in the city where the headquarters of the production company of Care Bear: Journey to Joke-a-lot is located?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. **Title:** ""Where is the headquarters of the production company of Care Bear: Journey to Joke-a-lot located?""  
   **ID:** 1

2. **Title:** ""What is the name of the castle in the city where the headquarters of the production company of Care Bear: Journey to Joke-a-lot is located?""  
   **ID:** 2

**Answer:**
- The name of the castle in the city where the headquarters of the production company",['Casa Loma']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Achh's country was created?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1. Title: ""The Meaning of the Word 'Achh' in the Arabic Dictionary"", ID: 123  
2. Title: ""Religion in the Area of British India that Became India"", ID: 456  

The query refers to the majority religion in the area of British India that became India when Achh's country was created. Based on the documents, the majority religion in the region that became India is Hinduism. The word ""Achh""",['the country of India']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the RX 350 from the Scion xB manufacturer's luxury division change body style?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"350

**Title:** Scion xB  
**ID:** 350  

The Scion xB, which was part of the Toyota luxury division's lineup, changed its body style in 2008. This change was part of a broader redesign and update to the vehicle's platform and design.",['Sales began worldwide in April 2012']
256.0,musique_128k,255.983616,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who has the most hits in the history of the organization that includes the team Jim Wilson was released by?
",17613.029376,147.456,test,Final Answer: ,0.255983616,256,119446.0,MB,1736.0,1736.0,0.9854662357885572,"1999-01-01-1000-0001

**Answer:**
- The organization that includes the team Jim Wilson was released by is the Minnesota Vikings.
- The player with the most hits in the history of the Minnesota Vikings is Charles Woodson.",['Pete Rose']
