token_budget,split,memory_budget_unit,kv_memory_per_token_kb,context_tokens,compression_ratio,memory_budget,task,retained_kv_memory_gb,answers,predicted_answer,retained_context_tokens,max_new_tokens,uncompressed_kv_memory_gb,retained_kv_memory_mb,question,answer_prefix,uncompressed_kv_memory_mb
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Dan Bilzerian'],"2015 movie ""Extraction"" starred Dan Bilzerian, who is an American professional poker player.

Documents used:
- TITLE: Dan Bilzerian | ID: 616
- TITLE: Extraction (film) | ID: 1010

Answer: ['Dan Bilzerian']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American professional poker player also starred in the 2015 movie ""Extraction""?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,"[""Laura's Star""]","2004 (Laura's Star) vs 2009 (Wonder Woman). Laura's Star was released first.

Documents used:
TITLE: Laura's Star | ID: 605
TITLE: Wonder Woman (2009 film) | ID: 239

List of release years:
['2004', '2009']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which film was released first, Laura's Star or Wonder Woman?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['in 2000'],"2000

**Documents Used:**
TITLE: Kenneth P. LaValle Stadium | ID: 809
TITLE: 2013 America East Men's Lacrosse Tournament | ID: 1207

**Reasoning:**
1.  **Document 1207** states that the ""2013 America East Men's Lacrosse Tournament"" took place at ""Kenneth P. LaValle Stadium"".
2.  **Document 809** provides details about ""Kenneth P. LaValle Stadium"", stating that ""Construction began in 2000"".",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what year did construction begin on the stadium where the 2013 America East Men's Lacrosse Tournament was held?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Araminta Ross'],"1. TITLE: A Woman Called Moses | ID: 970
2. TITLE: Harriet Tubman | ID: 613

['Araminta Ross']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the birth name of the woman that ""A Woman Called Moses"" is based on?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,"['Parliamentarians (""Roundheads"") and Royalists (""Cavaliers"")']","1. The provided documents do not contain information about Arundel Castle or the war in which it was damaged. Therefore, the query cannot be answered based on the given text.",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arundel Castle was damaged during a war between which two groups?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Adolfo Rodríguez Saá'],"1. TITLE: Adolfo Rodríguez Saá | ID: 126
2. TITLE: Ricardo Rodríguez Saá | ID: 148

Based on the documents, **Adolfo Rodríguez Saá** (Ricardo's brother) became governor of the San Luis Province from 1983 to 2001.

*   **Document 148 (Ricardo Rodríguez Saá)** states: ""His brother, Adolfo, and another great-nephew, Alberto, have also served as Governors of the San Luis Province.""
*   **Document 126 (Adolfo Rodríguez Saá)** states: ""Adolfo Rodríguez Saá... became governor in 1983... He remained governor up to 2001"".

(Note: The document ID for Adolfo Rodríguez Saá in the provided text is actually **126**, but the content describes Adolfo Rodríguez Saá. Wait, looking closely at the provided text, ID 126 is ""Kuzma Trufanov"". Let me re-scan the IDs.)

*Correction on ID mapping:*
*   **ID 148**: ""Ricardo Rodríguez Saá"" - Mentions his brother Ad",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which one of Ricardo Rodríguez Saá's relatives would become governor from 1983 to 2001?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['1976'],"2009

**Documents Used:**
*   TITLE: Georgia World Congress Center | ID: 639
*   TITLE: Georgia International Convention Center | ID: 1040

**Reasoning:**
The document titled ""Georgia International Convention Center"" (ID: 1040) states that the Georgia International Convention Center (GICC) is the ""second largest convention center in the U.S. state of Georgia, second only to the Georgia World Congress Center."" This identifies the **Georgia World Congress Center** as the largest. The same document (ID: 1040) mentions that the GICC opened in April 2009, but does not explicitly state the opening year of the Georgia World Congress Center. However, the document titled ""Georgia World Congress Center"" (ID: 639) states: ""Opened in 1976, the GWCC was the first state-owned convention center established in the United States.""

Wait, let me re-read the query and the documents carefully.
Query: ""What year did the largest convention center in the U.S. state of Georgia open?""

Document ID 639 (Georgia World Congress Center): ""Opened in 19",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the largest convention center in the U.S. state of Georgia open?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Obsession'],"1977 (Obsession) vs 2010 (Battle Sheep). Obsession has been around longer.

Documents used:
TITLE: Obsession (board game) | ID: 678
TITLE: Battle Sheep | ID: 702

['Obsession']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which board game has been around longer Obsession or Battle Sheep ?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Eli Roth'],"707, 818
TITLE: Eli Roth | ID: 707
TITLE: The Man with the Iron Fists | ID: 818

Based on the documents:
- Document **ID: 707** (TITLE: **Eli Roth**) states: ""As an actor, his most prominent role was as Donny 'The Bear Jew' Donowitz in Quentin Tarantino's war film 'Inglourious Basterds'...""
- Document **ID: 818** (TITLE: **The Man with the Iron Fists**) states: ""The Man with the Iron Fists is a 2012 American martial arts film directed by RZA and written by RZA and Eli Roth.""

Therefore, the American film director and actor is **Eli Roth**.

Final Answer: ['Eli Roth']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American film director and actor famous for his role as Donny ""The Bear Jew"" Donowitz wrote the 2012 film ""The Man with the Iron Fists""?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Washington State'],"152
TITLE: Mike Leach (American football coach) | ID: 152
Answer: ['Washington State University']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Love Drunk'],"1. TITLE: Love Drunk | ID: 121
2. TITLE: Two Is Better Than One | ID: 221

Based on the documents:
- **Document ID 221 (Two Is Better Than One)** states that the song ""Two Is Better Than One"" features Taylor Swift and was written by Martin Johnson and Swift. It also mentions this song is from the band's second studio album ""Love Drunk"".
- **Document ID 121 (Love Drunk)** confirms that ""Love Drunk"" is the second studio album by Boys Like Girls, recorded by frontman Martin Johnson. It explicitly states: ""Its lead single, titled 'Love Drunk' was released on July 7, 2009"".

Therefore, the lead single from the album *Love Drunk* (on which Martin Johnson co-wrote ""Two Is Better Than One"" with Taylor Swift) is the song **""Love Drunk""**.

Final Answer: ['Love Drunk']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['1940'],"1940

**Documents Used:**
TITLE: Herbert Matthews | ID: 1047
TITLE: Fulgencio Batista | ID: 182

**Reasoning:**
1.  **Identify the person:** According to the document ""Herbert Matthews"" (ID: 1047), Herbert Matthews revealed that Fidel Castro was still alive, proving wrong the claim made by **Fulgencio Batista** that Castro was killed during the 26th of July Movement's landing.
2.  **Determine when they first served as President:** According to the document ""Fulgencio Batista"" (ID: 182), Batista ""maintained this control through a string of puppet presidents until **1940**, when he was himself elected President of Cuba"". This marks his first term as President.",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the person who claimed that Fidel Castro was killed in the 26th July Movement but was proven wrong by Herbert Matthews first serve as President of Cuba?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['The Galtür avalanche'],"1999 Galtür avalanche

Documents used:
TITLE: 1999 Galtür avalanche | ID: 1099
TITLE: Rigopiano avalanche | ID: 1100",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which Avalanche happened first, Rigopiano avalanche or 1999 Galtür avalanche ?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Ali Qushji']," ['Ali Qushji']

**Documents Used:**
*   TITLE: Ali Qushji | ID: 539
*   TITLE: Ibn Tufail | ID: 1215

**Reasoning:**
According to the document titled ""Ali Qushji"" (ID: 539), Ali Qushji ""is best known for the development of astronomical physics independent from natural philosophy."" The document titled ""Ibn Tufail"" (ID: 1215) describes him as a ""Moorish Andalusian Muslim polymath: a writer, novelist, Islamic philosopher, Islamic theologian, physician, astronomer, vizier, and court official,"" but does not attribute the specific development of astronomical physics independent from natural philosophy to him.",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which man, Ibn Tufail or Ali Qushji, is best known for the development of astronomical physics independent from natural philosophy?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['December 1974'],"1974

**Documents Used:**
TITLE: The Incal | ID: 230
TITLE: Métal hurlant | ID: 1194

**Reasoning:**
1.  **Document 230 (The Incal)** states that the first pages of ""The Incal"" were originally released in the anthology ""Métal hurlant"".
2.  **Document 1194 (Métal hurlant)** states that ""Métal hurlant"" was created in December 1974.
3.  Therefore, the anthology was created in 1974.",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the anthology, in which fisrt pages of The Incal"" were released, created?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['England'],"1. TITLE: Nike Hypervenom | ID: 113
2. TITLE: Manchester United | ID: 113 (Note: The document mentions Marcus Rashford, who plays for Manchester United, and the England national team. The query asks for an international football team. The document states Rashford plays for the ""England national team"".)

Based on the document **Nike Hypervenom** (ID: 113), the text states: ""Therefore, it is endorsed/worn by players, notably forwards, such as Marcus Rashford..."". While the document explicitly names the club ""Manchester United"" and the national team ""England national team"" in the context of Rashford's career (implied by general knowledge, but the text specifically says ""plays as a forward for Premier League club Manchester United and the England national team"" in the full text of ID 113? Let me re-read ID 113 carefully).

Re-reading ID 113: ""The ""Nike Hypervenom"" is a football boot that is manufactured by Nike. This type of boot is said to be for traction and agility, designed for deceptive players. Therefore, it is endorsed/worn by players, notably forwards,",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which internationl football team has had a player endorse the ""Nike Hypervenom"" football boot?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Morgan Llywelyn'],"1937 (Morgan Llywelyn) vs 1948 (Robert Jordan). Morgan Llywelyn was born first.

Documents used:
TITLE: Morgan Llywelyn | ID: 1156
TITLE: Robert Jordan | ID: 1157

(Note: The document IDs in the provided text for these specific entries are actually 1156 and 1157 based on the sequence, but looking at the raw text provided:
- ""Morgan Llywelyn"" is found in the text block starting with ""Morgan Llywelyn (born December 3, 1937)..."" which corresponds to ID **1156** in the sequence of the provided list if we count from the start, but the text explicitly labels the ID as **1156** in the prompt's structure? No, the prompt text has IDs like ""ID: 1156"" for Morgan Llywelyn? Let's re-verify the IDs in the provided text.)

Re-scanning the provided text for IDs:
- ""Morgan Llywelyn"" is in the block: `ID: 1156 |",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was born first,  Morgan Llywelyn or Robert Jordan?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Ten Walls'],"1013
TITLE: Walking with Elephants
ID: 1013

Based on the document ""Walking with Elephants"" (ID: 1013), the song ""Walking with Elephants"" was released by the Lithuanian producer **Ten Walls** (also known as Mario Basanov). The document states that the song ""was one of the most popular songs in Ibiza 2014.""

Answer: ['Ten Walls']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Lithuanian producer is best known for a song that was one of the most popular songs in Ibiza in 2014?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Caesars Palace Grand Prix'],"1983 Caesars Palace Grand Prix

Documents used:
TITLE: Jeff Wood (racing driver) | ID: 1097
TITLE: Caesars Palace Grand Prix | ID: 1198

(Note: The document ID for ""Jeff Wood (racing driver)"" in the provided text is actually 1097, but the text content for ID 1097 is ""Jeff Wood (racing driver)"". Wait, looking at the provided text, ID 1097 is ""Jeff Wood (racing driver)""? No, ID 1097 is ""Jeff Wood (racing driver)"" in my thought process, but let me re-verify the ID from the text provided.
Scanning the text...
ID: 1097 is ""Jeff Wood (racing driver)""? No.
Let's look at the text again.
ID: 1097 is ""Jeff Wood (racing driver)""?
Ah, I see ID: 1097 is ""Jeff Wood (racing driver)"" in the prompt's list?
Let's re-read the list carefully.
ID: 1097 is ""Jeff Wood",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Former race car driver Jeff Wood made his CART debut at which 1983 Nissan/Datsun-sponsored race?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['The Suite Life of Zack & Cody'],"1. TITLE: Candace Flynn | ID: 97
2. TITLE: Ashley Tisdale | ID: 100

['The Suite Life of Zack & Cody']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Candace Flynn was voiced by the actress who achieved mainstream success on what show?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Cambridge University'],"1. The document ""Governor's House, Knutsford"" (ID: 111) states that the house was designed by the Lancaster architect Edmund Sharpe. 2. The document ""Edmund Sharpe"" (ID: 399) states that following his graduation from Cambridge University, he was awarded a travelling scholarship. Therefore, the architect graduated from Cambridge University.

['Cambridge University']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did the architect of the Governor's House, located in Knutsford, graduate from college?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['25 million copies'],"25 million copies

Documents used:
TITLE: BioShock (series) | ID: 999
TITLE: Big Daddy (BioShock) | ID: 527

(Note: The query asks about the sales of the *series* featuring the character ""Big Daddy"". Document 527 confirms ""Big Daddy"" is a character in the ""BioShock"" series. Document 999 states that the three games in the ""BioShock"" series combined have sold more than 25 million copies as of May 2015.)

Formatted Answer:
['25 million copies']",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: A Big Daddy is a fictional character in a series that has sold more than how many copies?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['Ellie Kemper'],"1. Unbreakable Kimmy Schmidt | ID: 51
2. Nick Bernardone | ID: 51

The actress who stars in the title role of the Netflix project created by Nick Bernardone and Tina Fey is **Ellie Kemper**.

(Note: The document ID 51 corresponds to ""Unbreakable Kimmy Schmidt"" which mentions the creators and the star. The document ID 51 for ""Nick Bernardone"" confirms his role as a writer/creator, though the specific text for ID 51 in the provided list is actually ""Unbreakable Kimmy Schmidt"" and ID 51 is not listed for Nick Bernardone; ID 51 is ""Unbreakable Kimmy Schmidt"" and ID 51 is not listed for Nick Bernardone. Let me re-check the IDs.)

Correction on IDs based on the provided text:
- ""Unbreakable Kimmy Schmidt"" is ID: 51.
- ""Nick Bernardone"" is ID: 51? No, looking at the list:
    - ID: 51 is ""Unbreakable Kimmy Schmidt"".
    - ID: 51 is NOT ""Nick Bernardone"".
    - Let's",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which actress does this Netflix's project by Nick Bernardone and Tina Fey star in the title role?
",Final Answer: ,7866.810368
30517.0,test,GB,65.536,120038.0,0.7457721721454873,2.0,hotpotqa_128k,1.999962112,['The R-8 Human Rhythm Composer'],"1989 Roland R-8
TITLE: Roland R-8 | ID: 773",30517.0,256,7.866810368,1999.962112,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What drum machine was introduced in 1989 and allowed 32 notes to be played simultaneously?
",Final Answer: ,7866.810368
