retained_context_tokens,split,answer_prefix,predicted_answer,answers,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
117977.0,test,Final Answer: , [],['At Night We Walk in Circles' 'La reina de América' 'Lost City Radio'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Hispanic and Latino American novels set anywhere besides North America
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['One Way Trip 3D'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Swiss Films about stalking
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],"['Lego Scooby-Doo! Blowout Beach Bash'
 'Scooby-Doo! and the Curse of the 13th Ghost' 'The Magic Snowflake']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s supernatural children's animated films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['The Drowning Girl'],['Firecrest (novel)' 'Lament for Leto'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1971 British thriller novels
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Crisis of Conscience'],['Crisis of Conscience'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Critical Jehovah's Witness books.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],"['Demi-Gods and Semi-Devils' 'The Adventures of Peregrine Pickle'
 'The History of Sir Charles Grandison']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what are some Novels set in Jiangsu, 1750s, or Novels by Charlotte Lennox?
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['The Final Nexus', 'Chain of Attack', 'The Peacekeepers']",['Chain of Attack' 'The Final Nexus' 'The Peacekeepers'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Gene DeWeese novels
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Best Defense' 'Red Dawn'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1980s political films about science and the United States Armed Forces
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Seveneves'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s speculative fiction novels about Washington (state) and the United States.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Alega Gang: Public Enemy No.1 of Cebu'],"['Alega Gang: Public Enemy No.1 of Cebu' 'Lapu-Lapu (2002 film)'
 'Patay na si Hesus']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Cebu films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['Alega Gang: Public Enemy No.1 of Cebu', 'The Final Nexus', 'The Girl on the Stairs', 'The Drowning Girl', 'The Violent Bear It Away', 'The Poot', 'The Public Image', 'The Lives of Animals', 'The King and the Clown', 'The Mystery of the Yellow Room', 'The Abandoned (2006 film)', 'The Secret Man', 'The Fire Devil', 'The Legend of Johnny Lingo', 'The Violent Bear It Away', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil', 'The Fire Devil',",['All She Was Worth' 'Crossfire (novel)' 'Out (novel)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Crime novels set in Japan
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Elizabeth (film)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990's historical films about security and surveillance that are set in England
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Ten Days That Shook the World'],['Personal Recollections of Joan of Arc'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1890s historical books and novels published by Harper & Brothers
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['Hitman's Wife's Bodyguard', 'The Village of No Return', 'Night Raiders']","[""Hitman's Wife's Bodyguard"" 'Red Notice (film)' ""The King's Man""]",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2021 films about action and comedy.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['The Way of the Scarlet Pimpernel'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History/Adventure books about France from 1933
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Batman & Bill'],['Batman & Bill' 'Batman & Robin (film)' 'Batman (serial)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films based on works by Bill Finger that are any genre except Animated action films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['Batman: The Killing Joke (film)', 'The Village of No Return', 'Pérák: The Shadow over Prague']","['Batman: The Killing Joke (film)' 'Pérák: The Shadow over Prague'
 'The League of Extraordinary Gentlemen (film)']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films based on works by Alan Moore or Wildstorm titles, or that are Czech superhero films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Poison in Jest' 'The Waxworks Murder'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Crime novels that are both American crime novels and 1932 novels
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Junkie (novel)'],"['Battle Cry (Uris novel)' 'Go Tell It on the Mountain (novel)'
 'Junkie (novel)']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Debut novels released in 1953.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['P4W: Prison for Women' 'The Phantom (2021 film)' 'Waseskun'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Penal system documentary films that are not about law enforcement in the United States
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Mythago Wood' 'Nights at the Circus'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1984 Fantasy novels about the United Kingdom
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Laughing Gas (novel)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels published by Hutchinson about film director and producers
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Hannibal Rising' 'Jewel (novel)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: American medical novels set in the 1940's
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Ryan (film)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Canadian documentaries about homelessness and LGBT
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],"['Cavalleria rusticana (1982 film)' 'The Deadly Game (1982 film)'
 'The Life of Verdi (miniseries)']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in Italy that are 1982 television films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Hulk: Where Monsters Dwell' 'Resident Evil: Vendetta'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Animated non-children films set in New York (state)
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['A Lingering Face' 'Looking Up (film)' 'Ni Jing: Thou Shalt Not Steal'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: mystery drama films that are Chinese
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['The Devil's Sleep'],"['Child Bride' 'I Accuse My Parents' ""The Devil's Sleep""]",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: exploitation films from the 1940s
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Time and the Wind'],['Time and the Wind'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Erico Verissimo works adapted into films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Midnight Sun (Meyer novel)' 'New Moon (novel)' 'Twilight (Meyer novel)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Contemporary fantasy romance novels, that aren't Urban fantasy
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Boy at War' 'The Changeover' 'The Firebird Rocket'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Young adult novels set in Oceania that are not Australian or for children
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Killing Them Softly' 'Mac & Devin Go to High School'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2012 comedy films that are also about social issues in the United States.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['The Blind Owl', 'The History of Sir Charles Grandison']",['My Uncle Napoleon' 'Savushun' 'The Blind Owl'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian novels or books by Sadegh Hedayat
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Doctor Zhivago (film)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Propaganda films that are epic and based on actual events.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['The Picturegoers' 'The Violent Bear It Away'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1960 Catholic fiction books
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Undercover with the KKK'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: NBC network original films about ideologies that are set in outer space.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['The Drowning Girl', 'The Two Captains', 'The Violent Bear It Away', 'The Magician's Nephew', 'The Fall of Hyperion', 'The Peacekeepers', 'The Assassination of Richard Nixon', 'The Final Nexus', 'The Abandoned', 'The Village of No Return', 'The Two Who Stole the Moon', 'The Secret Man', 'The Wandering Hill', 'The Quiet Earth', 'The Restaurant at the End of the Universe', 'The History of Sir Charles Grandison', 'The Changeover', 'The King and the Clown', 'The Legend of Johnny Lingo', 'The Fire Devil', 'The Gate to Women's Country', 'The Veteran (2011 film)', 'The Violent Bear It Away', 'The Magician's Nephew', 'The Fall of Hyperion', 'The Peacekeepers', 'The Assassination of Richard Nixon', 'The Final Nexus', 'The Abandoned', 'The Village of No Return', 'The Two Who Stole the Moon', 'The Secret Man', 'The Wandering Hill', 'The Quiet Earth', 'The Restaurant at the End of the Universe', 'The History of Sir Charles Grandison', 'The Changeover',","['An Obvious Situation' ""That Night's Wife"" 'The Copper (1930 film)']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1930 non american crime films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Ace Attorney (film)' 'True Story (film)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s legal mystery drama films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['Le Grand Meaulnes', 'The Mystery of the Yellow Room']","['Le Grand Meaulnes' 'The Mysteries of Paris'
 'The Mystery of the Yellow Room']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: French novels from 1913 or 1922, or that are mysteries
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['The Last Winter (2006 film)', 'The Assassination of Richard Nixon']",['Casta Diva (1935 film)' 'The Fire Devil' 'Under Capricorn'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in 1831 or 1809
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],"['First Invasion: The War of 1812' 'Last of the Buccaneers'
 'Mohawk (2017 film)']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Andrew Jackson films or films about the War or 1812
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Going Vertical' 'Prefontaine (film)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films about sportspeople set in 1972
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['The Fall of Hyperion', 'Ilium', 'The Last of the Buccaneers']",['Ilium (novel)' 'Summer of Night' 'The Fall of Hyperion (novel)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Dan Simmons novels
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['We the Living'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1936 Alternate history novels and books based in Asia
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Le Divorce' 'Peppermint Soda' 'Two English Girls'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films about sisters shot in Paris.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Aftermath (1994 film)'],['Aftermath (1994 film)' 'Amoklauf' 'Aya: Imagined Autobiography'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Non American independent films that are from 1994
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Circe (novel)' 'Julian (novel)'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Books about social psychology set in the Middle Ages that are Hachette Book Group books
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],"[""Alice's Adventures in Wonderland"" 'Prince Caspian'
 ""The Magician's Nephew""]",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: children's books set in subterranea(such as the Chronicles of Narnia) or Isekai novels and light novels
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['A.P.E.X.'],['A.P.E.X.'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in the year 2073
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Babes in Toyland (1934 film)' 'Mad Monster Party?'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Stop-motion animated paranormal musical comedy films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['Come in Spinner' 'The Thorn Birds' 'Zuleika Dobson'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Australian novels made into tv shows, or 1911 debut novels, or novels by Joan Lindsay.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],['The Lighthouse at the End of the World'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: French novels made in 1905.
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , [],"['Anchorman: The Legend of Ron Burgundy'
 'The Assassination of Richard Nixon']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2004 films that are set in 1974
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: , ['Resident Evil: Vendetta'],"['CJ7' ""God's Puzzle (film)"" 'Stargate: The Ark of Truth']",17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: sci-fi films from 2008
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
117977.0,test,Final Answer: ," ['Demoni', 'The Village of No Return']",['Demoni (2012 film)' 'Dragon Rider (film)' 'Felix the Cat: The Movie'],17396.416512,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bulgarian animated films or Polish or Belgian animated fantasy films
",17396.416512,17.396416512,quest_128k,0.0,256,17.396416512
