kv_memory_per_token_kb,memory_budget,uncompressed_kv_memory_mb,answers,compression_ratio,retained_kv_memory_gb,retained_kv_memory_mb,token_budget,memory_budget_unit,context_tokens,task,max_new_tokens,predicted_answer,split,question,answer_prefix,retained_context_tokens,uncompressed_kv_memory_gb
147.456,1.0,6628.88448,['the following day'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does monday night raw come on hulu
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Spain' 'Taíno' 'indigenous Taíno people'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Puerto Rico'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who did puerto rico belong to before the u.s
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['September 13, 2012']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['2012'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did season 4 of glee come out
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Haliaeetus'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['bald eagle'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the genus of a bald eagle
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"[""Kobol's Last Gleaming""]",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does boomer find out she a cylon
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Nala'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Anna (Frozen)'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the female lion called in lion king
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Christopher Lloyd'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Christopher Lloyd'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays the woodsman in over the garden wall
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Charlotte of Mecklenburg-Strelitz'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['The Book of Five Rings'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who introduced the first chrismas tree to the uk
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Glenn Close'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Glenn Close'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played cruella de vil in 101 dalmatians
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['the Ramones'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['the Ramones'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sang the song i wanna be sedated
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['at least seven' 'at least seven players' 'seven'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256,10,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many players on the line of scrimmage in american football
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['September 1972'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256,1972,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the tv show the waltons first air
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Hook'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Anna (Frozen)'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is emma dating in once upon a time
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['2011'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time giants won superbowl
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['the summit of Cadillac Mountain'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Mars Hill'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the sun hit the us first
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Indian government'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Ministry of Corporate Affairs (MCA)'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the authority or governing body of mca
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['the primal rib'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['standing rib roast'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does prime rib come from on a cow
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Ledger'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Heath Ledger'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays joker in batman the dark knight
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['Gravity' 'Gravity, or gravitation']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['gravity'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the common name for gravitational force
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['The Lykan Hypersport'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fast and furious 7 red car abu dhabi
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Jack Lord' 'John Joseph Patrick Ryan'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Jack Lord'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played the original steve mcgarrett on hawaii five-o
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['non-ferrous'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['non-ferrous metal'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: is aluminium a ferrous or non ferrous metal
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Sauron'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Sauron'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who has a ring of power in lotr
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Akbar the Great' 'Babur'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Mughal Empire'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: the era of the great mughals began with the accession of
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['24 November 1949'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Hyderabad State (1948–56)'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did hyderabad became a part of india
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Nepal'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Vikram Samvat'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: vikram samvat calender is official in which country
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Rocky'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['The 49th Academy Awards'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who won the oscar for best picture in 1976
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['cell nucleus' 'in the cell nucleus'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['DNA replication'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the protien made in the cell
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Richard Parker'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['The tiger in Life of Pi is named Richard Parker.'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the tigers name in life of pi
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['Geoffrey Dyson Palmer' 'Geoffrey Dyson Palmer, OBE']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played lionel in as time goes by
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['9 to 25 February 2018'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does mexico play in the winter olympics
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['CeCe Drake'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Elizabeth Patterson (actress)'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the head a in pretty little liars
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Grisha'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what does g stand for in ncis los angeles
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Serous Membrane' 'the visceral membrane'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Serous membrane'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the membrane on the surface of the stomach called
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['June 22, 1942']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['2014'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did it become law to stand for the national anthem
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Phosphorus pentoxide'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the name of the compound p4010
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['rubidium-85'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['rubidium-85'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: krypton-85 decays by emission of a beta particle. the product of this decay is
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['""Nelson\'s Sparrow""' ""Nelson's Sparrow""]",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Gideon (Criminal Minds)'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which episode does gideon die in criminal minds
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Malayalam'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256," ['G. Sankara Kurup', 'Malayalam']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: first jnanpith award was an autor of which language
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['David Ben-Gurion'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['David Ben-Gurion'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the first signatory of the israeli declaration of independence
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Manchuria'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Qing dynasty'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where did the rulers of the qing dynasty originate
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['February 27, 2015' 'February\xa027,\xa02015']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did where are you now come out
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['produced by Quincy Jones'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256," ['We Are the World', 'Michael Jackson', 'Lionel Richie']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who made the song we are the world
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Ludacris'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sings the rap in baby by justin bieber
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['Jakkur, Bangalore, India']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Jawaharlal Nehru Centre for Advanced Scientific Research'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: jawaharlal nehru centre for advanced scientific research jakkur campus
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['condense the steam'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256," ['Cooling towers originated in the 19th century through the development of condensers for use with the steam engine.', 'Condensers use relatively cool water, via various means, to condense the steam coming out of the cylinders or turbines. This reduces the back pressure, which in turn reduces the steam consumption, and thus the fuel consumption, while at the same time increasing power and recycling boiler-water.']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: why does cooling water run through the condenser
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['metaphase'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['In the metaphase of cell division'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does a cell have condensed visible chromosomes also known as sister chromatids
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['coffee' 'honey' 'livestock' 'macadamia nuts' 'pineapple' 'sugarcane'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what was hawaii's primary export to the united states
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['imperial rule'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256," ['The Mughal emperors had roots in the Turco-Mongol Timurid dynasty of Central Asia, claiming direct descent from both Genghis Khan (founder of the Mongol Empire, through his son Chagatai Khan) and Timur (Turco-Mongol conqueror who founded the Timurid Empire). During the reign of Humayun, the successor of Babur, the empire was briefly interrupted by the Sur Empire. The ""classic period"" of the Mughal Empire started in 1556 with the ascension of Akbar the Great to the throne. Under the rule of Akbar and his son Jahangir, the region enjoyed economic progress as well as religious harmony, and the monarchs were interested in local religious and cultural traditions. Akbar was a successful warrior who also forged alliances with several Hindu Rajput kingdoms. Some Rajput kingdoms continued to pose a significant threat to the Mughal dominance of northwestern India, but most of them were subdued by Akbar. All Mughal emperors were Muslims; Akbar, however, propounded a syncretic religion in the latter part of his life called Dīn-i Ilāhī, as recorded in historical books like",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of government did the ming dynasty have
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['.java'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['java'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the filename extension used for all java source files
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['2003'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256,1999,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time unc did not make the ncaa tournament
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Coire' 'Corey' 'Corie' 'Correy' 'Corrie' 'Cory' 'Khouri' 'Kori' 'Kory'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Corey'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: different ways to spell corey for a boy
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['2%'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['2%'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what percentage of the population is naturally blonde
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Amanda Leighton'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays poppy in the beat goes on
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Castleford'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: a town in west yorkshire on the river aire home to a rugby league team
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['4.37 light-years'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256,4.37 light-years,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is alpha centauri's approximate distance from earth
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['9' '9 seasons'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256,9,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many seasons of the rugrats are there
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['federal republic'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256," ['The United States is a federal republic in which the president, Congress, and federal courts share powers reserved to the national government according to its Constitution. The federal government shares sovereignty with the state governments.']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the democracy of the united states
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['2003' 'at age 18 in 2003'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['2003'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did cristiano ronaldo go to manchester united
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['1994' '1994 season' 'for the 1994 season' 'the 1994 season'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['2009'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the nfl adopt a salary cap
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['leg'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256," ['Fibula', 'Tibia']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the tibia and fibula bone located
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Moscazzano'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the villa in call me by your name
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,"['December 1, 2017']",0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does agents of shield season five start
",Final Answer: ,6781.0,6.62888448
147.456,1.0,6628.88448,['Wimpy'],0.8491602713824936,0.999899136,999.899136,6781.0,GB,44955.0,nq_32k,256, ['Jack Lord'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who said i'll gladly pay you tuesday
",Final Answer: ,6781.0,6.62888448
