token_budget,predicted_answer,max_new_tokens,task,retained_kv_memory_gb,kv_memory_per_token_kb,split,compression_ratio,question,retained_context_tokens,memory_budget_unit,answers,retained_kv_memory_mb,memory_budget,uncompressed_kv_memory_gb,answer_prefix,context_tokens,uncompressed_kv_memory_mb
13563.0," ['The Story Without a Name (novel)', 'The Bewitched', 'A Case of Need']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels about families set in Boston and New England.
",13563.0,GB,['A Case of Need'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The 3 Mistakes of My Life', 'One Night @ the Call Center', 'Five Point Someone']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2009 Indian, or by Chetan Bhagat, novels
",13563.0,GB,"['Five Point Someone' 'One Night @ the Call Center'
 'The 3 Mistakes of My Life']",1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Gate to Women's Country', 'The Story Without a Name (novel)', 'The Violent Bear It Away', 'The Two Captains', 'The Lives of Animals']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Hispanic and Latino American novels set anywhere besides North America
",13563.0,GB,['At Night We Walk in Circles' 'La reina de América' 'Lost City Radio'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Bewitched', 'The Midnight Zoo', 'This Census-Taker']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Swiss Films about stalking
",13563.0,GB,['One Way Trip 3D'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Girl on the Stairs', 'The Phantom']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1971 British thriller novels
",13563.0,GB,['Firecrest (novel)' 'Lament for Leto'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['The Lives of Animals'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Critical Jehovah's Witness books.
",13563.0,GB,['Crisis of Conscience'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Peacekeepers', 'Chain of Attack', 'The Vulcan Academy Murders', 'The Two Captains', 'The Trellisane Confrontation']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Gene DeWeese novels
",13563.0,GB,['Chain of Attack' 'The Final Nexus' 'The Peacekeepers'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Midnight Zoo', 'This Census-Taker', 'Black Sheep (Hill novel)']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s speculative fiction novels about Washington (state) and the United States.
",13563.0,GB,['Seveneves'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Village of No Return', 'The Public Image']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990's historical films about security and surveillance that are set in England
",13563.0,GB,['Elizabeth (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Public Image', 'The Gate to Women's Country']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1890s historical books and novels published by Harper & Brothers
",13563.0,GB,['Personal Recollections of Joan of Arc'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Story Without a Name (novel)', 'The Public Image']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History/Adventure books about France from 1933
",13563.0,GB,['The Way of the Scarlet Pimpernel'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Waxworks Murder', 'Poison in Jest', 'The Bewitched']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Crime novels that are both American crime novels and 1932 novels
",13563.0,GB,['Poison in Jest' 'The Waxworks Murder'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Samovar Girl', 'Waseskun', 'The Two Captains', 'The Violent Bear It Away', 'The Midnight Zoo', 'The Two Who Stole the Moon', 'The Peacekeepers', 'The Last Chance', 'The Gate to Women's Country', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Public Image', 'The Two Who Stole the Moon', 'The Peacekeepers', '",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Penal system documentary films that are not about law enforcement in the United States
",13563.0,GB,['P4W: Prison for Women' 'The Phantom (2021 film)' 'Waseskun'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Two Captains', 'The Final Reflection']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1984 Fantasy novels about the United Kingdom
",13563.0,GB,['Mythago Wood' 'Nights at the Circus'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels published by Hutchinson about film director and producers
",13563.0,GB,['Laughing Gas (novel)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Samovar Girl', 'Waseskun']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Canadian documentaries about homelessness and LGBT
",13563.0,GB,['Ryan (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Midnight Zoo', 'The Violent Bear It Away', 'The Two Captains', 'The Life of Verdi']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in Italy that are 1982 television films
",13563.0,GB,"['Cavalleria rusticana (1982 film)' 'The Deadly Game (1982 film)'
 'The Life of Verdi (miniseries)']",1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Lighthouse at the End of the World', 'Time and the Wind']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Erico Verissimo works adapted into films
",13563.0,GB,['Time and the Wind'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Midnight Zoo', 'The Violent Bear It Away', 'The Changeover']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Young adult novels set in Oceania that are not Australian or for children
",13563.0,GB,['Boy at War' 'The Changeover' 'The Firebird Rocket'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Blind Owl', 'The Village of No Return', 'The Invincible Constable']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian novels or books by Sadegh Hedayat
",13563.0,GB,['My Uncle Napoleon' 'Savushun' 'The Blind Owl'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Village of No Return', 'The Invincible Constable', 'The Midnight Zoo', 'Victory at Entebbe', 'The Phantom (2021 film)']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Propaganda films that are epic and based on actual events.
",13563.0,GB,['Doctor Zhivago (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['The Violent Bear It Away'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1960 Catholic fiction books
",13563.0,GB,['The Picturegoers' 'The Violent Bear It Away'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['The Phantom (2011 film)'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: NBC network original films about ideologies that are set in outer space.
",13563.0,GB,['Undercover with the KKK'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Copper (1930 film)', 'The Deadly Game (1982 film)', 'The Invincible Constable', 'The Two Captains', 'The Last Chance (1945 film)', 'The Two Who Stole the Moon', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Invincible Constable', 'The Invincible Constable', 'The Invincible Constable', 'The Invincible",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1930 non american crime films
",13563.0,GB,"['An Obvious Situation' ""That Night's Wife"" 'The Copper (1930 film)']",1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Deadly Game (1982 film)', 'The Public Image', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s legal mystery drama films
",13563.0,GB,['Ace Attorney (film)' 'True Story (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Last Chance (1945 film)', 'The Invincible Constable', 'The Village of No Return', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo', 'The Midnight Zoo',",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Andrew Jackson films or films about the War or 1812
",13563.0,GB,"['First Invasion: The War of 1812' 'Last of the Buccaneers'
 'Mohawk (2017 film)']",1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Midnight Zoo', 'The Invincible Constable', 'The Village of No Return', 'The Adventures of Jinbao', 'The Two Captains', 'The Phantom', 'The Public Image', 'The Lives of Animals', 'The Gate to Women's Country', 'The Final Reflection', 'The Vulcan Academy Murders', 'The Trellisane Confrontation', 'The Midnight Zoo', 'The Invincible Constable', 'The Village",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films about sportspeople set in 1972
",13563.0,GB,['Going Vertical' 'Prefontaine (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Story Without a Name (novel)', 'The Violent Bear It Away', 'The Girl on the Stairs', 'The Village of No Return']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1936 Alternate history novels and books based in Asia
",13563.0,GB,['We the Living'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Two Captains']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Books about social psychology set in the Middle Ages that are Hachette Book Group books
",13563.0,GB,['Circe (novel)' 'Julian (novel)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['A.P.E.X.'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films set in the year 2073
",13563.0,GB,['A.P.E.X.'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['The Lighthouse at the End of the World'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: French novels made in 1905.
",13563.0,GB,['The Lighthouse at the End of the World'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['The Assassination of Richard Nixon'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2004 films that are set in 1974
",13563.0,GB,"['Anchorman: The Legend of Ron Burgundy'
 'The Assassination of Richard Nixon']",1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['Demoni', 'The Two Who Stole the Moon', 'The Violent Bear It Away', 'The Adventures of Jinbao', 'The Village of No Return', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', 'The Violent Bear It Away', '",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bulgarian animated films or Polish or Belgian animated fantasy films
",13563.0,GB,['Demoni (2012 film)' 'Dragon Rider (film)' 'Felix the Cat: The Movie'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Lives of Animals', 'The Violent Bear It Away']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels adapted into radio programs that are set during WWI
",13563.0,GB,['All Quiet on the Western Front'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Midnight Zoo', 'This Census-Taker', 'Little Otik', 'The Phantom (2021 film)']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Horror drama films from the 2000s or Karel Jaromír Erben films
",13563.0,GB,['Little Otik' 'Nails (2003 film)' 'Princess Goldilocks'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['Durgeshnandini', 'Anandamath', 'The Story Without a Name (novel)']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Bengali written Indian historical novels
",13563.0,GB,['Anandamath' 'Durgeshnandini' 'Those Days (novel)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0, ['The Phantom (2011 film)'],256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1970s television films set in Palestine about terrorism
",13563.0,GB,['Victory at Entebbe'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable', 'The Adventures of Jinbao', 'The Lives of Animals', 'The Public Image', 'The Girl on the Stairs', 'The Two Captains', 'The Trellisane Confrontation', 'The Vulcan Academy Murders', 'The Midnight Zoo', 'This Census-Taker', 'The Lives of Animals', 'The Public Image', 'The Girl on the Stairs",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fictional WWII novels about antisemitisim.
",13563.0,GB,['The Boys from Brazil (novel)' 'The Portage to San Cristobal of A.H.'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Lives of Animals', 'Hild', 'The Gate to Women's Country']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English books published by Farrar Straus and Giroux
",13563.0,GB,['Hild (novel)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Village of No Return', 'The Invincible Constable']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films shot in Europe that are Austrian drama films and English language French films.
",13563.0,GB,['Taking Sides (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Violent Bear It Away', 'The Two Captains', 'The Midnight Zoo', 'The Phantom', 'The Lives of Animals', 'The Girl on the Stairs', 'The Trellisane Confrontation', 'The Vulcan Academy Murders', 'The Lives of Animals', 'The Midnight Zoo', 'The Violent Bear It Away', 'The Two Captains', 'The Phantom', 'The Lives of Animals', 'The Girl on the Stairs', 'The Tre",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels set in Russia and the Arctic about war and conflict
",13563.0,GB,['The Samovar Girl' 'The Two Captains'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Glassworker', 'The Lives of Animals', 'The Story Without a Name (novel)']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: English-language novels that are 1985 speculative fiction but not American 1985 novels
",13563.0,GB,['Illywhacker' 'Star Healer' 'The Hounds of the Morrigan'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Invincible Constable', 'The Village of No Return', 'A.P.E.X.']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Historical Chinese martial arts films about terrorism
",13563.0,GB,"[""A Queen's Ransom""]",1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Blind Owl', 'The Changeover', 'The Hounds of the Morrigan', 'The Life of Verdi', 'The Master of Taiga', 'The Midnight Zoo', 'The Two Who Stole the Moon', 'The Violent Bear It Away', 'The Village of No Return', 'The Waxworks Murder', 'The Young Magician', 'The Girl on the Stairs', 'The Two Captains', 'The Peacekeepers', 'The Midnight Zoo', 'The",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Iranian and Asian short films from 2010's
",13563.0,GB,['Game Over (2013 film)' 'The Poot' 'Two & Two (2011 film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Story Without a Name (novel)', 'The Girl on the Stairs', 'The Peacekeepers']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1968 art novels
",13563.0,GB,['It Happened in Boston?' 'The Public Image'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['The Gate to Women's Country', 'To the Finland Station', 'The Public Image', 'The Story Without a Name (novel)']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: books about socialism and the french revolution
",13563.0,GB,['To the Finland Station'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
13563.0," ['Hotel Transylvania', 'The Village of No Return', 'The Invincible Constable']",256,quest_32k,1.999945728,147.456,test,0.6945201468501543,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: American Science fiction children's comedy films set in castles.
",13563.0,GB,['Hotel Transylvania (film)'],1999.945728,2.0,6.546898944,Final Answer: ,44399.0,6546.898944
