question,token_budget,predicted_answer,task,retained_context_tokens,answer_prefix,retained_kv_memory_gb,kv_memory_per_token_kb,retained_kv_memory_mb,uncompressed_kv_memory_gb,max_new_tokens,compression_ratio,uncompressed_kv_memory_mb,memory_budget_unit,context_length,memory_budget,answer,context_tokens
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **wildebeest** (2 occurrences)
2.  **shrine** (2 occurrences)
3.  **mule** (2 occurrences)
4.  **shoestring** (2 occurrences)
5.  **milepost** (2 occurrences)
6.  **brooch** (2 occurrences)
7.  **dory** (2 occurrences)
8.  **penguin** (2 occurrences)
9.  **herring** (2 occurrences)
10. **tread** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.921529344,120,0.93155970299917,2921.529344,GB,32768,0.2,"['destroy' 'mailing' 'milepost' 'brooch' 'longboat' 'fling' 'shrine'
 'connect' 'praised' 'wildebeest']",44579.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **diner** (12 times)
2.  **takeover** (11 times)
3.  **fearless** (10 times)
4.  **producer** (9 times)
5.  **operator** (8 times)
6.  **consultant** (8 times)
7.  **consult** (8 times)
8.  **consultation** (8 times)
9.  **consulting** (8 times)
10. **consultancy** (8 times",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.915434496,120,0.9314166254551994,2915.434496,GB,32768,0.2,"['diner' 'tabby' 'gorgeous' 'notoriety' 'receive' 'homely' 'fearless'
 'takeover' 'operate' 'use']",44486.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **aspic** (13 times)
2.  **jalapeño** (12 times)
3.  **puppy** (11 times)
4.  **deodorant** (10 times)
5.  **modeling** (10 times)
6.  **economic** (9 times)
7.  **fountain** (9 times)
8.  **chalet** (8 times)
9.  **tut** (8 times)
10. **t",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.916745216,120,0.9314474452882757,2916.745216,GB,32768,0.2,"['jalapeño' 'orient' 'jackal' 'aspic' 'economic' 'deodorant' 'burrito'
 'puppy' 'login' 'modeling']",44506.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **typewriter**
2.  **bathroom**
3.  **carpeting**
4.  **sledge**
5.  **drainage**
6.  **drainage** (Note: ""drainage"" appears twice in the top 10 due to frequency, but let's re-verify the exact counts from the provided text to ensure accuracy. Upon closer inspection of the raw text, the most frequent words are actually: **typewriter**, **bathroom**, **carpeting**, **sledge**,",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.916876288,120,0.9314505257481801,2916.876288,GB,32768,0.2,"['tatami' 'train' 'race' 'step-grandfather' 'redundant' 'appeal' 'icon'
 'constraint' 'aftershave' 'pruner']",44508.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **lesbian** (10 times)
2.  **bunghole** (9 times)
3.  **obnoxious** (9 times)
4.  **potty** (9 times)
5.  **prestige** (9 times)
6.  **exploration** (8 times)
7.  **basement** (8 times)
8.  **mankind** (8 times)
9.  **feedback** (8 times)
10. **goblet** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.922381312,120,0.9315796555435952,2922.381312,GB,32768,0.2,"['oboe' 'basement' 'bunghole' 'obnoxious' 'lesbian' 'potty' 'smash'
 'prestige' 'proximal' 'exploration']",44592.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **adrenaline** (10 times)
2.  **hacienda** (10 times)
3.  **tinkle** (10 times)
4.  **sympathy** (9 times)
5.  **spending** (9 times)
6.  **confront** (8 times)
7.  **avocado** (8 times)
8.  **didactic** (8 times)
9.  **ecliptic** (8 times)
10.",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.914123776,120,0.9313857778977196,2914.123776,GB,32768,0.2,"['sympathy' 'didactic' 'tinkle' 'spending' 'criminal' 'confront'
 'hacienda' 'avocado' 'ecliptic' 'adrenaline']",44466.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **deer** (10 times)
2.  **leek** (10 times)
3.  **swear** (10 times)
4.  **breakfast** (9 times)
5.  **democracy** (9 times)
6.  **excited** (9 times)
7.  **utilization** (9 times)
8.  **congressman** (8 times)
9.  **gator** (8 times)
10. **hutch** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.918776832,120,0.9314951613265374,2918.776832,GB,32768,0.2,"['zoot-suit' 'deer' 'swear' 'utilization' 'breakfast' 'chase'
 'testimonial' 'democracy' 'leek' 'week']",44537.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **perpetual** (12 times)
2.  **puffy** (11 times)
3.  **graft** (10 times)
4.  **experience** (10 times)
5.  **majestic** (10 times)
6.  **perfume** (9 times)
7.  **shootdown** (9 times)
8.  **cloudburst** (8 times)
9.  **daffy** (8 times)
10.",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.918121472,120,0.931479776315494,2918.121472,GB,32768,0.2,"['pavement' 'puny' 'repeat' 'majestic' 'graft' 'perfume' 'circulation'
 'standardization' 'shootdown' 'experience']",44527.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **pottery** (10 times)
2. **continuity** (9 times)
3. **jealous** (8 times)
4. **innovation** (8 times)
5. **apology** (7 times)
6. **potter** (6 times)
7. **pottery** (6 times)
8. **potter** (5 times)
9. **pottery** (5 times)
10. **potter** (4 times)

Note: The list contains many repeated words",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.913468416,120,0.9313703437106352,2913.468416,GB,32768,0.2,"['alpenglow' 'testy' 'pottery' 'mill' 'continuity' 'glacier' 'jealous'
 'wildlife' 'innovation' 'carboxyl']",44456.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **evasive** – 12 times  
2. **shoulder** – 11 times  
3. **evasive** (already counted)  
4. **evasive** (already counted)  
5. **evasive** (already counted)  
6. **evasive** (already counted)  
7. **evasive** (already counted)  
8. **evasive** (already counted)  
9. **evasive** (already counted)  
10. **evasive** (already counted)  

Wait — I made a mistake",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.912616448,120,0.9313502688837387,2912.616448,GB,32768,0.2,"['withdrawal' 'pie' 'owl' 'suggest' 'shoulder' 'liner' 'earnings' 'plane'
 'tailbud' 'tradition']",44443.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **laughter**
2.  **priesthood**
3.  **hundred**
4.  **priest**
5.  **hundred** (Note: ""hundred"" appears multiple times, but ""laughter"" and ""priesthood"" are the most frequent distinct words)
6.  **hundred** (Note: ""hundred"" appears multiple times, but ""laughter"" and ""priesthood"" are the most frequent distinct words)
7.  **hundred** (Note: ""hundred"" appears",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.897215488,120,0.930985342019544,2897.215488,GB,32768,0.2,"['causal' 'combination' 'laughter' 'whisper' 'priesthood' 'late' 'rainbow'
 'spider' 'trouble' 'harbour']",44208.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **experience** (12 times)
2. **chinese** (11 times)
3. **chino** (10 times)
4. **salty** (9 times)
5. **modern** (8 times)
6. **sugar** (8 times)
7. **sugar** (8 times)
8. **sugar** (8 times)
9. **sugar** (8 times)
10. **sugar** (8 times)

Wait, I need to recount carefully.",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.927624192,120,0.9317021848137536,2927.624192,GB,32768,0.2,"['stot' 'chino' 'councilor' 'experience' 'refusal' 'confuse' 'voter'
 'clearance' 'impropriety' 'astrolabe']",44672.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **overhear** (10 times)
2.  **overconfident** (9 times)
3.  **overcoat** (8 times)
4.  **overcharge** (7 times)
5.  **overweight** (6 times)
6.  **overload** (5 times)
7.  **overseer** (4 times)
8.  **overlook** (3 times)
9.  **overrun** (2 times)
10. **overshoot** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.925068288,120,0.9316425066654718,2925.068288,GB,32768,0.2,"['arise' 'overconfident' 'muddy' 'rawhide' 'overhear' 'mailbox' 'penitent'
 'brilliant' 'extend' 'weasel']",44633.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **minion**
2.  **messenger** (Note: ""messenger"" does not appear; the second most common is likely **minion** again or a similar high-frequency word. Let's re-evaluate based on the provided text.)

*Correction:* Upon closer inspection of the provided text, the word **""minion""** appears frequently. Let's count the occurrences of the most frequent words:

1.  **minion**: Appears 10 times.
2.  **minion**: (Wait, let's list the actual words and",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.919104512,120,0.9315028512415249,2919.104512,GB,32768,0.2,"['headphones' 'service' 'counter' 'minion' 'lung' 'thinking'
 'councilperson' 'scientist' 'strive' 'woodchuck']",44542.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **word** (appears 1 time)
2.  **list** (appears 1 time)
3.  **above** (appears 1 time)
4.  **the** (appears 1 time)
5.  **are** (appears 1 time)
6.  **most** (appears 1 time)
7.  **common** (appears 1 time)
8.  **words** (appears 1 time)
9.  **in** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.925592576,120,0.9316547568378845,2925.592576,GB,32768,0.2,"['alder' 'perfect' 'hippodrome' 'renaissance' 'bonding' 'object'
 'headline' 'yellow' 'creativity' 'weekender']",44641.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **outlet** (10 times)
2.  **wreck** (9 times)
3.  **faucet** (8 times)
4.  **thank** (8 times)
5.  **somersault** (7 times)
6.  **driving** (7 times)
7.  **eating** (7 times)
8.  **chainstay** (7 times)
9.  **condemned** (7 times)
10. **modern** (6 times",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.907045888,120,0.9312187204111998,2907.045888,GB,32768,0.2,"['thank' 'faucet' 'wreck' 'chainstay' 'outlet' 'condemned' 'compress'
 'baboon' 'modernity' 'meet']",44358.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **guitarist** (10 times)
2.  **lizard** (10 times)
3.  **vaccine** (10 times)
4.  **subroutine** (9 times)
5.  **update** (9 times)
6.  **guitar** (8 times)
7.  **guitarist** (Note: ""guitarist"" and ""guitar"" are distinct words; ""guitarist"" appears 10 times, ""guitar"" appears 8 times",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.91569664,120,0.9314227916385704,2915.69664,GB,32768,0.2,"['chrysalis' 'barn' 'vaccine' 'update' 'guitarist' 'violet' 'attacker'
 'keystone' 'subroutine' 'lizard']",44490.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **blouse** – 12 times  
2. **statute** – 11 times  
3. **insure** – 10 times  
4. **permissible** – 10 times  
5. **statute** – 11 times (already listed)  
6. **blouse** – 12 times (already listed)  
7. **insure** – 10 times (already listed)  
8. **permissible** – 10 times (already listed)  
9. **statute** –",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.915500032,120,0.9314181671049969,2915.500032,GB,32768,0.2,"['midline' 'sherry' 'numeracy' 'blouse' 'creationist' 'permissible'
 'footstep' 'sight' 'swamp' 'planet']",44487.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **funding** (10 occurrences)
2.  **stimulation** (9 occurrences)
3.  **investigate** (8 occurrences)
4.  **assessment** (7 occurrences)
5.  **doubter** (6 occurrences)
6.  **swamp** (6 occurrences)
7.  **crocus** (6 occurrences)
8.  **cartload** (6 occurrences)
9.  **slapstick** (6 occurrences)
10. **oyster** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.925920256,120,0.931662410966268,2925.920256,GB,32768,0.2,"['hungry' 'attend' 'founding' 'complexity' 'amazon' 'grasshopper'
 'stimulation' 'doubter' 'assessment' 'investigate']",44646.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **pimp** (12 times)
2.  **everybody** (11 times)
3.  **literature** (10 times)
4.  **assessment** (9 times)
5.  **compare** (8 times)
6.  **duckling** (8 times)
7.  **commitment** (7 times)
8.  **realize** (7 times)
9.  **spirituality** (7 times)
10. **hiccups** (6",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.9147136,120,0.9313996627318718,2914.7136,GB,32768,0.2,"['make' 'band' 'literature' 'assessment' 'compare' 'heavy' 'duckling'
 'everybody' 'pimp' 'rip']",44475.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **enjoyment** (12 times)
2.  **bubble** (11 times)
3.  **chamber** (10 times)
4.  **piano** (9 times)
5.  **musician** (9 times)
6.  **concert** (8 times)
7.  **symphony** (8 times)
8.  **orchestra** (8 times)
9.  **violin** (7 times)
10. **cello** (7",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.926903296,120,0.931685363068449,2926.903296,GB,32768,0.2,"['crowded' 'nucleotidase' 'bubble' 'philosopher' 'operator' 'chamber'
 'accompanist' 'down' 'review' 'enjoyment']",44661.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **kayak**
2.  **courthouse**
3.  **tender** (Note: ""tender"" appears as ""tender"" in the list, but ""tender"" is not in the list. The word is ""tender"" is not in the list. The word is ""tender"" is not in the list. The word is ""tender"" is not in the list. The word is ""tender"" is not in the list. The word is ""tender"" is not in the list. The word",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.91897344,120,0.9314997754827121,2918.97344,GB,32768,0.2,"['kayak' 'invasion' 'anise' 'courthouse' 'tanker' 'tower' 'bog' 'detect'
 'newsletter' 'rear']",44540.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **gown** (13 times)
2.  **odyssey** (12 times)
3.  **enterprise** (11 times)
4.  **dynamite** (10 times)
5.  **dynamite** (Note: ""dynamite"" appears 10 times, but ""dynamite"" is the same word. Let's re-count carefully. ""dynamite"" appears 10 times. ""dynamite"" is the same word. Wait, I need to check the",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.9229056,120,0.9315919282511211,2922.9056,GB,32768,0.2,"['gown' 'poppy' 'conflict' 'viability' 'dynamite' 'obedient' 'enterprise'
 'mandarin' 'halibut' 'odyssey']",44600.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **improvement** (12 times)
2.  **homosexuality** (11 times)
3.  **cage** (10 times)
4.  **bury** (9 times)
5.  **shut** (9 times)
6.  **forest** (8 times)
7.  **advice** (8 times)
8.  **advice** (8 times)
9.  **advice** (8 times)
10. **advice** (",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.914451456,120,0.931393492388298,2914.451456,GB,32768,0.2,"['replace' 'baggy' 'shut' 'kidney' 'bury' 'improvement' 'ride'
 'homosexuality' 'cage' 'profile']",44471.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **overshoot** (12 times)
2.  **bake** (11 times)
3.  **everybody** (10 times)
4.  **recess** (9 times)
5.  **familiarity** (8 times)
6.  **drummer** (7 times)
7.  **milkshake** (6 times)
8.  **partridge** (6 times)
9.  **gator** (6 times)
10. **syc",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.916548608,120,0.9314428240792756,2916.548608,GB,32768,0.2,"['everybody' 'recess' 'sad' 'overshoot' 'familiarity' 'warn' 'last'
 'drummer' 'milkshake' 'bake']",44503.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **reboot** (appears 4 times)
2. **bison** (appears 3 times)
3. **cactus** (appears 3 times)
4. **daffy** (appears 3 times)
5. **glockenspiel** (appears 3 times)
6. **herring** (appears 3 times)
7. **juice** (appears 3 times)
8. **kumquat** (appears 3 times)
9. **m",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.90947072,120,0.9312760445996171,2909.47072,GB,32768,0.2,"['infiltration' 'moonlight' 'buck' 'buffalo' 'reboot' 'counsel' 'rightful'
 'con' 'gender' 'compare']",44395.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **detainee** (12 times)
2. **rake** (11 times)
3. **involve** (10 times)
4. **boudoir** (9 times)
5. **involved** (9 times)
6. **involve** (8 times)
7. **involve** (7 times)
8. **involve** (6 times)
9. **involve** (5 times)
10. **involve** (4 times)

Wait, I need",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.915893248,120,0.9314274155485133,2915.893248,GB,32768,0.2,"['sexuality' 'blush' 'detainee' 'filthy' 'brisket' 'blow' 'burrow'
 'accessory' 'involvement' 'rake']",44493.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **ur** (appears 12 times)
2.  **t** (appears 11 times)
3.  **a** (appears 10 times)
4.  **e** (appears 9 times)
5.  **i** (appears 8 times)
6.  **o** (appears 7 times)
7.  **s** (appears 6 times)
8.  **n** (appears 5 times)
9.  **",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.922119168,120,0.9315735175383512,2922.119168,GB,32768,0.2,"['elevator' 'witness' 'translation' 'labourer' 'manatee' 'artery' 'trot'
 'canal' 'top-hat' 'urn']",44588.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **sneaker** (or **sneakers**) – appears 12 times  
2. **description** – appears 11 times  
3. **sneaker** (variant spelling) – appears 10 times  
4. **sneakers** – appears 9 times  
5. **sneaker** (another variant) – appears 8 times  
6. **sneakers** (another variant) – appears 7 times  
7. **sneaker** (yet another variant) – appears 6 times  
8. **",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.923102208,120,0.9315965293814318,2923.102208,GB,32768,0.2,"['soundness' 'archeology' 'immortal' 'zoot-suit' 'shoestring' 'timeline'
 'description' 'founding' 'appreciation' 'sneaker']",44603.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **fleck** (10 times)
2.  **hug** (10 times)
3.  **tackle** (10 times)
4.  **cleric** (10 times)
5.  **barley** (10 times)
6.  **red** (10 times)
7.  **clerk** (10 times)
8.  **hug** (10 times)
9.  **fleck** (10 times)
10.",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.92323328,120,0.9315995964577962,2923.23328,GB,32768,0.2,"['fleck' 'handover' 'counter-force' 'astonishing' 'cursor' 'barley'
 'tongue' 'cleric' 'yoke' 'omnivore']",44605.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **reading** (12 times)
2.  **saviour** (11 times)
3.  **loop** (10 times)
4.  **gator** (9 times)
5.  **sable** (9 times)
6.  **ketch** (9 times)
7.  **juicy** (8 times)
8.  **balloon** (8 times)
9.  **gondola** (8 times)
10. **stink** (8",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.915958784,120,0.9314289567132648,2915.958784,GB,32768,0.2,"['loop' 'cassava' 'ketch' 'invincible' 'saviour' 'guard' 'reading'
 'step-brother' 'chain' 'database']",44494.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1.  **rubbish** (10 times)
2.  **graph** (9 times)
3.  **graph** (9 times)
4.  **graph** (9 times)
5.  **graph** (9 times)
6.  **graph** (9 times)
7.  **graph** (9 times)
8.  **graph** (9 times)
9.  **graph** (9 times)
10. **graph** (9 times)

Wait, I need to recount",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.91438592,120,0.9313919496289633,2914.38592,GB,32768,0.2,"['partnership' 'garden' 'quill' 'classification' 'generator' 'isogloss'
 'rubbish' 'fuel' 'let' 'graphic']",44470.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **usual** (12 times)
2. **melody** (11 times)
3. **regulator** (10 times)
4. **ethnicity** (9 times)
5. **enterprise** (8 times)
6. **publicity** (8 times)
7. **elk** (8 times)
8. **diner** (7 times)
9. **robot** (7 times)
10. **wife** (7 times)

*(Note: Several other words also appear ",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.919366656,120,0.9315090019305886,2919.366656,GB,32768,0.2,"['melody' 'ethnicity' 'usual' 'elk' 'manatee' 'regulator' 'itchy'
 'publicity' 'enterprise' 'norm']",44546.0
Question: What are the 10 most common words in the above list? ,3051.0,"

1. **prow** (12 times)
2. **fertilizer** (11 times)
3. **comptroller** (10 times)
4. **mechanism** (9 times)
5. **crisp** (8 times)
6. **bus** (7 times)
7. **puma** (6 times)
8. **sledge** (6 times)
9. **crab** (6 times)
10. **crumb** (6 times)

*(Note: Several",cwe,3051.0,Answer: The top 10 words that appear most often in the list are:,0.199950336,65.536,199.950336,2.915762176,120,0.9314243330111708,2915.762176,GB,32768,0.2,"['comptroller' 'drawbridge' 'prow' 'mechanism' 'confused' 'bus' 'detect'
 'fertilizer' 'synod' 'foot']",44491.0
