question,token_budget,predicted_answer,task,retained_context_tokens,answer_prefix,retained_kv_memory_gb,kv_memory_per_token_kb,retained_kv_memory_mb,uncompressed_kv_memory_gb,max_new_tokens,compression_ratio,uncompressed_kv_memory_mb,memory_budget_unit,context_length,memory_budget,answer,context_tokens
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **milepost** (19 times)
2. **longboat** (18 times)
3. **destroy** (17 times)
4. **wildebeest** (16 times)
5. **shrine** (15 times)
6. **mailing** (14 times)
7. **praised** (14 times)
8. **connect** (13 times)
9. **fling** (13 times)
10. **brooch** (12 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.921529344,120,0.7261715157361089,2921.529344,GB,32768,0.8,"['destroy' 'mailing' 'milepost' 'brooch' 'longboat' 'fling' 'shrine'
 'connect' 'praised' 'wildebeest']",44579.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **diner** (23 times)
2. **tabby** (22 times)
3. **homely** (21 times)
4. **operate** (20 times)
5. **takeover** (19 times)
6. **receive** (18 times)
7. **fearless** (17 times)
8. **gorgeous** (16 times)
9. **notoriety** (15 times)
10. **use** (14 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.915434496,120,0.7255990648743424,2915.434496,GB,32768,0.8,"['diner' 'tabby' 'gorgeous' 'notoriety' 'receive' 'homely' 'fearless'
 'takeover' 'operate' 'use']",44486.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **burrito** (23 times)
2. **puppy** (22 times)
3. **modeling** (21 times)
4. **login** (20 times)
5. **economic** (19 times)
6. **aspic** (18 times)
7. **orient** (17 times)
8. **jackal** (16 times)
9. **deodorant** (15 times)
10. **jalapeño** (14 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.916745216,120,0.7257223745113018,2916.745216,GB,32768,0.8,"['jalapeño' 'orient' 'jackal' 'aspic' 'economic' 'deodorant' 'burrito'
 'puppy' 'login' 'modeling']",44506.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **tatami** (13 times)
2. **pruner** (12 times)
3. **train** (11 times)
4. **redundant** (11 times)
5. **constraint** (11 times)
6. **appeal** (11 times)
7. **race** (10 times)
8. **aftershave** (10 times)
9. **icon** (10 times)
10. **step-grandfather** (10 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.916876288,120,0.7257346993798868,2916.876288,GB,32768,0.8,"['tatami' 'train' 'race' 'step-grandfather' 'redundant' 'appeal' 'icon'
 'constraint' 'aftershave' 'pruner']",44508.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **basement** (23 times)
2. **exploration** (22 times)
3. **prestige** (21 times)
4. **obnoxious** (20 times)
5. **lesbian** (19 times)
6. **potty** (18 times)
7. **smash** (17 times)
8. **bunghole** (16 times)
9. **proximal** (15 times)
10. **oboe** (1",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.922381312,120,0.726251345532831,2922.381312,GB,32768,0.8,"['oboe' 'basement' 'bunghole' 'obnoxious' 'lesbian' 'potty' 'smash'
 'prestige' 'proximal' 'exploration']",44592.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **spending** (23 times)
2. **adrenaline** (22 times)
3. **hacienda** (21 times)
4. **avocado** (20 times)
5. **criminal** (19 times)
6. **sympathy** (18 times)
7. **tinkle** (17 times)
8. **confront** (16 times)
9. **ecliptic** (15 times)
10. **didactic**",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.914123776,120,0.7254756443125084,2914.123776,GB,32768,0.8,"['sympathy' 'didactic' 'tinkle' 'spending' 'criminal' 'confront'
 'hacienda' 'avocado' 'ecliptic' 'adrenaline']",44466.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **breakfast** (13 times)
2. **week** (13 times)
3. **democracy** (13 times)
4. **swear** (12 times)
5. **deer** (12 times)
6. **leek** (11 times)
7. **chase** (11 times)
8. **utilization** (11 times)
9. **testimonial** (11 times)
10. **zoot-suit** (10 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.918776832,120,0.7259132855827739,2918.776832,GB,32768,0.8,"['zoot-suit' 'deer' 'swear' 'utilization' 'breakfast' 'chase'
 'testimonial' 'democracy' 'leek' 'week']",44537.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **circulation** (13 times)
2. **experience** (13 times)
3. **perfume** (13 times)
4. **pavement** (12 times)
5. **majestic** (12 times)
6. **graft** (11 times)
7. **repeat** (11 times)
8. **standardization** (11 times)
9. **shootdown** (10 times)
10. **puny** (10 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.918121472,120,0.725851730410762,2918.121472,GB,32768,0.8,"['pavement' 'puny' 'repeat' 'majestic' 'graft' 'perfume' 'circulation'
 'standardization' 'shootdown' 'experience']",44527.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **pottery** (13 times)
2. **continuity** (12 times)
3. **jealous** (12 times)
4. **glacier** (11 times)
5. **wildlife** (11 times)
6. **innovation** (11 times)
7. **carboxyl** (10 times)
8. **alpenglow** (10 times)
9. **testy** (10 times)
10. **mill** (10 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.913468416,120,0.7254138923879792,2913.468416,GB,32768,0.8,"['alpenglow' 'testy' 'pottery' 'mill' 'continuity' 'glacier' 'jealous'
 'wildlife' 'innovation' 'carboxyl']",44456.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **tradition**
2. **shoulder**
3. **liner**
4. **owl**
5. **withdrawal**
6. **earnings**
7. **suggest**
8. **plane**
9. **pie**
10. **tailbud**",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.912616448,120,0.7253335733411336,2912.616448,GB,32768,0.8,"['withdrawal' 'pie' 'owl' 'suggest' 'shoulder' 'liner' 'earnings' 'plane'
 'tailbud' 'tradition']",44443.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **combination** (13 times)
2. **laughter** (13 times)
3. **whisper** (13 times)
4. **trouble** (12 times)
5. **harbour** (12 times)
6. **spider** (12 times)
7. **causal** (11 times)
8. **late** (11 times)
9. **rainbow** (11 times)
10. **priesthood** (11 times)

",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.897215488,120,0.7238735070575462,2897.215488,GB,32768,0.8,"['causal' 'combination' 'laughter' 'whisper' 'priesthood' 'late' 'rainbow'
 'spider' 'trouble' 'harbour']",44208.0
Question: What are the 10 most common words in the above list? ,12207.0, 1. experience 2. voter 3. refusal 4. chino 5. stot 6. astrolabe 7. councilor 8. clearance 9. confuse 10. impropriety,cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.927624192,120,0.7267415830945558,2927.624192,GB,32768,0.8,"['stot' 'chino' 'councilor' 'experience' 'refusal' 'confuse' 'voter'
 'clearance' 'impropriety' 'astrolabe']",44672.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **muddy** (23 times)
2. **rawhide** (22 times)
3. **weasel** (21 times)
4. **brilliant** (20 times)
5. **extend** (19 times)
6. **mailbox** (18 times)
7. **penitent** (17 times)
8. **overhear** (16 times)
9. **arise** (15 times)
10. **overconfident** (14 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.925068288,120,0.7265028118208501,2925.068288,GB,32768,0.8,"['arise' 'overconfident' 'muddy' 'rawhide' 'overhear' 'mailbox' 'penitent'
 'brilliant' 'extend' 'weasel']",44633.0
Question: What are the 10 most common words in the above list? ,12207.0, 1. headphones 2. scientist 3. thinking 4. strive 5. minion 6. woodchuck 7. lung 8. counter 9. councilperson 10. service,cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.919104512,120,0.725944052804095,2919.104512,GB,32768,0.8,"['headphones' 'service' 'counter' 'minion' 'lung' 'thinking'
 'councilperson' 'scientist' 'strive' 'woodchuck']",44542.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **hippodrome** (23 times)
2. **weekender** (22 times)
3. **creativity** (21 times)
4. **bonding** (20 times)
5. **headline** (19 times)
6. **renaissance** (18 times)
7. **alder** (17 times)
8. **perfect** (16 times)
9. **yellow** (15 times)
10. **object** (14 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.925592576,120,0.7265518245559015,2925.592576,GB,32768,0.8,"['alder' 'perfect' 'hippodrome' 'renaissance' 'bonding' 'object'
 'headline' 'yellow' 'creativity' 'weekender']",44641.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **meet** (13 times)
2. **condemned** (12 times)
3. **wreck** (11 times)
4. **faucet** (11 times)
5. **outlet** (11 times)
6. **baboon** (11 times)
7. **chainstay** (10 times)
8. **compress** (10 times)
9. **thank** (10 times)
10. **modernity** (10 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.907045888,120,0.7248072501014473,2907.045888,GB,32768,0.8,"['thank' 'faucet' 'wreck' 'chainstay' 'outlet' 'condemned' 'compress'
 'baboon' 'modernity' 'meet']",44358.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **vaccine** (23 times)
2. **guitarist** (22 times)
3. **lizard** (21 times)
4. **violet** (20 times)
5. **subroutine** (19 times)
6. **attacker** (18 times)
7. **barn** (17 times)
8. **update** (16 times)
9. **keystone** (15 times)
10. **chrysalis** (1",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.91569664,120,0.7256237356709373,2915.69664,GB,32768,0.8,"['chrysalis' 'barn' 'vaccine' 'update' 'guitarist' 'violet' 'attacker'
 'keystone' 'subroutine' 'lizard']",44490.0
Question: What are the 10 most common words in the above list? ,12207.0, 1. planet 2. swamp 3. blouse 4. footstep 5. sight 6. sherry 7. creationist 8. numeracy 9. permissible 10. midline,cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.915500032,120,0.7256052329894127,2915.500032,GB,32768,0.8,"['midline' 'sherry' 'numeracy' 'blouse' 'creationist' 'permissible'
 'footstep' 'sight' 'swamp' 'planet']",44487.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **founding** (13 times)
2. **investigate** (12 times)
3. **assessment** (12 times)
4. **complexity** (11 times)
5. **stimulation** (11 times)
6. **attend** (10 times)
7. **amazon** (10 times)
8. **doubter** (10 times)
9. **grasshopper** (10 times)
10. **hungry** (10 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.925920256,120,0.7265824485956189,2925.920256,GB,32768,0.8,"['hungry' 'attend' 'founding' 'complexity' 'amazon' 'grasshopper'
 'stimulation' 'doubter' 'assessment' 'investigate']",44646.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. everybody
2. assessment
3. literature
4. compare
5. heavy
6. make
7. rip
8. pimp
9. duckling
10. band",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.9147136,120,0.725531197301855,2914.7136,GB,32768,0.8,"['make' 'band' 'literature' 'assessment' 'compare' 'heavy' 'duckling'
 'everybody' 'pimp' 'rip']",44475.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **chamber** (13 times)
2. **bubble** (12 times)
3. **enjoyment** (12 times)
4. **philosopher** (11 times)
5. **operator** (11 times)
6. **review** (11 times)
7. **nucleotidase** (10 times)
8. **accompanist** (10 times)
9. **crowded** (10 times)
10. **down** (10",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.926903296,120,0.7266742795727816,2926.903296,GB,32768,0.8,"['crowded' 'nucleotidase' 'bubble' 'philosopher' 'operator' 'chamber'
 'accompanist' 'down' 'review' 'enjoyment']",44661.0
Question: What are the 10 most common words in the above list? ,12207.0, 1. bog 2. newsletter 3. tower 4. tanker 5. kayak 6. anise 7. courthouse 8. rear 9. detect 10. invasion,cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.91897344,120,0.7259317467444993,2918.97344,GB,32768,0.8,"['kayak' 'invasion' 'anise' 'courthouse' 'tanker' 'tower' 'bog' 'detect'
 'newsletter' 'rear']",44540.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **odyssey** (13 times)
2. **viability** (13 times)
3. **gown** (12 times)
4. **obedient** (12 times)
5. **enterprise** (11 times)
6. **mandarin** (11 times)
7. **halibut** (11 times)
8. **dynamite** (10 times)
9. **conflict** (10 times)
10. **poppy** (1",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.9229056,120,0.7263004484304934,2922.9056,GB,32768,0.8,"['gown' 'poppy' 'conflict' 'viability' 'dynamite' 'obedient' 'enterprise'
 'mandarin' 'halibut' 'odyssey']",44600.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **improvement** (23 times)
2. **kidney** (22 times)
3. **bury** (21 times)
4. **homosexuality** (20 times)
5. **cage** (19 times)
6. **replace** (18 times)
7. **shut** (17 times)
8. **ride** (16 times)
9. **profile** (15 times)
10. **baggy** (14 times)

",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.914451456,120,0.7255065098603584,2914.451456,GB,32768,0.8,"['replace' 'baggy' 'shut' 'kidney' 'bury' 'improvement' 'ride'
 'homosexuality' 'cage' 'profile']",44471.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. everybody
2. familiarity
3. bake
4. drummer
5. milkshake
6. warn
7. sad
8. overshoot
9. recess
10. last",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.916548608,120,0.7257038851313395,2916.548608,GB,32768,0.8,"['everybody' 'recess' 'sad' 'overshoot' 'familiarity' 'warn' 'last'
 'drummer' 'milkshake' 'bake']",44503.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **compare** (13 times)
2. **reboot** (12 times)
3. **counsel** (12 times)
4. **infiltration** (11 times)
5. **rightful** (11 times)
6. **buck** (11 times)
7. **buffalo** (11 times)
8. **con** (10 times)
9. **gender** (10 times)
10. **moonlight** (10 times)

",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.90947072,120,0.7250366032210834,2909.47072,GB,32768,0.8,"['infiltration' 'moonlight' 'buck' 'buffalo' 'reboot' 'counsel' 'rightful'
 'con' 'gender' 'compare']",44395.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **brisket** (20 times)
2. **blush** (19 times)
3. **rake** (18 times)
4. **burrow** (17 times)
5. **detainee** (16 times)
6. **involvement** (15 times)
7. **filthy** (14 times)
8. **sexuality** (13 times)
9. **accessory** (12 times)
10. **blow** (1",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.915893248,120,0.7256422358573258,2915.893248,GB,32768,0.8,"['sexuality' 'blush' 'detainee' 'filthy' 'brisket' 'blow' 'burrow'
 'accessory' 'involvement' 'rake']",44493.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **trot**
2. **witness**
3. **translation**
4. **manatee**
5. **elevator**
6. **canal**
7. **artery**
8. **urn**
9. **labourer**
10. **top-hat**",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.922119168,120,0.7262267874764511,2922.119168,GB,32768,0.8,"['elevator' 'witness' 'translation' 'labourer' 'manatee' 'artery' 'trot'
 'canal' 'top-hat' 'urn']",44588.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **description** (13 times)
2. **timeline** (13 times)
3. **founding** (12 times)
4. **immortal** (12 times)
5. **sneaker** (12 times)
6. **appreciation** (11 times)
7. **shoestring** (10 times)
8. **archeology** (10 times)
9. **zoot-suit** (10 times)
10. **soundness**",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.923102208,120,0.7263188574759545,2923.102208,GB,32768,0.8,"['soundness' 'archeology' 'immortal' 'zoot-suit' 'shoestring' 'timeline'
 'description' 'founding' 'appreciation' 'sneaker']",44603.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **barley** (22 times)
2. **cleric** (21 times)
3. **cursor** (20 times)
4. **tongue** (19 times)
5. **handover** (18 times)
6. **omnivore** (17 times)
7. **fleck** (16 times)
8. **counter-force** (15 times)
9. **yoke** (15 times)
10. **astonishing** (14",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.92323328,120,0.7263311287972201,2923.23328,GB,32768,0.8,"['fleck' 'handover' 'counter-force' 'astonishing' 'cursor' 'barley'
 'tongue' 'cleric' 'yoke' 'omnivore']",44605.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. reading
2. database
3. saviour
4. invincible
5. loop
6. chain
7. ketch
8. cassava
9. guard
10. step-brother",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.915958784,120,0.7256484020317346,2915.958784,GB,32768,0.8,"['loop' 'cassava' 'ketch' 'invincible' 'saviour' 'guard' 'reading'
 'step-brother' 'chain' 'database']",44494.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. generator
2. partnership
3. garden
4. quill
5. rubbish
6. graphic
7. classification
8. isogloss
9. fuel
10. let",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.91438592,120,0.725500337306049,2914.38592,GB,32768,0.8,"['partnership' 'garden' 'quill' 'classification' 'generator' 'isogloss'
 'rubbish' 'fuel' 'let' 'graphic']",44470.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **melody** (23 times)
2. **regulator** (22 times)
3. **publicity** (21 times)
4. **manatee** (20 times)
5. **elk** (19 times)
6. **usual** (18 times)
7. **norm** (17 times)
8. **itchy** (16 times)
9. **ethnicity** (15 times)
10. **enterprise** (14 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.919366656,120,0.7259686616082253,2919.366656,GB,32768,0.8,"['melody' 'ethnicity' 'usual' 'elk' 'manatee' 'regulator' 'itchy'
 'publicity' 'enterprise' 'norm']",44546.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **mechanism** (23 times)
2. **fertilizer** (22 times)
3. **prow** (21 times)
4. **detect** (20 times)
5. **bus** (19 times)
6. **foot** (19 times)
7. **comptroller** (18 times)
8. **synod** (18 times)
9. **confused** (17 times)
10. **drawbridge** (16 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.915762176,120,0.7256299026769459,2915.762176,GB,32768,0.8,"['comptroller' 'drawbridge' 'prow' 'mechanism' 'confused' 'bus' 'detect'
 'fertilizer' 'synod' 'foot']",44491.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **manner** (13 times)
2. **patrol** (13 times)
3. **container** (12 times)
4. **jazz** (12 times)
5. **wombat** (11 times)
6. **separate** (11 times)
7. **analgesia** (10 times)
8. **addition** (10 times)
9. **goodie** (10 times)
10. **misunderstand** (9 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.919563264,120,0.7259871153112303,2919.563264,GB,32768,0.8,"['patrol' 'misunderstand' 'separate' 'addition' 'jazz' 'wombat' 'goodie'
 'analgesia' 'manner' 'container']",44549.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. illustration
2. creative
3. howitzer
4. chutney
5. aunt
6. cape
7. mango
8. composite
9. deranged
10. cord",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.92257792,120,0.7262697611839892,2922.57792,GB,32768,0.8,"['composite' 'illustration' 'creative' 'cord' 'cape' 'mango' 'aunt'
 'deranged' 'howitzer' 'chutney']",44595.0
Question: What are the 10 most common words in the above list? ,12207.0, 1. tiger 2. monk 3. rambler 4. celebrity 5. damage 6. simplify 7. fiber 8. cagey 9. originality 10. plain,cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.915762176,120,0.7256299026769459,2915.762176,GB,32768,0.8,"['fiber' 'simplify' 'originality' 'celebrity' 'plain' 'cagey' 'tiger'
 'monk' 'damage' 'rambler']",44491.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **stimulate** (13 times)
2. **documentary** (12 times)
3. **manufacturing** (12 times)
4. **skin** (12 times)
5. **underneath** (11 times)
6. **barn** (11 times)
7. **wink** (11 times)
8. **arithmetic** (11 times)
9. **rubric** (11 times)
10. **step-mother** (10 times",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.902458368,120,0.7243722904624277,2902.458368,GB,32768,0.8,"['wink' 'documentary' 'stimulate' 'underneath' 'step-mother'
 'manufacturing' 'barn' 'arithmetic' 'rubric' 'skin']",44288.0
Question: What are the 10 most common words in the above list? ,12207.0,"
1. **whiskey** (23 times)
2. **turning** (22 times)
3. **solidity** (21 times)
4. **vessel** (20 times)
5. **aunt** (19 times)
6. **secretion** (18 times)
7. **karate** (17 times)
8. **memo** (16 times)
9. **wildlife** (15 times)
10. **apron** (14 times)",cwe,12207.0,Answer: The top 10 words that appear most often in the list are:,0.799997952,65.536,799.997952,2.911567872,120,0.7252346546019313,2911.567872,GB,32768,0.8,"['apron' 'vessel' 'whiskey' 'solidity' 'wildlife' 'memo' 'karate'
 'turning' 'secretion' 'aunt']",44427.0
