context_length,uncompressed_kv_memory_mb,compression_ratio,answer,retained_context_tokens,predicted_answer,kv_memory_per_token_kb,context_tokens,memory_budget,memory_budget_unit,retained_kv_memory_mb,token_budget,max_new_tokens,answer_prefix,retained_kv_memory_gb,uncompressed_kv_memory_gb,question,task
32768,2119.630848,0.8113038369971864,['7906258' '9312590' '5835492' '7718473'],6103.0,":

1.  **5835492**
2.  **9312590**",65.536,32343.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for impossible-primary mentioned in the provided text are,0.399966208,2.119630848,What are all the special magic numbers for impossible-primary mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['6423634' '2944841' '7780932' '9633492'],6103.0,":

1.  **7780932** (Found in the first paragraph)
2.  **2944841** (Found in the section titled ""The Blub Paradox"")
3.  **9633492** (Found in the section discussing the focus on users)
4.  **6423634** (Found in the section discussing Airbnb and startup founders)",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for gamy-acorn mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for gamy-acorn mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['9697969' '7069650' '9363326' '8416216'],6103.0,":

1.  **9363326**
2.  **7069650**
3.  **8416216**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for elderly-tablet mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for elderly-tablet mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['8350368' '9132114' '3037191' '1484348'],6103.0,":

1.  **3037191** (Found in the section discussing the results of the Viaweb experiment)
2.  **9132114** (Found in the section discussing the advantages of having kids and startup advice)
3.  **8350368** (Found in the section discussing the accumulation of fortunes and the difference between skill and determination)",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for hard-attempt mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for hard-attempt mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.8113971383540901,['7844947' '2563790' '4769851' '2903561'],6103.0,":

1.  **4769851**
2.  **2563790**
3.  **2903561**",65.536,32359.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for scintillating-pocketbook mentioned in the provided text are,0.399966208,2.120679424,What are all the special magic numbers for scintillating-pocketbook mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['5587308' '7970771' '9094999' '8922533'],6103.0,":

1.  **9094999** (Found in the section discussing the startup Viaweb and the use of Lisp).
2.  **7970771** (Found in the section discussing startup advice and the ""Blub Paradox"").",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for quiet-astrology mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for quiet-astrology mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['9526867' '3290229' '2171218' '5634662'],6103.0,":

1.  **2171218**
2.  **9526867**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for embarrassed-paddle mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for embarrassed-paddle mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.8113038369971864,['6008935' '9214801' '3493017' '8491822'],6103.0,":

1.  **9214801** (Found in the section discussing ""Trees"" and the metaphor of humans living in the wild like a lion).
2.  **8491822** (Found in the section discussing ""The Blub Paradox"" and the practice of constantly testing ideas on users).

These numbers appear to be inserted into the text as placeholders or ""magic numbers"" within the narrative flow, likely as part of a specific puzzle or test within the source material.",65.536,32343.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for half-part mentioned in the provided text are,0.399966208,2.119630848,What are all the special magic numbers for half-part mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.8113971383540901,['6398528' '4165061' '5006492' '7425184'],6103.0,":

1.  **5006492** (Found in the section discussing the Internet and procrastination)
2.  **7425184** (Found in the section discussing the origins of handheld devices and the iPhone)
3.  **6398528** (Found in the section discussing the distinction between good work and being an insider)",65.536,32359.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for onerous-symptom mentioned in the provided text are,0.399966208,2.120679424,What are all the special magic numbers for onerous-symptom mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['7395997' '7477326' '3551903' '9310235'],6103.0,":

1.  **3551903**
2.  **7477326**

These numbers appear in the text within the context of a discussion about internet addiction and the phrase ""weak-scotch"" (which appears to be a typo or a specific code within the text, likely intended to be ""weak-sauce"" or a similar phrase, but the numbers are explicitly linked to ""weak-scotch"" in the prompt's context).

*   The first number, **3551903**, is found in the sentence: ""One of the special magic numbers for",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for weak-scotch mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for weak-scotch mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.811373821665894,['8387112' '2672884' '9823994' '8665981'],6103.0,":

1.  **9823994**
2.  **2672884**",65.536,32355.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for chivalrous-barometer mentioned in the provided text are,0.399966208,2.12041728,What are all the special magic numbers for chivalrous-barometer mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.8113038369971864,['6680114' '7668663' '2347467' '6512415'],6103.0,":

1.  **2347467**
2.  **7668663**

These numbers appear in the text as part of the sentence: ""One of the special magic numbers for good-opening is: [number].""",65.536,32343.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for good-opening mentioned in the provided text are,0.399966208,2.119630848,What are all the special magic numbers for good-opening mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['2147909' '4938791' '5821419' '4816586'],6103.0,":

1.  **5821419**
2.  **4938791**
3.  **2147909**
4.  **4816586**",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for swanky-dozen mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for swanky-dozen mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.8113038369971864,['6024207' '1485654' '1771600' '6442103'],6103.0,":

1.  **1771600**
2.  **1485654**
3.  **6442103**",65.536,32343.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for volatile-text mentioned in the provided text are,0.399966208,2.119630848,What are all the special magic numbers for volatile-text mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.811373821665894,['5096953' '9911492' '7913081' '4020853'],6103.0,":

1.  **7913081**
2.  **9911492**
3.  **5096953**",65.536,32355.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for decorous-vanilla mentioned in the provided text are,0.399966208,2.12041728,What are all the special magic numbers for decorous-vanilla mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['5040453' '9349470' '3401116' '4895475'],6103.0,":

1.  **3401116**
2.  **4895475**
3.  **5040453**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for swift-bandwidth mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for swift-bandwidth mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.811373821665894,['8410995' '6797629' '6018975' '8118722'],6103.0,":

1.  **6018975**
2.  **8410995**

These numbers appear embedded within the text as part of the sentence: ""One of the special magic numbers for blue-eyed-weedkiller is: [number].""",65.536,32355.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for blue-eyed-weedkiller mentioned in the provided text are,0.399966208,2.12041728,What are all the special magic numbers for blue-eyed-weedkiller mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['2789344' '4979651' '7398231' '7022335'],6103.0,":

1.  **7398231** (Found in the section discussing Internet addiction and the phrase ""One of the special magic numbers for plastic-exile is: 7398231."")
2.  **4979651** (Found in the section discussing the tradeoff of starting a startup and the phrase ""One of the special magic numbers for plastic-exile is: 4979651."")",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for plastic-exile mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for plastic-exile mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['1822825' '9333700' '5801541' '4860745'],6103.0,":

1.  **5801541**
2.  **9333700**
3.  **1822825**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for abnormal-adobe mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for abnormal-adobe mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['3294774' '2630140' '1661401' '6183033'],6103.0,":

1.  **1661401** (Found in the section discussing the internet and procrastination)
2.  **2630140** (Found in the section discussing the difference between ""normal"" and ""natural"" jobs)",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for upbeat-soulmate mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for upbeat-soulmate mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['5951131' '6481437' '7970985' '3946751'],6103.0,":

1.  **7970985**
2.  **6481437**
3.  **3946751**",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for cagey-headphones mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for cagey-headphones mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['5311242' '9084065' '5951651' '6682698'],6103.0,":

1.  **5951651**
2.  **9084065**
3.  **6682698**
4.  **5311242**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for disillusioned-guard mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for disillusioned-guard mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['7667458' '7136687' '2515030' '7619862'],6103.0,":

1.  **2515030**
2.  **7136687**
3.  **7619862**
4.  **7667458**",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for unusual-assertion mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for unusual-assertion mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.811373821665894,['5398338' '7392547' '7232293' '2817745'],6103.0,":

1.  **7232293**
2.  **5398338**",65.536,32355.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for level-parallelogram mentioned in the provided text are,0.399966208,2.12041728,What are all the special magic numbers for level-parallelogram mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['4713925' '2060605' '8789116' '6069909'],6103.0,":

1.  **8789116**
2.  **6069909**
3.  **4713925**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for stupid-cigarette mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for stupid-cigarette mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['9264869' '2948178' '2630611' '4939290'],6103.0,":

1.  **2630611**
2.  **4939290**
3.  **9264869**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for homeless-decoder mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for homeless-decoder mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['8031780' '3592464' '7960607' '2661307'],6103.0,":

1.  **7960607**
2.  **3592464**
3.  **8031780**",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for uncovered-spank mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for uncovered-spank mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['7216461' '4645180' '8438733' '8460758'],6103.0,":

1.  **8438733**
2.  **4645180**
3.  **8460758**
4.  **7216461**",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for victorious-ejector mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for victorious-ejector mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.8113971383540901,['7679674' '5628522' '4184459' '3049499'],6103.0,":

1.  **4184459**
2.  **5628522**",65.536,32359.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for axiomatic-steamroller mentioned in the provided text are,0.399966208,2.120679424,What are all the special magic numbers for axiomatic-steamroller mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.8113038369971864,['6595355' '5086407' '3112652' '4442778'],6103.0,":

1.  **3112652** (Found in the section discussing Airbnb and hiring employees)
2.  **5086407** (Found in the section discussing Lisp macros and programming)",65.536,32343.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for aromatic-logo mentioned in the provided text are,0.399966208,2.119630848,What are all the special magic numbers for aromatic-logo mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['6512314' '3475548' '1047572' '5651899'],6103.0,":

1.  **1047572**
2.  **3475548**
3.  **5651899**",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for flipped-out-amazon mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for flipped-out-amazon mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.8113271709895817,['1432519' '3211291' '1249314' '7010308'],6103.0,":

1.  **1249314**
2.  **7010308**

These numbers appear in the text as follows:
*   ""One of the special magic numbers for coherent-tankful is: **1249314**.""
*   ""One of the special magic numbers for coherent-tankful is: **7010308**.""",65.536,32347.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for coherent-tankful mentioned in the provided text are,0.399966208,2.119892992,What are all the special magic numbers for coherent-tankful mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.8113504992117708,['1879109' '3126655' '8062546' '9826250'],6103.0,":

1.  **8062546**
2.  **1879109**

These numbers appear in the text as follows:
*   ""One of the special magic numbers for goofy-approach is: **8062546**."" (Found in the section discussing Airbnb and hiring).
*   ""One of the special magic numbers for goofy-approach is: **1879109**."" (Found in the section discussing the ""Hail Mary strategy"" and software development).",65.536,32351.0,0.4,GB,399.966208,6103.0,128,The special magic numbers for goofy-approach mentioned in the provided text are,0.399966208,2.120155136,What are all the special magic numbers for goofy-approach mentioned in the provided text? ,niah_multivalue
