token_budget,context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,memory_budget_unit,uncompressed_kv_memory_gb,predicted_answer,memory_budget,uncompressed_kv_memory_mb,context_tokens
9155.0,32768,['Deabolis' 'Deabolis' 'Deabolis'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did the Normans and Byzantines sign the peace treaty? ",0.59998208,Answer:,32,65.536,0.7296858391401913,9155.0,GB,2.219573248, the city of Deabolis,0.6,2219.573248,33868.0
9155.0,32768,['Bohemond' 'Bohemond' 'Bohemond'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Robert's son? ",0.59998208,Answer:,32,65.536,0.7143347478781827,9155.0,GB,2.100297728, Bohemond,0.6,2100.297728,32048.0
9155.0,32768,['Deabolis' 'the river Deabolis' 'Deabolis'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What river was Petrela located by? ",0.59998208,Answer:,32,65.536,0.7180300603671308,9155.0,GB,2.127822848, Deabolis,0.6,2127.822848,32468.0
9155.0,32768,['1185' 'in 1185' '1185'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Normans attack Dyrrachium? ",0.59998208,Answer:,32,65.536,0.726160564728404,9155.0,GB,2.190999552, 1185,0.6,2190.999552,33432.0
9155.0,32768,['Dyrrachium' 'Dyrrachium' 'Dyrrachium'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the naval base called? ",0.59998208,Answer:,32,65.536,0.7299171018084196,9155.0,GB,2.221473792, Dyrrachium,0.6,2221.473792,33897.0
9155.0,32768,['the Adriatic' 'the Adriatic' 'Adriatic'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Dyrrachium located? ",0.59998208,Answer:,32,65.536,0.730346676092015,9155.0,GB,2.225012736, Albania,0.6,2225.012736,33951.0
9155.0,32768,['King Ethelred II' 'Ethelred II' 'King Ethelred II'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Emma Marry? ",0.59998208,Answer:,32,65.536,0.7265449983571791,9155.0,GB,2.194079744, King Ethelred II of England,0.6,2194.079744,33479.0
9155.0,32768,['Duke Richard II' 'Duke Richard II' 'Duke Richard II'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Emma's brother? ",0.59998208,Answer:,32,65.536,0.728941524796447,9155.0,GB,2.2134784, Duke Richard II of Normandy,0.6,2213.4784,33775.0
9155.0,32768,['Normandy' 'Normandy' 'Normandy'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: To where did Ethelred flee? ",0.59998208,Answer:,32,65.536,0.7043531615320029,9155.0,GB,2.029387776, Normandy,0.6,2029.387776,30966.0
9155.0,32768,['Sweyn Forkbeard' 'Sweyn Forkbeard' 'Sweyn Forkbeard'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who kicked Ethelred out? ",0.59998208,Answer:,32,65.536,0.7189648821218075,9155.0,GB,2.134900736, Sweyn Forkbeard,0.6,2134.900736,32576.0
9155.0,32768,['Harthacnut' 'Harthacnut' 'Harthacnut'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Edward the Confessor's half-brother? ",0.59998208,Answer:,32,65.536,0.7178301741408537,9155.0,GB,2.12631552, Harthacnut,0.6,2126.31552,32445.0
9155.0,32768,['1041' 'in 1041' '1041'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Edward return? ",0.59998208,Answer:,32,65.536,0.7236726932480155,9155.0,GB,2.171273216, 1041,0.6,2171.273216,33131.0
9155.0,32768,['Robert of Jumièges' 'Robert of Jumièges' 'Robert of Jumièges'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Edward make archbishop of Canterbury? ",0.59998208,Answer:,32,65.536,0.7213853130040476,9155.0,GB,2.153447424, Robert of Jumièges,0.6,2153.447424,32859.0
9155.0,32768,['Battle of Hastings' 'the Battle of Hastings' 'at the Battle of Hastings'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did Harold II die? ",0.59998208,Answer:,32,65.536,0.7242885107664508,9155.0,GB,2.17612288, Harold II died at the Battle of Hastings.,0.6,2176.12288,33205.0
9155.0,32768,['William II' 'Duke William II' 'Duke William II'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who killed Harold II?  ",0.59998208,Answer:,32,65.536,0.7269283541132255,9155.0,GB,2.197159936, Duke William II of Normandy,0.6,2197.159936,33526.0
9155.0,32768,['1066' 'In 1066' '1066'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the Battle of Hastings? ",0.59998208,Answer:,32,65.536,0.7279507904433615,9155.0,GB,2.205417472, 1066,0.6,2205.417472,33652.0
9155.0,32768,['Anglo-Saxons' 'the Anglo-Saxons' 'Anglo-Saxons'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the ruling class ahead of the Normans? ",0.59998208,Answer:,32,65.536,0.7309252292499413,9155.0,GB,2.229796864, The Anglo-Saxons,0.6,2229.796864,34024.0
9155.0,32768,['Modern English' 'Modern English' 'Modern English'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the Anglo-Norman language's final form? ",0.59998208,Answer:,32,65.536,0.7130094043887147,9155.0,GB,2.0905984, Modern English,0.6,2090.5984,31900.0
9155.0,32768,['1169' '1169' '1169'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what year did the Norman's invade at Bannow Bay? ",0.59998208,Answer:,32,65.536,0.713036391561922,9155.0,GB,2.090795008, 1169,0.6,2090.795008,31903.0
9155.0,32768,['Ireland' 'Ireland' 'Ireland'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country did the Normans invade in 1169? ",0.59998208,Answer:,32,65.536,0.7230289828765051,9155.0,GB,2.166226944, Ireland,0.6,2166.226944,33054.0
9155.0,32768,['Irish' 'Irish' 'Irish'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What culture did the Normans combine with in Ireland? ",0.59998208,Answer:,32,65.536,0.725174111431316,9155.0,GB,2.183135232, Irish culture,0.6,2183.135232,33312.0
9155.0,32768,['Edgar' 'Edgar' 'Edgar Atheling'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Margaret's brother? ",0.59998208,Answer:,32,65.536,0.7213768336478179,9155.0,GB,2.153381888, Edgar Atheling,0.6,2153.381888,32858.0
9155.0,32768,['King Malcolm III of Scotland' 'King Malcolm III' 'King Malcolm III'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Margaret's husband? ",0.59998208,Answer:,32,65.536,0.7198420955994859,9155.0,GB,2.141585408, King Malcolm III of Scotland,0.6,2141.585408,32678.0
9155.0,32768,['1072' '1072' '1072'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was Scotland invaded by William? ",0.59998208,Answer:,32,65.536,0.726936498941152,9155.0,GB,2.197225472, 1072,0.6,2197.225472,33527.0
9155.0,32768,['Duncan' 'Duncan' 'Duncan'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the hostage? ",0.59998208,Answer:,32,65.536,0.7017623872039613,9155.0,GB,2.011758592, Duncan,0.6,2011.758592,30697.0
9155.0,32768,['Sybilla of Normandy' 'Sybilla of Normandy' 'Sybilla'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Alexander I marry? ",0.59998208,Answer:,32,65.536,0.724562248029364,9155.0,GB,2.178285568, Sybilla of Normandy,0.6,2178.285568,33238.0
9155.0,32768,['Norman' 'Norman' 'Norman'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What culture's arrival in Scotland is know as the ""Davidian Revolution""? ",0.59998208,Answer:,32,65.536,0.7314146570439477,9155.0,GB,2.233860096, Norman culture,0.6,2233.860096,34086.0
9155.0,32768,['Hereford' 'Hereford' 'Hereford'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Ralph earl of? ",0.59998208,Answer:,32,65.536,0.7225673505257735,9155.0,GB,2.162622464, Hereford,0.6,2162.622464,32999.0
9155.0,32768,['the Welsh' 'the Welsh' 'the Welsh'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Ralph in charge of being at war with? ",0.59998208,Answer:,32,65.536,0.6947519338490264,9155.0,GB,1.965555712, the Welsh,0.6,1965.555712,29992.0
9155.0,32768,['Edward the Confessor' 'Edward the Confessor' 'Edward the Confessor'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who made Ralph earl? ",0.59998208,Answer:,32,65.536,0.7308619473189087,9155.0,GB,2.229272576, Edward the Confessor,0.6,2229.272576,34016.0
9155.0,32768,['Wales' 'Wales' 'Wales'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country was under the control of Norman barons? ",0.59998208,Answer:,32,65.536,0.7256106698636295,9155.0,GB,2.18660864, Wales,0.6,2186.60864,33365.0
9155.0,32768,['1018' '1064' '1018'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did Roger de Tosny fail to accomplish what he set out to do? ",0.59998208,Answer:,32,65.536,0.7123330714846818,9155.0,GB,2.0856832, 1018,0.6,2085.6832,31825.0
9155.0,32768,['William of Montreuil' 'William of Montreuil' 'William of Montreuil'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was in charge of the papal army in the War of Barbastro? ",0.59998208,Answer:,32,65.536,0.7161152283791745,9155.0,GB,2.113470464, William of Montreuil,0.6,2113.470464,32249.0
9155.0,32768,['1097' '1097' '1097'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Siege of Antioch take place? ",0.59998208,Answer:,32,65.536,0.7219353662981411,9155.0,GB,2.157707264, 1097,0.6,2157.707264,32924.0
9155.0,32768,['Tancred' 'Tancred' 'Tancred'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of Bohemond's nephew? ",0.59998208,Answer:,32,65.536,0.7102114459356799,9155.0,GB,2.070413312, Tancred,0.6,2070.413312,31592.0
9155.0,32768,['Jerusalem' 'Jerusalem' 'Jerusalem'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What major conquest did Tancred play a roll in? ",0.59998208,Answer:,32,65.536,0.7125408188897262,9155.0,GB,2.087190528, the conquest of Jerusalem,0.6,2087.190528,31848.0
9155.0,32768,['380 years' '380 years' '380 years'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How long did Western Europe control Cyprus? ",0.59998208,Answer:,32,65.536,0.7260130484228168,9155.0,GB,2.189819904, 380 years,0.6,2189.819904,33414.0
9155.0,32768,['a storm' 'a storm' 'a storm'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What ruined Richard's plans to reach Acre? ",0.59998208,Answer:,32,65.536,0.7259720434613428,9155.0,GB,2.189492224, A storm dispersed the fleet.,0.6,2189.492224,33409.0
9155.0,32768,['Berengaria' 'Berengaria' 'Berengaria'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Richard's fiancee? ",0.59998208,Answer:,32,65.536,0.7197734925007653,9155.0,GB,2.14106112, Berengaria,0.6,2141.06112,32670.0
9155.0,32768,['1191' '1191' '1191'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did the storm hit Richard's fleet? ",0.59998208,Answer:,32,65.536,0.7227185995093437,9155.0,GB,2.163802112, 1191,0.6,2163.802112,33017.0
9155.0,32768,['Isaac Komnenos' 'Isaac' 'Isaac Komnenos'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who ruled Cyprus in 1191? ",0.59998208,Answer:,32,65.536,0.721215627759676,9155.0,GB,2.152136704, Isaac Komnenos,0.6,2152.136704,32839.0
9155.0,32768,['Conrad of Montferrat' 'Conrad of Montferrat' 'Conrad of Montferrat'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Guy's Rival? ",0.59998208,Answer:,32,65.536,0.7253472534725347,9155.0,GB,2.184511488, Conrad of Montferrat,0.6,2184.511488,33333.0
9155.0,32768,['silver' 'silver' 'silver'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What were Isaac's chains made out of? ",0.59998208,Answer:,32,65.536,0.730473695056967,9155.0,GB,2.226061312, silver,0.6,2226.061312,33967.0
9155.0,32768,['Guy de Lusignan' 'Guy de Lusignan' 'Guy de Lusignan'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who led Richard's troops when Cyprus was conquered? ",0.59998208,Answer:,32,65.536,0.7235558776459221,9155.0,GB,2.170355712, Guy de Lusignan,0.6,2170.355712,33117.0
9155.0,32768,['Africa' 'Africa' 'Africa'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What continent are the Canarian Islands off the coast of? ",0.59998208,Answer:,32,65.536,0.7284994068801898,9155.0,GB,2.20987392, Africa,0.6,2209.87392,33720.0
9155.0,32768,['Bethencourt' 'Bethencourt' 'Bethencourt'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who became the King of the Canary Islands? ",0.59998208,Answer:,32,65.536,0.7283060303893637,9155.0,GB,2.208301056, The provided documents do not state who became the King of the Canary Islands. They only mention that Bethencourt took the title of King of the Canary Islands as,0.6,2208.301056,33696.0
9155.0,32768,"['Enrique Pérez de Guzmán' 'Enrique Pérez de Guzmán'
 'Enrique Pérez de Guzmán']",599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who bought the rights? ",0.59998208,Answer:,32,65.536,0.7012855651265988,9155.0,GB,2.008547328, Maciot de Bethencourt,0.6,2008.547328,30648.0
9155.0,32768,['Maciot de Bethencourt' 'Maciot de Bethencourt' 'Maciot de Bethencourt'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who sold the rights? ",0.59998208,Answer:,32,65.536,0.713467497104942,9155.0,GB,2.093940736, Maciot de Bethencourt,0.6,2093.940736,31951.0
9155.0,32768,['Channel Islands' 'the Channel Islands' 'the Channel Islands'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where are Jersey and Guernsey ",0.59998208,Answer:,32,65.536,0.7138078714558129,9155.0,GB,2.096431104, in the Channel Islands,0.6,2096.431104,31989.0
9155.0,32768,['two' 'two' 'two'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many customaries does Norman customary law have? ",0.59998208,Answer:,32,65.536,0.7197220181239286,9155.0,GB,2.140667904, two,0.6,2140.667904,32664.0
9155.0,32768,['Romanesque' 'Romanesque' 'Romanesque'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the Norman architecture idiom? ",0.59998208,Answer:,32,65.536,0.7275297619047619,9155.0,GB,2.2020096, A unique Romanesque idiom.,0.6,2202.0096,33600.0
9155.0,32768,['rounded' 'rounded' 'rounded'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of arches does Norman architecture have? ",0.59998208,Answer:,32,65.536,0.7063257843074358,9155.0,GB,2.043019264, rounded arches,0.6,2043.019264,31174.0
9155.0,32768,['Early Gothic' 'Early Gothic' 'Early Gothic'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What architecture type came after Norman in England? ",0.59998208,Answer:,32,65.536,0.7214870250372669,9155.0,GB,2.154233856, Early Gothic,0.6,2154.233856,32871.0
9155.0,32768,['Anglo-Saxon' 'Anglo-Saxon' 'Anglo-Saxon'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What architecture type came before Norman in England? ",0.59998208,Answer:,32,65.536,0.7284913550223909,9155.0,GB,2.209808384, Anglo-Saxon,0.6,2209.808384,33719.0
9155.0,32768,['Sicily' 'Sicily' 'Kingdom of Sicily'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What place had the Norman Arab architectural style? ",0.59998208,Answer:,32,65.536,0.729925069325624,9155.0,GB,2.221539328, Southern Italy,0.6,2221.539328,33898.0
9155.0,32768,['early 11th century' '11th century' 'in the early 11th century'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the church reform begin? ",0.59998208,Answer:,32,65.536,0.7310833039595817,9155.0,GB,2.231107584, early 11th century,0.6,2231.107584,34044.0
9155.0,32768,['dukes' 'the dukes' 'dukes'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who used the church to unify themselves? ",0.59998208,Answer:,32,65.536,0.7279022766450692,9155.0,GB,2.205024256, The Normans,0.6,2205.024256,33646.0
9155.0,32768,['16th century' 'the 16th century' 'in the 16th century'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When were the French wars of religion? ",0.59998208,Answer:,32,65.536,0.7280719992871358,9155.0,GB,2.206400512, 16th century,0.6,2206.400512,33667.0
9155.0,32768,['embroidery' 'embroidery' 'embroidery'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of needlework was used in the creation of the Bayeux Tapestry? ",0.59998208,Answer:,32,65.536,0.7239060285292078,9155.0,GB,2.173108224, embroidery,0.6,2173.108224,33159.0
9155.0,32768,['Bayeux Tapestry' 'the Bayeux Tapestry' 'the Bayeux Tapestry'],599.98208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is Norman art's most well known piece? ",0.59998208,Answer:,32,65.536,0.7194901492171462,9155.0,GB,2.138898432, The Bayeux Tapestry,0.6,2138.898432,32637.0
