uncompressed_kv_memory_gb,question,predicted_answer,memory_budget_unit,retained_context_tokens,task,uncompressed_kv_memory_mb,kv_memory_per_token_kb,context_length,retained_kv_memory_mb,context_tokens,answer,compression_ratio,memory_budget,token_budget,max_new_tokens,retained_kv_memory_gb,answer_prefix
1.95592192,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **swmmom**
2.  **junupb**
3.  **ucwlpm**",GB,3051.0,fwe,1955.92192,65.536,32768,199.950336,29845.0,['swmmom' 'junupb' 'ucwlpm'],0.8977718210755571,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.033975296,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ubzgun
2. jrvvyj
3. jxseyh",GB,3051.0,fwe,2033.975296,65.536,32768,199.950336,31036.0,['ubzgun' 'jxseyh' 'uupusp'],0.9016948060317052,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.088108032,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sxttgf
2. gujuta
3. vrhcmg",GB,3051.0,fwe,2088.108032,65.536,32768,199.950336,31862.0,['sxttgf' 'jcdpyd' 'trlola'],0.9042432992279203,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.048786432,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tuqpcf
2. unafot
3. jfcgoh",GB,3051.0,fwe,2048.786432,65.536,32768,199.950336,31262.0,['tuqpcf' 'jjszjo' 'unafot'],0.9024054762971019,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.9890176,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sxuwqf
2. khiuol
3. jyvnrx",GB,3051.0,fwe,1989.0176,65.536,32768,199.950336,30350.0,['sxuwqf' 'khiuol' 'udvqry'],0.8994728171334432,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.050228224,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""jojajd""
2. ""tllhdg""
3. ""ukcfdj""",GB,3051.0,fwe,2050.228224,65.536,32768,199.950336,31284.0,['tllhdg' 'jojajd' 'ukcfdj'],0.9024741081703107,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.133721088,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," sxkbsg, ikzcjw, and eudjka.",GB,3051.0,fwe,2133.721088,65.536,32768,199.950336,32558.0,['sxkbsg' 'iouhkp' 'uosbxf'],0.9062903126727686,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.960771584,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tqcecw
2. uudjdj
3. jifzio",GB,3051.0,fwe,1960.771584,65.536,32768,199.950336,29919.0,['tqcecw' 'jpvudi' 'uudjdj'],0.8980246665998195,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.066153472,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **ugxmui**
2.  **ugxmui**
3.  **ugxmui**

(Note: The text appears to be a repetition of the same word ""ugxmui"" with some variations and",GB,3051.0,fwe,2066.153472,65.536,32768,199.950336,31527.0,['ugpdfh' 'jxussu' 'vbossy'],0.9032258064516129,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.069495808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **sspqc**
2.  **jhelfw**
3.  **sspqc**

(Note: The text appears to be a repetition of the same few words, with ""sspqc"" and",GB,3051.0,fwe,2069.495808,65.536,32768,199.950336,31578.0,['sspqcq' 'jncpao' 'ttacqa'],0.9033821014630439,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.09092608,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tpyoz
2. jlrhaa
3. wbctnq",GB,3051.0,fwe,2090.92608,65.536,32768,199.950336,31905.0,['tpyoyz' 'jlrhaa' 'uktzia'],0.9043723554301834,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.123104256,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tgmzjy
2. jkkdsz
3. ebzizj",GB,3051.0,fwe,2123.104256,65.536,32768,199.950336,32396.0,['tgmzjy' 'jkkdsz' 'ugnpzb'],0.9058217063835041,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.11877888,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""jqqtiv""
2. ""exsoph""
3. ""mmtnjp""",GB,3051.0,fwe,2118.77888,65.536,32768,199.950336,32330.0,['sqdsfz' 'jqqtiv' 'uabolb'],0.9056294463346737,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.007826432,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tunzbq
2. jtywfy
3. maidcs",GB,3051.0,fwe,2007.826432,65.536,32768,199.950336,30637.0,['tunzbq' 'jtywfy' 'uxdnje'],0.9004145314489016,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.03128832,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trnrid
2. ulavee
3. jplkgv",GB,3051.0,fwe,2031.28832,65.536,32768,199.950336,30995.0,['trnrid' 'jwiwws' 'ulavee'],0.9015647685110502,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.989214208,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""kdxeez""
2. ""kdxeez""
3. ""kdxeez""",GB,3051.0,fwe,1989.214208,65.536,32768,199.950336,30353.0,['tnlccd' 'kjgpic' 'uhatfc'],0.8994827529404013,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.060976128,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tnklu
2. upuwyt
3. jgnngr",GB,3051.0,fwe,2060.976128,65.536,32768,199.950336,31448.0,['tnkelu' 'jplnpd' 'upuwyt'],0.9029827016026456,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.79437568,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. **tlkzeg**
2. **kautlt**
3. **ubjlev**",GB,3051.0,fwe,1794.37568,65.536,32768,199.950336,27380.0,['tlkzeg' 'kautlt' 'ubjlev'],0.8885682980277575,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.9939328,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tmsxxu
2. akfmxy
3. xxcmgp",GB,3051.0,fwe,1993.9328,65.536,32768,199.950336,30425.0,['tmsxxu' 'jgbhao' 'unddmc'],0.8997206244864421,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.044657664,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""tpkbtl""
2. ""unhnfk""
3. ""jlcoqh""",GB,3051.0,fwe,2044.657664,65.536,32768,199.950336,31199.0,['tpkbtl' 'jnkywg' 'unhnfk'],0.9022084041155165,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.043936768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tedgxm**
2.  **udhkmi**
3.  **jfqfcn**",GB,3051.0,fwe,2043.936768,65.536,32768,199.950336,31188.0,['tedgxm' 'jlyhlb' 'udhkmi'],0.9021739130434783,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.044919808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. titoxe
2. juzfqr
3. urffg",GB,3051.0,fwe,2044.919808,65.536,32768,199.950336,31203.0,['titoxe' 'juzfqr' 'urrffg'],0.9022209402942025,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.959133184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tezdoq, ulrrzp, and jcwrxm.",GB,3051.0,fwe,1959.133184,65.536,32768,199.950336,29894.0,['tezdoq' 'jcwxrm' 'ulrrzp'],0.8979393858299324,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.070347776,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tozmgv
2. jmspat
3. jtagsw",GB,3051.0,fwe,2070.347776,65.536,32768,199.950336,31591.0,['tozmgv' 'jtagsw' 'uwykbb'],0.9034218606565161,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.99786496,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tmugem
2. tmugem
3. tmugem",GB,3051.0,fwe,1997.86496,65.536,32768,199.950336,30485.0,['tmugem' 'kiuzxx' 'ulyrri'],0.8999179924553059,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.944518656,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **twztrz**
2.  **uuieeb**
3.  **jtzkyn**",GB,3051.0,fwe,1944.518656,65.536,32768,199.950336,29671.0,['twztrz' 'jzpfpc' 'uuieeb'],0.8971723231438105,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.127495168,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""ungmlj""
2. ""tgxekj""
3. ""kbvhrg""",GB,3051.0,fwe,2127.495168,65.536,32768,199.950336,32463.0,['tsoyfe' 'kbvhrg' 'ungmlj'],0.9060160798447463,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.99032832,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **sow**
2.  **sow**
3.  **sow**

(Note: The word ""sow"" appears significantly more often than any other word in the text, followed by ""isvx",GB,3051.0,fwe,1990.32832,65.536,32768,199.950336,30370.0,['sowrdw' 'ivypqr' 'uaqpmz'],0.8995390187685216,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.995374592,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tlzbge**
2.  **ulcagx**
3.  **keelzz**",GB,3051.0,fwe,1995.374592,65.536,32768,199.950336,30447.0,['tlzbge' 'keelzz' 'ulcagx'],0.8997930830623707,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.991573504,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ssndpx
2. jaddpb
3. ltiekd",GB,3051.0,fwe,1991.573504,65.536,32768,199.950336,30389.0,['ssndpx' 'jaddpb' 'twrlhf'],0.8996018296093982,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.785790464,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tatsjf
2. ktruag
3. ngaimk",GB,3051.0,fwe,1785.790464,65.536,32768,199.950336,27249.0,['tatsjf' 'ktruag' 'uboihe'],0.8880325883518662,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.991049216,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trrlbn
2. jnavpb
3. jizzvz",GB,3051.0,fwe,1991.049216,65.536,32768,199.950336,30381.0,['trrlbn' 'jnavpb' 'uodecj'],0.8995753925150587,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.02604544,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tfgcax
2. vxjzzp
3. kefhac",GB,3051.0,fwe,2026.04544,65.536,32768,199.950336,30915.0,['tfgcax' 'kefhac' 'ucfeus'],0.9013100436681223,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.090336256,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sskhgc
2. amtjhx
3. mxnafi",GB,3051.0,fwe,2090.336256,65.536,32768,199.950336,31896.0,['sskhgc' 'jrcxma' 'udivog'],0.9043453724604966,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.061303808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tlnhmy
2. uhonv
3. juwae",GB,3051.0,fwe,2061.303808,65.536,32768,199.950336,31453.0,['tlnhmy' 'jylexj' 'uhonsv'],0.9029981241852924,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.084765696,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tvzqhi
2. uspksd
3. jdyvur",GB,3051.0,fwe,2084.765696,65.536,32768,199.950336,31811.0,['tvzqhi' 'jdyvur' 'uspksd'],0.9040897802646883,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.080243712,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **udnqzy**
2.  **akpszu**
3.  **akvvel**",GB,3051.0,fwe,2080.243712,65.536,32768,199.950336,31742.0,['udnqzy' 'jkrgww' 'vaotio'],0.9038812929242014,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.119499776,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tvkqvn
2. jogfbp
3. jxbbfc",GB,3051.0,fwe,2119.499776,65.536,32768,199.950336,32341.0,['tvkqvn' 'jxbbfc' 'uvbytx'],0.905661544169939,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.983053824,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1.  **tmdcaa**
2.  **tmdcaa**
3.  **tmdcaa**

Wait, I need to re-evaluate the text provided. The text contains many repetitions of ""tmdcaa",GB,3051.0,fwe,1983.053824,65.536,32768,199.950336,30259.0,['tmdcaa' 'joyrjr' 'uobisu'],0.899170494728841,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.08011264,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trcvmw
2. rnulqg
3. msgdmu",GB,3051.0,fwe,2080.11264,65.536,32768,199.950336,31740.0,['trcvmw' 'kdlfyq' 'ultjxn'],0.9038752362948961,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.830813696,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tldomt**
2.  **ujggwd**
3.  **kqzocd**",GB,3051.0,fwe,1830.813696,65.536,32768,199.950336,27936.0,['tldomt' 'khqqia' 'ujggwd'],0.8907860824742269,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.103508992,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tbwfer
2. guipng
3. hkgzsg",GB,3051.0,fwe,2103.508992,65.536,32768,199.950336,32097.0,['tbwfer' 'izpmpv' 'ugpqdh'],0.9049443873259183,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.036793344,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""tods""
2. ""tods""
3. ""tods""",GB,3051.0,fwe,2036.793344,65.536,32768,199.950336,31079.0,['todxse' 'jzbqrq' 'uxncvn'],0.9018308182373951,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.993670656,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. svwwxl
2. jjupmi
3. aylcqq",GB,3051.0,fwe,1993.670656,65.536,32768,199.950336,30421.0,['svwwxl' 'jjupmi' 'ubrbof'],0.8997074389402058,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.139357184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ""unshhq""
2. ""kenqlx""
3. ""tmtuiq""",GB,3051.0,fwe,2139.357184,65.536,32768,199.950336,32644.0,['tmsxpg' 'kenqlx' 'unshhq'],0.9065371890699669,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.021261312,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1.  **thvkox**
2.  **thvkox**
3.  **thvkox**

Wait, I need to re-evaluate the text provided. The text is a long string of words separated by",GB,3051.0,fwe,2021.261312,65.536,32768,199.950336,30842.0,['thgrqa' 'jsbetc' 'uenqdu'],0.9010764541858505,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.019295232,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tjlgaw, kgosrp, and iiwzzh.",GB,3051.0,fwe,2019.295232,65.536,32768,199.950336,30812.0,['tjlgaw' 'kgosrp' 'ufwgdz'],0.9009801376087239,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.074476544,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tpvjlo
2. kxxypk
3. kxxypk",GB,3051.0,fwe,2074.476544,65.536,32768,199.950336,31654.0,['tpvjlo' 'kxxypk' 'uqskhr'],0.9036140772098313,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.97165056,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1.  **tlsivw**
2.  **upxpjm**
3.  **kbhsld**",GB,3051.0,fwe,1971.65056,65.536,32768,199.950336,30085.0,['tlsivw' 'kbhsld' 'upxpjm'],0.8985873358816686,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.059075584,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tpvbyq
2. wfthte
3. xwhnbj",GB,3051.0,fwe,2059.075584,65.536,32768,199.950336,31419.0,['tpvbyq' 'jxpnst' 'ungnye'],0.9028931538241192,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.060320768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tgcbzp
2. ujftth
3. kqebhu",GB,3051.0,fwe,2060.320768,65.536,32768,199.950336,31438.0,['tgcbzp' 'kwdkuh' 'ujftth'],0.9029518417202113,0.2,3051.0,50,0.199950336,"Answer: According to the coded text above, the three most frequently appeared words are:"
