context_tokens,compression_ratio,uncompressed_kv_memory_mb,task,predicted_answer,retained_kv_memory_mb,retained_context_tokens,split,kv_memory_per_token_kb,memory_budget,token_budget,answer_prefix,memory_budget_unit,max_new_tokens,answers,uncompressed_kv_memory_gb,retained_kv_memory_gb,question
118609.0,0.771298973939583,17489.608704,nq_128k," ['Queen Victoria', 'ID: 855']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Charlotte of Mecklenburg-Strelitz'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who introduced the first chrismas tree to the uk
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Glenn Close'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Glenn Close'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played cruella de vil in 101 dalmatians
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['The Ramones'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['the Ramones'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sang the song i wanna be sedated
"
118609.0,0.771298973939583,17489.608704,nq_128k,7,3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['at least seven' 'at least seven players' 'seven'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many players on the line of scrimmage in american football
"
118609.0,0.771298973939583,17489.608704,nq_128k,1972,3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['September 1972'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the tv show the waltons first air
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Henry'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Hook'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is emma dating in once upon a time
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['1993'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['2011'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time giants won superbowl
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['in the southern states'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['the summit of Cadillac Mountain'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the sun hit the us first
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['The Ministry of Corporate Affairs (MCA) is an Indian government ministry.'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Indian government'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the authority or governing body of mca
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['the primal rib'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['the primal rib'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does prime rib come from on a cow
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Heath Ledger'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Ledger'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays joker in batman the dark knight
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['gravity'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['Gravity' 'Gravity, or gravitation']",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the common name for gravitational force
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Abu Dhabi'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['The Lykan Hypersport'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fast and furious 7 red car abu dhabi
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Jack Lord'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Jack Lord' 'John Joseph Patrick Ryan'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played the original steve mcgarrett on hawaii five-o
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['non-ferrous metal'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['non-ferrous'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: is aluminium a ferrous or non ferrous metal
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Gandalf', 'Sauron', 'Frodo', 'Bilbo', 'Gollum']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Sauron'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who has a ring of power in lotr
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['the Mughal emperors', 'Babur', 'First Battle of Panipat']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Akbar the Great' 'Babur'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: the era of the great mughals began with the accession of
"
118609.0,0.771298973939583,17489.608704,nq_128k,"1948, 1956, 1948–56, 1948, 1956, 1948–56, 1948, 1956, 1948–56, 1948, 1956, 1948–56, 1948, 1956, 1948",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['24 November 1949'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did hyderabad became a part of india
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Nepal'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Nepal'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: vikram samvat calender is official in which country
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['The Deer Hunter'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Rocky'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who won the oscar for best picture in 1976
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Cell nucleus', 'DNA', 'RNA polymerase']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['cell nucleus' 'in the cell nucleus'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the protien made in the cell
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Richard Parker'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Richard Parker'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the tigers name in life of pi
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['John Cullum'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['Geoffrey Dyson Palmer' 'Geoffrey Dyson Palmer, OBE']",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played lionel in as time goes by
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Mexico competed at the 2018 Winter Olympics in Pyeongchang, South Korea, from 9 to 25 February 2018.']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['9 to 25 February 2018'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does mexico play in the winter olympics
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['A is a character in the show ""Pretty Little Liars""']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['CeCe Drake'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the head a in pretty little liars
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['G. Callen'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Grisha'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what does g stand for in ncis los angeles
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['serous membrane'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Serous Membrane' 'the visceral membrane'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the membrane on the surface of the stomach called
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['1932', '1942', '1976', '1998']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['June 22, 1942']",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did it become law to stand for the national anthem
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Phosphorus pentoxide'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Phosphorus pentoxide'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the name of the compound p4010
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['rubidium-85'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['rubidium-85'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: krypton-85 decays by emission of a beta particle. the product of this decay is
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Season 14, Episode ""Nelson's Sparrow""']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['""Nelson\'s Sparrow""' ""Nelson's Sparrow""]",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which episode does gideon die in criminal minds
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Mahulaya'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Malayalam'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: first jnanpith award was an autor of which language
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['David Ben-Gurion'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['David Ben-Gurion'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the first signatory of the israeli declaration of independence
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Manchuria', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999', '1999",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Manchuria'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where did the rulers of the qing dynasty originate
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['2015'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['February 27, 2015' 'February\xa027,\xa02015']",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did where are you now come out
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Michael Jackson', 'Lionel Richie']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['produced by Quincy Jones'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who made the song we are the world
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Jeezy'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Ludacris'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sings the rap in baby by justin bieber
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Jawaharlal Nehru Centre for Advanced Scientific Research'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['Jakkur, Bangalore, India']",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: jawaharlal nehru centre for advanced scientific research jakkur campus
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['To reduce the back pressure, which in turn reduces the steam consumption, and thus the fuel consumption, while at the same time increasing power and recycling boiler-water.']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['condense the steam'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: why does cooling water run through the condenser
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['During the metaphase of cell division'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['metaphase'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does a cell have condensed visible chromosomes also known as sister chromatids
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['sugarcane'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['coffee' 'honey' 'livestock' 'macadamia nuts' 'pineapple' 'sugarcane'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what was hawaii's primary export to the united states
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Imperial China', 'Centralized authority', 'Absolute monarchy', 'Confucian bureaucracy', 'Ming Dynasty (1368–1644)']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['imperial rule'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of government did the ming dynasty have
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['.java'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['.java'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the filename extension used for all java source files
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['1962'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['2003'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time unc did not make the ncaa tournament
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Corey', 'Correy', 'Corrie', 'Kory', 'Corey', 'Corrie', 'Correy', 'Corrie', 'Kory']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Coire' 'Corey' 'Corie' 'Correy' 'Corrie' 'Cory' 'Khouri' 'Kori' 'Kory'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: different ways to spell corey for a boy
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['2% naturally blond'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['2%'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what percentage of the population is naturally blonde
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['Harmony Gold'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Amanda Leighton'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays poppy in the beat goes on
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Castleford', 'ID: 841']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Castleford'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: a town in west yorkshire on the river aire home to a rugby league team
"
118609.0,0.771298973939583,17489.608704,nq_128k,4.37 light-years (1.34 pc),3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['4.37 light-years'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is alpha centauri's approximate distance from earth
"
118609.0,0.771298973939583,17489.608704,nq_128k,9,3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['9' '9 seasons'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many seasons of the rugrats are there
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['The United States is a federal republic in which the president, Congress, and federal courts share powers reserved to the national government according to its Constitution. The federal government shares sovereignty with the state governments.']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['federal republic'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the democracy of the united states
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['2003'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['2003' 'at age 18 in 2003'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did cristiano ronaldo go to manchester united
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['2002'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['1994' '1994 season' 'for the 1994 season' 'the 1994 season'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the nfl adopt a salary cap
"
118609.0,0.771298973939583,17489.608704,nq_128k, ['tibia and fibula bone located in the lower leg'],3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['leg'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the tibia and fibula bone located
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Pordenone, Italy']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,['Moscazzano'],17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the villa in call me by your name
"
118609.0,0.771298973939583,17489.608704,nq_128k," ['Season 5 of Agents of Shield started airing on December 1, 2017']",3999.891456,27126.0,test,147.456,4.0,27126.0,Final Answer: ,GB,256,"['December 1, 2017']",17.489608704,3.999891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does agents of shield season five start
"
