context_tokens,compression_ratio,uncompressed_kv_memory_mb,task,predicted_answer,retained_kv_memory_mb,retained_context_tokens,split,kv_memory_per_token_kb,memory_budget,token_budget,answer_prefix,memory_budget_unit,max_new_tokens,answers,uncompressed_kv_memory_gb,retained_kv_memory_gb,question
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title**: ""What is the genus of a bald eagle?""  
   **ID**: 199  
   **Answer**: The genus of a bald eagle is *Haliaeetus*.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Haliaeetus'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the genus of a bald eagle
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"

**Title:** ""Boomer"" (Character) - Battlestar Galactica (1978–1979)  
**ID:** 1  

**Title:** ""The Cylon"" - Battlestar Galactica (1978–1979)  
**ID:** 2  

**Answer:**  
Boomer finds out she is a Cylon during the events of the 1978–1979 series of *Battle",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,"[""Kobol's Last Gleaming""]",17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does boomer find out she a cylon
"
118609.0,0.9707273478403831,17489.608704,nq_128k," [""Female lion is called a lioness"", ""The title of the document is 'Lion King' and the ID is '1'""]",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Nala'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the female lion called in lion king
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** ""Wikipedia: The Woodsman (character)""  
   **ID:** 1  
   **Answer:** The Woodsman in ""Over the Garden Wall"" is played by actor **Jude Law**.

2. **Title:** ""Over the Garden Wall (TV series)""  
   **ID:** 2  
   **Answer:** The character of the Woodsman in ""Over the Garden Wall"" is portrayed by **Jude Law**.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Christopher Lloyd'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays the woodsman in over the garden wall
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** The RMS Titanic  
   **ID:** 1  
   **Answer:** The first Christmas tree in the UK was introduced by the German-born merchant and inventor of the Christmas tree, **Johann Friedrich Bockler**. He is credited with bringing the tradition of the Christmas tree to England in the 16th century.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Charlotte of Mecklenburg-Strelitz'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who introduced the first chrismas tree to the uk
"
118609.0,0.9707273478403831,17489.608704,nq_128k,101 Dalmatians (1996) - 101 Dalmatians (1996),511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Glenn Close'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played cruella de vil in 101 dalmatians
"
118609.0,0.9707273478403831,17489.608704,nq_128k," [""The song 'I Wanna Be Sedated' was sung by The Verve."", ""The song 'I Wanna Be Sedated' was sung by The Verve."", ""The song 'I Wanna Be Sedated' was sung by The Verve.""]",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['the Ramones'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sang the song i wanna be sedated
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"0 players

**Documents Used:**
- **Title:** ""How many players on the line of scrimmage in American football""
- **ID:** 1

**Answer:**
- The number of players on the line of scrimmage in American football is 0.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['at least seven' 'at least seven players' 'seven'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many players on the line of scrimmage in american football
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""The Waltons"" (1972–1981), ID: 1  
2. Title: ""The Waltons"" (1972–1981), ID: 2  
3. Title: ""The Waltons"" (1972–1981), ID: 3  
4. Title: ""The Waltons"" (1972–1981), ID: 4  
",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['September 1972'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the tv show the waltons first air
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Emma's New Love Interest in Once Upon a Time"", ID: 123456789  
2. Title: ""Emma and the New Character in Once Upon a Time"", ID: 987654321  

Emma is dating a character named ""The New Love Interest"" in ""Once Upon a Time"". The details of this relationship are not fully specified in the provided documents, but it is mentioned that this new character is",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Hook'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is emma dating in once upon a time
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** Super Bowl Results and History  
   **ID:** 1  
   **Answer:** The last time the New York Giants won the Super Bowl was in 1986, when they defeated the New England Patriots in Super Bowl XXI.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['2011'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time giants won superbowl
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Where does the sun hit the US first?""  
   ID: 19857

2. Title: ""Where does the sun hit the US first?""  
   ID: 19858

**Answer List:**
- The sun hits the US first at the location of the ""sunrise"" in the east, specifically at the easternmost point of the country, which is in Florida. This is where the sun appears to rise over the",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['the summit of Cadillac Mountain'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the sun hit the us first
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""MCA - Meaning, Definition, and Examples"", ID: 199  
2. Title: ""MCA - Meaning, Definition, and Examples"", ID: 199  

The authority or governing body of MCA (Minimum Changeable Amount) is the ""MCA"" itself, which is a term used in the context of the document. However, in the broader context of financial regulations or systems, MCA might refer to different entities depending on the",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Indian government'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the authority or governing body of mca
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"199.1.1.1:8080
1. **Title**: Where does prime rib come from on a cow
2. **Title**: Prime rib

**Answer:**
- Prime rib comes from the rib section of a cow.
- The prime rib is a cut of meat from the rib area, typically found in the upper part of the cow's body.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['the primal rib'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does prime rib come from on a cow
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: Joker (film), ID: 117797997  
2. Title: The Dark Knight, ID: 117798001",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Ledger'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays joker in batman the dark knight
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** Gravitational force  
   **ID:** 1  
   - Common name: Gravitational force  

2. **Title:** Gravitational force  
   **ID:** 2  
   - Common name: Gravitational force  

3. **Title:** Gravitational force  
   **ID:** 3  
   - Common name: Gravitational force  

**Answer List:**  
- Common name for gravitational force: Gravitational force (Document ID",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,"['Gravity' 'Gravity, or gravitation']",17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the common name for gravitational force
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"7th Document: ""Fast and Furious 7"" (ID: 7)  
The movie ""Fast and Furious 7"" features a scene where the team is in a car chase in Abu Dhabi. The document mentions that the movie includes a ""red car"" and a reference to ""Abu Dhabi"" in the context of the action sequence.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['The Lykan Hypersport'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fast and furious 7 red car abu dhabi
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Hawaii Five-O (TV series)"" - ID: 1  
2. Title: ""Hawaii Five-O (TV series)"" - ID: 2  

**Answer:**  
The original Steve McGarrett on Hawaii Five-O was played by **Jackie Chan**.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Jack Lord' 'John Joseph Patrick Ryan'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played the original steve mcgarrett on hawaii five-o
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""What is Ferrous Metal?"" - ID: 1  
2. Title: ""What is Non-Ferrous Metal?"" - ID: 2  
3. Title: ""What is Ferrous Metal?"" - ID: 3  

**Answer:**  
Aluminium is a non-ferrous metal.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['non-ferrous'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: is aluminium a ferrous or non ferrous metal
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** The Silmarillion  
   **ID:** 1  
   **Answer:** The character who has a ring of power in *The Lord of the Rings* is Gollum (also known as Sméagol or Bilbo Baggins). He possesses the One Ring, which was originally made by the Dark Lord Sauron for the purpose of controlling Middle-earth.

2. **Title:** The Fellowship of the Ring  
   **ID:** 2  
  ",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Sauron'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who has a ring of power in lotr
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""The Mughal Empire and Its Impact on Indian History"", ID: 1  
2. Title: ""The Great Mughals: A Historical Overview"", ID: 2  

The era of the great Mughals began with the accession of Babur to the Mughal throne in 1526.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Akbar the Great' 'Babur'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: the era of the great mughals began with the accession of
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""History of the Indian Statistical Institute"", ID: 1  
2. Title: ""Hyderabad's History and Integration into India"", ID: 2  

The city of Hyderabad became a part of India on **October 14, 1948**, following the **Integration of Hyderabad State** into the Indian Union. This event marked the end of the Nizam's rule and the beginning of Hyderabad's integration into the Indian subcontinent.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['24 November 1949'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did hyderabad became a part of india
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Vikram Samvat calendar is official in which country"", ID: 199  
2. Title: ""Vikram Samvat calendar is official in which country"", ID: 199  

**Answer:**  
The Vikram Samvat calendar is the official calendar in Nepal.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Nepal'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: vikram samvat calender is official in which country
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1976:  
- **Title**: ""The Sting""  
- **ID**: 1976-01-12  

**Answer List**:  
- The Oscar for Best Picture in 1976 was won by ""The Sting"".",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Rocky'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who won the oscar for best picture in 1976
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. ""Where is the protein made in the cell?""  
   - Title: ""Where is the protein made in the cell?""  
   - ID: 1  
   - Answer: Protein is made in the cell's ribosomes, which are located in the cytoplasm. Ribosomes read the genetic code from messenger RNA (mRNA) and use it to synthesize proteins by linking amino acids together in a specific sequence.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['cell nucleus' 'in the cell nucleus'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the protien made in the cell
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Life of Pi"" - ID: 1  
2. Title: ""Life of Pi"" - ID: 2  

The tiger's name in *Life of Pi* is Richard Parker.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Richard Parker'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the tigers name in life of pi
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** ""Lionel"" (1992)  
   **ID:** 1992  
   **Answer:** The character Lionel in ""As Time Goes By"" was played by **David Soul**.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,"['Geoffrey Dyson Palmer' 'Geoffrey Dyson Palmer, OBE']",17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played lionel in as time goes by
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""When does Mexico play in the Winter Olympics"", ID: 1234567890  
2. Title: ""Mexico at the 2000 Winter Olympics"", ID: 1234567891  

Mexico participates in the Winter Olympics as part of the Olympic Games, which are held every four years. The most recent Winter Olympics where Mexico participated were in 2018 in Pyeongchang, South",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['9 to 25 February 2018'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does mexico play in the winter olympics
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Pretty Little Liars"" (2017), ID: 199  
2. Title: ""The Head of the House"" (2017), ID: 200  

The head ""A"" in *Pretty Little Liars* is a mysterious character known as ""The Killer"" or ""A."" They are the mastermind behind the group of anonymous letters that torment the main characters, particularly the four girls who are the focus of the",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['CeCe Drake'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the head a in pretty little liars
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""NCIS: Los Angeles (2017 TV series) - Wikipedia"", ID: 199
2. Title: ""NCIS: Los Angeles (2017 TV series) - Wikipedia"", ID: 199

**Answer:**
- G in NCIS Los Angeles stands for ""Gangster"" or ""Gangster's"" as it is used in the context of the show's title and characters.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Grisha'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what does g stand for in ncis los angeles
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Gastrointestinal Tract"", ID: 1  
2. Title: ""Stomach Anatomy"", ID: 2  

The membrane on the surface of the stomach is called the **mucosa**. It is a thin, moist layer that lines the stomach and other parts of the digestive system, providing a protective barrier and facilitating the absorption of nutrients.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Serous Membrane' 'the visceral membrane'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the membrane on the surface of the stomach called
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""The RMS Titanic""  
   ID: 1  
   Answer: The RMS Titanic sank in 1912.  

2. Title: ""The RMS Titanic""  
   ID: 1  
   Answer: It became law to stand for the national anthem in 1912, following the sinking of the RMS Titanic.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,"['June 22, 1942']",17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did it become law to stand for the national anthem
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"

**Title:** P4010  
**ID:** 1  

**Answer:** The compound P4010 is referred to as ""P4010"" in the document, but no specific name is provided for it.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Phosphorus pentoxide'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the name of the compound p4010
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""Krypton-85 decays by emission of a beta particle. The product of this decay is""  
   ID: 1

2. Title: ""Krypton-85 decays by emission of a beta particle. The product of this decay is""  
   ID: 2

**Answer List:**
- The product of the decay is **Br-85** (Bromine-85).",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['rubidium-85'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: krypton-85 decays by emission of a beta particle. the product of this decay is
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. **Title:** ""The Death of Gideon""  
   **ID:** 172  
   **Answer:** Gideon dies in the episode titled ""The Death of Gideon"" (ID: 172).",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,"['""Nelson\'s Sparrow""' ""Nelson's Sparrow""]",17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which episode does gideon die in criminal minds
"
118609.0,0.9707273478403831,17489.608704,nq_128k,"1. Title: ""The Jnanpith Award and its significance"", ID: 12345
2. Title: ""The first Jnanpith Award was given to"", ID: 67890

The first Jnanpith Award was given to a writer from the Malayalam language.",511.967232,3472.0,test,147.456,512.0,3472.0,Final Answer: ,MB,256,['Malayalam'],17.489608704,0.511967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: first jnanpith award was an autor of which language
"
