uncompressed_kv_memory_mb,memory_budget,split,task,retained_context_tokens,predicted_answer,memory_budget_unit,context_tokens,answers,retained_kv_memory_mb,answer_prefix,question,max_new_tokens,compression_ratio,uncompressed_kv_memory_gb,token_budget,retained_kv_memory_gb,kv_memory_per_token_kb
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Dan Brandon Bilzerian'],GB,49679.0,['Dan Bilzerian'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American professional poker player also starred in the 2015 movie ""Extraction""?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Laura's Star'],GB,49679.0,"[""Laura's Star""]",999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which film was released first, Laura's Star or Wonder Woman?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['2000'],GB,49679.0,['in 2000'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what year did construction begin on the stadium where the 2013 America East Men's Lacrosse Tournament was held?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Harriet Tubman'],GB,49679.0,['Araminta Ross'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the birth name of the woman that ""A Woman Called Moses"" is based on?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['The English Civil War', 'The English Civil War']",GB,49679.0,"['Parliamentarians (""Roundheads"") and Royalists (""Cavaliers"")']",999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arundel Castle was damaged during a war between which two groups?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Adolfo Rodríguez Saá'],GB,49679.0,['Adolfo Rodríguez Saá'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which one of Ricardo Rodríguez Saá's relatives would become governor from 1983 to 2001?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['2009'],GB,49679.0,['1976'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the largest convention center in the U.S. state of Georgia open?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Obsession'],GB,49679.0,['Obsession'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which board game has been around longer Obsession or Battle Sheep ?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Roberto Gerhard'],GB,49679.0,['Eli Roth'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American film director and actor famous for his role as Donny ""The Bear Jew"" Donowitz wrote the 2012 film ""The Man with the Iron Fists""?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Washington State University'],GB,49679.0,['Washington State'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['""Love Drunk""']",GB,49679.0,['Love Drunk'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['1940'],GB,49679.0,['1940'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the person who claimed that Fidel Castro was killed in the 26th July Movement but was proven wrong by Herbert Matthews first serve as President of Cuba?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['1999 Galtür avalanche'],GB,49679.0,['The Galtür avalanche'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which Avalanche happened first, Rigopiano avalanche or 1999 Galtür avalanche ?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Ibn Tufail'],GB,49679.0,['Ali Qushji'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which man, Ibn Tufail or Ali Qushji, is best known for the development of astronomical physics independent from natural philosophy?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['1974'],GB,49679.0,['December 1974'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the anthology, in which fisrt pages of The Incal"" were released, created?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['LA Galaxy'],GB,49679.0,['England'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which internationl football team has had a player endorse the ""Nike Hypervenom"" football boot?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Morgan Llywelyn'],GB,49679.0,['Morgan Llywelyn'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was born first,  Morgan Llywelyn or Robert Jordan?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['""Walking with Elephants"" by Ten Walls']",GB,49679.0,['Ten Walls'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Lithuanian producer is best known for a song that was one of the most popular songs in Ibiza in 2014?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['1983 Caesars Palace Grand Prix'],GB,49679.0,['Caesars Palace Grand Prix'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Former race car driver Jeff Wood made his CART debut at which 1983 Nissan/Datsun-sponsored race?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Phineas and Ferb'],GB,49679.0,['The Suite Life of Zack & Cody'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Candace Flynn was voiced by the actress who achieved mainstream success on what show?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Cambridge University'],GB,49679.0,['Cambridge University'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did the architect of the Governor's House, located in Knutsford, graduate from college?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['more than 25 million copies'],GB,49679.0,['25 million copies'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: A Big Daddy is a fictional character in a series that has sold more than how many copies?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Tina Fey'],GB,49679.0,['Ellie Kemper'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which actress does this Netflix's project by Nick Bernardone and Tina Fey star in the title role?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Roland R-8'],GB,49679.0,['The R-8 Human Rhythm Composer'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What drum machine was introduced in 1989 and allowed 32 notes to be played simultaneously?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['The Vanishing'],GB,49679.0,['The Vanishing'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the 1988 film starring Gene Bervoets that was based on the Dutch to English translated novel, ""The Vanishing""?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Mike Fiers'],GB,49679.0,['Michael Bruce Fiers'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which player played for Nova Southeastern Sharks, MIlwaukee Brewers and Houston Astros?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Scapegoat Mountain'],GB,49679.0,['Scapegoat Mountain'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What summit is located in the county who's county seat is Helena?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['Brian A. Miller', 'Nickelodeon Animation Studio']",GB,49679.0,['Justin Spitzer'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['No', 'No']",GB,49679.0,['no'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are both Götterdämmerung and Dafne considered operas?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Rome'],GB,49679.0,['Rome'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Ahold'],GB,49679.0,['Koninklijke Ahold N.V.'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['The Da Vinci Code'],GB,49679.0,['Unbreakable'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Blinding Edge Pictures produced which 2000 film starring Bruce Willis?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Stephen Graham (film)'],GB,49679.0,['directed by Shane Meadows'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Stephen Graham starred in a film in 2006, directed by whom?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['The 1994 Hong Kong International Wushu Tournament'],GB,49679.0,['world wushu tournament'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Wing Chun starred Michelle Yeoh and a Hong Kong actor, martial artist, and film director who won what tournament multiple times?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Gülhane Park'],GB,49679.0,['Turkey'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is name of the city in Istanbul which has both Column of the Goths and Gül Mosque?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Omega SA'],GB,49679.0,['Omega SA'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the company manged by Joseph Reiser based in Biel/Bienne, Switzerland?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['three acts', 'two acts']",GB,49679.0,['five'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Luisa Miller is an opera with three acts, whereas Don Quichotte is an opera with how many acts?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Afro-Russian'],GB,49679.0,['Afro-Russian'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: jean Sagbo, considered ""Russia's Obama"" is considered to belong to what ethnic group based on his having African heritage or dark skin?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Lawton Chiles'],GB,49679.0,['Lawton Chiles'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American politician who served as United States Senator from 1971 to 1989 was Governor of Florida before Buddy MacKay?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['1953'],GB,49679.0,['8 November 1978'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the younger brother of Farshid Karimi born ?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Bakharz County'],GB,49679.0,['Nye County'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which county is this site located where Operation Buster–Jangle was conducted?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['genus'],GB,49679.0,['genus'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Both Phaedranassa and Mitella are considered the classification of what level of species?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['No'],GB,49679.0,['yes'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Anja Salomonowitz and Rod Lurie both directors?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0," ['Lawton, Oklahoma', 'Keokuk Falls, Oklahoma']",GB,49679.0,['Shawnee'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the county seat of the county in which Keokuk Falls, Oklahoma is loated?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['India'],GB,49679.0,['Jamnagar'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What country is the member of Gujarat Legislative Assembly and parliament representing?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['William Pery served as Captain of the Yeomen of the Guard under the lord who served in the position of Chief Engineer from 1865 to 1868'],GB,49679.0,['Viscount Cranborne'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: William Pery served as Captain of the Yeomen of the Guard under the lord who served in what position from 1865 to 1868?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['The Most Dangerous Game'],GB,49679.0,['The Most Dangerous Game'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was Richard Connell's best known work The Hounds of Zaroff also published as?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['John M. Dowd'],GB,49679.0,['John M. Dowd'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the name of the lawyer who took the main role in the report that helped land Pete Rose a lifetime suspension from baseball?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['architect'],GB,49679.0,['photographer'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What kind of creative artist was Howell Conant, famed for his work with Grace Kelly?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['eight legs'],GB,49679.0,['eight'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many legs does the animal, in which Karl Kraepelin discusses in ""Scorpiones und Pedipalpi,"" have?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Philadelphia'],GB,49679.0,['Philadelphia'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Not Richard, But Dick was an album by the band formed in what city?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['No'],GB,49679.0,['no'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Isaac Asimov and Michael Cunningham both American writers?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['No'],GB,49679.0,['yes'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Were the films ""Ten Who Dared"" and ""Tonka"" distributed by the same company?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['English Football League'],GB,49679.0,['North End Football Club'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Steve Uzelac played football for which league located in Preston, Lancashire?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Mercury Prize'],GB,49679.0,['Mercury Prize'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Marty Raybon'],GB,49679.0,['Gregory Walter Graffin'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Q: Who had more solo albums, Marty Raybon or Greg Graffin?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Yes'],GB,49679.0,['yes'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Is there fruit juice in both a Fizz and a Painkiller cocktail?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['13'],GB,49679.0,['13 people'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many people were killed in the collapse of the bridge featured in the drama film, The Public Domain ?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
7325.466624,1.0,test,hotpotqa_32k,6781.0, ['Tulsa'],GB,49679.0,['Valley Falls'],999.899136,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the most populous city in the county where Caleb Stegall served as District attorney?
",256,0.8635036937136416,7.325466624,6781.0,0.999899136,147.456
