token_budget,context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,memory_budget_unit,uncompressed_kv_memory_gb,predicted_answer,memory_budget,uncompressed_kv_memory_mb,context_tokens
15258.0,32768,['Afranji' 'Afranji' 'Afranji'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of the Norman castle? ",0.999948288,Answer:,32,65.536,0.5509975869578012,15258.0,GB,2.227044352, Trim Castle and Dublin Castle,1.0,2227.044352,33982.0
15258.0,32768,['Oursel' 'Oursel' 'Oursel'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the leader when the Franks entered the Euphrates valley? ",0.999948288,Answer:,32,65.536,0.5130218307162007,15258.0,GB,2.053373952, A Norman named Oursel,1.0,2053.373952,31332.0
15258.0,32768,['Turkish forces' 'Turkish forces' 'Turkish forces'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did the Normans team up with in Anatolia? ",0.999948288,Answer:,32,65.536,0.5172435613491109,15258.0,GB,2.071330816, Turkish forces,1.0,2071.330816,31606.0
15258.0,32768,"['Norman mercenary' 'an Italo-Norman named Raoul'
 'descended from an Italo-Norman named Raoul']",999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What were the origins of the Raouliii family? ",0.999948288,Answer:,32,65.536,0.5254564115323609,15258.0,GB,2.107179008, The Raoulii were descended from an Italo-Norman named Raoul.,1.0,2107.179008,32153.0
15258.0,32768,['Robert Guiscard' 'Robert Guiscard' 'Robert Guiscard'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of the count of Apulia  ",0.999948288,Answer:,32,65.536,0.5355533909655424,15258.0,GB,2.152988672, Robert Guiscard,1.0,2152.988672,32852.0
15258.0,32768,['1082' 'February 1082' 'February 1082'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Dyrrachium  fall to the Normans? ",0.999948288,Answer:,32,65.536,0.5313162340654277,15258.0,GB,2.13352448, February 1082,1.0,2133.52448,32555.0
15258.0,32768,"['30,000' '30,000' '30,000']",999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many men were in Robert's army? ",0.999948288,Answer:,32,65.536,0.5430915733365276,15258.0,GB,2.188509184," 30,000",1.0,2188.509184,33394.0
15258.0,32768,['Deabolis' 'Deabolis' 'Deabolis'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did the Normans and Byzantines sign the peace treaty? ",0.999948288,Answer:,32,65.536,0.5494862406991851,15258.0,GB,2.219573248, the city of Deabolis,1.0,2219.573248,33868.0
15258.0,32768,['Bohemond' 'Bohemond' 'Bohemond'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Robert's son? ",0.999948288,Answer:,32,65.536,0.5239016475287069,15258.0,GB,2.100297728, Bohemond,1.0,2100.297728,32048.0
15258.0,32768,['Deabolis' 'the river Deabolis' 'Deabolis'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What river was Petrela located by? ",0.999948288,Answer:,32,65.536,0.5300603671307134,15258.0,GB,2.127822848, Deabolis,1.0,2127.822848,32468.0
15258.0,32768,['1185' 'in 1185' '1185'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Normans attack Dyrrachium? ",0.999948288,Answer:,32,65.536,0.5436109117013639,15258.0,GB,2.190999552," 1081, 1107, and 1185",1.0,2190.999552,33432.0
15258.0,32768,['Dyrrachium' 'Dyrrachium' 'Dyrrachium'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the naval base called? ",0.999948288,Answer:,32,65.536,0.5498716700592973,15258.0,GB,2.221473792, Dyrrachium,1.0,2221.473792,33897.0
15258.0,32768,['the Adriatic' 'the Adriatic' 'Adriatic'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Dyrrachium located? ",0.999948288,Answer:,32,65.536,0.5505876115578334,15258.0,GB,2.225012736, Dyrrachium was located on the southern shores of Albania.,1.0,2225.012736,33951.0
15258.0,32768,['King Ethelred II' 'Ethelred II' 'King Ethelred II'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Emma Marry? ",0.999948288,Answer:,32,65.536,0.54425162041877,15258.0,GB,2.194079744, King Ethelred II of England,1.0,2194.079744,33479.0
15258.0,32768,['Duke Richard II' 'Duke Richard II' 'Duke Richard II'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Emma's brother? ",0.999948288,Answer:,32,65.536,0.5482457438934123,15258.0,GB,2.2134784, Duke Richard II of Normandy,1.0,2213.4784,33775.0
15258.0,32768,['Normandy' 'Normandy' 'Normandy'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: To where did Ethelred flee? ",0.999948288,Answer:,32,65.536,0.5072660337143964,15258.0,GB,2.029387776, Normandy,1.0,2029.387776,30966.0
15258.0,32768,['Sweyn Forkbeard' 'Sweyn Forkbeard' 'Sweyn Forkbeard'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who kicked Ethelred out? ",0.999948288,Answer:,32,65.536,0.53161836935167,15258.0,GB,2.134900736, Sweyn Forkbeard,1.0,2134.900736,32576.0
15258.0,32768,['Harthacnut' 'Harthacnut' 'Harthacnut'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Edward the Confessor's half-brother? ",0.999948288,Answer:,32,65.536,0.5297272306981045,15258.0,GB,2.12631552, Harthacnut,1.0,2126.31552,32445.0
15258.0,32768,['1041' 'in 1041' '1041'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Edward return? ",0.999948288,Answer:,32,65.536,0.5394645498173916,15258.0,GB,2.171273216, 1041,1.0,2171.273216,33131.0
15258.0,32768,['Robert of Jumièges' 'Robert of Jumièges' 'Robert of Jumièges'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Edward make archbishop of Canterbury? ",0.999948288,Answer:,32,65.536,0.5356523326942391,15258.0,GB,2.153447424, Robert of Jumièges,1.0,2153.447424,32859.0
15258.0,32768,['Battle of Hastings' 'the Battle of Hastings' 'at the Battle of Hastings'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did Harold II die? ",0.999948288,Answer:,32,65.536,0.540490889926216,15258.0,GB,2.17612288, At the Battle of Hastings.,1.0,2176.12288,33205.0
15258.0,32768,['William II' 'Duke William II' 'Duke William II'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who killed Harold II?  ",0.999948288,Answer:,32,65.536,0.5448905327208733,15258.0,GB,2.197159936, Duke William II of Normandy,1.0,2197.159936,33526.0
15258.0,32768,['1066' 'In 1066' '1066'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the Battle of Hastings? ",0.999948288,Answer:,32,65.536,0.5465945560442174,15258.0,GB,2.205417472, 1066,1.0,2205.417472,33652.0
15258.0,32768,['Anglo-Saxons' 'the Anglo-Saxons' 'Anglo-Saxons'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the ruling class ahead of the Normans? ",0.999948288,Answer:,32,65.536,0.551551845755937,15258.0,GB,2.229796864, The Anglo-Saxons,1.0,2229.796864,34024.0
15258.0,32768,['Modern English' 'Modern English' 'Modern English'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the Anglo-Norman language's final form? ",0.999948288,Answer:,32,65.536,0.5216927899686521,15258.0,GB,2.0905984, Modern English,1.0,2090.5984,31900.0
15258.0,32768,['1169' '1169' '1169'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what year did the Norman's invade at Bannow Bay? ",0.999948288,Answer:,32,65.536,0.5217377676080619,15258.0,GB,2.090795008, 1169,1.0,2090.795008,31903.0
15258.0,32768,['Ireland' 'Ireland' 'Ireland'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country did the Normans invade in 1169? ",0.999948288,Answer:,32,65.536,0.5383917226356871,15258.0,GB,2.166226944, Ireland,1.0,2166.226944,33054.0
15258.0,32768,['Irish' 'Irish' 'Irish'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What culture did the Normans combine with in Ireland? ",0.999948288,Answer:,32,65.536,0.5419668587896254,15258.0,GB,2.183135232, Irish culture,1.0,2183.135232,33312.0
15258.0,32768,['Edgar' 'Edgar' 'Edgar Atheling'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Margaret's brother? ",0.999948288,Answer:,32,65.536,0.5356382007425893,15258.0,GB,2.153381888, Edgar Atheling,1.0,2153.381888,32858.0
15258.0,32768,['King Malcolm III of Scotland' 'King Malcolm III' 'King Malcolm III'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Margaret's husband? ",0.999948288,Answer:,32,65.536,0.5330803598751453,15258.0,GB,2.141585408, King Malcolm III of Scotland,1.0,2141.585408,32678.0
15258.0,32768,['1072' '1072' '1072'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was Scotland invaded by William? ",0.999948288,Answer:,32,65.536,0.5449041071375309,15258.0,GB,2.197225472, 1072,1.0,2197.225472,33527.0
15258.0,32768,['Duncan' 'Duncan' 'Duncan'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the hostage? ",0.999948288,Answer:,32,65.536,0.5029481708310258,15258.0,GB,2.011758592, Duncan,1.0,2011.758592,30697.0
15258.0,32768,['Sybilla of Normandy' 'Sybilla of Normandy' 'Sybilla'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Alexander I marry? ",0.999948288,Answer:,32,65.536,0.5409471087309705,15258.0,GB,2.178285568, Sybilla of Normandy,1.0,2178.285568,33238.0
15258.0,32768,['Norman' 'Norman' 'Norman'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What culture's arrival in Scotland is know as the ""Davidian Revolution""? ",0.999948288,Answer:,32,65.536,0.5523675409258934,15258.0,GB,2.233860096, Norman culture,1.0,2233.860096,34086.0
15258.0,32768,['Hereford' 'Hereford' 'Hereford'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Ralph earl of? ",0.999948288,Answer:,32,65.536,0.5376223521924907,15258.0,GB,2.162622464, Hereford,1.0,2162.622464,32999.0
15258.0,32768,['the Welsh' 'the Welsh' 'the Welsh'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Ralph in charge of being at war with? ",0.999948288,Answer:,32,65.536,0.49126433715657514,15258.0,GB,1.965555712, the Welsh,1.0,1965.555712,29992.0
15258.0,32768,['Edward the Confessor' 'Edward the Confessor' 'Edward the Confessor'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who made Ralph earl? ",0.999948288,Answer:,32,65.536,0.5514463781749765,15258.0,GB,2.229272576, Edward the Confessor,1.0,2229.272576,34016.0
15258.0,32768,['Wales' 'Wales' 'Wales'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country was under the control of Norman barons? ",0.999948288,Answer:,32,65.536,0.5426944402817324,15258.0,GB,2.18660864, Wales,1.0,2186.60864,33365.0
15258.0,32768,['1018' '1064' '1018'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did Roger de Tosny fail to accomplish what he set out to do? ",0.999948288,Answer:,32,65.536,0.5205655930871955,15258.0,GB,2.0856832, 1018,1.0,2085.6832,31825.0
15258.0,32768,['William of Montreuil' 'William of Montreuil' 'William of Montreuil'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was in charge of the papal army in the War of Barbastro? ",0.999948288,Answer:,32,65.536,0.526869050203107,15258.0,GB,2.113470464, William of Montreuil,1.0,2113.470464,32249.0
15258.0,32768,['1097' '1097' '1097'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Siege of Antioch take place? ",0.999948288,Answer:,32,65.536,0.5365690681569676,15258.0,GB,2.157707264, 1097,1.0,2157.707264,32924.0
15258.0,32768,['Tancred' 'Tancred' 'Tancred'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of Bohemond's nephew? ",0.999948288,Answer:,32,65.536,0.5170296277538617,15258.0,GB,2.070413312, Tancred,1.0,2070.413312,31592.0
15258.0,32768,['Jerusalem' 'Jerusalem' 'Jerusalem'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What major conquest did Tancred play a roll in? ",0.999948288,Answer:,32,65.536,0.5209118311981914,15258.0,GB,2.087190528, The conquest of Jerusalem.,1.0,2087.190528,31848.0
15258.0,32768,['380 years' '380 years' '380 years'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How long did Western Europe control Cyprus? ",0.999948288,Answer:,32,65.536,0.5433650565631172,15258.0,GB,2.189819904, 380 years,1.0,2189.819904,33414.0
15258.0,32768,['a storm' 'a storm' 'a storm'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What ruined Richard's plans to reach Acre? ",0.999948288,Answer:,32,65.536,0.5432967164536502,15258.0,GB,2.189492224, A storm dispersed the fleet.,1.0,2189.492224,33409.0
15258.0,32768,['Berengaria' 'Berengaria' 'Berengaria'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Richard's fiancee? ",0.999948288,Answer:,32,65.536,0.5329660238751148,15258.0,GB,2.14106112, Berengaria,1.0,2141.06112,32670.0
15258.0,32768,['1191' '1191' '1191'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did the storm hit Richard's fleet? ",0.999948288,Answer:,32,65.536,0.5378744283248024,15258.0,GB,2.163802112, 1191,1.0,2163.802112,33017.0
15258.0,32768,['Isaac Komnenos' 'Isaac' 'Isaac Komnenos'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who ruled Cyprus in 1191? ",0.999948288,Answer:,32,65.536,0.5353695301318554,15258.0,GB,2.152136704, Isaac Komnenos,1.0,2152.136704,32839.0
15258.0,32768,['Conrad of Montferrat' 'Conrad of Montferrat' 'Conrad of Montferrat'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Guy's Rival? ",0.999948288,Answer:,32,65.536,0.5422554225542255,15258.0,GB,2.184511488, Conrad of Montferrat,1.0,2184.511488,33333.0
15258.0,32768,['silver' 'silver' 'silver'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What were Isaac's chains made out of? ",0.999948288,Answer:,32,65.536,0.550799305207996,15258.0,GB,2.226061312, silver,1.0,2226.061312,33967.0
15258.0,32768,['Guy de Lusignan' 'Guy de Lusignan' 'Guy de Lusignan'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who led Richard's troops when Cyprus was conquered? ",0.999948288,Answer:,32,65.536,0.5392698614004892,15258.0,GB,2.170355712, Guy de Lusignan,1.0,2170.355712,33117.0
15258.0,32768,['Africa' 'Africa' 'Africa'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What continent are the Canarian Islands off the coast of? ",0.999948288,Answer:,32,65.536,0.5475088967971531,15258.0,GB,2.20987392, Africa,1.0,2209.87392,33720.0
15258.0,32768,['Bethencourt' 'Bethencourt' 'Bethencourt'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who became the King of the Canary Islands? ",0.999948288,Answer:,32,65.536,0.5471866096866097,15258.0,GB,2.208301056, Bethencourt,1.0,2208.301056,33696.0
15258.0,32768,"['Enrique Pérez de Guzmán' 'Enrique Pérez de Guzmán'
 'Enrique Pérez de Guzmán']",999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who bought the rights? ",0.999948288,Answer:,32,65.536,0.5021534847298356,15258.0,GB,2.008547328," Enrique Pérez de Guzmán, 2nd Count de Niebla",1.0,2008.547328,30648.0
15258.0,32768,['Maciot de Bethencourt' 'Maciot de Bethencourt' 'Maciot de Bethencourt'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who sold the rights? ",0.999948288,Answer:,32,65.536,0.5224562611498857,15258.0,GB,2.093940736, Jean's nephew Maciot de Bethencourt,1.0,2093.940736,31951.0
15258.0,32768,['Channel Islands' 'the Channel Islands' 'the Channel Islands'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where are Jersey and Guernsey ",0.999948288,Answer:,32,65.536,0.5230235393416487,15258.0,GB,2.096431104, the Channel Islands,1.0,2096.431104,31989.0
15258.0,32768,['two' 'two' 'two'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many customaries does Norman customary law have? ",0.999948288,Answer:,32,65.536,0.5328802351212344,15258.0,GB,2.140667904, Two,1.0,2140.667904,32664.0
15258.0,32768,['Romanesque' 'Romanesque' 'Romanesque'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the Norman architecture idiom? ",0.999948288,Answer:,32,65.536,0.5458928571428572,15258.0,GB,2.2020096," A unique Romanesque idiom characterised by rounded arches, particularly over windows and doorways, and massive proportions.",1.0,2202.0096,33600.0
15258.0,32768,['rounded' 'rounded' 'rounded'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of arches does Norman architecture have? ",0.999948288,Answer:,32,65.536,0.5105536665169692,15258.0,GB,2.043019264, Rounded arches,1.0,2043.019264,31174.0
15258.0,32768,['Early Gothic' 'Early Gothic' 'Early Gothic'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What architecture type came after Norman in England? ",0.999948288,Answer:,32,65.536,0.5358218490462718,15258.0,GB,2.154233856, Early Gothic,1.0,2154.233856,32871.0
15258.0,32768,['Anglo-Saxon' 'Anglo-Saxon' 'Anglo-Saxon'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What architecture type came before Norman in England? ",0.999948288,Answer:,32,65.536,0.5474954773273228,15258.0,GB,2.209808384, Anglo-Saxon,1.0,2209.808384,33719.0
15258.0,32768,['Sicily' 'Sicily' 'Kingdom of Sicily'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What place had the Norman Arab architectural style? ",0.999948288,Answer:,32,65.536,0.5498849489645407,15258.0,GB,2.221539328, The Kingdom of Sicily,1.0,2221.539328,33898.0
15258.0,32768,['early 11th century' '11th century' 'in the early 11th century'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the church reform begin? ",0.999948288,Answer:,32,65.536,0.5518152978498414,15258.0,GB,2.231107584, early 11th century,1.0,2231.107584,34044.0
15258.0,32768,['dukes' 'the dukes' 'dukes'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who used the church to unify themselves? ",0.999948288,Answer:,32,65.536,0.5465137014801165,15258.0,GB,2.205024256, The dukes of Normandy,1.0,2205.024256,33646.0
15258.0,32768,['16th century' 'the 16th century' 'in the 16th century'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When were the French wars of religion? ",0.999948288,Answer:,32,65.536,0.54679656637063,15258.0,GB,2.206400512, 16th century,1.0,2206.400512,33667.0
15258.0,32768,['embroidery' 'embroidery' 'embroidery'],999.948288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of needlework was used in the creation of the Bayeux Tapestry? ",0.999948288,Answer:,32,65.536,0.53985343345698,15258.0,GB,2.173108224, embroidery,1.0,2173.108224,33159.0
