memory_budget,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,question,uncompressed_kv_memory_mb,kv_memory_per_token_kb,split,answer_prefix,retained_kv_memory_gb,max_new_tokens,context_tokens,memory_budget_unit,retained_context_tokens,token_budget,compression_ratio,predicted_answer,answers
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arie Supriyatna's birth country was one participant in a Commission of Truth and Friendship. Who is the president of the other country that participated?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Mohamed Siad Barre'],['Francisco Guterres']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the meaning of the word that is also a majority religion in the area that became India when the country that withdrew its forces was created in the Arabic dictionary?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['The word ""Hindu"" means ""the people who live beyond the river Indus"" and is a majority religion in the area that became India.']",['the country of India']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Widely practiced in the region having the second largest rain-forest in the world, how long ago did this religion arrive in Zhejiang?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['1,400 years ago']","['1,400 years']"
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the city where the composer of La Silvia was born?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['The Rialto Bridge'],['Rialto Bridge']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the merchant of the city where the composer of Al gran sole carico d'amore takes place?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1853'],['16th - century']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Francisco Guterres'],['Francisco Guterres']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['The Rialto Bridge'],['Rialto Bridge']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['the airport'],['Toronto Coach Terminal']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Walter Sabo'],['Walter Sabo']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What were the Genesis's advantages over the platform that plays Drac's Night Out?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['The Genesis platform had better graphics and sound than the platform that plays Drac's Night Out.'],['built on 16-bit architectures and offered improved graphics and sound']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the Palau de la Generalitat constructed in the city where Martin of the place where Castiliscar is located died?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1896'],['built in the 15th century']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1968'],['June 1941']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What team does the person who hit the first home run at the new stadium in South Bronx play for?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['New York Yankees'],['New York Yankees']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the Governorship end of the city where the author of Paenitentiam Agere died?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1963'],['1952']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the birth city of the composer of Scanderbeg?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Rialto Bridge'],['Rialto Bridge']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the country where Ercole Manfredi was born form an alliance with Japan?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1941'],['1941']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the country that includes the birth city of Bodindecha form an alliance with Japan?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1941'],['1941']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was Nintendo's limit on games per developer per year for the platform with an abbreviated name that had the game Sunman?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1981'],['five']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Dourkhan's country was created?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Islam'],['the country of India']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the wettest year in the city that shares the same county as the ghost town Allen?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1905'],['1905']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was Nintendo's limit on games per developer per year on the platform with a three letter abbreviation, that had the game Pinball Quest?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['three games per developer per year'],['five']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What UK label was bought by the company which, along with ABC and the network which broadcasted Here and Now, is the other major broadcaster based in NY?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Sony Music'],['Oriole Records.']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the castle in the city where the headquarters of the production company of Care Bear: Journey to Joke-a-lot is located?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['St. Peter's Basilica'],['Casa Loma']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Achh's country was created?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['The majority religion in the area of British India that became India is Hinduism, and the word ""Achh"" refers to the country of Bangladesh, which is not directly related to the meaning of the word in the Arabic dictionary.']",['the country of India']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the RX 350 from the Scion xB manufacturer's luxury division change body style?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['2013'],['Sales began worldwide in April 2012']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who has the most hits in the history of the organization that includes the team Jim Wilson was released by?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Jim Wilson'],['Pete Rose']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the owner of the record label that singer of the theme song from the movie Arthur belongs to?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Sony Music'],['Warner Music Group']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where does the body of water by the city where Write This Down was formed empty into the Gulf of Mexico?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['the Mississippi River Delta'],['the Mississippi River Delta']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was appointed arbitrator by the first convert to the faith that is the most common religion in Southeast Asia?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Malay'],['Abu Musa Ashaari']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the host of Who Wants to be a Millionaire in the country that MacGruder and Loud's creator is from?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Mark Watson'],['Chris Harrison']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the author of Growing Up this nationality of the creator MacGruder and Loud?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Min Zhou'],['Min Zhou']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does seal stand for in the U.S. military branch that operates a list of destroyer classes, as well as the USS Sable?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['Seal stands for ""Specialized Equipment and Logistics"" in the U.S. military branch that operates a list of destroyer classes, as well as the USS Sable']","['Sea, Air, and Land']"
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where do greyhound buses leave from in the city the performer of Born a Lion formed in?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['the Greyhound Bus Terminal'],['Toronto Coach Terminal']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does seal stand for in the U.S. military branch that operates a list of destroyer classes as well as the USS Jason?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['Seal stands for ""Specialized Equipment and Logistics"" in the U.S. military branch that operates a list of destroyer classes as well as the USS Jason']","['Sea, Air, and Land']"
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1995'],['1905']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Why did Roncalli leave the place where Crucifixion's creator died?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['to prevent the spread of the plague'],['for the conclave in Rome']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many times did the plague occur where the creator of The Entombment died?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131,1,['22']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the state, that contains the county where Elmo is found, reinstate the death penalty?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['1992'],['1984']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['2,548']","['2,548 sq mi']"
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the major basketball team from the city where the Yongle emperor greeted the person to whom the edict was addressed?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Karmapa'],['Jiangsu Nangang Basketball Club']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the child of the president who suffered a major defeat when the body which approves members of the American cabinet refused to ratify the Versailles treaty?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['John C. Calhoun'],['Jessie Woodrow Wilson']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How were the people that the Ajuran Empire declared independence from by minting coins expelled from David Htan's country?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['by minting coins in the Ajuran Empire'],['The dynasty regrouped and defeated the Portuguese']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the language Auctor comes from during the era of Rotrude's father later known as?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Latin'],['Medieval Latin']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the language Auctor comes from during the era of the king who was crowned emperor of the west in 800 CE?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Latin'],['Medieval Latin']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Latin'],['Medieval Latin']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['1985', '1981', '1981']",['1981']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the maker of the Acura Legend, the employer of Katsuaki Watanabe, and Nissan open US assembly plants?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['1985', '1985', '1981']",['1981']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the version of the language where the last name Sylvester originates, used in the era of Fastrada's spouse, later known as?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Classical Latin'],['Medieval Latin']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the version of the language where the last name Sylvester originates, used in the era of the king that united the tribes in the 9th century, later called?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131, ['Classical Latin'],['Medieval Latin']
4.0,musique_128k,3999.891456,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the maker of the Acura RLX, the owner of Scion, and Nissan open US assembly plants?
",17613.029376,147.456,test,Final Answer: ,3.999891456,256,119446.0,GB,27126.0,27126.0,0.7729015622122131," ['1981', '1985', '1981']",['1981']
