retained_context_tokens,memory_budget,split,answer_prefix,predicted_answer,token_budget,answers,memory_budget_unit,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
13563.0,2.0,test,Final Answer: ,"2018 King Cup Final, 2018 BNP Paribas Primrose Bordeaux – Singles, 2016 Open Città della Disfida – Singles, 2018 Kunming Open – Men's Singles, 2015 King Cup Final, 2018 Stockton Challenger – Men's Singles, 2018 Internationaux de Tennis de Vendée – Singles, 2016 Taça de Portugal Final, 2015 Wimbledon Championships – Boys' Singles, 2018 Senior Open Championship, 2016 Open Città della Disfida – Singles, 2018 BNP Paribas Primrose Bordeaux – Singles, 2018 Kunming Open – Men's Singles, 2018 Stockton Challenger – Men's Singles, 2018 Internationaux de Tennis de Vendée – Singles, 2016 Taça de Portugal Final, 2015 Wimbledon Championships – Boys' Singles, 2018 Senior Open Championship, 2016 Open Città della Disfida – Singles, 2018 BNP Paribas Prim",13563.0,"[""2018 Kentucky Bank Tennis Championships – Men's Singles""
 ""2018 Kunming Open – Men's Doubles""
 ""2018 Stockton Challenger – Men's Singles""
 ""2019 Burnie International – Men's Doubles""
 ""2019 Launceston Tennis International – Men's Singles""]",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition did the tennis man Lloyd Harris win?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Quicksand (American band)', 'Rival Schools (band)']",13563.0,"['Dead Heavens' 'Gorilla Biscuits' 'Quicksand' 'Rival Schools'
 'Walking Concert']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What groups was Walter Schreifels a member of?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Arabsat-1C', 'Arabsat-1B']",13563.0,['Arabsat-1A' 'Arabsat-1B' 'Arabsat-5A' 'Badr-4' 'INSAT-2DT'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does the Arab Satellite Communications Organization own?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Wiktionary'],13563.0,['Diplopedia' 'RationalWiki' 'Uncyclopedia' 'Veropedia' 'Wiktionary'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing wiki projects ?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Pete Jacobs'],13563.0,"['Chris McCormack' 'Chrissie Wellington' 'Helen Jenkins' 'Magali Messmer'
 'Pete Jacobs']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a notable triathlete ?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate']",13563.0,['Ammonia' 'Collins reagent' 'Dimethylformamide' 'Ethanol' 'Sodium azide'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the existing reagent compounds ?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol dipropionate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate', 'E",13563.0,"['Byeongsan Seowon' 'Dosan Seowon' 'Oksan Seowon' 'Seoak Seowon'
 'Sosu Seowon']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are some of the notable seowons ?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['2018 Knoxville Challenger – Singles', '2016 BNP Paribas Primrose Bordeaux – Singles', '2015 Città di Caltanissetta – Singles', '2018 BNP Paribas Primrose Bordeaux – Singles']",13563.0,"[""2015 Wimbledon Championships – Boys' Singles""
 ""2016 Charlottesville Men's Pro Challenger – singles""
 '2018 BNP Paribas Primrose Bordeaux – singles'
 '2018 JSM Challenger of Champaign–Urbana – singles'
 '2018 Knoxville Challenger – singles']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which sports competition did Reilly Opelka emerge victorious?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Jeffrey Daniel Smith'],13563.0,"['Christian Peter' 'Howard Barbieri' 'Jeff Kunkel' 'Knowshon Moreno'
 'Melanie McGuire']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who graduated from Middletown High School South?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ,"2016 Open Città della Disfida – Singles, 2018 BNP Paribas Primrose Bordeaux – Singles, 2019 Launceston Tennis International – Men's Singles, 2018 Kunming Open – Men's Singles, 2018 Stockton Challenger – Men's Singles, 2018 Internationaux de Tennis de Vendée – Singles, 2015 King Cup Final, 2015 Città di Caltanissetta – Singles, 2014 Senior Open Championship, 2017 Internationaux de Tennis de Vendée – Singles, 2016 King Cup Final, 2015 King Cup Final, 2018 King Cup Final, 2019 King Cup Final, 2016 King Cup Final, 2017 Senior Open Championship, 2018 Senior Open Championship, 2019 Senior Open Championship, 2015 Senior Open Championship, 2010 Senior Open Championship, 2004 World Snooker Championship, 2005 World Snooker Championship, 2006",13563.0,"['2015 Città di Caltanissetta – singles'
 '2016 Open Città della Disfida – singles' '2016 Stockholm Open – doubles'
 '2017 Internationaux de Tennis de Vendée – singles'
 '2017 Internazionali di Tennis del Friuli Venezia Giulia – singles']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What competition did Elias Ymer win?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Reilly Opelka'],13563.0,"['Antonio London' 'Bryan Morris' 'Dewon Brazelton' 'Dustin Lynch'
 'Jordan Sheffield']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who are Tullahoma High School alumni?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate']",13563.0,"['Conditional release' 'Ghost' 'The Bright Day' 'The Sale'
 'The Traces of Light']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: For which motion picture was Hossein Shahabi responsible for production?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Ego Ferguson'],13563.0,['Ego Ferguson' 'Jerry Janes' 'Ron Rivera' 'Roquan Smith' 'Will Sutton'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What lineback was drafted by the Chicago Bears?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Krishnaraja Wadiyar II', 'Krishnaraja Wadiyar III']",13563.0,"['Chamarajendra Wadiyar X' 'Kanthirava Narasaraja I'
 'Kanthirava Narasaraja II' 'Krishnaraja Wadiyar II'
 'Krishnaraja Wadiyar III' 'Mir Ghulam Ali']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who habitated the Kingdom of Mysore?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.812 HY', 'Gourdou-Leseurre GL-830']",13563.0,"['Gourdou-Leseurre GL-812 HY' 'Gourdou-Leseurre GL-832 HY'
 'Gourdou-Leseurre GL.2' 'Gourdou-Leseurre GL.30' 'Gourdou-Leseurre GL.50']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is something that Gourdou-Leseurre produced?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Ojibwa language'],13563.0,['Charles Eastman' 'Little Crow' 'Sitting Bull' 'Spotted Elk' 'Zitkala-Sa'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who spoke Sioux as their mother tongue?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Solitaire's Journey'],13563.0,['Amy Fote' 'Connor Walsh' 'Jun Shuang Huang' 'Simon Ball' 'Stanton Welch'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by the Houston Ballet?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Miguel Ángel Russo'],13563.0,"['Carlos García Cambón' 'Gustavo Alfaro' 'Jorge José Benítez'
 'Mario Fortunato' 'Miguel Ángel Russo']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who provided coaching for the Boca Juniors athletic team?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Alice's Adventures in Wonderland (ballet)', 'Carousel (ballet)']",13563.0,"['After the Rain' ""Alice's Adventures in Wonderland""
 'An American in Paris' 'Carousel' 'Liturgy']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which ballet features dances were choreographed by Christopher Wheeldon?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Lolinato To-ong'],13563.0,"['Custodio Parcon' 'Domingo Deluana' 'Herminigildo Yurong'
 'Lolinato To-ong' 'Tomas Campo Jr.']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What famous person was remembered for serving in the Philippine Marine corps?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Asterix and the Great Crossing'],13563.0,"['Asterix and Cleopatra' ""Asterix and the Chieftain's Shield""
 'Asterix and the Great Crossing' 'Asterix in Belgium' 'Obelix and Co.']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Albert Uderzo illustrated what comic?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['The Producers (musical)'],13563.0,"['Battle Creek' 'Better Call Saul' 'Breaking Bad' 'The Lone Gunmen'
 'The X-Files']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vince Gilligan was the executive producer of what television program?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol dipropionate/hydroxyprogesterone caproate']",13563.0,"['Ivo Babuška' 'Petr Vopěnka' 'Vlastimil Dlab' 'Věra Trnková'
 'Zdeněk Frolík']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Eduard Čech was the doctoral advisor to whom?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['MS Pride of Dover'],13563.0,"['MS European Seaway' 'MS Pride of Burgundy' 'MS Pride of Calais'
 'MS Pride of Dover' 'MS Spirit of France']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which vessels had a home port of Dover?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['80'],13563.0,['argon' 'helium' 'krypton' 'neon' 'xenon'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did WIlliam Ramsey discover?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['The Elmendorf Christian Community', 'Owa Hutterite Colony', 'Detention River Christian Community']",13563.0,"['Detention River Christian Community' 'Elmendorf Christian Community'
 'Milltown Hutterite Colony' 'Owa Hutterite Colony' 'Schmiedeleut']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What group or person identifies itself as Hutterite?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Paul Seaton'],13563.0,['Alice Lon' 'Elena Jahn' 'Paul Klee' 'Perry DeAngelis' 'Will Sampson'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Whose cause of death was scleroderma?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['2011 U.S. Open Cup Final', '2010 PBZ Zagreb Indoors – Singles', '2016 King Cup Final', '2018 BNP Paribas Primrose Bordeaux – Singles']",13563.0,"[""2008 Pilot Pen Tennis – Men's Singles"" '2009 Chennai Open – singles'
 '2010 Aircel Chennai Open – singles' '2010 PBZ Zagreb Indoors – singles'
 '2011 St. Petersburg Open – singles']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Marin Čilić was the victor of which competition?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Martha Berry (artist)'],13563.0,"['Agys Ramsaran Verma' 'Lokendra Singh' 'Mithlesh Kumar'
 'Mukund Lal Agrawal' 'Virendra Singh']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is a former student from Bareilly College?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Wacaday'],13563.0,['Breakfast' 'Rush TV' 'Us Girls' 'Wazzup Wazzup' 'Y Speak'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show originally was broadcast by Studio 23?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ,353,13563.0,"['Edward Kennion' 'Eleanor Coade' 'Theodora Cowan' 'William Pether'
 'William Wynne Ryland']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Society of Artists has which person as a member?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Suddha (film)'],13563.0,['Nirel' 'Oriyardori Asal' 'Rang' 'Sompa' 'Suddha'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which movie originally had dialogue spoken in Tulu?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Quicksand (American band)'],13563.0,"['Bright Eyes' 'Conor Oberst and the Mystic Valley Band' 'Desaparecidos'
 'Monsters of Folk' 'Park Ave.']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Conor Oberst is part of what musical group?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ,"2015 King Cup Final, 2016 King Cup Final, 2017 King Cup Final, 2018 King Cup Final, 2019 King Cup Final, 2020 King Cup Final, 2021 King Cup Final, 2022 King Cup Final, 2023 King Cup Final, 2024 King Cup Final",13563.0,"['1998 Asian Super Cup' '2015 King Cup Final' '2015 Saudi Super Cup'
 '2016 King Cup Final' '2017–18 Saudi Professional League']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which contests did Al-Nassr take part in?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Baojun 510', 'Baojun 630', 'Baojun 530']",13563.0,['Baojun 510' 'Baojun 530' 'Baojun 630' 'Baojun 730' 'Baojun E300'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What car does the brand Baojun produce?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Nicolson', 'Nicolson', 'Nicolson']",13563.0,['Bobby Hope' 'Harold Bodle' 'John Barton' 'Kevin Poole' 'Mick Walker'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What person was in charge of Burton Albion F.C.?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['The Mountaineer (Katoomba)', '330 West 42nd Street']",13563.0,"['330 West 42nd Street' 'Ideal House' 'Ocean Forest Hotel'
 'Rockefeller Center' 'Scranton Cultural Center']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which architectural structure did Raymond Hood design?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['La Vivandière (or Markitenka)', 'Carousel (ballet)', 'The Little Humpbacked Horse', 'The Blue Mountains Advertiser']",13563.0,"['Coppélia' 'La Vivandière or Markitenka' 'La source' 'Pâquerette'
 'The Little Humpbacked Horse']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arthur Saint-Léon choreographed what kind of dance?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: , ['Lhasa Tibetan'],13563.0,['Amdo Tibetan' 'Central Tibetan' 'Khams Tibetan' 'Ladakhi' 'Tibetan'],GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which language is native to Tibet?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
13563.0,2.0,test,Final Answer: ," ['Wide Awake Club', 'Us Girls']",13563.0,"['Good Morning Britain' ""Hey, Hey, It's Saturday!"" 'The Shoe People'
 'Wacaday' 'Wide Awake Club']",GB,1999.945728,120192.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show was originally on TV-AM?
",17723.031552,1.999945728,qampari_128k,0.8871555511182109,256,17.723031552
