uncompressed_kv_memory_gb,question,predicted_answer,memory_budget_unit,retained_context_tokens,task,uncompressed_kv_memory_mb,kv_memory_per_token_kb,context_length,retained_kv_memory_mb,context_tokens,answer,compression_ratio,memory_budget,token_budget,max_new_tokens,retained_kv_memory_gb,answer_prefix
2.029125632,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tdhpgl
2. kagiza
3. twjdoo",GB,6103.0,fwe,2029.125632,65.536,32768,399.966208,30962.0,['tdhpgl' 'kagiza' 'twjdoo'],0.8028874103740069,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.075066368,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tkuhxi
2. jqoiak
3. jmluyx",GB,6103.0,fwe,2075.066368,65.536,32768,399.966208,31663.0,['tkuhxi' 'jqoiak' 'uowynw'],0.807251365947636,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.04832768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tqsvko
2. unhqst
3. jwzcvg",GB,6103.0,fwe,2048.32768,65.536,32768,399.966208,31255.0,['tqsvko' 'jwzcvg' 'unhqst'],0.8047352423612222,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.041184256,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1.  **swrfml**
2.  **jupfmm**
3.  **ubwrqu**",GB,6103.0,fwe,2041.184256,65.536,32768,399.966208,31146.0,['swrfml' 'jupfmm' 'ubwrqu'],0.804051884672189,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.02276864,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tiqjnk
2. kcziwx
3. ujwtbp",GB,6103.0,fwe,2022.76864,65.536,32768,399.966208,30865.0,['tiqjnk' 'kcziwx' 'ujwtbp'],0.8022679410335332,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.066481152,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tuylvy
2. urnvfc
3. jkhhvw",GB,6103.0,fwe,2066.481152,65.536,32768,399.966208,31532.0,['tuylvy' 'jkhhvw' 'urnvfc'],0.8064505898769504,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.00704,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tolshv, jyqese, and ulpypr.",GB,6103.0,fwe,2007.04,65.536,32768,399.966208,30625.0,['tolshv' 'jyqese' 'ulpypr'],0.8007183673469388,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.095972352,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tkhiww
2. ucxvst
3. kiuobu",GB,6103.0,fwe,2095.972352,65.536,32768,399.966208,31982.0,['tkhiww' 'kiuobu' 'ucxvst'],0.8091739103245575,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.995702272,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tfmdcn
2. iwustt
3. uhnhea",GB,6103.0,fwe,1995.702272,65.536,32768,399.966208,30452.0,['tfmdcn' 'iwustt' 'uhnhea'],0.7995862340732957,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.95592192,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **swmmom**
2.  **junupb**
3.  **ucwlpm**",GB,6103.0,fwe,1955.92192,65.536,32768,399.966208,29845.0,['swmmom' 'junupb' 'ucwlpm'],0.7955101357011225,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.033975296,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ubzgun
2. uupusp
3. jxseyh",GB,6103.0,fwe,2033.975296,65.536,32768,399.966208,31036.0,['ubzgun' 'jxseyh' 'uupusp'],0.8033573914164196,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.088108032,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. sxttgf
2. jcdpyd
3. trlola",GB,6103.0,fwe,2088.108032,65.536,32768,399.966208,31862.0,['sxttgf' 'jcdpyd' 'trlola'],0.8084552131065219,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.048786432,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tuqpcf
2. jjszjo
3. unafot",GB,6103.0,fwe,2048.786432,65.536,32768,399.966208,31262.0,['tuqpcf' 'jjszjo' 'unafot'],0.804778964877487,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.9890176,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sxuwqf
2. khiuol
3. udvqry",GB,6103.0,fwe,1989.0176,65.536,32768,399.966208,30350.0,['sxuwqf' 'khiuol' 'udvqry'],0.7989126853377265,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.050228224,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tllhdg
2. jojajd
3. ukcfdj",GB,6103.0,fwe,2050.228224,65.536,32768,399.966208,31284.0,['tllhdg' 'jojajd' 'ukcfdj'],0.8049162511187827,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.133721088,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. sxkbsg
2. iouhkp
3. ebwyph",GB,6103.0,fwe,2133.721088,65.536,32768,399.966208,32558.0,['sxkbsg' 'iouhkp' 'uosbxf'],0.8125499109281897,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.960771584,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tqcecw
2. uudjdj
3. jpvudi",GB,6103.0,fwe,1960.771584,65.536,32768,399.966208,29919.0,['tqcecw' 'jpvudi' 'uudjdj'],0.7960159096226478,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.066153472,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ugpdfh
2. jxussu
3. vbossy",GB,6103.0,fwe,2066.153472,65.536,32768,399.966208,31527.0,['ugpdfh' 'jxussu' 'vbossy'],0.8064198940590604,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.069495808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. sspqcq
2. ttacqa
3. jncpao",GB,6103.0,fwe,2069.495808,65.536,32768,399.966208,31578.0,['sspqcq' 'jncpao' 'ttacqa'],0.8067325353093926,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.09092608,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tpyoyz
2. jlrhaa
3. jjdeow",GB,6103.0,fwe,2090.92608,65.536,32768,399.966208,31905.0,['tpyoyz' 'jlrhaa' 'uktzia'],0.8087133678106879,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.123104256,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tgmzjy**
2.  **jkkdsz**
3.  **ugnpzb**",GB,6103.0,fwe,2123.104256,65.536,32768,399.966208,32396.0,['tgmzjy' 'jkkdsz' 'ugnpzb'],0.8116125447586122,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.11877888,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sqdsfz
2. jqqtiv
3. uabolb",GB,6103.0,fwe,2118.77888,65.536,32768,399.966208,32330.0,['sqdsfz' 'jqqtiv' 'uabolb'],0.8112279616455305,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.007826432,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tunzbq**
2.  **jtywfy**
3.  **jqhpqf**",GB,6103.0,fwe,2007.826432,65.536,32768,399.966208,30637.0,['tunzbq' 'jtywfy' 'uxdnje'],0.8007964226262363,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.03128832,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trnrid
2. ulavee
3. jwiwws",GB,6103.0,fwe,2031.28832,65.536,32768,399.966208,30995.0,['trnrid' 'jwiwws' 'ulavee'],0.8030972737538313,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.989214208,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tnlccd
2. kjgpic
3. ibebja",GB,6103.0,fwe,1989.214208,65.536,32768,399.966208,30353.0,['tnlccd' 'kjgpic' 'uhatfc'],0.7989325602082167,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.060976128,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tnkelu
2. upuwyt
3. jplnpd",GB,6103.0,fwe,2060.976128,65.536,32768,399.966208,31448.0,['tnkelu' 'jplnpd' 'upuwyt'],0.8059336046807428,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.79437568,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tlkzeg
2. kautlt
3. ubjlev",GB,6103.0,fwe,1794.37568,65.536,32768,399.966208,27380.0,['tlkzeg' 'kautlt' 'ubjlev'],0.777100073046019,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.9939328,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tmsxxu
2. jgbhao
3. unddmc",GB,6103.0,fwe,1993.9328,65.536,32768,399.966208,30425.0,['tmsxxu' 'jgbhao' 'unddmc'],0.7994083812654067,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.044657664,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tpkbtl
2. unhnfk
3. jlcoqh",GB,6103.0,fwe,2044.657664,65.536,32768,399.966208,31199.0,['tpkbtl' 'jnkywg' 'unhnfk'],0.8043847559216641,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.043936768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tedgxm**
2.  **jlyhlb**
3.  **udhkmi**",GB,6103.0,fwe,2043.936768,65.536,32768,399.966208,31188.0,['tedgxm' 'jlyhlb' 'udhkmi'],0.8043157624727459,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.044919808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. titoxe
2. juzfqr
3. urrffg",GB,6103.0,fwe,2044.919808,65.536,32768,399.966208,31203.0,['titoxe' 'juzfqr' 'urrffg'],0.8044098323879114,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.959133184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tezdoq, ulrrzp, and jcwxrm.",GB,6103.0,fwe,1959.133184,65.536,32768,399.966208,29894.0,['tezdoq' 'jcwxrm' 'ulrrzp'],0.79584532013113,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.070347776,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tozmgv
2. jtagsw
3. jmspat",GB,6103.0,fwe,2070.347776,65.536,32768,399.966208,31591.0,['tozmgv' 'jtagsw' 'uwykbb'],0.8068120667278655,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.99786496,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tmugem, ulyrri, and kiuzxx.",GB,6103.0,fwe,1997.86496,65.536,32768,399.966208,30485.0,['tmugem' 'kiuzxx' 'ulyrri'],0.7998031818927341,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.944518656,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. twztrz
2. uuieeb
3. jzpfpc",GB,6103.0,fwe,1944.518656,65.536,32768,399.966208,29671.0,['twztrz' 'jzpfpc' 'uuieeb'],0.794310943345354,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.127495168,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1.  **tsoyfe**
2.  **kbvhrg**
3.  **ungmlj**",GB,6103.0,fwe,2127.495168,65.536,32768,399.966208,32463.0,['tsoyfe' 'kbvhrg' 'ungmlj'],0.8120013553892124,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.99032832,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. sowrdw
2. ivypqr
3. uaqpmz",GB,6103.0,fwe,1990.32832,65.536,32768,399.966208,30370.0,['sowrdw' 'ivypqr' 'uaqpmz'],0.7990451103062233,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.995374592,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tlzbge
2. ulcagx
3. kadoky",GB,6103.0,fwe,1995.374592,65.536,32768,399.966208,30447.0,['tlzbge' 'keelzz' 'ulcagx'],0.7995533221663875,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.991573504,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ssndpx
2. jaddpb
3. twrlhf",GB,6103.0,fwe,1991.573504,65.536,32768,399.966208,30389.0,['ssndpx' 'jaddpb' 'twrlhf'],0.7991707525749449,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.785790464,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tatsjf
2. ktruag
3. uboihe",GB,6103.0,fwe,1785.790464,65.536,32768,399.966208,27249.0,['tatsjf' 'ktruag' 'uboihe'],0.7760284781092884,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.991049216,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trrlbn
2. jnavpb
3. jizzvz",GB,6103.0,fwe,1991.049216,65.536,32768,399.966208,30381.0,['trrlbn' 'jnavpb' 'uodecj'],0.7991178697212074,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.02604544,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tfgcax
2. ucfeus
3. kefhac",GB,6103.0,fwe,2026.04544,65.536,32768,399.966208,30915.0,['tfgcax' 'kefhac' 'ucfeus'],0.802587740579007,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.090336256,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sskhgc
2. jrcxma
3. jmnzmd",GB,6103.0,fwe,2090.336256,65.536,32768,399.966208,31896.0,['sskhgc' 'jrcxma' 'udivog'],0.8086593930273389,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.061303808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tlnhmy
2. juawee
3. uhonsv",GB,6103.0,fwe,2061.303808,65.536,32768,399.966208,31453.0,['tlnhmy' 'jylexj' 'uhonsv'],0.8059644549009634,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.084765696,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tvzqhi
2. uspksd
3. jdyvur",GB,6103.0,fwe,2084.765696,65.536,32768,399.966208,31811.0,['tvzqhi' 'jdyvur' 'uspksd'],0.8081481248624689,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.080243712,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. udnqzy
2. vaotio
3. jkrgww",GB,6103.0,fwe,2080.243712,65.536,32768,399.966208,31742.0,['udnqzy' 'jkrgww' 'vaotio'],0.8077310818473946,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.119499776,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tvkqvn
2. jxbbfc
3. uvbytx",GB,6103.0,fwe,2119.499776,65.536,32768,399.966208,32341.0,['tvkqvn' 'jxbbfc' 'uvbytx'],0.8112921678364924,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.983053824,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tmdcaa
2. joyrjr
3. jjrfhe",GB,6103.0,fwe,1983.053824,65.536,32768,399.966208,30259.0,['tmdcaa' 'joyrjr' 'uobisu'],0.7983079414389107,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.08011264,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trcvmw
2. ultjxn
3. kdlfyq",GB,6103.0,fwe,2080.11264,65.536,32768,399.966208,31740.0,['trcvmw' 'kdlfyq' 'ultjxn'],0.8077189666036547,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.830813696,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tldomt
2. ujggwd
3. khqqia",GB,6103.0,fwe,1830.813696,65.536,32768,399.966208,27936.0,['tldomt' 'khqqia' 'ujggwd'],0.7815363688430699,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.103508992,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tbwfer
2. izpmpv
3. ugpqdh",GB,6103.0,fwe,2103.508992,65.536,32768,399.966208,32097.0,['tbwfer' 'izpmpv' 'ugpqdh'],0.809857619092127,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.036793344,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. todxse
2. jzbqrq
3. uxncvn",GB,6103.0,fwe,2036.793344,65.536,32768,399.966208,31079.0,['todxse' 'jzbqrq' 'uxncvn'],0.8036294604073491,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.993670656,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **svwwxl**
2.  **jjupmi**
3.  **jejdhf**",GB,6103.0,fwe,1993.670656,65.536,32768,399.966208,30421.0,['svwwxl' 'jjupmi' 'ubrbof'],0.7993820058512212,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.139357184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tmsxpg
2. kenqlx
3. unshhq",GB,6103.0,fwe,2139.357184,65.536,32768,399.966208,32644.0,['tmsxpg' 'kenqlx' 'unshhq'],0.8130437446391374,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.021261312,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. thgrqa
2. jsbetc
3. jobgje",GB,6103.0,fwe,2021.261312,65.536,32768,399.966208,30842.0,['thgrqa' 'jsbetc' 'uenqdu'],0.80212048505285,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.019295232,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tjlgaw
2. kgosrp
3. ufwgdz",GB,6103.0,fwe,2019.295232,65.536,32768,399.966208,30812.0,['tjlgaw' 'kgosrp' 'ufwgdz'],0.8019278203297416,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.074476544,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tpvjlo
2. kosdpl
3. kxxypk",GB,6103.0,fwe,2074.476544,65.536,32768,399.966208,31654.0,['tpvjlo' 'kxxypk' 'uqskhr'],0.8071965628356605,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.97165056,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tlsivw
2. kbhsld
3. upxpjm",GB,6103.0,fwe,1971.65056,65.536,32768,399.966208,30085.0,['tlsivw' 'kbhsld' 'upxpjm'],0.7971414326076118,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.059075584,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1.  **tpvbyq**
2.  **jpnst**
3.  **ungnye**",GB,6103.0,fwe,2059.075584,65.536,32768,399.966208,31419.0,['tpvbyq' 'jxpnst' 'ungnye'],0.8057544797733855,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.060320768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tgcbzp
2. ujftth
3. kwdkuh",GB,6103.0,fwe,2060.320768,65.536,32768,399.966208,31438.0,['tgcbzp' 'kwdkuh' 'ujftth'],0.805871874801196,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.046558208,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tcmsqh
2. jrjetn
3. etulbb",GB,6103.0,fwe,2046.558208,65.536,32768,399.966208,31228.0,['tcmsqh' 'jrjetn' 'uiaauu'],0.8045664147559882,0.4,6103.0,50,0.399966208,"Answer: According to the coded text above, the three most frequently appeared words are:"
