uncompressed_kv_memory_mb,compression_ratio,token_budget,predicted_answer,retained_kv_memory_mb,answer,memory_budget,retained_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,question,max_new_tokens,context_tokens,context_length,uncompressed_kv_memory_gb,retained_context_tokens,context_id,memory_budget_unit,task
2170.355712,0.0,122070.0, V_759CBACFB3D0,2170.355712,['V_759CBACFB3D0'],8.0,2.170355712,Answer: ,65.536,Query key: K_0B1FCE9FF57F,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_EC1BF91E1D4C,2170.355712,['V_EC1BF91E1D4C'],8.0,2.170355712,Answer: ,65.536,Query key: K_1FF489463E85,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_4B0D8D5288F1,2170.355712,['V_4B0D8D5288F1'],8.0,2.170355712,Answer: ,65.536,Query key: K_142C60E7A113,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_E2AC9E574F7A,2170.355712,['V_E2AC9E574F7A'],8.0,2.170355712,Answer: ,65.536,Query key: K_A0EED453DD32,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_313993CD59BF,2170.355712,['V_313993CD59BF'],8.0,2.170355712,Answer: ,65.536,Query key: K_5C94DC98D2C1,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_A9480BBB2599,2170.355712,['V_A9480BBB2599'],8.0,2.170355712,Answer: ,65.536,Query key: K_11CEB45ED1F0,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_FC374A15544D,2170.355712,['V_FC374A15544D'],8.0,2.170355712,Answer: ,65.536,Query key: K_C5E73A578A8E,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_DDD13B982EF8,2170.355712,['V_DDD13B982EF8'],8.0,2.170355712,Answer: ,65.536,Query key: K_DAF6146D3F31,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,741247294739,2170.355712,['V_741247294739'],8.0,2.170355712,Answer: ,65.536,Query key: K_614F19DB3AD0,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,29A35D65A441,2170.355712,['V_29A35D65A441'],8.0,2.170355712,Answer: ,65.536,Query key: K_D588A2BC372F,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_AB9035A240AE,2170.355712,['V_AB9035A240AE'],8.0,2.170355712,Answer: ,65.536,Query key: K_5AF35EC42E08,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_AEFCEFC89849,2170.355712,['V_AEFCEFC89849'],8.0,2.170355712,Answer: ,65.536,Query key: K_B3AA4458A885,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_A28D9BF00273,2170.355712,['V_A28D9BF00273'],8.0,2.170355712,Answer: ,65.536,Query key: K_1247A5E5A5AB,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,3EABBAA80DD4,2170.355712,['V_3EABBAA80DD4'],8.0,2.170355712,Answer: ,65.536,Query key: K_88BD2BCFBE01,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,451B6123FDF7,2170.355712,['V_451B6123FDF7'],8.0,2.170355712,Answer: ,65.536,Query key: K_765629D4BEEF,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_B02BA3D70628,2170.355712,['V_B02BA3D70628'],8.0,2.170355712,Answer: ,65.536,Query key: K_ECE6FD5166E6,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,5304AF42E12F,2170.355712,['V_5304AF42E12F'],8.0,2.170355712,Answer: ,65.536,Query key: K_38388E944239,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,0E51C6A7EE39,2170.355712,['V_0E51C6A7EE39'],8.0,2.170355712,Answer: ,65.536,Query key: K_C4B0D7C524A5,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_CE170837B8A3,2170.355712,['V_CE170837B8A3'],8.0,2.170355712,Answer: ,65.536,Query key: K_D2613AA2E4F9,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,10F1448AAA9E,2170.355712,['V_10F1448AAA9E'],8.0,2.170355712,Answer: ,65.536,Query key: K_66B250C187FC,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,9132F16287E4,2170.355712,['V_9132F16287E4'],8.0,2.170355712,Answer: ,65.536,Query key: K_E9C33602F8AC,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,366E508EBAD7,2170.355712,['V_366E508EBAD7'],8.0,2.170355712,Answer: ,65.536,Query key: K_B7C9E059A0EE,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_E27A654821D0,2170.355712,['V_E27A654821D0'],8.0,2.170355712,Answer: ,65.536,Query key: K_7FCDA7CAD415,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,2493757750A9,2170.355712,['V_2493757750A9'],8.0,2.170355712,Answer: ,65.536,Query key: K_A491EA1FCA65,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_BEB73F22FAF8,2170.355712,['V_BEB73F22FAF8'],8.0,2.170355712,Answer: ,65.536,Query key: K_23BE43CF2FDE,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_BF3C434308BC,2170.355712,['V_BF3C434308BC'],8.0,2.170355712,Answer: ,65.536,Query key: K_89FA8FB5D27B,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,9562E5D7B875,2170.355712,['V_9562E5D7B875'],8.0,2.170355712,Answer: ,65.536,Query key: K_6DAD95A76D79,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_FF50382567B8,2170.355712,['V_FF50382567B8'],8.0,2.170355712,Answer: ,65.536,Query key: K_5CAB663F1C97,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_7E57827050A8,2170.355712,['V_7E57827050A8'],8.0,2.170355712,Answer: ,65.536,Query key: K_2369FF5E9FF0,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_DC710C0FD195,2170.355712,['V_DC710C0FD195'],8.0,2.170355712,Answer: ,65.536,Query key: K_C17A1745D6D8,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,28F4A0A04DC4,2170.355712,['V_28F4A0A04DC4'],8.0,2.170355712,Answer: ,65.536,Query key: K_27201C11F735,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,98AE6C12ACE8,2170.355712,['V_98AE6C12ACE8'],8.0,2.170355712,Answer: ,65.536,Query key: K_AE34CAC5B68C,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_988C61B1CD22,2170.355712,['V_988C61B1CD22'],8.0,2.170355712,Answer: ,65.536,Query key: K_628010435A10,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,405C877409A9,2170.355712,['V_405C877409A9'],8.0,2.170355712,Answer: ,65.536,Query key: K_77D2FF01CF99,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_F143DC5C0EED,2170.355712,['V_F143DC5C0EED'],8.0,2.170355712,Answer: ,65.536,Query key: K_8DA0F89897B9,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_1D53B88139B9,2170.355712,['V_1D53B88139B9'],8.0,2.170355712,Answer: ,65.536,Query key: K_AE2702F06B90,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_C0398976E334,2170.355712,['V_C0398976E334'],8.0,2.170355712,Answer: ,65.536,Query key: K_E281AE849217,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_5715A4161293,2170.355712,['V_5715A4161293'],8.0,2.170355712,Answer: ,65.536,Query key: K_C4C2444EA7C8,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,287D6F4CC69A,2170.355712,['V_287D6F4CC69A'],8.0,2.170355712,Answer: ,65.536,Query key: K_4B221C8EAEE9,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_B8DBF42D47CC,2170.355712,['V_B8DBF42D47CC'],8.0,2.170355712,Answer: ,65.536,Query key: K_00D474273CA3,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_F8CD436D76E2,2170.355712,['V_F8CD436D76E2'],8.0,2.170355712,Answer: ,65.536,Query key: K_B83CE037E5ED,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_81F72DBC2134,2170.355712,['V_81F72DBC2134'],8.0,2.170355712,Answer: ,65.536,Query key: K_C30F8026695F,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_A013DEDA4E16,2170.355712,['V_A013DEDA4E16'],8.0,2.170355712,Answer: ,65.536,Query key: K_1B3DE9A1FA6F,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_81F6A39231A7,2170.355712,['V_81F6A39231A7'],8.0,2.170355712,Answer: ,65.536,Query key: K_D7774C66E0A8,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,5FB82720797D,2170.355712,['V_5FB82720797D'],8.0,2.170355712,Answer: ,65.536,Query key: K_32EB9BE578C7,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_F4188A14BE62,2170.355712,['V_F4188A14BE62'],8.0,2.170355712,Answer: ,65.536,Query key: K_295BC333E861,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_EB2287C5421E,2170.355712,['V_EB2287C5421E'],8.0,2.170355712,Answer: ,65.536,Query key: K_EC24C754108F,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_7D1552FBE43B,2170.355712,['V_7D1552FBE43B'],8.0,2.170355712,Answer: ,65.536,Query key: K_995400257AD1,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,5CECEDD96831,2170.355712,['V_5CECEDD96831'],8.0,2.170355712,Answer: ,65.536,Query key: K_1CA304FC6D82,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_CE88D4E80839,2170.355712,['V_CE88D4E80839'],8.0,2.170355712,Answer: ,65.536,Query key: K_FC3EE0F3EAB0,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,3DA90ED42F1A,2170.355712,['V_3DA90ED42F1A'],8.0,2.170355712,Answer: ,65.536,Query key: K_3D4C4EB93EFF,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_1429F26B4776,2170.355712,['V_1429F26B4776'],8.0,2.170355712,Answer: ,65.536,Query key: K_913EE0C53CB8,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_D0E67C69DEE1,2170.355712,['V_D0E67C69DEE1'],8.0,2.170355712,Answer: ,65.536,Query key: K_BB5E15ED6269,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,885FC2B6D2C5,2170.355712,['V_885FC2B6D2C5'],8.0,2.170355712,Answer: ,65.536,Query key: K_FA5D11B7E948,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_A8E520DE435D,2170.355712,['V_A8E520DE435D'],8.0,2.170355712,Answer: ,65.536,Query key: K_2031C40DB9B4,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,2A458CBFEDB0,2170.355712,['V_2A458CBFEDB0'],8.0,2.170355712,Answer: ,65.536,Query key: K_F26479AC1B1E,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,9B49DF57C59A,2170.355712,['V_9B49DF57C59A'],8.0,2.170355712,Answer: ,65.536,Query key: K_871543DAC043,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_EDCD36386821,2170.355712,['V_EDCD36386821'],8.0,2.170355712,Answer: ,65.536,Query key: K_F6E06C52C49F,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_B09BBADCC32A,2170.355712,['V_B09BBADCC32A'],8.0,2.170355712,Answer: ,65.536,Query key: K_C1598A0F4EFB,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,66244FCCA39A,2170.355712,['V_66244FCCA39A'],8.0,2.170355712,Answer: ,65.536,Query key: K_B683337EA2DF,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,5F98A65E688E,2170.355712,['V_5F98A65E688E'],8.0,2.170355712,Answer: ,65.536,Query key: K_ABF3FEC21BBE,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_7394847FD9B4,2170.355712,['V_7394847FD9B4'],8.0,2.170355712,Answer: ,65.536,Query key: K_E64D702753A1,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,10643985C3CF,2170.355712,['V_10643985C3CF'],8.0,2.170355712,Answer: ,65.536,Query key: K_3F761EFA2197,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,8DCD969B6662,2170.355712,['V_8DCD969B6662'],8.0,2.170355712,Answer: ,65.536,Query key: K_0562568CC69B,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,01D738602AB6,2170.355712,['V_01D738602AB6'],8.0,2.170355712,Answer: ,65.536,Query key: K_96A43AE8CC93,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,0F12A18FF6B6,2170.355712,['V_0F12A18FF6B6'],8.0,2.170355712,Answer: ,65.536,Query key: K_B535122C9A56,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,080AE7C99B26,2170.355712,['V_080AE7C99B26'],8.0,2.170355712,Answer: ,65.536,Query key: K_11413A9BEDD4,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_839F1223B513,2170.355712,['V_839F1223B513'],8.0,2.170355712,Answer: ,65.536,Query key: K_5496DC1110C1,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,7C44AB4220A7,2170.355712,['V_7C44AB4220A7'],8.0,2.170355712,Answer: ,65.536,Query key: K_474A3CEDDF2D,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_B92D21DF306F,2170.355712,['V_B92D21DF306F'],8.0,2.170355712,Answer: ,65.536,Query key: K_8A0B36D8393A,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,9382922FE15A,2170.355712,['V_9382922FE15A'],8.0,2.170355712,Answer: ,65.536,Query key: K_E1E3EF7DDC76,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,7914C8DCD19F,2170.355712,['V_7914C8DCD19F'],8.0,2.170355712,Answer: ,65.536,Query key: K_3E357900F7F9,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,182530BEB45F,2170.355712,['V_182530BEB45F'],8.0,2.170355712,Answer: ,65.536,Query key: K_6835CEB81F9D,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_5AB36E595ED3,2170.355712,['V_5AB36E595ED3'],8.0,2.170355712,Answer: ,65.536,Query key: K_A8B318D0752B,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_DD24778EEDB3,2170.355712,['V_DD24778EEDB3'],8.0,2.170355712,Answer: ,65.536,Query key: K_693D6C6FA611,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_A748AC619E63,2170.355712,['V_A748AC619E63'],8.0,2.170355712,Answer: ,65.536,Query key: K_0DDEBAA4B71A,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_0F841931E9EE,2170.355712,['V_0F841931E9EE'],8.0,2.170355712,Answer: ,65.536,Query key: K_A56CFBF24050,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_CCF356DC8907,2170.355712,['V_CCF356DC8907'],8.0,2.170355712,Answer: ,65.536,Query key: K_BA6C6712303A,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,310C3FA7F104,2170.355712,['V_310C3FA7F104'],8.0,2.170355712,Answer: ,65.536,Query key: K_1BF9DC96925E,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_23E272D8567D,2170.355712,['V_23E272D8567D'],8.0,2.170355712,Answer: ,65.536,Query key: K_894A30B187EF,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,766E474EBC19,2170.355712,['V_766E474EBC19'],8.0,2.170355712,Answer: ,65.536,Query key: K_2EF96C006F61,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,134CEC5B227C,2170.355712,['V_134CEC5B227C'],8.0,2.170355712,Answer: ,65.536,Query key: K_DFDE3FF350BF,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_DB20DC815FE7,2170.355712,['V_DB20DC815FE7'],8.0,2.170355712,Answer: ,65.536,Query key: K_CEDA71710434,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_A6F20CF35B58,2170.355712,['V_A6F20CF35B58'],8.0,2.170355712,Answer: ,65.536,Query key: K_19108CE21EA3,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,03C7D605E770,2170.355712,['V_03C7D605E770'],8.0,2.170355712,Answer: ,65.536,Query key: K_8A63FFD0F9D5,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_C0E9ED2662E9,2170.355712,['V_C0E9ED2662E9'],8.0,2.170355712,Answer: ,65.536,Query key: K_17E0F8102383,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,680A2A935D62,2170.355712,['V_680A2A935D62'],8.0,2.170355712,Answer: ,65.536,Query key: K_3C83D9441FA5,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_DD5936B82481,2170.355712,['V_DD5936B82481'],8.0,2.170355712,Answer: ,65.536,Query key: K_7B3A7C52FA17,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_2A250F02BAD0,2170.355712,['V_2A250F02BAD0'],8.0,2.170355712,Answer: ,65.536,Query key: K_E70666AA9385,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_63F2FC3D3348,2170.355712,['V_63F2FC3D3348'],8.0,2.170355712,Answer: ,65.536,Query key: K_008D610461E3,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_C8FEC8B8D9C6,2170.355712,['V_C8FEC8B8D9C6'],8.0,2.170355712,Answer: ,65.536,Query key: K_ED3043E458FC,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_B2536C4A37EA,2170.355712,['V_B2536C4A37EA'],8.0,2.170355712,Answer: ,65.536,Query key: K_4906747B6DBA,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_C88AFED4057D,2170.355712,['V_C88AFED4057D'],8.0,2.170355712,Answer: ,65.536,Query key: K_BB02F512C4C3,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_7C96B7E99ACA,2170.355712,['V_7C96B7E99ACA'],8.0,2.170355712,Answer: ,65.536,Query key: K_A9708E46D534,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0,37BB4BF50B52,2170.355712,['V_37BB4BF50B52'],8.0,2.170355712,Answer: ,65.536,Query key: K_309D27A0C3D7,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_BC59944528C0,2170.355712,['V_BC59944528C0'],8.0,2.170355712,Answer: ,65.536,Query key: K_0EF8F7FD5646,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_5048BF7B539B,2170.355712,['V_5048BF7B539B'],8.0,2.170355712,Answer: ,65.536,Query key: K_0F9A8ACD4E10,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.0,122070.0, V_7A0E958CA9BA,2170.355712,['V_7A0E958CA9BA'],8.0,2.170355712,Answer: ,65.536,Query key: K_0CD60EA2622B,32,33117.0,31945,2.170355712,33117.0,context_0000,GB,synthetic_kv_32k
