memory_budget_unit,uncompressed_kv_memory_gb,predicted_answer,retained_context_tokens,memory_budget,compression_ratio,question,token_budget,context_tokens,kv_memory_per_token_kb,context_id,answer_prefix,max_new_tokens,context_length,task,retained_kv_memory_mb,uncompressed_kv_memory_mb,retained_kv_memory_gb,answer
GB,4.280025088, V_B02BA3D70628,61035.0,4.0,0.06542843143259636,Query key: K_ECE6FD5166E6,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_B02BA3D70628']
GB,4.280025088,5304AF42E12F,61035.0,4.0,0.06542843143259636,Query key: K_38388E944239,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_5304AF42E12F']
GB,4.280025088,0E51C6A7EE39,61035.0,4.0,0.06542843143259636,Query key: K_C4B0D7C524A5,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_0E51C6A7EE39']
GB,4.280025088, V_CE170837B8A3,61035.0,4.0,0.06542843143259636,Query key: K_D2613AA2E4F9,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_CE170837B8A3']
GB,4.280025088,10F1448AAA9E,61035.0,4.0,0.06542843143259636,Query key: K_66B250C187FC,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_10F1448AAA9E']
GB,4.280025088,9132F16287E4,61035.0,4.0,0.06542843143259636,Query key: K_E9C33602F8AC,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_9132F16287E4']
GB,4.280025088,366E508EBAD7,61035.0,4.0,0.06542843143259636,Query key: K_B7C9E059A0EE,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_366E508EBAD7']
GB,4.280025088, V_E27A654821D0,61035.0,4.0,0.06542843143259636,Query key: K_7FCDA7CAD415,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_E27A654821D0']
GB,4.280025088,2493757750A9,61035.0,4.0,0.06542843143259636,Query key: K_A491EA1FCA65,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_2493757750A9']
GB,4.280025088, V_BEB73F22FAF8,61035.0,4.0,0.06542843143259636,Query key: K_23BE43CF2FDE,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_BEB73F22FAF8']
GB,4.280025088, V_BF3C434308BC,61035.0,4.0,0.06542843143259636,Query key: K_89FA8FB5D27B,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_BF3C434308BC']
GB,4.280025088,9562E5D7B875,61035.0,4.0,0.06542843143259636,Query key: K_6DAD95A76D79,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_9562E5D7B875']
GB,4.280025088, V_FF50382567B8,61035.0,4.0,0.06542843143259636,Query key: K_5CAB663F1C97,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_FF50382567B8']
GB,4.280025088, V_7E57827050A8,61035.0,4.0,0.06542843143259636,Query key: K_2369FF5E9FF0,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_7E57827050A8']
GB,4.280025088, V_DC710C0FD195,61035.0,4.0,0.06542843143259636,Query key: K_C17A1745D6D8,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_DC710C0FD195']
GB,4.280025088, V_28F4A0A04DC4,61035.0,4.0,0.06542843143259636,Query key: K_27201C11F735,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_28F4A0A04DC4']
GB,4.280025088,98AE6C12ACE8,61035.0,4.0,0.06542843143259636,Query key: K_AE34CAC5B68C,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_98AE6C12ACE8']
GB,4.280025088, V_988C61B1CD22,61035.0,4.0,0.06542843143259636,Query key: K_628010435A10,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_988C61B1CD22']
GB,4.280025088,405C877409A9,61035.0,4.0,0.06542843143259636,Query key: K_77D2FF01CF99,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_405C877409A9']
GB,4.280025088, V_F143DC5C0EED,61035.0,4.0,0.06542843143259636,Query key: K_8DA0F89897B9,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_F143DC5C0EED']
GB,4.280025088, V_1D53B88139B9,61035.0,4.0,0.06542843143259636,Query key: K_AE2702F06B90,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_1D53B88139B9']
GB,4.280025088, V_C0398976E334,61035.0,4.0,0.06542843143259636,Query key: K_E281AE849217,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_C0398976E334']
GB,4.280025088, V_5715A4161293,61035.0,4.0,0.06542843143259636,Query key: K_C4C2444EA7C8,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_5715A4161293']
GB,4.280025088,287D6F4CC69A,61035.0,4.0,0.06542843143259636,Query key: K_4B221C8EAEE9,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_287D6F4CC69A']
GB,4.280025088, V_B8DBF42D47CC,61035.0,4.0,0.06542843143259636,Query key: K_00D474273CA3,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_B8DBF42D47CC']
GB,4.280025088, V_F8CD436D76E2,61035.0,4.0,0.06542843143259636,Query key: K_B83CE037E5ED,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_F8CD436D76E2']
GB,4.280025088, V_81F72DBC2134,61035.0,4.0,0.06542843143259636,Query key: K_C30F8026695F,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_81F72DBC2134']
GB,4.280025088, V_A013DEDA4E16,61035.0,4.0,0.06542843143259636,Query key: K_1B3DE9A1FA6F,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_A013DEDA4E16']
GB,4.280025088, V_81F6A39231A7,61035.0,4.0,0.06542843143259636,Query key: K_D7774C66E0A8,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_81F6A39231A7']
GB,4.280025088,5FB82720797D,61035.0,4.0,0.06542843143259636,Query key: K_32EB9BE578C7,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_5FB82720797D']
GB,4.280025088, V_F4188A14BE62,61035.0,4.0,0.06542843143259636,Query key: K_295BC333E861,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_F4188A14BE62']
GB,4.280025088, V_EB2287C5421E,61035.0,4.0,0.06542843143259636,Query key: K_EC24C754108F,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_EB2287C5421E']
GB,4.280025088, V_7D1552FBE43B,61035.0,4.0,0.06542843143259636,Query key: K_995400257AD1,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_7D1552FBE43B']
GB,4.280025088,5CECEDD96831,61035.0,4.0,0.06542843143259636,Query key: K_1CA304FC6D82,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_5CECEDD96831']
GB,4.280025088, V_CE88D4E80839,61035.0,4.0,0.06542843143259636,Query key: K_FC3EE0F3EAB0,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_CE88D4E80839']
GB,4.280025088,3DA90ED42F1A,61035.0,4.0,0.06542843143259636,Query key: K_3D4C4EB93EFF,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_3DA90ED42F1A']
GB,4.280025088,1429F26B4776,61035.0,4.0,0.06542843143259636,Query key: K_913EE0C53CB8,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_1429F26B4776']
GB,4.280025088, V_D0E67C69DEE1,61035.0,4.0,0.06542843143259636,Query key: K_BB5E15ED6269,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_D0E67C69DEE1']
GB,4.280025088,885FC2B6D2C5,61035.0,4.0,0.06542843143259636,Query key: K_FA5D11B7E948,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_885FC2B6D2C5']
GB,4.280025088, V_A8E520DE435D,61035.0,4.0,0.06542843143259636,Query key: K_2031C40DB9B4,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_A8E520DE435D']
GB,4.280025088,2A458CBFEDB0,61035.0,4.0,0.06542843143259636,Query key: K_F26479AC1B1E,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_2A458CBFEDB0']
GB,4.280025088,9B49DF57C59A,61035.0,4.0,0.06542843143259636,Query key: K_871543DAC043,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_9B49DF57C59A']
GB,4.280025088, V_EDCD36386821,61035.0,4.0,0.06542843143259636,Query key: K_F6E06C52C49F,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_EDCD36386821']
GB,4.280025088, V_B09BBADCC32A,61035.0,4.0,0.06542843143259636,Query key: K_C1598A0F4EFB,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_B09BBADCC32A']
GB,4.280025088,66244FCCA39A,61035.0,4.0,0.06542843143259636,Query key: K_B683337EA2DF,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_66244FCCA39A']
GB,4.280025088,5F98A65E688E,61035.0,4.0,0.06542843143259636,Query key: K_ABF3FEC21BBE,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_5F98A65E688E']
GB,4.280025088, V_7394847FD9B4,61035.0,4.0,0.06542843143259636,Query key: K_E64D702753A1,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_7394847FD9B4']
GB,4.280025088,10643985C3CF,61035.0,4.0,0.06542843143259636,Query key: K_3F761EFA2197,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_10643985C3CF']
GB,4.280025088,8DCD969B6662,61035.0,4.0,0.06542843143259636,Query key: K_0562568CC69B,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_8DCD969B6662']
GB,4.280025088,01D738602AB6,61035.0,4.0,0.06542843143259636,Query key: K_96A43AE8CC93,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_01D738602AB6']
GB,4.280025088,0F12A18FF6B6,61035.0,4.0,0.06542843143259636,Query key: K_B535122C9A56,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_0F12A18FF6B6']
GB,4.280025088,080AE7C99B26,61035.0,4.0,0.06542843143259636,Query key: K_11413A9BEDD4,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_080AE7C99B26']
GB,4.280025088, V_839F1223B513,61035.0,4.0,0.06542843143259636,Query key: K_5496DC1110C1,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_839F1223B513']
GB,4.280025088,7C44AB4220A7,61035.0,4.0,0.06542843143259636,Query key: K_474A3CEDDF2D,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_7C44AB4220A7']
GB,4.280025088, V_B92D21DF306F,61035.0,4.0,0.06542843143259636,Query key: K_8A0B36D8393A,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_B92D21DF306F']
GB,4.280025088,9382922FE15A,61035.0,4.0,0.06542843143259636,Query key: K_E1E3EF7DDC76,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_9382922FE15A']
GB,4.280025088,7914C8DCD19F,61035.0,4.0,0.06542843143259636,Query key: K_3E357900F7F9,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_7914C8DCD19F']
GB,4.280025088,182530BEB45F,61035.0,4.0,0.06542843143259636,Query key: K_6835CEB81F9D,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_182530BEB45F']
GB,4.280025088, V_5AB36E595ED3,61035.0,4.0,0.06542843143259636,Query key: K_A8B318D0752B,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_5AB36E595ED3']
GB,4.280025088, V_DD24778EEDB3,61035.0,4.0,0.06542843143259636,Query key: K_693D6C6FA611,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_DD24778EEDB3']
GB,4.280025088, V_A748AC619E63,61035.0,4.0,0.06542843143259636,Query key: K_0DDEBAA4B71A,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_A748AC619E63']
GB,4.280025088, V_0F841931E9EE,61035.0,4.0,0.06542843143259636,Query key: K_A56CFBF24050,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_0F841931E9EE']
GB,4.280025088, V_CCF356DC8907,61035.0,4.0,0.06542843143259636,Query key: K_BA6C6712303A,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_CCF356DC8907']
GB,4.280025088,310C3FA7F104,61035.0,4.0,0.06542843143259636,Query key: K_1BF9DC96925E,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_310C3FA7F104']
GB,4.280025088, V_23E272D8567D,61035.0,4.0,0.06542843143259636,Query key: K_894A30B187EF,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_23E272D8567D']
GB,4.280025088,766E474EBC19,61035.0,4.0,0.06542843143259636,Query key: K_2EF96C006F61,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_766E474EBC19']
GB,4.280025088,134CEC5B227C,61035.0,4.0,0.06542843143259636,Query key: K_DFDE3FF350BF,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_134CEC5B227C']
GB,4.280025088, V_DB20DC815FE7,61035.0,4.0,0.06542843143259636,Query key: K_CEDA71710434,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_DB20DC815FE7']
GB,4.280025088, V_A6F20CF35B58,61035.0,4.0,0.06542843143259636,Query key: K_19108CE21EA3,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_A6F20CF35B58']
GB,4.280025088,03C7D605E770,61035.0,4.0,0.06542843143259636,Query key: K_8A63FFD0F9D5,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_03C7D605E770']
GB,4.280025088, V_C0E9ED2662E9,61035.0,4.0,0.06542843143259636,Query key: K_17E0F8102383,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_C0E9ED2662E9']
GB,4.280025088,680A2A935D62,61035.0,4.0,0.06542843143259636,Query key: K_3C83D9441FA5,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_680A2A935D62']
GB,4.280025088, V_DD5936B82481,61035.0,4.0,0.06542843143259636,Query key: K_7B3A7C52FA17,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_DD5936B82481']
GB,4.280025088, V_2A250F02BAD0,61035.0,4.0,0.06542843143259636,Query key: K_E70666AA9385,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_2A250F02BAD0']
GB,4.280025088, V_63F2FC3D3348,61035.0,4.0,0.06542843143259636,Query key: K_008D610461E3,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_63F2FC3D3348']
GB,4.280025088, V_C8FEC8B8D9C6,61035.0,4.0,0.06542843143259636,Query key: K_ED3043E458FC,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_C8FEC8B8D9C6']
GB,4.280025088, V_B2536C4A37EA,61035.0,4.0,0.06542843143259636,Query key: K_4906747B6DBA,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_B2536C4A37EA']
GB,4.280025088, V_C88AFED4057D,61035.0,4.0,0.06542843143259636,Query key: K_BB02F512C4C3,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_C88AFED4057D']
GB,4.280025088, V_7C96B7E99ACA,61035.0,4.0,0.06542843143259636,Query key: K_A9708E46D534,61035.0,65308.0,65.536,context_0000,Answer: ,32,62995,synthetic_kv_64k,3999.98976,4280.025088,3.99998976,['V_7C96B7E99ACA']
