retained_context_tokens,split,answer_prefix,predicted_answer,answers,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
118609.0,test,Final Answer: , ['Hyderabad State (1948–56)'],['24 November 1949'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did hyderabad became a part of india
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Vikram Samvat'],['Nepal'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: vikram samvat calender is official in which country
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['Rocky'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who won the oscar for best picture in 1976
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Protein biosynthesis'],['cell nucleus' 'in the cell nucleus'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the protien made in the cell
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Life of Pi'],['Richard Parker'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the tigers name in life of pi
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['The Gambia'],"['Geoffrey Dyson Palmer' 'Geoffrey Dyson Palmer, OBE']",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played lionel in as time goes by
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['9 to 25 February 2018'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does mexico play in the winter olympics
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['A (Pretty Little Liars)'],['CeCe Drake'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the head a in pretty little liars
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['Grisha'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what does g stand for in ncis los angeles
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['Serous Membrane' 'the visceral membrane'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the membrane on the surface of the stomach called
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['The Star-Spangled Banner'],"['June 22, 1942']",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did it become law to stand for the national anthem
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['Phosphorus pentoxide'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the name of the compound p4010
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Rb-85'],['rubidium-85'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: krypton-85 decays by emission of a beta particle. the product of this decay is
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],"['""Nelson\'s Sparrow""' ""Nelson's Sparrow""]",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which episode does gideon die in criminal minds
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['G. Sankara Kurup'],['Malayalam'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: first jnanpith award was an autor of which language
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Israeli Declaration of Independence'],['David Ben-Gurion'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the first signatory of the israeli declaration of independence
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Qing dynasty'],['Manchuria'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where did the rulers of the qing dynasty originate
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],"['February 27, 2015' 'February\xa027,\xa02015']",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did where are you now come out
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['We Are the World (song)'],['produced by Quincy Jones'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who made the song we are the world
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['Ludacris'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sings the rap in baby by justin bieber
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Jawaharlal Nehru Centre for Advanced Scientific Research'],"['Jakkur, Bangalore, India']",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: jawaharlal nehru centre for advanced scientific research jakkur campus
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Cooling towers originated in the 19th century through the development of condensers for use with the steam engine.'],['condense the steam'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: why does cooling water run through the condenser
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Chromosome'],['metaphase'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does a cell have condensed visible chromosomes also known as sister chromatids
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['coffee' 'honey' 'livestock' 'macadamia nuts' 'pineapple' 'sugarcane'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what was hawaii's primary export to the united states
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['The economy of the Ming dynasty'],['imperial rule'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of government did the ming dynasty have
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Java (programming language)'],['.java'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the filename extension used for all java source files
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['2003'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time unc did not make the ncaa tournament
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Corey'],['Coire' 'Corey' 'Corie' 'Correy' 'Corrie' 'Cory' 'Khouri' 'Kori' 'Kory'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: different ways to spell corey for a boy
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ,2%,['2%'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what percentage of the population is naturally blonde
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Trolls: The Beat Goes On!'],['Amanda Leighton'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays poppy in the beat goes on
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Castleford'],['Castleford'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: a town in west yorkshire on the river aire home to a rugby league team
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ,4.37 light-years,['4.37 light-years'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is alpha centauri's approximate distance from earth
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ,9,['9' '9 seasons'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many seasons of the rugrats are there
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ," ['The United States is a federal republic in which the president, Congress, and federal courts share powers reserved to the national government according to its Constitution. The federal government shares sovereignty with the state governments.']",['federal republic'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the democracy of the united states
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Cristiano Ronaldo'],['2003' 'at age 18 in 2003'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did cristiano ronaldo go to manchester united
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Salary cap'],['1994' '1994 season' 'for the 1994 season' 'the 1994 season'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the nfl adopt a salary cap
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ," ['Fibula', 'Tibia']",['leg'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the tibia and fibula bone located
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Call Me by Your Name (film)'],['Moscazzano'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the villa in call me by your name
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],"['December 1, 2017']",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does agents of shield season five start
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['J. Wellington Wimpy'],['Wimpy'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who said i'll gladly pay you tuesday
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Catch-22'],['American author Joseph Heller' 'Joseph Heller' 'Joseph Heller.'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who wrote catch 22 (both names)
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['DNA replication'],['origins of replication'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the synthesis of new dna from existing dna occurs
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['You Get Me (film)'],['Ali'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who does tyler end up with in you get me
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],['Bhupendranath Dutt'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the editor of the journal jugantor published in the time of swadeshi movement
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , [],"['improved economics of distribution' 'technological advances in printing'
 'the rise of literacy']",17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how and why were serial novels a phenomenon in the nineteenth century
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ,1600-point score scale was introduced in the new SAT exam in March 2016.,['2014' '2016' 'March 2016'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the sat become out of 1600
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Communications satellite'],['electromagnetic waves' 'radio and microwave frequencies'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of energy do satellites generally use to communicate with earth
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Physical layer'],['physical layer or layer 1'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which layer of the osi model handles physical addressing
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Pluto (mythology)'],['Dis Pater'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: roman god of the underworld also called orcus or pluto
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: , ['Psychoanalysis'],['Austrian neurologist Sigmund Freud' 'Sigmund Freud'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is regarded as the founder of psychoanalysis
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
118609.0,test,Final Answer: ,103,['103'],17489.608704,118609.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many national parks are present in india
",17489.608704,17.489608704,nq_128k,0.0,256,17.489608704
