context_tokens,memory_budget_unit,uncompressed_kv_memory_mb,predicted_answer,answers,compression_ratio,kv_memory_per_token_kb,uncompressed_kv_memory_gb,answer_prefix,max_new_tokens,token_budget,memory_budget,retained_context_tokens,retained_kv_memory_gb,task,split,question,retained_kv_memory_mb
44955.0,GB,6628.88448," ['Spain', 'Christopher Columbus', 'Spanish colonial government']",['Spain' 'Taíno' 'indigenous Taíno people'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who did puerto rico belong to before the u.s
",1999.945728
44955.0,GB,6628.88448, ['2013'],"['September 13, 2012']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did season 4 of glee come out
",1999.945728
44955.0,GB,6628.88448, ['Haliaeetus'],['Haliaeetus'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the genus of a bald eagle
",1999.945728
44955.0,GB,6628.88448," ['In the episode ""Kobol's Last Gleaming"", Commander Adama sends Boomer on a mission to destroy the basestar orbiting Kobol. On the basestar, she encounters numerous other Number Eight copies identical to herself but she refuses to accept she is a Cylon and personally sets the bomb.']","[""Kobol's Last Gleaming""]",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does boomer find out she a cylon
",1999.945728
44955.0,GB,6628.88448, ['Nala'],['Nala'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the female lion called in lion king
",1999.945728
44955.0,GB,6628.88448, ['Christopher Lloyd'],['Christopher Lloyd'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays the woodsman in over the garden wall
",1999.945728
44955.0,GB,6628.88448, ['Charlotte of Mecklenburg-Strelitz'],['Charlotte of Mecklenburg-Strelitz'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who introduced the first chrismas tree to the uk
",1999.945728
44955.0,GB,6628.88448, ['Joely Richardson'],['Glenn Close'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played cruella de vil in 101 dalmatians
",1999.945728
44955.0,GB,6628.88448, ['The Ramones'],['the Ramones'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sang the song i wanna be sedated
",1999.945728
44955.0,GB,6628.88448, ['seven'],['at least seven' 'at least seven players' 'seven'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many players on the line of scrimmage in american football
",1999.945728
44955.0,GB,6628.88448," ['Sunday, August 11, 1991']",['September 1972'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the tv show the waltons first air
",1999.945728
44955.0,GB,6628.88448, ['David'],['Hook'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is emma dating in once upon a time
",1999.945728
44955.0,GB,6628.88448, ['Super Bowl XLII (2007)'],['2011'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time giants won superbowl
",1999.945728
44955.0,GB,6628.88448, ['Mars Hill'],['the summit of Cadillac Mountain'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the sun hit the us first
",1999.945728
44955.0,GB,6628.88448, ['Ministry of Corporate Affairs'],['Indian government'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the authority or governing body of mca
",1999.945728
44955.0,GB,6628.88448," ['the primal rib, one of the nine primal cuts of beef']",['the primal rib'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does prime rib come from on a cow
",1999.945728
44955.0,GB,6628.88448, ['Christian Bale'],['Ledger'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays joker in batman the dark knight
",1999.945728
44955.0,GB,6628.88448, ['Gravity'],"['Gravity' 'Gravity, or gravitation']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the common name for gravitational force
",1999.945728
44955.0,GB,6628.88448, ['Abu Dhabi'],['The Lykan Hypersport'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: fast and furious 7 red car abu dhabi
",1999.945728
44955.0,GB,6628.88448, ['Jack Lord'],['Jack Lord' 'John Joseph Patrick Ryan'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played the original steve mcgarrett on hawaii five-o
",1999.945728
44955.0,GB,6628.88448, ['non-ferrous metal'],['non-ferrous'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: is aluminium a ferrous or non ferrous metal
",1999.945728
44955.0,GB,6628.88448," ['Gandalf', 'Sauron', 'Frodo', 'Bilbo Baggins', 'Gollum', 'Elrond', 'Galadriel', 'Cirdan', 'Glorfindel']",['Sauron'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who has a ring of power in lotr
",1999.945728
44955.0,GB,6628.88448, ['Babur'],['Akbar the Great' 'Babur'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: the era of the great mughals began with the accession of
",1999.945728
44955.0,GB,6628.88448, ['1949'],['24 November 1949'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did hyderabad became a part of india
",1999.945728
44955.0,GB,6628.88448, ['Nepal'],['Nepal'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: vikram samvat calender is official in which country
",1999.945728
44955.0,GB,6628.88448, ['The Godfather'],['Rocky'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who won the oscar for best picture in 1976
",1999.945728
44955.0,GB,6628.88448, ['cell nucleus'],['cell nucleus' 'in the cell nucleus'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the protien made in the cell
",1999.945728
44955.0,GB,6628.88448, ['Richard Parker'],['Richard Parker'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the tigers name in life of pi
",1999.945728
44955.0,GB,6628.88448, ['David Kaye'],"['Geoffrey Dyson Palmer' 'Geoffrey Dyson Palmer, OBE']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played lionel in as time goes by
",1999.945728
44955.0,GB,6628.88448, ['Mexico does not play in the Winter Olympics as it is not a participating nation in the Winter Olympics.'],['9 to 25 February 2018'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does mexico play in the winter olympics
",1999.945728
44955.0,GB,6628.88448, ['CeCe Drake'],['CeCe Drake'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the head a in pretty little liars
",1999.945728
44955.0,GB,6628.88448, ['G. Callen'],['Grisha'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what does g stand for in ncis los angeles
",1999.945728
44955.0,GB,6628.88448, ['Serous membrane'],['Serous Membrane' 'the visceral membrane'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the membrane on the surface of the stomach called
",1999.945728
44955.0,GB,6628.88448," ['December 24, 1942']","['June 22, 1942']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did it become law to stand for the national anthem
",1999.945728
44955.0,GB,6628.88448, ['Phosphorus pentoxide'],['Phosphorus pentoxide'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the name of the compound p4010
",1999.945728
44955.0,GB,6628.88448, ['rubidium-85'],['rubidium-85'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: krypton-85 decays by emission of a beta particle. the product of this decay is
",1999.945728
44955.0,GB,6628.88448," ['Season 10 episode ""Kobol's Last Gleaming""']","['""Nelson\'s Sparrow""' ""Nelson's Sparrow""]",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which episode does gideon die in criminal minds
",1999.945728
44955.0,GB,6628.88448, ['Maulana Azad'],['Malayalam'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: first jnanpith award was an autor of which language
",1999.945728
44955.0,GB,6628.88448, ['David Ben-Gurion'],['David Ben-Gurion'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the first signatory of the israeli declaration of independence
",1999.945728
44955.0,GB,6628.88448, ['The Qing dynasty was founded by the Jurchen Aisin Gioro clan in Manchuria.'],['Manchuria'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where did the rulers of the qing dynasty originate
",1999.945728
44955.0,GB,6628.88448, ['2015'],"['February 27, 2015' 'February\xa027,\xa02015']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did where are you now come out
",1999.945728
44955.0,GB,6628.88448," ['Michael Jackson', 'Lionel Richie']",['produced by Quincy Jones'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who made the song we are the world
",1999.945728
44955.0,GB,6628.88448, ['Ludacris'],['Ludacris'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who sings the rap in baby by justin bieber
",1999.945728
44955.0,GB,6628.88448, ['Jawaharlal Nehru Centre for Advanced Scientific Research (JNCASR)'],"['Jakkur, Bangalore, India']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: jawaharlal nehru centre for advanced scientific research jakkur campus
",1999.945728
44955.0,GB,6628.88448," ['To condense the steam coming out of the cylinders or turbines, reducing the back pressure, which in turn reduces the steam consumption, and thus the fuel consumption, while at the same time increasing power and recycling boiler-water.']",['condense the steam'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: why does cooling water run through the condenser
",1999.945728
44955.0,GB,6628.88448, ['During metaphase'],['metaphase'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does a cell have condensed visible chromosomes also known as sister chromatids
",1999.945728
44955.0,GB,6628.88448, ['sugarcane'],['coffee' 'honey' 'livestock' 'macadamia nuts' 'pineapple' 'sugarcane'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what was hawaii's primary export to the united states
",1999.945728
44955.0,GB,6628.88448," ['The Ming Dynasty had a centralized imperial government with the emperor as the supreme authority, supported by a bureaucratic system and a strong military, and it was marked by the increasing political influence of the merchants and technological advances.']",['imperial rule'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of government did the ming dynasty have
",1999.945728
44955.0,GB,6628.88448, [''.java'],['.java'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the filename extension used for all java source files
",1999.945728
44955.0,GB,6628.88448, ['2007'],['2003'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the last time unc did not make the ncaa tournament
",1999.945728
44955.0,GB,6628.88448," ['Corey', 'Coire', 'Corie', 'Corrie', 'Curry', 'Correy', 'Kory', 'Khouri', 'Kori']",['Coire' 'Corey' 'Corie' 'Correy' 'Corrie' 'Cory' 'Khouri' 'Kori' 'Kory'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: different ways to spell corey for a boy
",1999.945728
44955.0,GB,6628.88448, ['2% naturally blond'],['2%'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what percentage of the population is naturally blonde
",1999.945728
44955.0,GB,6628.88448, ['Amanda Leighton'],['Amanda Leighton'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who plays poppy in the beat goes on
",1999.945728
44955.0,GB,6628.88448, ['Castleford'],['Castleford'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: a town in west yorkshire on the river aire home to a rugby league team
",1999.945728
44955.0,GB,6628.88448, ['4.37 light-years (1.34 pc)'],['4.37 light-years'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is alpha centauri's approximate distance from earth
",1999.945728
44955.0,GB,6628.88448,9,['9' '9 seasons'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many seasons of the rugrats are there
",1999.945728
44955.0,GB,6628.88448," ['The United States is a federal republic in which the president, Congress, and federal courts share powers reserved to the national government according to its Constitution.']",['federal republic'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the democracy of the united states
",1999.945728
44955.0,GB,6628.88448, ['1998'],['2003' 'at age 18 in 2003'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did cristiano ronaldo go to manchester united
",1999.945728
44955.0,GB,6628.88448, ['1994'],['1994' '1994 season' 'for the 1994 season' 'the 1994 season'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the nfl adopt a salary cap
",1999.945728
44955.0,GB,6628.88448," ['lateral side of the tibia', 'lower extremity of the tibia']",['leg'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the tibia and fibula bone located
",1999.945728
44955.0,GB,6628.88448, ['Crema'],['Moscazzano'],0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where is the villa in call me by your name
",1999.945728
44955.0,GB,6628.88448," ['December 1, 2017']","['December 1, 2017']",0.6982982982982984,147.456,6.62888448,Final Answer: ,256,13563.0,2.0,13563.0,1.999945728,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does agents of shield season five start
",1999.945728
