id,answers,prediction,tokens,latency_s,score
loft:nq_128k:44,"[""Jakkur, Bangalore, India""]","TITLE: Jawaharlal Nehru Centre for Advanced Scientific Research | ID: 809

Final Answer: Jawaharlal Nehru Centre for Advanced Scientific Research | ID: 809",126108,35.12,0.0
loft:nq_128k:45,"[""condense the steam""]","TITLE: Cooling tower | ID: 429  
Final Answer: Cooling water runs through the condenser to condense steam, reduce back pressure, and improve efficiency.",126406,42.49,1.0
loft:nq_128k:46,"[""metaphase""]","TITLE: Chromosome | ID: 293  
Final Answer: metaphase",126394,39.94,1.0
loft:nq_128k:47,"[""coffee"", ""honey"", ""livestock"", ""macadamia nuts"", ""pineapple"", ""sugarcane""]","TITLE: Hawaii | ID: 746  
Final Answer: nothing relevant",126185,35.89,0.0
loft:nq_128k:48,"[""imperial rule""]",,125747,28.86,0.0
loft:nq_128k:49,"["".java""]","TITLE: Filename extension | ID: 704  
- The filename extension used for all Java source files is .java.

Final Answer: .java",126125,31.61,1.0
loft:nq_128k:50,"[""2003""]",,125814,28.24,0.0
loft:nq_128k:51,"[""Coire"", ""Corey"", ""Corie"", ""Correy"", ""Corrie"", ""Cory"", ""Khouri"", ""Kori"", ""Kory""]","TITLE: Cory | ID: 554  
[""Corey"", ""Coire"", ""Corie"", ""Corrie"", ""Curry (surname)"", ""Correy"", ""Kory"", ""Khouri"", ""Kori""]

Final Answer: [""Corey"", ""Coire"", ""Corie"", ""Corrie"", ""Curry (surname)"", ""Correy"", ""Kory"", ""Khouri"", ""Kori""]",126122,36.3,1.0
loft:nq_128k:52,"[""2%""]","TITLE: Human hair color | ID: 608  
- Natural light blond hair is rare in adulthood, with claims of the world's population ranging from 2% naturally blond[3][self-published source] to 16% in the US.[4]

Final Answer: 2% to 16%",126102,33.34,1.0
loft:nq_128k:53,"[""Amanda Leighton""]","TITLE: Trolls: The Beat Goes On! | ID: 318  
Amanda Leighton plays Poppy in The Beat Goes On!.

Final Answer: Amanda Leighton",126234,30.06,1.0
loft:nq_128k:54,"[""Castleford""]","TITLE: Castleford | ID: 841  
Final Answer: ['Castleford']",126116,29.65,1.0
