id,answers,prediction,tokens,latency_s,score
loft:nq_128k:25,"[""Nepal""]","TITLE: Vikram Samvat  
ID: 760  

Final Answer: Nepal",126088,31.22,1.0
loft:nq_128k:26,"[""Rocky""]","TITLE: 49th Academy Awards | ID: 99  
['Rocky']

Final Answer: Rocky",126844,51.32,1.0
loft:nq_128k:27,"[""cell nucleus"", ""in the cell nucleus""]","TITLE: Protein biosynthesis | ID: 391  
- Transcription occurs in the cell nucleus, where the DNA is held.

Final Answer: Transcription occurs in the cell nucleus, where the DNA is held.",127180,70.42,1.0
loft:nq_128k:28,"[""Richard Parker""]","TITLE: Life of Pi | ID: 206  
Final Answer: ['Richard Parker']",126283,40.78,1.0
loft:nq_128k:29,"[""Geoffrey Dyson Palmer"", ""Geoffrey Dyson Palmer, OBE""]","TITLE: Geoffrey Palmer (actor) | ID: 251  
- Geoffrey Dyson Palmer played Lionel Hardcastle in As Time Goes By (1992–2005).

Final Answer: Geoffrey Dyson Palmer",126285,38.39,1.0
loft:nq_128k:30,"[""9 to 25 February 2018""]","TITLE: Mexico at the 2018 Winter Olympics | ID: 386

Final Answer: 9 to 25 February 2018",126113,37.67,1.0
loft:nq_128k:31,"[""CeCe Drake""]","TITLE: A (Pretty Little Liars) | ID: 255  
Final Answer: ['Mona Vanderwaal', 'CeCe Drake', 'Sara Harvey', 'Alex Drake']",126078,29.58,0.0
loft:nq_128k:32,"[""Grisha""]","TITLE: Jason Gideon | ID: 724  
TITLE: G. Callen | ID: 373  

Final Answer: NOTHING RELEVANT",126559,55.24,0.0
loft:nq_128k:33,"[""Serous Membrane"", ""the visceral membrane""]","TITLE: Serous membrane | ID: 269  
The membrane on the surface of the stomach is called the serous membrane (or serosa).

Final Answer: serous membrane (or serosa)",126287,42.68,1.0
loft:nq_128k:34,"[""June 22, 1942""]","TITLE: The Star-Spangled Banner | ID: 855  
Final Answer: 1932",126659,54.04,0.0
loft:nq_128k:35,"[""Phosphorus pentoxide""]","TITLE: Phosphorus pentoxide | ID: 422  
[""phosphorus pentoxide""]

Final Answer: phosphorus pentoxide",126370,40.02,1.0
loft:nq_128k:36,"[""rubidium-85""]","TITLE: Krypton-85 | ID: 755  
Final Answer: rubidium-85",126228,34.57,1.0
loft:nq_128k:37,"[""\""Nelson's Sparrow\"""", ""Nelson's Sparrow""]","TITLE: Jason Gideon | ID: 724  
List:  
- Gideon dies in the season ten episode ""Nelson's Sparrow"".  

Final Answer: season ten episode ""Nelson's Sparrow""",126162,41.42,1.0
loft:nq_128k:38,"[""Malayalam""]","TITLE: G. Sankara Kurup | ID: 273  
Final Answer: Malayalam",126227,33.2,1.0
loft:nq_128k:39,"[""David Ben-Gurion""]","TITLE: Israeli Declaration of Independence
ID: 880

Final Answer: David Ben-Gurion",126162,34.77,1.0
loft:nq_128k:40,"[""Manchuria""]","TITLE: History of the Qing Dynasty | ID: 609  
TITLE: Qing dynasty | ID: 609  

Final Answer: the Jurchen Aisin Gioro clan in Manchuria",126350,40.32,1.0
loft:nq_128k:41,"[""February 27, 2015"", ""February 27, 2015""]","TITLE: Where Are Ü Now | ID: 550  
2015

Final Answer: 2015",126178,37.8,0.0
loft:nq_128k:42,"[""produced by Quincy Jones""]","TITLE: We Are the World | ID: 130  
Final Answer: ['Michael Jackson', 'Lionel Richie']",126147,37.28,0.0
loft:nq_128k:43,"[""Ludacris""]","TITLE: Baby (Justin Bieber song) | ID: 300  
TITLE: Where Are Ü Now | ID: 550

Final Answer: Ludacris",126510,53.17,1.0
loft:nq_128k:44,"[""Jakkur, Bangalore, India""]","TITLE: The Jawaharlal Nehru Centre for Advanced Scientific Research | ID: 809

Final Answer: The Jawaharlal Nehru Centre for Advanced Scientific Research | ID: 809",126137,36.45,0.0
loft:nq_128k:45,"[""condense the steam""]","TITLE: Cooling tower | ID: 429  
Final Answer: The cooling water runs through the condenser to condense the steam coming out of the cylinders or turbines, reducing back pressure and improving efficiency.",126327,44.09,1.0
loft:nq_128k:46,"[""metaphase""]","TITLE: Chromosome | ID: 293  
- A cell has condensed visible chromosomes, also known as sister chromatids, during metaphase of cell division, when chromosomes are at their highest level of compaction and aligned in the center of the cell.

Final Answer: metaphase of cell division",127178,67.89,1.0
loft:nq_128k:47,"[""coffee"", ""honey"", ""livestock"", ""macadamia nuts"", ""pineapple"", ""sugarcane""]","TITLE: Hawaii | ID: 746  
Final Answer: coffee, macadamia nuts, pineapple, livestock, sugarcane, and honey",126147,30.1,1.0
loft:nq_128k:48,"[""imperial rule""]",Final Answer: NOTHING RELEVANT,126019,26.48,0.0
loft:nq_128k:49,"["".java""]","TITLE: Filename extension | ID: 704
Final Answer: ['.java']",126199,34.08,1.0
loft:nq_128k:50,"[""2003""]","The provided document does not contain any information about when the University of North Carolina (UNC) did not make the NCAA tournament. The content discusses Gary Williams and his coaching achievements at Maryland, not UNC's NCAA tournament appearances.

Final Answer: []",127078,52.8,0.0
loft:nq_128k:51,"[""Coire"", ""Corey"", ""Corie"", ""Correy"", ""Corrie"", ""Cory"", ""Khouri"", ""Kori"", ""Kory""]","TITLE: Cory | ID: 554  
[""Corey"", ""Coire"", ""Corie"", ""Corrie"", ""Curry (surname)"", ""Correy"", ""Kory"", ""Khouri"", ""Kori""]

Final Answer: [""Corey"", ""Coire"", ""Corie"", ""Corrie"", ""Curry (surname)"", ""Correy"", ""Kory"", ""Khouri"", ""Kori""]",126119,38.52,1.0
loft:nq_128k:52,"[""2%""]","TITLE: Human hair color | ID: 608  
Final Answer: 2% to 16%",126060,33.29,1.0
loft:nq_128k:53,"[""Amanda Leighton""]","TITLE: The Beat Goes On! | ID: 318  
Amanda Leighton plays Poppy in The Beat Goes On!.

Final Answer: Amanda Leighton",126224,40.22,1.0
loft:nq_128k:54,"[""Castleford""]","TITLE: Castleford | ID: 841

Final Answer: Castleford",126239,35.82,1.0
