id,answers,prediction,tokens,latency_s,score
loft:qampari_128k:10,"[""Antonio London"", ""Bryan Morris"", ""Dewon Brazelton"", ""Dustin Lynch"", ""Jordan Sheffield""]", ['Reilly Opelka'],120253,,0.0
loft:qampari_128k:11,"[""Conditional release"", ""Ghost"", ""The Bright Day"", ""The Sale"", ""The Traces of Light""]"," ['Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate']",120309,,0.0
loft:qampari_128k:12,"[""Ego Ferguson"", ""Jerry Janes"", ""Ron Rivera"", ""Roquan Smith"", ""Will Sutton""]", ['Ego Ferguson'],120251,,0.2
loft:qampari_128k:13,"[""Chamarajendra Wadiyar X"", ""Kanthirava Narasaraja I"", ""Kanthirava Narasaraja II"", ""Krishnaraja Wadiyar II"", ""Krishnaraja Wadiyar III"", ""Mir Ghulam Ali""]"," ['Krishnaraja Wadiyar II', 'Krishnaraja Wadiyar III']",120267,,0.3333333333333333
loft:qampari_128k:14,"[""Gourdou-Leseurre GL-812 HY"", ""Gourdou-Leseurre GL-832 HY"", ""Gourdou-Leseurre GL.2"", ""Gourdou-Leseurre GL.30"", ""Gourdou-Leseurre GL.50""]"," ['Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.812 HY', 'Gourdou-Leseurre GL-830']",120288,,0.4
loft:qampari_128k:15,"[""Charles Eastman"", ""Little Crow"", ""Sitting Bull"", ""Spotted Elk"", ""Zitkala-Sa""]", ['Ojibwa language'],120252,,0.0
loft:qampari_128k:16,"[""Amy Fote"", ""Connor Walsh"", ""Jun Shuang Huang"", ""Simon Ball"", ""Stanton Welch""]", ['Solitaire's Journey'],120251,,0.0
loft:qampari_128k:17,"[""Carlos García Cambón"", ""Gustavo Alfaro"", ""Jorge José Benítez"", ""Mario Fortunato"", ""Miguel Ángel Russo""]", ['Miguel Ángel Russo'],120257,,0.2
loft:qampari_128k:18,"[""After the Rain"", ""Alice's Adventures in Wonderland"", ""An American in Paris"", ""Carousel"", ""Liturgy""]"," ['Alice's Adventures in Wonderland (ballet)', 'Carousel (ballet)']",120266,,0.0
loft:qampari_128k:19,"[""Custodio Parcon"", ""Domingo Deluana"", ""Herminigildo Yurong"", ""Lolinato To-ong"", ""Tomas Campo Jr.""]", ['Lolinato To-ong'],120258,,0.2
loft:qampari_128k:20,"[""Asterix and Cleopatra"", ""Asterix and the Chieftain's Shield"", ""Asterix and the Great Crossing"", ""Asterix in Belgium"", ""Obelix and Co.""]", ['Asterix and the Great Crossing'],120254,,0.2
loft:qampari_128k:21,"[""Battle Creek"", ""Better Call Saul"", ""Breaking Bad"", ""The Lone Gunmen"", ""The X-Files""]", ['The Producers (musical)'],120258,,0.0
loft:qampari_128k:22,"[""Ivo Babuška"", ""Petr Vopěnka"", ""Vlastimil Dlab"", ""Věra Trnková"", ""Zdeněk Frolík""]"," ['Estradiol benzoate/hydroxyprogesterone caproate', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol dipropionate/hydroxyprogesterone caproate']",120302,,0.0
loft:qampari_128k:23,"[""MS European Seaway"", ""MS Pride of Burgundy"", ""MS Pride of Calais"", ""MS Pride of Dover"", ""MS Spirit of France""]", ['MS Pride of Dover'],120252,,0.2
loft:qampari_128k:24,"[""argon"", ""helium"", ""krypton"", ""neon"", ""xenon""]", ['80'],120249,,0.0
loft:qampari_128k:25,"[""Detention River Christian Community"", ""Elmendorf Christian Community"", ""Milltown Hutterite Colony"", ""Owa Hutterite Colony"", ""Schmiedeleut""]"," ['The Elmendorf Christian Community', 'Owa Hutterite Colony', 'Detention River Christian Community']",120271,,0.6
loft:qampari_128k:26,"[""Alice Lon"", ""Elena Jahn"", ""Paul Klee"", ""Perry DeAngelis"", ""Will Sampson""]", ['Paul Seaton'],120253,,0.0
loft:qampari_128k:27,"[""2008 Pilot Pen Tennis – Men's Singles"", ""2009 Chennai Open – singles"", ""2010 Aircel Chennai Open – singles"", ""2010 PBZ Zagreb Indoors – singles"", ""2011 St. Petersburg Open – singles""]"," ['2011 U.S. Open Cup Final', '2010 PBZ Zagreb Indoors – Singles', '2016 King Cup Final', '2018 BNP Paribas Primrose Bordeaux – Singles']",120301,,0.2
loft:qampari_128k:28,"[""Agys Ramsaran Verma"", ""Lokendra Singh"", ""Mithlesh Kumar"", ""Mukund Lal Agrawal"", ""Virendra Singh""]", ['Martha Berry (artist)'],120255,,0.0
loft:qampari_128k:29,"[""Breakfast"", ""Rush TV"", ""Us Girls"", ""Wazzup Wazzup"", ""Y Speak""]", ['Wacaday'],120254,,0.0
loft:qampari_128k:30,"[""Edward Kennion"", ""Eleanor Coade"", ""Theodora Cowan"", ""William Pether"", ""William Wynne Ryland""]",353,120251,,0.0
loft:qampari_128k:31,"[""Nirel"", ""Oriyardori Asal"", ""Rang"", ""Sompa"", ""Suddha""]", ['Suddha (film)'],120255,,0.0
loft:qampari_128k:32,"[""Bright Eyes"", ""Conor Oberst and the Mystic Valley Band"", ""Desaparecidos"", ""Monsters of Folk"", ""Park Ave.""]", ['Quicksand (American band)'],120256,,0.0
loft:qampari_128k:33,"[""1998 Asian Super Cup"", ""2015 King Cup Final"", ""2015 Saudi Super Cup"", ""2016 King Cup Final"", ""2017–18 Saudi Professional League""]","2015 King Cup Final, 2016 King Cup Final, 2017 King Cup Final, 2018 King Cup Final, 2019 King Cup Final, 2020 King Cup Final, 2021 King Cup Final, 2022 King Cup Final, 2023 King Cup Final, 2024 King Cup Final",120336,,0.4
loft:qampari_128k:34,"[""Baojun 510"", ""Baojun 530"", ""Baojun 630"", ""Baojun 730"", ""Baojun E300""]"," ['Baojun 510', 'Baojun 630', 'Baojun 530']",120274,,0.6
loft:qampari_128k:35,"[""Bobby Hope"", ""Harold Bodle"", ""John Barton"", ""Kevin Poole"", ""Mick Walker""]"," ['Nicolson', 'Nicolson', 'Nicolson']",120265,,0.0
loft:qampari_128k:36,"[""330 West 42nd Street"", ""Ideal House"", ""Ocean Forest Hotel"", ""Rockefeller Center"", ""Scranton Cultural Center""]"," ['The Mountaineer (Katoomba)', '330 West 42nd Street']",120266,,0.2
loft:qampari_128k:37,"[""Coppélia"", ""La Vivandière or Markitenka"", ""La source"", ""Pâquerette"", ""The Little Humpbacked Horse""]"," ['La Vivandière (or Markitenka)', 'Carousel (ballet)', 'The Little Humpbacked Horse', 'The Blue Mountains Advertiser']",120282,,0.4
loft:qampari_128k:38,"[""Amdo Tibetan"", ""Central Tibetan"", ""Khams Tibetan"", ""Ladakhi"", ""Tibetan""]", ['Lhasa Tibetan'],120250,,0.0
loft:qampari_128k:39,"[""Good Morning Britain"", ""Hey, Hey, It's Saturday!"", ""The Shoe People"", ""Wacaday"", ""Wide Awake Club""]"," ['Wide Awake Club', 'Us Girls']",120256,,0.2
loft:qampari_128k:40,"[""Geita Gold Mine"", ""Sadiola Gold Mine"", ""Sunrise Dam Gold Mine"", ""TauTona Mine"", ""Yatela Mine""]"," ['Sunrise Dam Gold Mine', 'Yatela Mine', 'Morro dos Seis Lagos Biological Reserve']",120269,,0.4
loft:qampari_128k:41,"[""Auguste Piccard"", ""Ben Franklin"", ""F.-A. Forel"", ""Goliath"", ""Titan""]"," ['Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.812 HY', 'Gourdou-Leseurre GL-832 HY']",120285,,0.0
loft:qampari_128k:42,"[""Adam Wakeman"", ""Geoff Nicholls"", ""Neil Murray"", ""Tony Martin"", ""Vinny Appice""]", ['The Producers (musical)'],120254,,0.0
loft:qampari_128k:43,"[""633 Squadron"", ""The Great Escape"", ""The Satan Bug"", ""To Sir, with Love"", ""Walk Like a Dragon""]", ['The Great Escape (film)'],120256,,0.0
loft:qampari_128k:44,"[""Bad Astronaut"", ""Joey Cape's Bad Loud"", ""Lagwagon"", ""Me First and the Gimme Gimmes"", ""The Playing Favorites""]", ['Quicksand (American band)'],120255,,0.0
loft:qampari_128k:45,"[""Blaine Island"", ""Magic Island"", ""Scotts Island"", ""Tyler Island"", ""Wilson Island (West Virginia)""]"," ['Owens Valley', 'Owens Valley', 'Owens Valley']",120266,,0.0
loft:qampari_128k:46,"[""Arthur Mann"", ""George Kerr"", ""Jimmy Cringan"", ""Ray O'Brien"", ""Rob Scott""]", ['The Producers (musical)'],120255,,0.0
loft:qampari_128k:47,"[""Colton Greene"", ""David Rice Atchison"", ""Frank James"", ""M. Jeff Thompson"", ""Sterling Price""]", ['9th West Virginia Infantry Regiment'],120253,,0.0
loft:qampari_128k:48,"[""Death Stalks the Night"", ""Sleep No More"", ""Three Tales of Horror"", ""Who Knocks?"", ""Worse Things Waiting""]"," ['The Story About Ping', 'Asterix and the Chieftain's Shield', 'Another Round at the Spaceport Bar', 'Tales from the Spaceport Bar', 'Worse Things Waiting']",120292,,0.2
loft:qampari_128k:49,"[""Black Thorn, White Rose"", ""Ruby Slippers, Golden Tears"", ""Salon Fantastique"", ""Snow White, Blood Red"", ""Year's Best Fantasy and Horror""]", ['Alternate Heroes'],120252,,0.0
loft:qampari_128k:50,"[""Central Ojibwa"", ""Eastern Ojibwa"", ""Mohawk"", ""Northwestern Ojibwa"", ""Oneida""]", ['Oneida language'],120249,,0.0
loft:qampari_128k:51,"[""Florida State Road 112"", ""Florida State Road 836"", ""Florida State Road 874"", ""Florida State Road 878"", ""Florida State Road 924""]"," ['Florida State Road 874', 'Florida State Road 878']",120271,,0.4
loft:qampari_128k:52,"[""Aneroid Lake"", ""Bonny Lakes"", ""Dollar Lake"", ""Legore Lake"", ""Roger Lake""]", ['Elmendorf Christian Community'],120258,,0.0
loft:qampari_128k:53,"[""A Girl Worth Fighting For"", ""Beautiful Disaster"", ""Break My Stride"", ""Honor to Us All"", ""Mulan"", ""Reflection""]"," ['You Walk So Softly', 'Reflection', 'Springtime for Hitler']",120261,,0.16666666666666666
loft:qampari_128k:54,"[""Bee and PuppyCat"", ""Castlevania"", ""My Life as a Teenage Robot"", ""Oh Yeah! Cartoons"", ""Random! Cartoons""]", ['Bee and PuppyCat'],120253,,0.2
