id,answers,prediction,tokens,latency_s,score
loft:nq_128k:29,"[""Geoffrey Dyson Palmer"", ""Geoffrey Dyson Palmer, OBE""]", ['Lionel'],118669,,0.0
loft:nq_128k:30,"[""9 to 25 February 2018""]", [],118666,,0.0
loft:nq_128k:31,"[""CeCe Drake""]", ['A (Pretty Little Liars)'],118674,,0.0
loft:nq_128k:32,"[""Grisha""]", [],118667,,0.0
loft:nq_128k:33,"[""Serous Membrane"", ""the visceral membrane""]", ['gastric mucosa'],118673,,0.0
loft:nq_128k:34,"[""June 22, 1942""]","1932, 1942, 1976, 1998",118688,,0.0
loft:nq_128k:35,"[""Phosphorus pentoxide""]", [],118668,,0.0
loft:nq_128k:36,"[""rubidium-85""]", ['rubidium-85'],118683,,1.0
loft:nq_128k:37,"[""\""Nelson's Sparrow\"""", ""Nelson's Sparrow""]",724,118667,,0.0
loft:nq_128k:38,"[""Malayalam""]", ['G. Sankara Kurup'],118676,,0.0
loft:nq_128k:39,"[""David Ben-Gurion""]", ['David Ben-Gurion'],118676,,1.0
loft:nq_128k:40,"[""Manchuria""]", ['Qing dynasty'],118670,,0.0
loft:nq_128k:41,"[""February 27, 2015"", ""February 27, 2015""]", ['2013'],118669,,0.0
loft:nq_128k:42,"[""produced by Quincy Jones""]"," ['We Are the World (song)', 'We Are the World (song)']",118680,,0.0
loft:nq_128k:43,"[""Ludacris""]", ['Baby (Justin Bieber song)'],118674,,0.0
loft:nq_128k:44,"[""Jakkur, Bangalore, India""]", ['Jawaharlal Nehru Centre for Advanced Scientific Research'],118682,,0.0
loft:nq_128k:45,"[""condense the steam""]", ['Cooling towers originated in the 19th century through the development of condensers for use with the steam engine.'],118690,,0.0
loft:nq_128k:46,"[""metaphase""]"," ['Chromosome', 'Chromosome', 'Chromosome']",118681,,0.0
loft:nq_128k:47,"[""coffee"", ""honey"", ""livestock"", ""macadamia nuts"", ""pineapple"", ""sugarcane""]", [],118667,,0.0
loft:nq_128k:48,"[""imperial rule""]", ['The Mughal Empire'],118671,,0.0
loft:nq_128k:49,"["".java""]", ['java'],118669,,1.0
loft:nq_128k:50,"[""2003""]",1999,118672,,0.0
loft:nq_128k:51,"[""Coire"", ""Corey"", ""Corie"", ""Correy"", ""Corrie"", ""Cory"", ""Khouri"", ""Kori"", ""Kory""]", ['Corey'],118668,,1.0
loft:nq_128k:52,"[""2%""]",2%,118665,,1.0
loft:nq_128k:53,"[""Amanda Leighton""]", ['Trolls: The Beat Goes On!'],118674,,0.0
loft:nq_128k:54,"[""Castleford""]", ['Castleford'],118675,,1.0
