id,answers,prediction,tokens,latency_s,score
loft:musique_128k:15,"[""Walter Sabo""]",,126711,21.7,0.0
loft:musique_128k:16,"[""built on 16-bit architectures and offered improved graphics and sound""]",,126505,30.11,0.0
loft:musique_128k:17,"[""built in the 15th century""]","TITLE: Palau de la Generalitat | ID: 776  
TITLE: Martin of Aragon | ID: 816  
Final Answer: ['15th century']",126989,32.08,0.0
loft:musique_128k:18,"[""June 1941""]",,126777,21.82,0.0
loft:musique_128k:19,"[""New York Yankees""]","TITLE: 2017 American League Wild Card Game
ID: 356

Final Answer:",127050,29.49,0.0
loft:musique_128k:20,"[""1952""]",,126585,25.79,0.0
loft:musique_128k:21,"[""Rialto Bridge""]","TITLE: Scanderbeg (opera) | ID: 649
TITLE: Antonio Vivaldi | ID: 652

Final Answer: NOTHING RELEVANT",127226,43.1,0.0
loft:musique_128k:22,"[""1941""]",,126535,27.63,0.0
loft:musique_128k:23,"[""1941""]","TITLE: Bodindecha | ID: 153  
TITLE: Bangkok Rattanakosin Kingdom | ID: 153  

Final Answer:",127021,42.13,0.0
loft:musique_128k:24,"[""five""]","TITLE: Super Nintendo Entertainment System | ID: 821

Final Answer: ['five']",127123,37.42,1.0
loft:musique_128k:25,"[""the country of India""]","TITLE: Partition of India | ID: 578  
TITLE: Southeast Asia | ID: 719

Final Answer: Hinduism",127327,45.23,0.0
loft:musique_128k:26,"[""1905""]","TITLE: Allen, Arizona
ID: 315

Final Answer: NOTHING RELEVANT",126931,40.21,0.0
loft:musique_128k:27,"[""five""]","TITLE: Nintendo Entertainment System | ID: 175  
TITLE: Pinball Quest | ID: 725  
TITLE: Super Nintendo Entertainment System | ID: 821  

Final Answer: ['five']",127442,46.0,1.0
loft:musique_128k:28,"[""Oriole Records.""]",,126733,23.91,0.0
loft:musique_128k:29,"[""Casa Loma""]",,126729,26.97,0.0
loft:musique_128k:30,"[""the country of India""]","TITLE: Partition of India | ID: 578  
TITLE: Southeast Asia | ID: 719

Final Answer: Hinduism",127295,44.52,0.0
loft:musique_128k:31,"[""Sales began worldwide in April 2012""]",,126582,26.84,0.0
loft:musique_128k:32,"[""Pete Rose""]",,126563,24.33,0.0
loft:musique_128k:33,"[""Warner Music Group""]","TITLE: Arthur's Theme (Best That You Can Do) | ID: 759  
TITLE: WSOE | ID: 722  

Final Answer: unknown",127885,68.47,0.0
loft:musique_128k:34,"[""the Mississippi River Delta""]","TITLE: Mississippi River | ID: 580  

Final Answer: ['the Mississippi River Delta']",127091,39.27,1.0
loft:musique_128k:35,"[""Abu Musa Ashaari""]","TITLE: Southeast Asia | ID: 719  
TITLE: Southeast Asia | ID: 823  

Final Answer: []",127079,31.06,0.0
loft:musique_128k:36,"[""Chris Harrison""]","No documents provided to answer the query. The notes are empty or incomplete.

Final Answer:",126872,26.76,0.0
loft:musique_128k:37,"[""Min Zhou""]","TITLE: MacGruder and Loud | ID: 744

Final Answer: nothing relevant",126854,30.39,0.0
loft:musique_128k:38,"[""Sea, Air, and Land""]",,126679,27.98,0.0
loft:musique_128k:39,"[""Toronto Coach Terminal""]",,126535,28.61,0.0
loft:musique_128k:40,"[""Sea, Air, and Land""]",,126647,29.08,0.0
loft:musique_128k:41,"[""1905""]",,126629,23.4,0.0
loft:musique_128k:42,"[""for the conclave in Rome""]",,126489,27.76,0.0
loft:musique_128k:43,"[""22""]",,126505,23.95,0.0
loft:musique_128k:44,"[""1984""]","TITLE: Elmo, Montana | ID: 124

Final Answer:",126955,38.73,0.0
loft:musique_128k:45,"[""2,548 sq mi""]","TITLE: Nanjing | ID: 190  
2548",126963,33.32,0.0
loft:musique_128k:46,"[""Jiangsu Nangang Basketball Club""]",Final Answer: [],126898,23.43,0.0
loft:musique_128k:47,"[""Jessie Woodrow Wilson""]","TITLE: Treaty of Versailles | ID: 57  
TITLE: 1919 | ID: 99  

Final Answer:",127971,61.6,0.0
loft:musique_128k:48,"[""The dynasty regrouped and defeated the Portuguese""]","TITLE: Somali Muslim Ajuran Empire
ID: 476

Final Answer: NOTHING RELEVANT",127184,43.49,0.0
loft:musique_128k:49,"[""Medieval Latin""]",,126569,28.88,0.0
loft:musique_128k:50,"[""Medieval Latin""]","TITLE: Charlemagne | ID: 96  
TITLE: Middle Ages | ID: 64  

- The language Auctor comes from during the era of the king who was crowned emperor of the west in 800 CE was Medieval Latin.  

Final Answer: Medieval Latin",127579,48.84,1.0
loft:musique_128k:51,"[""Medieval Latin""]","TITLE: Middle Ages | ID: 64  
[""Medieval Latin""]

Final Answer: Medieval Latin",127036,37.75,1.0
loft:musique_128k:52,"[""1981""]",Final Answer: [],126876,27.19,0.0
loft:musique_128k:53,"[""1981""]",,126663,30.18,0.0
loft:musique_128k:54,"[""Medieval Latin""]","TITLE: Sylvester | ID: 801

Final Answer: ['The version of the language where the last name Sylvester originates is derived from the Latin adjective silvestris meaning ""wooded"" or ""wild"", which comes from the noun silva meaning ""woodland"".']",127100,38.56,0.0
