id,answers,prediction,tokens,latency_s,score
loft:qampari_128k:11,"[""Conditional release"", ""Ghost"", ""The Bright Day"", ""The Sale"", ""The Traces of Light""]"," ['Ghost (1998 film)', 'The Sale (film)', 'The Bright Day', 'Conditional Release (film)', 'Murder at Monkey Hill', 'The Traces of Light', '2014 Senior Open Championship', '2015 King Cup Final', '2018 Senior Open Championship', '2019 Senior Open Championship', '2016 King Cup Final', '2010 MPS Group Championships – Doubles', '2018 Kunming Open – Men's Doubles', '2016 Open Città della Disfida – Singles', '2017 Internationaux de Tennis de Vendée – Singles', '2015 Wimbledon Championships – Boys' Singles', '2018 Stockton Challenger – Men's Singles', '2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles', '2019 Burnie International – Men's Doubles', '2010 World Snooker Championship', '2004 World Snooker Championship', '2005 World Snooker Championship', '2002 World Snooker Championship', '2011 World Snooker",120506,,0.4
loft:qampari_128k:12,"[""Ego Ferguson"", ""Jerry Janes"", ""Ron Rivera"", ""Roquan Smith"", ""Will Sutton""]"," ['Ego Ferguson', 'Devin Bush Jr.']",120257,,0.2
loft:qampari_128k:13,"[""Chamarajendra Wadiyar X"", ""Kanthirava Narasaraja I"", ""Kanthirava Narasaraja II"", ""Krishnaraja Wadiyar II"", ""Krishnaraja Wadiyar III"", ""Mir Ghulam Ali""]"," ['Kanthirava Narasaraja II', 'Krishnaraja Wadiyar II', 'Krishnaraja Wadiyar III', 'Chamarajendra Wadiyar X']",120287,,0.6666666666666666
loft:qampari_128k:14,"[""Gourdou-Leseurre GL-812 HY"", ""Gourdou-Leseurre GL-832 HY"", ""Gourdou-Leseurre GL.2"", ""Gourdou-Leseurre GL.30"", ""Gourdou-Leseurre GL.50""]"," ['Gourdou-Leseurre GL.2', 'Gourdou-Leseurre GL-812 HY', 'Gourdou-Leseurre GL.30', 'Gourdou-Leseurre GL.50']",120298,,0.8
loft:qampari_128k:15,"[""Charles Eastman"", ""Little Crow"", ""Sitting Bull"", ""Spotted Elk"", ""Zitkala-Sa""]", ['Charles Eastman'],120250,,0.2
loft:qampari_128k:16,"[""Amy Fote"", ""Connor Walsh"", ""Jun Shuang Huang"", ""Simon Ball"", ""Stanton Welch""]"," ['Chalnessa Eames', 'Connor Walsh', 'Simon Ball', 'Jun Shuang Huang', 'Chalnessa Eames']",120275,,0.6
loft:qampari_128k:17,"[""Carlos García Cambón"", ""Gustavo Alfaro"", ""Jorge José Benítez"", ""Mario Fortunato"", ""Miguel Ángel Russo""]"," ['Carlos García Cambón', 'Gustavo Alfaro', 'Miguel Ángel Russo', 'Jerry C. Janes']",120277,,0.6
loft:qampari_128k:18,"[""After the Rain"", ""Alice's Adventures in Wonderland"", ""An American in Paris"", ""Carousel"", ""Liturgy""]"," ['After the Rain', 'Alice's Adventures in Wonderland', 'Carousel (A Dance)', 'La Vivandière or Markitenka', 'The Grandest Fleet', 'The Lone Gunmen', 'The Life Aquatic with Steve Zissou', 'The Spiderwick Chronicles', 'The Secret History of Vampires', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Mountaineer (Katoomba)', 'The Blackheath Bulletin', 'The Blue Mountains Echo', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Ad",120505,,0.4
loft:qampari_128k:19,"[""Custodio Parcon"", ""Domingo Deluana"", ""Herminigildo Yurong"", ""Lolinato To-ong"", ""Tomas Campo Jr.""]"," ['Lolinato To-ong', 'Domingo Deluana', 'Tomas Campo Jr.', 'Herminigildo Yurong', 'Custodio Parcon']",120289,,1.0
loft:qampari_128k:20,"[""Asterix and Cleopatra"", ""Asterix and the Chieftain's Shield"", ""Asterix and the Great Crossing"", ""Asterix in Belgium"", ""Obelix and Co.""]"," ['Asterix and the Chieftain's Shield', 'Asterix and the Great Crossing', 'Asterix and the Secret of the Magic Sword', 'Asterix and the Lost Village', 'Asterix and the Golden Sickle', 'Asterix and the Great Crossing', 'Asterix and the Secret of the Magic Sword', 'Asterix and the Lost Village', 'Asterix and the Golden Sickle', 'Asterix and the Great Crossing', 'Asterix and the Secret of the Magic Sword', 'Asterix and the Lost Village', 'Asterix and the Golden Sickle']",120378,,0.4
loft:qampari_128k:21,"[""Battle Creek"", ""Better Call Saul"", ""Breaking Bad"", ""The Lone Gunmen"", ""The X-Files""]", ['Better Call Saul'],120254,,0.2
loft:qampari_128k:22,"[""Ivo Babuška"", ""Petr Vopěnka"", ""Vlastimil Dlab"", ""Věra Trnková"", ""Zdeněk Frolík""]"," ['Vlastimil Dlab', 'Petr Vopěnka', 'Zdeněk Frolík']",120276,,0.6
loft:qampari_128k:23,"[""MS European Seaway"", ""MS Pride of Burgundy"", ""MS Pride of Calais"", ""MS Pride of Dover"", ""MS Spirit of France""]"," ['MS Pride of Dover', 'MS Pride of Calais', 'MS European Seaway', 'MS Spirit of France']",120271,,0.8
loft:qampari_128k:24,"[""argon"", ""helium"", ""krypton"", ""neon"", ""xenon""]", ['Helium'],120249,,0.2
loft:qampari_128k:25,"[""Detention River Christian Community"", ""Elmendorf Christian Community"", ""Milltown Hutterite Colony"", ""Owa Hutterite Colony"", ""Schmiedeleut""]"," ['Elmendorf Christian Community', 'Owa Hutterite Colony', 'Schmiedeleut', 'Dora Milaje', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', 'Hutterite', 'Hutterite Colony', '",120504,,0.6
loft:qampari_128k:26,"[""Alice Lon"", ""Elena Jahn"", ""Paul Klee"", ""Perry DeAngelis"", ""Will Sampson""]"," ['Amy Fote', 'Perry DeAngelis', 'Paul Seaton', 'Matti Lives in Finland', 'Noy Lives in Thailand', 'Teri Greeves', 'Miguel Ángel Russo', 'Paul Klee', 'Walter Kaufmann', 'Josef Šnejdárek', 'Zdeněk Frolík', 'Ray Still', 'Sylvia M. Smith', 'Dewon Brazelton', 'P. J. Brown', 'Howard Barbieri', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Miguel Ángel Russo', 'Mig",120504,,0.4
loft:qampari_128k:27,"[""2008 Pilot Pen Tennis – Men's Singles"", ""2009 Chennai Open – singles"", ""2010 Aircel Chennai Open – singles"", ""2010 PBZ Zagreb Indoors – singles"", ""2011 St. Petersburg Open – singles""]"," ['2004 World Snooker Championship', '2005 World Snooker Championship', '2008 World Snooker Championship', '2010 World Snooker Championship', '2011 World Snooker Championship', '2012 World Snooker Championship', '2013 World Snooker Championship', '2014 World Snooker Championship', '2015 World Snooker Championship', '2016 World Snooker Championship', '2017 World Snooker Championship', '2018 World Snooker Championship', '2019 World Snooker Championship', '2020 World Snooker Championship', '2021 World Snooker Championship', '2022 World Snooker Championship', '2023 World Snooker Championship', '2024 World Snooker Championship']",120448,,0.0
loft:qampari_128k:28,"[""Agys Ramsaran Verma"", ""Lokendra Singh"", ""Mithlesh Kumar"", ""Mukund Lal Agrawal"", ""Virendra Singh""]"," ['Mukund Lal Agrawal', 'Virendra Singh', 'Agys Ramsaran Verma']",120271,,0.6
loft:qampari_128k:29,"[""Breakfast"", ""Rush TV"", ""Us Girls"", ""Wazzup Wazzup"", ""Y Speak""]"," ['Breakfast', 'Rush TV', 'Y Speak']",120262,,0.6
loft:qampari_128k:30,"[""Edward Kennion"", ""Eleanor Coade"", ""Theodora Cowan"", ""William Pether"", ""William Wynne Ryland""]"," ['Eleanor Coade', 'William Pether', 'John Toohey (judge)']",120267,,0.4
loft:qampari_128k:31,"[""Nirel"", ""Oriyardori Asal"", ""Rang"", ""Sompa"", ""Suddha""]"," ['Suddha', 'Mukhamukham', 'Nadu Naduve', 'Oraampa', 'Oru Pennum Randaanum']",120281,,0.2
loft:qampari_128k:32,"[""Bright Eyes"", ""Conor Oberst and the Mystic Valley Band"", ""Desaparecidos"", ""Monsters of Folk"", ""Park Ave.""]"," ['Conor Oberst and the Mystic Valley Band', 'Bright Eyes']",120262,,0.4
loft:qampari_128k:33,"[""1998 Asian Super Cup"", ""2015 King Cup Final"", ""2015 Saudi Super Cup"", ""2016 King Cup Final"", ""2017–18 Saudi Professional League""]"," ['2016 King Cup Final', '2015 King Cup Final']",120266,,0.4
loft:qampari_128k:34,"[""Baojun 510"", ""Baojun 530"", ""Baojun 630"", ""Baojun 730"", ""Baojun E300""]"," ['Baojun 510', 'Baojun 530', 'Baojun 630', 'Baojun 730']",120283,,0.8
loft:qampari_128k:35,"[""Bobby Hope"", ""Harold Bodle"", ""John Barton"", ""Kevin Poole"", ""Mick Walker""]"," ['John Barton (footballer, born 1953)', 'Harold Nicholas', 'Jimmy Cringan', 'Gordon Smith', 'John Toohey (judge)']",120288,,0.0
loft:qampari_128k:36,"[""330 West 42nd Street"", ""Ideal House"", ""Ocean Forest Hotel"", ""Rockefeller Center"", ""Scranton Cultural Center""]"," ['330 West 42nd Street', 'Palladium House', 'St. Mary at Stoke', 'St. Paul's Presbyterian Church (Hamilton, Ontario)', 'The Ocean Forest Hotel', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Mountaineer (Katoomba)', 'The Blackheath Bulletin', 'The Blue Mountain Echo']",120323,,0.4
loft:qampari_128k:37,"[""Coppélia"", ""La Vivandière or Markitenka"", ""La source"", ""Pâquerette"", ""The Little Humpbacked Horse""]"," ['Coppélia', 'The Little Humpbacked Horse', 'La source (Saint-Léon)', 'La Vivandière or Markitenka', 'Carousel (ballet)', 'A Girl Worth Fighting For', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Mountaineer (Katoomba)', 'The Blackheath Bulletin', 'The Blue Mountain Echo', 'The Blue Mountains Times', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains Times', 'The Blue Mountains",120505,,0.6
loft:qampari_128k:38,"[""Amdo Tibetan"", ""Central Tibetan"", ""Khams Tibetan"", ""Ladakhi"", ""Tibetan""]"," ['Central Tibetan', 'Khams Tibetan', 'Lhasa Tibetan', 'Amdo Tibetan']",120265,,0.6
loft:qampari_128k:39,"[""Good Morning Britain"", ""Hey, Hey, It's Saturday!"", ""The Shoe People"", ""Wacaday"", ""Wide Awake Club""]"," ['Wide Awake Club', 'Wacaday', 'Hey Hey it's Saturday!', 'The Blackheath Bulletin']",120271,,0.6
loft:qampari_128k:40,"[""Geita Gold Mine"", ""Sadiola Gold Mine"", ""Sunrise Dam Gold Mine"", ""TauTona Mine"", ""Yatela Mine""]"," ['Sunnah Dam Gold Mine', 'Sunrise Dam Gold Mine', 'Geita Gold Mine', 'Sadiola Gold Mine', 'Mponeng Gold Mine', 'Morila Gold Mine']",120287,,0.6
loft:qampari_128k:41,"[""Auguste Piccard"", ""Ben Franklin"", ""F.-A. Forel"", ""Goliath"", ""Titan""]"," ['Gourdou-Leseurre GL.2', 'Gourdou-Leseurre GL-812 HY', 'Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.30', 'Titan', 'Gourdou-Leseurre GL-832 HY']",120311,,0.2
loft:qampari_128k:42,"[""Adam Wakeman"", ""Geoff Nicholls"", ""Neil Murray"", ""Tony Martin"", ""Vinny Appice""]"," ['Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray', 'Neil Murray',",120501,,0.2
loft:qampari_128k:43,"[""633 Squadron"", ""The Great Escape"", ""The Satan Bug"", ""To Sir, with Love"", ""Walk Like a Dragon""]", ['The Great Escape (film)'],120256,,0.0
loft:qampari_128k:44,"[""Bad Astronaut"", ""Joey Cape's Bad Loud"", ""Lagwagon"", ""Me First and the Gimme Gimmes"", ""The Playing Favorites""]"," ['Rival Schools', 'Dead Heavens', 'Quicksand (American band)']",120266,,0.0
loft:qampari_128k:45,"[""Blaine Island"", ""Magic Island"", ""Scotts Island"", ""Tyler Island"", ""Wilson Island (West Virginia)""]"," ['Wilson Island', 'Tyler Island', 'Blaine Island', 'Boulder River Wilderness', 'Bransfield Island']",120273,,0.4
loft:qampari_128k:46,"[""Arthur Mann"", ""George Kerr"", ""Jimmy Cringan"", ""Ray O'Brien"", ""Rob Scott""]", ['Jimmy Cringan'],120252,,0.2
loft:qampari_128k:47,"[""Colton Greene"", ""David Rice Atchison"", ""Frank James"", ""M. Jeff Thompson"", ""Sterling Price""]"," ['David S. Ward', 'John Paul Jones', 'David Hawley', 'Richard Petty', 'Jerry C. Janes', 'David S. Blitzer', 'Miguel Ángel Russo', 'Frank James', 'David S. Blitzer', 'John Paul Jones', 'David Hawley', 'Richard Petty', 'Jerry C. Janes', 'Miguel Ángel Russo', 'Frank James']",120333,,0.2
loft:qampari_128k:48,"[""Death Stalks the Night"", ""Sleep No More"", ""Three Tales of Horror"", ""Who Knocks?"", ""Worse Things Waiting""]"," ['Three Tales of Horror', 'The Secret History of Vampires', 'The Traces of Light', 'Sleep No More', 'Worse Things Waiting', 'Another Round at the Spaceport Bar', 'Dead Heavens', 'The Blackheath Bulletin', 'The Hound of Florence', 'The Story About Ping', 'A Girl Worth Fighting For', 'The Lone Gunmen', 'The Grandest Fleet', 'The Life Aquatic with Steve Zissou', 'The Producers', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires',",120505,,0.6
loft:qampari_128k:49,"[""Black Thorn, White Rose"", ""Ruby Slippers, Golden Tears"", ""Salon Fantastique"", ""Snow White, Blood Red"", ""Year's Best Fantasy and Horror""]"," ['Snow White, Blood Red', 'Black Thorn, White Rose', 'Ruby Slippers, Golden Tears', 'The Best Horror of the Year', 'The Best Fantasy of the Year']",120286,,0.6
loft:qampari_128k:50,"[""Central Ojibwa"", ""Eastern Ojibwa"", ""Mohawk"", ""Northwestern Ojibwa"", ""Oneida""]"," ['Mohawk', 'Ojibwe', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa', 'Ojibwa',",120500,,0.2
loft:qampari_128k:51,"[""Florida State Road 112"", ""Florida State Road 836"", ""Florida State Road 874"", ""Florida State Road 878"", ""Florida State Road 924""]"," ['State Road 874', 'State Road 878', 'Florida State Road 924']",120278,,0.2
loft:qampari_128k:52,"[""Aneroid Lake"", ""Bonny Lakes"", ""Dollar Lake"", ""Legore Lake"", ""Roger Lake""]"," ['LeGore Lake', 'Aneroid Lake', 'Bonny Lakes', 'Dollar Lake', 'Roger Lake', 'Tyler Island', 'Roger Lake', 'Tyler Island']",120288,,1.0
loft:qampari_128k:53,"[""A Girl Worth Fighting For"", ""Beautiful Disaster"", ""Break My Stride"", ""Honor to Us All"", ""Mulan"", ""Reflection""]"," ['Reflection', 'Beautiful Disaster', 'Honor to Us All', 'You Walk So Softly', 'A Girl Worth Fighting For']",120273,,0.6666666666666666
loft:qampari_128k:54,"[""Bee and PuppyCat"", ""Castlevania"", ""My Life as a Teenage Robot"", ""Oh Yeah! Cartoons"", ""Random! Cartoons""]"," ['Bee and PuppyCat', 'Full Screen Mario', 'The Perfect General', 'The Secret History of Vampires', 'The Walking Concert', 'Wacaday']",120282,,0.2
