id,answers,prediction,tokens,latency_s,score
loft:qampari_128k:22,"[""Ivo Babuška"", ""Petr Vopěnka"", ""Vlastimil Dlab"", ""Věra Trnková"", ""Zdeněk Frolík""]","TITLE: Věra Trnková | ID: 79  
TITLE: Ivo Babuška | ID: 254  
TITLE: Vlastimil Dlab | ID: 311  
TITLE: Petr Vopěnka | ID: 685  
TITLE: Zdeněk Frolík | ID: 739  

Final Answer: [""Věra Trnková"", ""Ivo Babuška"", ""Vlastimil Dlab"", ""Petr Vopěnka"", ""Zdeněk Frolík""]",128271,40.6,1.0
loft:qampari_128k:23,"[""MS European Seaway"", ""MS Pride of Burgundy"", ""MS Pride of Calais"", ""MS Pride of Dover"", ""MS Spirit of France""]","TITLE: MS Pride of Calais
ID: 324

TITLE: MS European Seaway
ID: 471

TITLE: MS Spirit of France
ID: 515

TITLE: MS Pride of Burgundy
ID: 633

TITLE: MS Pride of Dover
ID: 673

Final Answer: [""MS Pride of Calais"", ""MS European Seaway"", ""MS Spirit of France"", ""MS Pride of Burgundy"", ""MS Pride of Dover""]",128323,40.61,1.0
loft:qampari_128k:24,"[""argon"", ""helium"", ""krypton"", ""neon"", ""xenon""]","TITLE: Xenon | ID: 80  
TITLE: Neon | ID: 253  
TITLE: Krypton | ID: 261  

Final Answer: [""xenon"", ""neon"", ""krypton""]",128016,35.99,0.6
loft:qampari_128k:25,"[""Detention River Christian Community"", ""Elmendorf Christian Community"", ""Milltown Hutterite Colony"", ""Owa Hutterite Colony"", ""Schmiedeleut""]","TITLE: Schmiedeleut | ID: 82  
TITLE: Hutterite | ID: 82  
TITLE: Owa Hutterite Colony | ID: 118  
TITLE: Elmendorf Christian Community | ID: 18  
TITLE: Detention River Christian Community | ID: 481  

Final Answer: [""Schmiedeleut"", ""Hutterite"", ""Owa Hutterite Colony"", ""Elmendorf Christian Community"", ""Detention River Christian Community""]",128204,45.36,0.8
loft:qampari_128k:26,"[""Alice Lon"", ""Elena Jahn"", ""Paul Klee"", ""Perry DeAngelis"", ""Will Sampson""]","TITLE: Alice Lon | ID: 148  
TITLE: Will Sampson | ID: 428  
TITLE: Elena Jahn | ID: 533  
TITLE: Perry DeAngelis | ID: 682  

Final Answer: [""Alice Lon"", ""Elena Jahn"", ""Perry DeAngelis""]",128362,48.16,0.6
loft:qampari_128k:27,"[""2008 Pilot Pen Tennis – Men's Singles"", ""2009 Chennai Open – singles"", ""2010 Aircel Chennai Open – singles"", ""2010 PBZ Zagreb Indoors – singles"", ""2011 St. Petersburg Open – singles""]","[""2008 Pilot Pen Tennis – Men's Singles"", ""2010 Aircel Chennai Open – Singles"", ""2011 St. Petersburg Open – Singles"", ""2009 Chennai Open – Singles""] 

Final Answer: [""2008 Pilot Pen Tennis – Men's Singles"", ""2010 Aircel Chennai Open – Singles"", ""2011 St. Petersburg Open – Singles"", ""2009 Chennai Open – Singles""]",128333,40.95,0.8
loft:qampari_128k:28,"[""Agys Ramsaran Verma"", ""Lokendra Singh"", ""Mithlesh Kumar"", ""Mukund Lal Agrawal"", ""Virendra Singh""]","TITLE: Mithlesh Kumar | ID: 170  
TITLE: Mukund Lal Agrawal | ID: 256  
TITLE: Lokendra Singh (politician) | ID: 434  
TITLE: Agys Ramsaran Verma | ID: 466  
TITLE: Virendra Singh (politician) | ID: 581  

Final Answer: [""Mithlesh Kumar"", ""Mukund Lal Agrawal"", ""Virendra Singh""]",128356,46.96,0.6
loft:qampari_128k:29,"[""Breakfast"", ""Rush TV"", ""Us Girls"", ""Wazzup Wazzup"", ""Y Speak""]","TITLE: Wazzup Wazzup | ID: 48  
TITLE: Y Speak | ID: 732  

Final Answer: [""Wazzup Wazzup"", ""Y Speak""]",128235,45.33,0.4
loft:qampari_128k:30,"[""Edward Kennion"", ""Eleanor Coade"", ""Theodora Cowan"", ""William Pether"", ""William Wynne Ryland""]","TITLE: Edward Kennion | ID: 195  
TITLE: Theodora Cowan | ID: 444  
TITLE: William Wynne Ryland | ID: 549  
TITLE: William Pether | ID: 596  

Final Answer: [""Edward Kennion"", ""Theodora Cowan"", ""William Wynne Ryland"", ""William Pether""]",128162,50.49,0.8
loft:qampari_128k:31,"[""Nirel"", ""Oriyardori Asal"", ""Rang"", ""Sompa"", ""Suddha""]","TITLE: Suddha (film) | ID: 70
TITLE: Sompa (film) | ID: 164
TITLE: Nirel | ID: 197
TITLE: Oriyardori Asal | ID: 345

Final Answer: [""Suddha (film)"", ""Sompa (film)"", ""Nirel"", ""Oriyardori Asal""]",128643,63.07,0.4
loft:qampari_128k:32,"[""Bright Eyes"", ""Conor Oberst and the Mystic Valley Band"", ""Desaparecidos"", ""Monsters of Folk"", ""Park Ave.""]","TITLE: Monsters of Folk | ID: 245  
TITLE: Conor Oberst and the Mystic Valley Band | ID: 379  
TITLE: Bright Eyes (band) | ID: 459  
TITLE: Desaparecidos (band) | ID: 662  

[""Monsters of Folk"", ""Conor Oberst and the Mystic Valley Band"", ""Bright Eyes"", ""Desaparecidos""]  
Final Answer: [""Monsters of Folk"", ""Conor Oberst and the Mystic Valley Band"", ""Bright Eyes"", ""Desaparecidos""]",128560,54.39,0.8
loft:qampari_128k:33,"[""1998 Asian Super Cup"", ""2015 King Cup Final"", ""2015 Saudi Super Cup"", ""2016 King Cup Final"", ""2017–18 Saudi Professional League""]","TITLE: 2015 King Cup Final | ID: 75  
TITLE: 1998 Asian Super Cup | ID: 150  
TITLE: 2015 Saudi Super Cup | ID: 570  
TITLE: 2016 King Cup Final | ID: 694  

[""2015 King Cup Final"", ""1998 Asian Super Cup"", ""2015 Saudi Super Cup"", ""2016 King Cup Final""]  
Final Answer: [""2015 King Cup Final"", ""1998 Asian Super Cup"", ""2015 Saudi Super Cup"", ""2016 King Cup Final""]",128313,48.66,0.8
loft:qampari_128k:34,"[""Baojun 510"", ""Baojun 530"", ""Baojun 630"", ""Baojun 730"", ""Baojun E300""]","TITLE: Baojun 530 | ID: 74  
TITLE: Baojun E300 | ID: 134  
TITLE: Baojun 630 | ID: 451  
TITLE: Baojun 510 | ID: 686  
TITLE: Baojun 730 | ID: 711  

[""Baojun 530"", ""Baojun E300"", ""Baojun 630"", ""Baojun 510"", ""Baojun 730""]

Final Answer: [""Baojun 530"", ""Baojun E300"", ""Baojun 630"", ""Baojun 510"", ""Baojun 730""]",129494,83.91,1.0
loft:qampari_128k:35,"[""Bobby Hope"", ""Harold Bodle"", ""John Barton"", ""Kevin Poole"", ""Mick Walker""]","TITLE: Bobby Hope | ID: 42  
TITLE: Matthew Harriott | ID: 158  
TITLE: Kevin Poole | ID: 205  
TITLE: Mick Walker (footballer, born 1940) | ID: 327  
TITLE: John Barton (footballer, born 1953) | ID: 373  
TITLE: Harold Bodle | ID: 534  

Final Answer: [""Mick Walker (footballer, born 1940)"", ""John Barton (footballer, born 1953)"", ""Harold Bodle""]",128680,56.04,0.2
loft:qampari_128k:36,"[""330 West 42nd Street"", ""Ideal House"", ""Ocean Forest Hotel"", ""Rockefeller Center"", ""Scranton Cultural Center""]","TITLE: Rockefeller Center | ID: 269  
TITLE: 330 West 42nd Street | ID: 750

Final Answer: [""Rockefeller Center"", ""330 West 42nd Street""]",127938,44.01,0.4
loft:qampari_128k:37,"[""Coppélia"", ""La Vivandière or Markitenka"", ""La source"", ""Pâquerette"", ""The Little Humpbacked Horse""]","TITLE: Coppélia | ID: 92  
TITLE: The Little Humpbacked Horse (ballet) | ID: 213  
TITLE: Pâquerette | ID: 358  
TITLE: La source (Saint-Léon) | ID: 653  
TITLE: La Vivandière or Markitenka | ID: 714  

Final Answer: [""comic ballet""]",128373,47.22,0.0
loft:qampari_128k:38,"[""Amdo Tibetan"", ""Central Tibetan"", ""Khams Tibetan"", ""Ladakhi"", ""Tibetan""]","TITLE: Central Tibetan | ID: 198  
TITLE: Amdo Tibetan | ID: 289  
TITLE: Ladakhi language | ID: 659  
TITLE: Khams Tibetan | ID: 672  
TITLE: Lhasa Tibetan | ID: 736  

Final Answer: [""Central Tibetan"", ""Amdo Tibetan"", ""Ladakhi language"", ""Khams Tibetan"", ""Lhasa Tibetan""]",129530,83.65,0.6
loft:qampari_128k:39,"[""Good Morning Britain"", ""Hey, Hey, It's Saturday!"", ""The Shoe People"", ""Wacaday"", ""Wide Awake Club""]","TITLE: Wacaday | ID: 61
TITLE: Hey, Hey, It's Saturday! (British TV programme) | ID: 106
TITLE: The Shoe People | ID: 296

Final Answer: [""Wacaday"", ""Hey, Hey, It's Saturday!"", ""The Shoe People""]",128116,41.42,0.6
loft:qampari_128k:40,"[""Geita Gold Mine"", ""Sadiola Gold Mine"", ""Sunrise Dam Gold Mine"", ""TauTona Mine"", ""Yatela Mine""]","TITLE: TauTona Mine | ID: 73  
TITLE: Sadiola Gold Mine | ID: 141  
TITLE: Geita Gold Mine | ID: 142  
TITLE: Sunrise Dam Gold Mine | ID: 329  
TITLE: Yatela Mine | ID: 547  

[""TauTona Mine"", ""Sadiola Gold Mine"", ""Geita Gold Mine"", ""Sunrise Dam Gold Mine"", ""Yatela Mine""]

Final Answer: [""TauTona Mine"", ""Sadiola Gold Mine"", ""Geita Gold Mine"", ""Sunrise Dam Gold Mine"", ""Yatela Mine""]",128962,61.21,1.0
loft:qampari_128k:41,"[""Auguste Piccard"", ""Ben Franklin"", ""F.-A. Forel"", ""Goliath"", ""Titan""]","TITLE: Goliath (Six Flags Magic Mountain) | ID: 268  
TITLE: Auguste Piccard (PX-8) | ID: 463  

Final Answer: [""Goliath (Six Flags Magic Mountain)"", ""Auguste Piccard mesoscaphe (Mésoscaphe)""]",128067,45.68,0.0
