id,answers,prediction,tokens,latency_s,score
loft:qampari_128k:15,"[""Charles Eastman"", ""Little Crow"", ""Sitting Bull"", ""Spotted Elk"", ""Zitkala-Sa""]",Zitkala-Sa,1501,7.23,0.2
loft:qampari_128k:16,"[""Amy Fote"", ""Connor Walsh"", ""Jun Shuang Huang"", ""Simon Ball"", ""Stanton Welch""]","[{'TITLE': 'Stanton Welch', 'ID': '187'}]",4654,9.24,0.0
loft:qampari_128k:17,"[""Carlos García Cambón"", ""Gustavo Alfaro"", ""Jorge José Benítez"", ""Mario Fortunato"", ""Miguel Ángel Russo""]",Mario Francisco Fortunato,5333,8.23,0.0
loft:qampari_128k:18,"[""After the Rain"", ""Alice's Adventures in Wonderland"", ""An American in Paris"", ""Carousel"", ""Liturgy""]",Liturgy,1757,6.95,0.2
loft:qampari_128k:19,"[""Custodio Parcon"", ""Domingo Deluana"", ""Herminigildo Yurong"", ""Lolinato To-ong"", ""Tomas Campo Jr.""]","[{'TITLE': 'Lolinato To-ong', 'ID': '111', 'FAMOUS_PERSON': 'Lolinato G. To-ong'}]",4998,12.55,0.0
loft:qampari_128k:20,"[""Asterix and Cleopatra"", ""Asterix and the Chieftain's Shield"", ""Asterix and the Great Crossing"", ""Asterix in Belgium"", ""Obelix and Co.""]",Asterix and Cleopatra,3510,11.08,0.2
loft:qampari_128k:21,"[""Battle Creek"", ""Better Call Saul"", ""Breaking Bad"", ""The Lone Gunmen"", ""The X-Files""]","Vince Gilligan was the executive producer of ""Breaking Bad.""",3641,24.02,0.0
loft:qampari_128k:22,"[""Ivo Babuška"", ""Petr Vopěnka"", ""Vlastimil Dlab"", ""Věra Trnková"", ""Zdeněk Frolík""]",,2024,8.93,0.0
loft:qampari_128k:23,"[""MS European Seaway"", ""MS Pride of Burgundy"", ""MS Pride of Calais"", ""MS Pride of Dover"", ""MS Spirit of France""]",MS Pride of Calais,1741,7.4,0.2
loft:qampari_128k:24,"[""argon"", ""helium"", ""krypton"", ""neon"", ""xenon""]",,14680,29.33,0.0
loft:qampari_128k:25,"[""Detention River Christian Community"", ""Elmendorf Christian Community"", ""Milltown Hutterite Colony"", ""Owa Hutterite Colony"", ""Schmiedeleut""]","[{'title': 'Milltown Hutterite Colony', 'id': '1'}]",4469,7.64,0.0
loft:qampari_128k:26,"[""Alice Lon"", ""Elena Jahn"", ""Paul Klee"", ""Perry DeAngelis"", ""Will Sampson""]",Lon,2792,8.36,0.0
loft:qampari_128k:27,"[""2008 Pilot Pen Tennis – Men's Singles"", ""2009 Chennai Open – singles"", ""2010 Aircel Chennai Open – singles"", ""2010 PBZ Zagreb Indoors – singles"", ""2011 St. Petersburg Open – singles""]",Australian Open,1783,9.37,0.0
loft:qampari_128k:28,"[""Agys Ramsaran Verma"", ""Lokendra Singh"", ""Mithlesh Kumar"", ""Mukund Lal Agrawal"", ""Virendra Singh""]","{'title': 'Mithlesh Kumar', 'id': '170'}",4886,17.57,0.0
loft:qampari_128k:29,"[""Breakfast"", ""Rush TV"", ""Us Girls"", ""Wazzup Wazzup"", ""Y Speak""]","[{'TITLE': 'Wazzup Wazzup', 'ID': '48'}]",5115,15.99,0.0
loft:qampari_128k:30,"[""Edward Kennion"", ""Eleanor Coade"", ""Theodora Cowan"", ""William Pether"", ""William Wynne Ryland""]",Kennion,1668,11.17,0.0
loft:qampari_128k:31,"[""Nirel"", ""Oriyardori Asal"", ""Rang"", ""Sompa"", ""Suddha""]","[{'TITLE': 'Rang (2014 film)', 'ID': '2'}]",7151,19.19,0.0
loft:qampari_128k:32,"[""Bright Eyes"", ""Conor Oberst and the Mystic Valley Band"", ""Desaparecidos"", ""Monsters of Folk"", ""Park Ave.""]","TITLE: Monsters of Folk | ID: 245  
- Conor Oberst is part of the musical group Monsters of Folk.",12071,16.77,0.0
loft:qampari_128k:33,"[""1998 Asian Super Cup"", ""2015 King Cup Final"", ""2015 Saudi Super Cup"", ""2016 King Cup Final"", ""2017–18 Saudi Professional League""]",King Cup,2734,7.36,0.0
loft:qampari_128k:34,"[""Baojun 510"", ""Baojun 530"", ""Baojun 630"", ""Baojun 730"", ""Baojun E300""]","The brand Baojun produces the Baojun 530, a two or three-row compact crossover SUV.",1774,8.47,0.0
loft:qampari_128k:35,"[""Bobby Hope"", ""Harold Bodle"", ""John Barton"", ""Kevin Poole"", ""Mick Walker""]",Bobby Hope,5088,15.66,0.2
loft:qampari_128k:36,"[""330 West 42nd Street"", ""Ideal House"", ""Ocean Forest Hotel"", ""Rockefeller Center"", ""Scranton Cultural Center""]",Ocean Forest,1755,9.35,0.0
loft:qampari_128k:37,"[""Coppélia"", ""La Vivandière or Markitenka"", ""La source"", ""Pâquerette"", ""The Little Humpbacked Horse""]",,3697,27.69,0.0
loft:qampari_128k:38,"[""Amdo Tibetan"", ""Central Tibetan"", ""Khams Tibetan"", ""Ladakhi"", ""Tibetan""]","TITLE: Bamar people | ID: 177  
- The native language of Tibet is Tibetan.",16570,27.09,0.0
loft:qampari_128k:39,"[""Good Morning Britain"", ""Hey, Hey, It's Saturday!"", ""The Shoe People"", ""Wacaday"", ""Wide Awake Club""]",Wide Awake Club,2980,8.73,0.2
loft:qampari_128k:40,"[""Geita Gold Mine"", ""Sadiola Gold Mine"", ""Sunrise Dam Gold Mine"", ""TauTona Mine"", ""Yatela Mine""]",TauTona Mine,4818,9.12,0.2
loft:qampari_128k:41,"[""Auguste Piccard"", ""Ben Franklin"", ""F.-A. Forel"", ""Goliath"", ""Titan""]","Based on the provided text, Giovanola produced the roller coaster Titan at Six Flags Over Texas.",1760,8.07,0.0
loft:qampari_128k:42,"[""Adam Wakeman"", ""Geoff Nicholls"", ""Neil Murray"", ""Tony Martin"", ""Vinny Appice""]",['Ozzy Osbourne'],1525,12.56,0.0
loft:qampari_128k:43,"[""633 Squadron"", ""The Great Escape"", ""The Satan Bug"", ""To Sir, with Love"", ""Walk Like a Dragon""]",Walk Like a Dragon,3520,8.77,0.2
loft:qampari_128k:44,"[""Bad Astronaut"", ""Joey Cape's Bad Loud"", ""Lagwagon"", ""Me First and the Gimme Gimmes"", ""The Playing Favorites""]",Me First and the Gimme Gimmes,2712,6.91,0.2
loft:qampari_128k:45,"[""Blaine Island"", ""Magic Island"", ""Scotts Island"", ""Tyler Island"", ""Wilson Island (West Virginia)""]",Elk River,2905,8.95,0.0
loft:qampari_128k:46,"[""Arthur Mann"", ""George Kerr"", ""Jimmy Cringan"", ""Ray O'Brien"", ""Rob Scott""]",,24861,231.77,0.0
loft:qampari_128k:47,"[""Colton Greene"", ""David Rice Atchison"", ""Frank James"", ""M. Jeff Thompson"", ""Sterling Price""]",Greene,2990,12.38,0.0
loft:qampari_128k:48,"[""Death Stalks the Night"", ""Sleep No More"", ""Three Tales of Horror"", ""Who Knocks?"", ""Worse Things Waiting""]","[{'title': 'Three Tales of Horror', 'id': '119'}]",4542,9.26,0.0
loft:qampari_128k:49,"[""Black Thorn, White Rose"", ""Ruby Slippers, Golden Tears"", ""Salon Fantastique"", ""Snow White, Blood Red"", ""Year's Best Fantasy and Horror""]",Terri Windling edited *Salon Fantastique: Fifteen Original Tales of Fantasy*.,3079,13.66,0.0
loft:qampari_128k:50,"[""Central Ojibwa"", ""Eastern Ojibwa"", ""Mohawk"", ""Northwestern Ojibwa"", ""Oneida""]",The document does not contain information about Ontario's native language.,6818,25.86,0.0
loft:qampari_128k:51,"[""Florida State Road 112"", ""Florida State Road 836"", ""Florida State Road 874"", ""Florida State Road 878"", ""Florida State Road 924""]","The road named in honor of the long-serving coach of the Miami Dolphins NFL team, which is maintained and tolled by the Miami-Dade Expressway Authority (MDX).",5674,28.4,0.0
loft:qampari_128k:52,"[""Aneroid Lake"", ""Bonny Lakes"", ""Dollar Lake"", ""Legore Lake"", ""Roger Lake""]",LeGore Lake,2068,9.2,0.2
loft:qampari_128k:53,"[""A Girl Worth Fighting For"", ""Beautiful Disaster"", ""Break My Stride"", ""Honor to Us All"", ""Mulan"", ""Reflection""]","TITLE: Symphony No. 3 (Lutosławski) | ID: 243  
[No relevant tracks attributed to Matthew Wilder found in the provided text.]",14291,15.55,0.0
loft:qampari_128k:54,"[""Bee and PuppyCat"", ""Castlevania"", ""My Life as a Teenage Robot"", ""Oh Yeah! Cartoons"", ""Random! Cartoons""]","[{'TITLE': 'My Life as a Teenage Robot', 'ID': '50'}]",4392,7.96,0.0
