id,answers,prediction,tokens,latency_s,score
loft:qampari_128k:10,"[""Antonio London"", ""Bryan Morris"", ""Dewon Brazelton"", ""Dustin Lynch"", ""Jordan Sheffield""]","TITLE: Gunday | ID: 663  
TITLE: Dustin Lynch | ID: 347  
TITLE: Morris | ID: 566  

[""Gunday"", ""Dustin Lynch"", ""Morris""]  
Final Answer: [""Gunday"", ""Dustin Lynch"", ""Morris""]",127922,39.37,0.2
loft:qampari_128k:11,"[""Conditional release"", ""Ghost"", ""The Bright Day"", ""The Sale"", ""The Traces of Light""]","TITLE: Ghost (1998 film)
ID: 31

TITLE: The Traces of Light
ID: 210

TITLE: The Sale (film)
ID: 117

Final Answer: [""Ghost (1998 film)"", ""The Traces of Light"", ""The Sale (film)""]",128393,48.67,0.2
loft:qampari_128k:12,"[""Ego Ferguson"", ""Jerry Janes"", ""Ron Rivera"", ""Roquan Smith"", ""Will Sutton""]","TITLE: Roquan Smith | ID: 186
TITLE: Ego Ferguson | ID: 564
TITLE: Football Linebacker | ID: 413

Final Answer: [""Roquan Smith"", ""Ego Ferguson"", ""Rivera""]",128466,55.86,0.4
loft:qampari_128k:13,"[""Chamarajendra Wadiyar X"", ""Kanthirava Narasaraja I"", ""Kanthirava Narasaraja II"", ""Krishnaraja Wadiyar II"", ""Krishnaraja Wadiyar III"", ""Mir Ghulam Ali""]","TITLE: Kingdom of Mysore | ID: 698  
TITLE: Krishnaraja Wadiyar III | ID: 742  
TITLE: Chamarajendra Wadiyar X | ID: 706  
TITLE: Kanthirava Narasaraja II | ID: 652  
TITLE: Mir Ghulam Ali Khan | ID: 632  

[""Krishnaraja Wadiyar III"", ""Chamarajendra Wadiyar X"", ""Kanthirava Narasaraja II"", ""Mir Ghulam Ali Khan""]

Final Answer: [""Krishnaraja Wadiyar III"", ""Chamarajendra Wadiyar X"", ""Kanthirava Narasaraja II"", ""Mir Ghulam Ali Khan""]",128825,58.45,0.5
loft:qampari_128k:14,"[""Gourdou-Leseurre GL-812 HY"", ""Gourdou-Leseurre GL-832 HY"", ""Gourdou-Leseurre GL.2"", ""Gourdou-Leseurre GL.30"", ""Gourdou-Leseurre GL.50""]","TITLE: Gourdou-Leseurre GL-812 HY | ID: 558
TITLE: Gourdou-Leseurre GL.50 | ID: 494
TITLE: Gourdou-Leseurre GL.2 | ID: 44
TITLE: Gourdou-Leseurre GL.831 HY | ID: 14

Final Answer: [""Gourdou-Leseurre GL-812 HY"", ""Gourdou-Leseurre GL.50"", ""Gourdou-Leseurre GL.2"", ""Gourdou-Leseurre GL.831 HY""]",129081,72.47,0.6
loft:qampari_128k:15,"[""Charles Eastman"", ""Little Crow"", ""Sitting Bull"", ""Spotted Elk"", ""Zitkala-Sa""]","[""Zitkala-Ša"", ""Charles Eastman""]",130592,107.48,0.2
loft:qampari_128k:16,"[""Amy Fote"", ""Connor Walsh"", ""Jun Shuang Huang"", ""Simon Ball"", ""Stanton Welch""]","TITLE: Constance Walsh | ID: 455  
TITLE: Stanton Welch | ID: 187  
TITLE: Simon Ball | ID: 590  
TITLE: Connor Walsh (ballet dancer) | ID: 455  
TITLE: Jun Shuang Huang | ID: 573  
TITLE: Amy Fote | ID: 480  

[""Stanton Welch"", ""Simon Ball"", ""Connor Walsh"", ""Jun Shuang Huang""]  

Final Answer: [""Stanton Welch"", ""Simon Ball"", ""Connor Walsh"", ""Jun Shuang Huang""]",128516,62.18,0.8
loft:qampari_128k:17,"[""Carlos García Cambón"", ""Gustavo Alfaro"", ""Jorge José Benítez"", ""Mario Fortunato"", ""Miguel Ángel Russo""]","[""Miguel Ángel Russo"", ""Mario Fortunato"", ""Gustavo Alfaro"", ""Carlos García Cambón""]

Final Answer: [""Miguel Ángel Russo"", ""Mario Fortunato"", ""Gustavo Alfaro"", ""Carlos García Cambón""]",128241,47.81,0.8
loft:qampari_128k:18,"[""After the Rain"", ""Alice's Adventures in Wonderland"", ""An American in Paris"", ""Carousel"", ""Liturgy""]","[""Liturgy (ballet)"", ""An American in Paris (ballet)"", ""Alice's Adventures in Wonderland (ballet)""]  
Final Answer: [""Liturgy (ballet)"", ""An American in Paris (ballet)"", ""Alice's Adventures in Wonderland (ballet)""]",129652,83.73,0.0
loft:qampari_128k:19,"[""Custodio Parcon"", ""Domingo Deluana"", ""Herminigildo Yurong"", ""Lolinato To-ong"", ""Tomas Campo Jr.""]","[""Herminigildo J. Yurong"", ""Campo, Jr."", ""Domingo J. Deluana"", ""Lolinato G. To-ong"", ""Custodio J. Parcon, Jr.""]

Final Answer: [""Herminigildo J. Yurong"", ""Campo, Jr."", ""Domingo J. Deluana"", ""Lolinato G. To-ong"", ""Custodio J. Parcon, Jr.""]",128555,53.59,0.0
loft:qampari_128k:20,"[""Asterix and Cleopatra"", ""Asterix and the Chieftain's Shield"", ""Asterix and the Great Crossing"", ""Asterix in Belgium"", ""Obelix and Co.""]","[""Obelix and Co."", ""Asterix in Belgium"", ""Asterix and the Chieftain's Shield"", ""Asterix and Cleopatra""]

Final Answer: [""Obelix and Co."", ""Asterix in Belgium"", ""Asterix and the Chieftain's Shield"", ""Asterix and Cleopatra""]",127801,37.67,0.8
loft:qampari_128k:21,"[""Battle Creek"", ""Better Call Saul"", ""Breaking Bad"", ""The Lone Gunmen"", ""The X-Files""]","TITLE: Better Call Saul (season 1) | ID: 226
TITLE: Breaking Bad | ID: 575
TITLE: Breaking Bad | ID: 575

Final Answer: [""Breaking Bad""]",128089,35.4,0.2
loft:qampari_128k:22,"[""Ivo Babuška"", ""Petr Vopěnka"", ""Vlastimil Dlab"", ""Věra Trnková"", ""Zdeněk Frolík""]","TITLE: Vlastimil Dlab | ID: 311  
TITLE: Petr Vopěnka | ID: 685  
TITLE: Zdeněk Frolík | ID: 739  
TITLE: Ivo Babuška | ID: 254  

Final Answer: [""Vlastimil Dlab"", ""Zdeněk Frolík"", ""Ivo Babuška""]",128153,44.19,0.6
loft:qampari_128k:23,"[""MS European Seaway"", ""MS Pride of Burgundy"", ""MS Pride of Calais"", ""MS Pride of Dover"", ""MS Spirit of France""]","TITLE: MS Pride of Dover | ID: 673
TITLE: MS European Seaway | ID: 471
TITLE: MS Pride of Burgundy | ID: 633

Final Answer: [""MS Pride of Dover"", ""MS European Seaway"", ""MS Pride of Burgundy""]",128364,47.17,0.6
loft:qampari_128k:24,"[""argon"", ""helium"", ""krypton"", ""neon"", ""xenon""]","[""William Ramsay discovered a series of noble gases, including krypton."", ""William Ramsey discovered krypton."", ""William Ramsey discovered xenon."", ""William Ramsey discovered neon in 1898, along with Morris W. Travers, in London."", ""Sir William Ramsay also first isolated argon in 1894, together with Lord Rayleigh, at University College London by removing oxygen, carbon dioxide, water, and nitrogen from a sample of clean air.""]

Final Answer: [""William Ramsay discovered a series of noble gases, including krypton."", ""William Ramsey discovered krypton."", ""William Ramsey discovered xenon."", ""William Ramsey discovered neon in 1898, along with Morris W. Travers, in London."", ""Sir William Ramsay also first isolated argon in 1894, together with Lord Rayleigh, at University College London by removing oxygen, carbon dioxide, water, and nitrogen from a sample of clean air.""]",128188,49.74,0.0
loft:qampari_128k:25,"[""Detention River Christian Community"", ""Elmendorf Christian Community"", ""Milltown Hutterite Colony"", ""Owa Hutterite Colony"", ""Schmiedeleut""]","TITLE: Hutterite | ID: 82  
TITLE: Owa Hutterite Colony | ID: 118  
TITLE: Detention River Christian Community | ID: 481  
TITLE: Elmendorf Christian Community | ID: 18  
TITLE: Schmiedeleut | ID: 82  

Final Answer: [""Hutterite"", ""Owa Hutterite Colony"", ""Schmiedeleut""]",128289,47.8,0.4
loft:qampari_128k:26,"[""Alice Lon"", ""Elena Jahn"", ""Paul Klee"", ""Perry DeAngelis"", ""Will Sampson""]","[""Elena Jahn"", ""Adam Wakeman""]",128404,38.65,0.2
loft:qampari_128k:27,"[""2008 Pilot Pen Tennis – Men's Singles"", ""2009 Chennai Open – singles"", ""2010 Aircel Chennai Open – singles"", ""2010 PBZ Zagreb Indoors – singles"", ""2011 St. Petersburg Open – singles""]","TITLE: 2010 Aircel Chennai Open – Singles | ID: 427
TITLE: 2010 PBZ Zagreb Indoors – Singles | ID: 485
TITLE: 2008 Pilot Pen Tennis – Men's Singles | ID: 405
TITLE: 2011 St. Petersburg Open – Singles | ID: 539
TITLE: Marin Čilić career statistics | ID: 116

Final Answer: [""2010 Aircel Chennai Open – Singles"", ""2010 PBZ Zagreb Indoors – Singles"", ""2008 Pilot Pen Tennis – Men's Singles"", ""2011 St. Petersburg Open – Singles""]",128480,52.28,0.8
loft:qampari_128k:28,"[""Agys Ramsaran Verma"", ""Lokendra Singh"", ""Mithlesh Kumar"", ""Mukund Lal Agrawal"", ""Virendra Singh""]","TITLE: Virendra Singh (politician) | ID: 581  
TITLE: Agys Ramsaran Verma | ID: 466  
TITLE: Mithlesh Kumar | ID: 170  
TITLE: Mukund Lal Agrawal | ID: 256  

Final Answer: [""Virendra Singh"", ""Agys Ramsaran Verma"", ""Mithlesh Kumar"", ""Mukund Lal Agrawal""]",127806,40.76,0.8
loft:qampari_128k:29,"[""Breakfast"", ""Rush TV"", ""Us Girls"", ""Wazzup Wazzup"", ""Y Speak""]","TITLE: Wazzup Wazzup | ID: 48  
Final Answer: [""Wazzup Wazzup""]",128398,49.84,0.2
loft:qampari_128k:30,"[""Edward Kennion"", ""Eleanor Coade"", ""Theodora Cowan"", ""William Pether"", ""William Wynne Ryland""]","TITLE: Ann-Sophie Qvarnström | ID: 708  
TITLE: William Pether | ID: 596  
TITLE: Eleanor Coade | ID: 353  
TITLE: William Wynne Ryland | ID: 549  
TITLE: Edward Kennion | ID: 195  

Final Answer: [""Ann-Sophie Qvarnström"", ""William Pether"", ""Eleanor Coade"", ""William Wynne Ryland"", ""Edward Kennion""]",128747,58.05,0.8
loft:qampari_128k:31,"[""Nirel"", ""Oriyardori Asal"", ""Rang"", ""Sompa"", ""Suddha""]","TITLE: Sompa (film)
ID: 164

TITLE: Suddha (film)
ID: 70

TITLE: Oriyardori Asal
ID: 345

Final Answer: [""Sompa (film)"", ""Suddha (film)"", ""Oriyardori Asal""]",128259,40.21,0.2
loft:qampari_128k:32,"[""Bright Eyes"", ""Conor Oberst and the Mystic Valley Band"", ""Desaparecidos"", ""Monsters of Folk"", ""Park Ave.""]","TITLE: Monsters of Folk | ID: 245  
TITLE: Bright Eyes (band) | ID: 459  
TITLE: Conor Oberst and the Mystic Valley Band | ID: 379  

Final Answer: [""Monsters of Folk"", ""Bright Eyes""]",128189,46.17,0.4
loft:qampari_128k:33,"[""1998 Asian Super Cup"", ""2015 King Cup Final"", ""2015 Saudi Super Cup"", ""2016 King Cup Final"", ""2017–18 Saudi Professional League""]","TITLE: 1998 Asian Super Cup | ID: 150  
TITLE: 2015 Saudi Super Cup | ID: 570  
TITLE: 2015 King Cup Final | ID: 75  
TITLE: 2016 King Cup Final | ID: 694  

[""1998 Asian Super Cup"", ""2015 Saudi Super Cup"", ""2015 King Cup Final"", ""2016 King Cup Final""]  
Final Answer: [""1998 Asian Super Cup"", ""2015 Saudi Super Cup"", ""2015 King Cup Final"", ""2016 King Cup Final""]",129008,68.47,0.8
loft:qampari_128k:34,"[""Baojun 510"", ""Baojun 530"", ""Baojun 630"", ""Baojun 730"", ""Baojun E300""]","[""Baojun 730"", ""Baojun 630"", ""Baojun E300"", ""Baojun 530"", ""Baojun 510""]

Final Answer: [""Baojun 730"", ""Baojun 630"", ""Baojun E300"", ""Baojun 530"", ""Baojun 510""]",127770,35.19,1.0
