id,answers,prediction,tokens,latency_s,score
loft:hotpotqa_128k:39,"[""8 November 1978""]",1976,121294,,0.0
loft:hotpotqa_128k:40,"[""Nye County""]", ['Operation Buster–Jangle'],121300,,0.0
loft:hotpotqa_128k:41,"[""genus""]", ['genus'],121299,,1.0
loft:hotpotqa_128k:42,"[""yes""]"," ['Anja Salomonowitz is an Austrian film director and screenwriter', 'Rod Lurie is an Israeli-American director, screenwriter and former film critic']",121324,,0.0
loft:hotpotqa_128k:43,"[""Shawnee""]"," ['Keokuk Falls, Oklahoma']",121305,,0.0
loft:hotpotqa_128k:44,"[""Jamnagar""]", ['India'],121293,,0.0
loft:hotpotqa_128k:45,"[""Viscount Cranborne""]"," ['William Pery, 3rd Earl of Limerick']",121325,,0.0
loft:hotpotqa_128k:46,"[""The Most Dangerous Game""]", ['The Most Dangerous Game'],121302,,1.0
loft:hotpotqa_128k:47,"[""John M. Dowd""]", ['The Dowd Report'],121309,,0.0
loft:hotpotqa_128k:48,"[""photographer""]", ['Howell Conant'],121301,,0.0
loft:hotpotqa_128k:49,"[""eight""]",8,121305,,0.0
loft:hotpotqa_128k:50,"[""Philadelphia""]"," ['Not Richard, But Dick']",121300,,0.0
loft:hotpotqa_128k:51,"[""no""]"," ['Isaac Asimov was a Russian-American writer', 'Michael Cunningham is a U.S. novelist and screenwriter']",121314,,0.0
loft:hotpotqa_128k:52,"[""yes""]", ['no'],121300,,0.0
loft:hotpotqa_128k:53,"[""North End Football Club""]", ['None'],121296,,0.0
loft:hotpotqa_128k:54,"[""Mercury Prize""]"," ['Hold On (SBTRKT song)', 'SBTRKT', 'Split']",121322,,0.0
