id,answers,prediction,tokens,latency_s,score
loft:hotpotqa_128k:17,"[""Ten Walls""]","TITLE: Ten Walls | ID: 373  
TITLE: Walking with Elephants | ID: 1213  

Final Answer: ['Ten Walls']",128803,41.49,1.0
loft:hotpotqa_128k:18,"[""Caesars Palace Grand Prix""]","TITLE: Caesars Palace Grand Prix | ID: 888  
TITLE: Jeff Wood (racing driver) | ID: 957  

Final Answer: Caesars Palace Grand Prix",128872,35.46,1.0
loft:hotpotqa_128k:19,"[""The Suite Life of Zack & Cody""]","TITLE: Candace Flynn | ID: 597  
TITLE: Ashley Tisdale | ID: 980  

Final Answer: The Suite Life of Zack & Cody",128873,43.09,1.0
loft:hotpotqa_128k:20,"[""Cambridge University""]","TITLE: Edmund Sharpe | ID: 399
TITLE: Governor's House, Knutsford | ID: 711

Final Answer: Cambridge University",128878,45.62,1.0
loft:hotpotqa_128k:21,"[""25 million copies""]","TITLE: BioShock (series) | ID: 995

Final Answer: 25",128746,35.15,0.0
loft:hotpotqa_128k:22,"[""Ellie Kemper""]","TITLE: Unbreakable Kimmy Schmidt | ID: 451

Final Answer: Ellie Kemper",128634,27.82,1.0
loft:hotpotqa_128k:23,"[""The R-8 Human Rhythm Composer""]","TITLE: Roland R-8
ID: 773

Final Answer: Roland R-8",128657,31.68,0.0
loft:hotpotqa_128k:24,"[""The Vanishing""]","TITLE: The Vanishing (1988 film) | ID: 255
TITLE: The Golden Egg | ID: 1119

Final Answer: The Vanishing (1988 film)",129367,47.01,1.0
loft:hotpotqa_128k:25,"[""Michael Bruce Fiers""]","TITLE: Nova Southeastern Sharks baseball | ID: 621  
TITLE: Mike Fiers | ID: 1086  

Final Answer: None of the players mentioned in the documents played for all three teams (Nova Southeastern Sharks, Milwaukee Brewers, and Houston Astros). Mike Fiers played for the Milwaukee Brewers and Houston Astros, but there is no information confirming he played for the Nova Southeastern Sharks. Therefore, the query cannot be fully answered with the given documents.",129020,53.1,0.0
loft:hotpotqa_128k:26,"[""Scapegoat Mountain""]","TITLE: Lewis and Clark County, Montana | ID: 392  
Final Answer: nothing",128633,30.94,0.0
loft:hotpotqa_128k:27,"[""Justin Spitzer""]","TITLE: Superstore (TV series) | ID: 497

Final Answer: Justin Spitzer",128891,42.7,1.0
loft:hotpotqa_128k:28,"[""no""]","TITLE: Götterdämmerung | ID: 522  
TITLE: Dafne | ID: 622  

Final Answer: No",129660,67.17,1.0
loft:hotpotqa_128k:29,"[""Rome""]","TITLE: Tosca (1956 film)
ID: 437

Final Answer: NOTHING RELEVANT",128839,31.83,0.0
loft:hotpotqa_128k:30,"[""Koninklijke Ahold N.V.""]","TITLE: Ahold | ID: 1015  
Final Answer: nothing relevant",128665,42.78,0.0
loft:hotpotqa_128k:31,"[""Unbreakable""]","TITLE: Blinding Edge Pictures
ID: 292

TITLE: Unbreakable (film)
ID: 543

Final Answer: Unbreakable",129101,49.86,1.0
loft:hotpotqa_128k:32,"[""directed by Shane Meadows""]","TITLE: Stephen Graham | ID: 526  
TITLE: This Is England (2006) | ID: 526  

Final Answer: nothing relevant",128670,40.3,0.0
loft:hotpotqa_128k:33,"[""world wushu tournament""]","TITLE: Wing Chun (film)
ID: 469

TITLE: Donnie Yen
ID: 925

Final Answer: world wushu tournament",129020,40.35,1.0
loft:hotpotqa_128k:34,"[""Turkey""]","TITLE: Column of the Goths | ID: 1008
TITLE: Gül Mosque | ID: NOT_FOUND

Final Answer: NOTHING RELEVANT",128742,31.88,0.0
loft:hotpotqa_128k:35,"[""Omega SA""]","TITLE: Joseph Reiser | ID: 76
TITLE: Omega SA | ID: 618

Final Answer: ['Omega watch company']",128646,26.27,0.0
loft:hotpotqa_128k:36,"[""five""]","TITLE: Don Quichotte | ID: 832  
- Don Quichotte is an opera with five acts.

Final Answer: five acts",128823,38.26,1.0
loft:hotpotqa_128k:37,"[""Afro-Russian""]","TITLE: Jean Sagbo | ID: 107  
TITLE: Afro-Russian | ID: 999  

Final Answer: Afro-Russian",129101,40.01,1.0
loft:hotpotqa_128k:38,"[""Lawton Chiles""]","TITLE: Lawton Chiles | ID: 1141  
Final Answer: Lawton Chiles",128917,42.01,1.0
loft:hotpotqa_128k:39,"[""8 November 1978""]","TITLE: Farshid Karimi | ID: 486
TITLE: Bernard Takawira | ID: 632

Final Answer: cannot be determined",128912,48.14,0.0
loft:hotpotqa_128k:40,"[""Nye County""]","TITLE: Operation Buster–Jangle ID: 747  
Final Answer: []",128557,34.01,0.0
loft:hotpotqa_128k:41,"[""genus""]","TITLE: Phaedranassa | ID: 942  
TITLE: Mitella | ID: 981  

Final Answer: nothing relevant",129036,50.25,0.0
loft:hotpotqa_128k:42,"[""yes""]","TITLE: Rod Lurie | ID: 260  
TITLE: Anja Salomonowitz | ID: 1128  

Final Answer: Cannot be determined",128710,37.06,0.0
loft:hotpotqa_128k:43,"[""Shawnee""]","TITLE: Keokuk Falls, Oklahoma
ID: 324

Final Answer: cannot be determined",128592,36.75,0.0
loft:hotpotqa_128k:44,"[""Jamnagar""]","TITLE: Poonamben Maadam | ID: 584  
Final Answer: India",128405,35.38,0.0
loft:hotpotqa_128k:45,"[""Viscount Cranborne""]","TITLE: William Pery, 3rd Earl of Limerick | ID: 820  
Final Answer: nothing relevant",129174,43.28,0.0
loft:hotpotqa_128k:46,"[""The Most Dangerous Game""]","TITLE: The Most Dangerous Game | ID: 793  
- The Hounds of Zaroff also published as ""The Most Dangerous Game""

Final Answer: The Most Dangerous Game",129438,65.27,1.0
loft:hotpotqa_128k:47,"[""John M. Dowd""]","TITLE: John M. Dowd | ID: 236  
TITLE: Dowd Report | ID: 943  

Final Answer: John M. Dowd",129031,46.57,1.0
loft:hotpotqa_128k:48,"[""photographer""]","TITLE: Howell Conant
ID: 651

Final Answer: fashion photographer",128493,33.57,1.0
loft:hotpotqa_128k:49,"[""eight""]","TITLE: Scorpion | ID: 491  
Answer: 8 legs  

Final Answer: 8 legs",128777,34.69,0.0
loft:hotpotqa_128k:50,"[""Philadelphia""]","TITLE: Not Richard, But Dick | ID: 1214  
Final Answer: ['The Dead Milkmen']",128422,30.01,0.0
loft:hotpotqa_128k:51,"[""no""]","TITLE: Isaac Asimov | ID: 1130  
TITLE: Michael Cunningham | ID: 1164  

Final Answer: Isaac Asimov is a Russian-American writer, and Michael Cunningham is a U.S. novelist and screenwriter. Therefore, both are American writers.",129045,54.72,1.0
loft:hotpotqa_128k:52,"[""yes""]","TITLE: Tonka (film) | ID: 338  
TITLE: Ten Who Dared | ID: 860  

Final Answer: Nothing can be concluded about whether ""Ten Who Dared"" and ""Tonka"" were distributed by the same company because ""Tonka"" is not mentioned in the documents.",128933,41.44,0.0
loft:hotpotqa_128k:53,"[""North End Football Club""]","TITLE: Preston North End F.C. | ID: 845  
TITLE: Steve Uzelac | ID: 912

Final Answer: Preston North End F.C.",128984,45.43,0.0
loft:hotpotqa_128k:54,"[""Mercury Prize""]","TITLE: Sampha | ID: 12
TITLE: Hold On (SBTRKT song) | ID: 529

Final Answer: ['Mercury Prize']",129230,45.93,1.0
