id,answers,prediction,tokens,latency_s,score
loft:hotpotqa_128k:31,"[""Unbreakable""]","TITLE: Blinding Edge Pictures | ID: 292
TITLE: Unbreakable (film) | ID: 543

Final Answer: ['Unbreakable']",121356,2.17,1.0
loft:hotpotqa_128k:32,"[""directed by Shane Meadows""]","TITLE: Stephen Graham | ID: 526
TITLE: The Hunger Project | ID: 517
Final Answer: ['Richard Callaghan']",121352,1.96,0.0
loft:hotpotqa_128k:33,"[""world wushu tournament""]","TITLE: Wing Chun (film) | ID: 469
TITLE: Donnie Yen | ID: 925

Final Answer: ['World Wushu Tournament']",121366,2.21,1.0
loft:hotpotqa_128k:34,"[""Turkey""]","TITLE: Column of the Goths | ID: 1008  
TITLE: Gül Mosque | ID: 941  

Final Answer: ['Istanbul']",121357,2.03,0.0
loft:hotpotqa_128k:35,"[""Omega SA""]","The documents provided do not contain any information about a company managed by Joseph Reiser based in Biel/Bienne, Switzerland. Therefore, based on the given documents, the query cannot be answered.

Final Answer: []",121367,2.37,0.0
loft:hotpotqa_128k:36,"[""five""]","TITLE: Luisa Miller | ID: 1182  
TITLE: Don Quichotte | ID: 832  

Final Answer: ['five acts']",121360,2.03,1.0
loft:hotpotqa_128k:37,"[""Afro-Russian""]","TITLE: Jean Sagbo | ID: 107
Final Answer: ['Afro-Russian']",121351,1.46,1.0
loft:hotpotqa_128k:38,"[""Lawton Chiles""]","TITLE: Lawton Chiles | ID: 1141
Final Answer: ['Lawton Chiles']",121356,1.57,1.0
loft:hotpotqa_128k:39,"[""8 November 1978""]","TITLE: Farshid Karimi | ID: 486
Final Answer: ['1986']",121339,1.58,0.0
loft:hotpotqa_128k:40,"[""Nye County""]","TITLE: Operation Buster–Jangle | ID: 747
Final Answer: ['Nye County']",121341,1.54,1.0
loft:hotpotqa_128k:41,"[""genus""]","TITLE: Phaedranassa | ID: 942
TITLE: Mitella | ID: 981
Final Answer: ['flowering plants']",121354,2.01,0.0
loft:hotpotqa_128k:42,"[""yes""]","TITLE: Anja Salomonowitz | ID: 1128  
TITLE: Rod Lurie | ID: 260  

Final Answer: ['no']",121352,2.08,0.0
loft:hotpotqa_128k:43,"[""Shawnee""]","TITLE: Keokuk Falls, Oklahoma | ID: 425
Final Answer: ['Pottawatomie County']",121349,1.71,0.0
loft:hotpotqa_128k:44,"[""Jamnagar""]","TITLE: Bahoran Lal Maurya | ID: 854
Final Answer: ['India']",121337,1.5,0.0
loft:hotpotqa_128k:45,"[""Viscount Cranborne""]","TITLE: William Pery, 3rd Earl of Limerick | ID: 820
TITLE: William Pery, 3rd Earl of Limerick | ID: 820

Final Answer: ['Captain of the Yeomen of the Guard under Lord Salisbury']",121396,3.06,0.0
loft:hotpotqa_128k:46,"[""The Most Dangerous Game""]","TITLE: The Most Dangerous Game | ID: 793
Final Answer: ['The Vanishing']",121343,1.52,0.0
loft:hotpotqa_128k:47,"[""John M. Dowd""]","TITLE: The Dowd Report | ID: 943
Final Answer: ['John M. Dowd']",121352,1.57,1.0
loft:hotpotqa_128k:48,"[""photographer""]","TITLE: Howell Conant | ID: 651
Final Answer: ['a fashion photographer']",121341,1.48,1.0
loft:hotpotqa_128k:49,"[""eight""]","TITLE: Karl Kraepelin | ID: 1093
Final Answer: ['eight']",121350,1.47,1.0
loft:hotpotqa_128k:50,"[""Philadelphia""]","TITLE: Not Richard, But Dick | ID: 1214  
TITLE: The Dead Milkmen | ID: 466  

Final Answer: ['Hollywood']",121355,2.44,0.0
loft:hotpotqa_128k:51,"[""no""]","TITLE: Isaac Asimov | ID: 1130  
TITLE: Michael Cunningham | ID: 1164  

Final Answer: ['no']",121348,2.0,1.0
loft:hotpotqa_128k:52,"[""yes""]","The documents do not provide information about the distribution companies for the films ""Ten Who Dared"" or ""Tonka."" Therefore, it is not possible to determine whether they were distributed by the same company based on the given information.

Final Answer: []",121372,2.67,0.0
loft:hotpotqa_128k:53,"[""North End Football Club""]","TITLE: Steve Uzelac | ID: 912
Final Answer: ['Football League']",121339,1.48,0.0
loft:hotpotqa_128k:54,"[""Mercury Prize""]","TITLE: Hold On (SBTRKT song) | ID: 529
TITLE: SBTRKT | ID: 529
Final Answer: ['Mercury Prize']",121369,2.21,1.0
